FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
225103	17		Time		Time
225399	3		FSC-W		FSC-W
225405	5		SSC-H		SSC-H
225407	12		PE-A	TNF	TNFa
225413	10		Alexa Fluor 700-A	CD27	CD27
225416	11		APC-Cy7-A	CD8A	CD8
225420	10		Alexa Fluor 700-A	CD27	CD27
225427	2		FSC-H		FSC-H
225432	9		APC-A	IL7R	CD127
225438	3		FSC-W		FSC-W
225441	6		SSC-W		SSC-W
225107	5		SSC-H		SSC-H
225112	13		Live Dead Fixable Red-A		Viability
225121	1		FSC-A		FSC-A
224268	15		FITC-A		CD21
224273	13		Live Dead Fixable Red-A		Viability
224274	12		PE-A		2B4
224278	3		FSC-W		FSC-W
224283	8		V500-A	CD4	CD4
224288	10		Alexa Fluor 700-A	CD27	CD27
224303	2		FSC-H		FSC-H
223946	13		Live Dead Fixable Red-A		Viability
223953	16		PerCP-Cy5-5-A	CD4	CD4
223955	13		Live Dead Fixable Red-A		Viability
223960	5		SSC-H		SSC-H
223968	1		FSC-A		FSC-A
223976	1		FSC-A		FSC-A
223981	1		FSC-A		FSC-A
223985	17		Time		Time
223987	11		APC-Cy7-A	CD8A	CD8
223988	5		SSC-H		SSC-H
223989	8		V500-A	CD3E	CD3
223994	12		PE-A	TNF	TNFa
224000	8		V500-A	CD3E	CD3
224001	6		SSC-W		SSC-W
224001	11		APC-Cy7-A	CD8A	CD8
224003	2		FSC-H		FSC-H
224317	11		APC-Cy7-A	CD8A	CD8
224332	13		Live Dead Fixable Red-A		Viability
224336	2		FSC-H		FSC-H
224345	1		FSC-A		FSC-A
225445	12		PE-A	CXCR3	CXCR3
225451	6		SSC-W		SSC-W
225459	1		FSC-A		FSC-A
225459	15		FITC-A	FCG3A	CD16
225481	2		FSC-H		FSC-H
225486	1		FSC-A		FSC-A
224809	4		SSC-A		SSC-A
224810	17		Time		Time
224813	15		FITC-A	FCG3A	CD16
224819	8		V500-A	HLA-DRA	HLA-DR
224827	17		Time		Time
224845	17		Time		Time
224013	7		V450-A	CD3E	CD3
224015	5		SSC-H		SSC-H
224017	8		V500-A	HLA-DRA	HLA-DR
225150	6		SSC-W		SSC-W
225151	17		Time		Time
225164	6		SSC-W		SSC-W
225165	1		FSC-A		FSC-A
225176	1		FSC-A		FSC-A
225190	1		FSC-A		FSC-A
225495	3		FSC-W		FSC-W
225497	12		PE-A	TNF	TNFa
225504	16		PerCP-Cy5-5-A	CD4	CD4
225508	3		FSC-W		FSC-W
224859	1		FSC-A		FSC-A
224865	4		SSC-A		SSC-A
224867	8		V500-A	CD3E	CD3
224871	15		FITC-A		CD39
224876	6		SSC-W		SSC-W
225202	13		Live Dead Fixable Red-A		Viability
224019	1		FSC-A		FSC-A
224022	2		FSC-H		FSC-H
223712	11		APC-Cy7-A	CD8A	CD8
223721	2		FSC-H		FSC-H
223726	1		FSC-A		FSC-A
223735	11		APC-Cy7-A	CD8A	CD8
223736	2		FSC-H		FSC-H
223741	3		FSC-W		FSC-W
224029	15		FITC-A		CD39
224037	2		FSC-H		FSC-H
224040	11		APC-Cy7-A	CD8A	CD8
224041	6		SSC-W		SSC-W
224052	7		V450-A	CD3E	CD3
224079	8		V500-A	HLA-DRA	HLA-DR
224088	6		SSC-W		SSC-W
224094	14		PE-Cy7-A	NCAM1	CD56
224103	9		APC-A	FCG3A	CD16
225515	8		V500-A	CD4	CD4
225552	14		PE-Cy7-A		CD11C
225557	10		Alexa Fluor 700-A		Alexa Fluor 700-A
223752	2		FSC-H		FSC-H
223764	17		Time		Time
223767	1		FSC-A		FSC-A
223769	12		PE-A		2B4
224900	1		FSC-A		FSC-A
224910	15		FITC-A	MKI67	Ki67
224918	4		SSC-A		SSC-A
225220	4		SSC-A		SSC-A
225223	12		PE-A	TNF	TNFa
225228	1		FSC-A		FSC-A
225229	13		Live Dead Fixable Red-A		Viability
225232	8		V500-A	HLA-DRA	HLA-DR
225250	11		APC-Cy7-A		CD3CD19CD20
225255	9		APC-A		iNKT
225266	4		SSC-A		SSC-A
225278	11		APC-Cy7-A	PTPRC	CD45RO
225280	1		FSC-A		FSC-A
225572	14		PE-Cy7-A	PTPRC	CD45RA
225572	15		FITC-A	CD27	CD27
225575	12		PE-A	TNF	TNFa
225585	5		SSC-H		SSC-H
225587	12		PE-A	B3GAT1	CD57
224938	2		FSC-H		FSC-H
224941	1		FSC-A		FSC-A
224941	14		PE-Cy7-A	PDCD1	PD-1
224959	10		Alexa Fluor 700-A	CD27	CD27
224111	11		APC-Cy7-A	PTPRC	CD45RO
224115	7		V450-A	IL17	IL-17
224125	16		PerCP-Cy5-5-A	CD4	CD4
224350	3		FSC-W		FSC-W
224351	3		FSC-W		FSC-W
224358	4		SSC-A		SSC-A
224363	14		PE-Cy7-A	CD27	CD27
224365	17		Time		Time
224370	14		PE-Cy7-A	NCAM1	CD56
224370	15		FITC-A		Granzyme B
224372	3		FSC-W		FSC-W
224384	14		PE-Cy7-A	PTPRC	CD45RA
224389	8		V500-A	CD3E	CD3
223779	15		FITC-A		HLA-A2
223784	10		Alexa Fluor 700-A	CD28	CD28
223793	17		Time		Time
223806	13		Live Dead Fixable Red-A		Viability
223819	3		FSC-W		FSC-W
223821	3		FSC-W		FSC-W
224132	14		PE-Cy7-A	CCR4	CCR4
224134	12		PE-A	CXCR3	CXCR3
224145	15		FITC-A	CD27	CD27
224150	10		Alexa Fluor 700-A	IFNG	IFNg
224167	3		FSC-W		FSC-W
224171	2		FSC-H		FSC-H
225291	13		Live Dead Fixable Red-A		Viability
225294	15		FITC-A	CXCR5	CXCR5
225304	9		APC-A	CD38	CD38
225305	2		FSC-H		FSC-H
224397	3		FSC-W		FSC-W
224401	13		Live Dead Fixable Red-A		Viability
225590	9		APC-A	CD38	CD38
225606	9		APC-A	CD38	CD38
225607	3		FSC-W		FSC-W
225609	12		PE-A		EOMES
225610	6		SSC-W		SSC-W
225612	12		PE-A	TNF	TNFa
225613	5		SSC-H		SSC-H
225618	10		Alexa Fluor 700-A	PTPRC	CD45RO
225621	5		SSC-H		SSC-H
225624	13		Live Dead Fixable Red-A		Viability
225640	5		SSC-H		SSC-H
223838	14		PE-Cy7-A	CCR4	CCR4
223838	15		FITC-A		CD39
223842	9		APC-A	CD38	CD38
223849	4		SSC-A		SSC-A
224964	11		APC-Cy7-A	CD8A	CD8
224966	9		APC-A	CD38	CD38
224967	3		FSC-W		FSC-W
224988	1		FSC-A		FSC-A
224992	1		FSC-A		FSC-A
224993	4		SSC-A		SSC-A
225002	7		V450-A	CD3E	CD3
225009	3		FSC-W		FSC-W
225010	5		SSC-H		SSC-H
225021	12		PE-A	B3GAT1	CD57
225023	8		V500-A	HLA-DRA	HLA-DR
225319	4		SSC-A		SSC-A
225321	3		FSC-W		FSC-W
225322	14		PE-Cy7-A	CD27	CD27
225326	2		FSC-H		FSC-H
225332	13		Live Dead Fixable Red-A		Viability
225333	7		V450-A	CD3E	CD3
225337	5		SSC-H		SSC-H
225338	6		SSC-W		SSC-W
225341	13		Live Dead Fixable Red-A		Viability
225343	1		FSC-A		FSC-A
225353	6		SSC-W		SSC-W
225647	7		V450-A	CD3E	CD3
225648	13		Live Dead Fixable Red-A		Viability
225025	2		FSC-H		FSC-H
225028	13		Live Dead Fixable Red-A		Viability
224182	3		FSC-W		FSC-W
224184	2		FSC-H		FSC-H
224192	5		SSC-H		SSC-H
224197	1		FSC-A		FSC-A
224198	2		FSC-H		FSC-H
224201	5		SSC-H		SSC-H
224204	3		FSC-W		FSC-W
224210	4		SSC-A		SSC-A
224423	14		PE-Cy7-A	PDCD1	PD-1
224426	5		SSC-H		SSC-H
224440	13		Live Dead Fixable Red-A		Viability
224456	14		PE-Cy7-A	NCAM1	CD56
224465	14		PE-Cy7-A	NCAM1	CD56
224468	9		APC-A	PDCD1	PD-1
224469	8		V500-A	CD3E	CD3
225735	13		Live Dead Fixable Red-A		Viability
225744	11		APC-Cy7-A	CD8A	CD8
225748	1		FSC-A		FSC-A
225756	7		V450-A	CD14	CD14
224594	15		FITC-A		HLA-A2
224601	13		Live Dead Fixable Red-A		Viability
224603	5		SSC-H		SSC-H
224608	13		Live Dead Fixable Red-A		Viability
224615	15		FITC-A	MKI67	Ki67
224620	12		PE-A	TNF	TNFa
224627	13		Live Dead Fixable Red-A		Viability
224654	11		APC-Cy7-A	CD8A	CD8
224661	1		FSC-A		FSC-A
224664	4		SSC-A		SSC-A
224670	11		APC-Cy7-A	CD8A	CD8
224678	16		PerCP-Cy5-5-A	CD4	CD4
224683	8		V500-A	HLA-DRA	HLA-DR
224684	8		V500-A	HLA-DRA	HLA-DR
224702	17		Time		Time
224704	4		SSC-A		SSC-A
224717	17		Time		Time
224720	16		PerCP-Cy5-5-A	IL3RA	CD123
224730	15		FITC-A		Granzyme B
224745	14		PE-Cy7-A	CCR4	CCR4
224757	2		FSC-H		FSC-H
224758	3		FSC-W		FSC-W
224758	16		PerCP-Cy5-5-A	CD4	CD4
224759	11		APC-Cy7-A	CD8A	CD8
224761	1		FSC-A		FSC-A
224764	9		APC-A		iNKT
224768	8		V500-A	HLA-DRA	HLA-DR
224772	7		V450-A	CD3E	CD3
224773	11		APC-Cy7-A	CD8A	CD8
224780	1		FSC-A		FSC-A
224788	2		FSC-H		FSC-H
224800	7		V450-A	IL17	IL-17
224788	1		FSC-A		FSC-A
224796	12		PE-A	IL2RA	CD25
224802	1		FSC-A		FSC-A
224802	15		FITC-A	FCG3A	CD16
224804	1		FSC-A		FSC-A
224804	14		PE-Cy7-A	NCAM1	CD56
224812	17		Time		Time
224813	11		APC-Cy7-A	CD8A	CD8
224824	8		V500-A	HLA-DRA	HLA-DR
225144	4		SSC-A		SSC-A
225147	17		Time		Time
225156	13		Live Dead Fixable Red-A		Viability
225159	4		SSC-A		SSC-A
224459	5		SSC-H		SSC-H
224467	16		PerCP-Cy5-5-A	CD4	CD4
224474	4		SSC-A		SSC-A
224489	17		Time		Time
224513	3		FSC-W		FSC-W
225476	14		PE-Cy7-A	NCAM1	CD56
225481	15		FITC-A	CXCR5	CXCR5
225484	10		Alexa Fluor 700-A		CD10
225488	13		Live Dead Fixable Red-A		Viability
224517	15		FITC-A		Granzyme B
224519	15		FITC-A		Granzyme B
224521	14		PE-Cy7-A	NCAM1	CD56
224523	12		PE-A	CCR7	CCR7
223698	2		FSC-H		FSC-H
223996	2		FSC-H		FSC-H
224025	10		Alexa Fluor 700-A	CD27	CD27
224028	6		SSC-W		SSC-W
224031	2		FSC-H		FSC-H
225510	7		V450-A	CD3E	CD3
225511	4		SSC-A		SSC-A
225516	15		FITC-A		HLA-A2
225517	7		V450-A	CD3E	CD3
225537	12		PE-A	CD24	CD24
225542	3		FSC-W		FSC-W
225542	16		PerCP-Cy5-5-A	CD4	CD4
223708	7		V450-A	CD3E	CD3
223720	5		SSC-H		SSC-H
223722	12		PE-A		2B4
223724	15		FITC-A		CD21
223726	6		SSC-W		SSC-W
223729	14		PE-Cy7-A	CCR4	CCR4
223741	13		Live Dead Fixable Red-A		Viability
224862	1		FSC-A		FSC-A
224862	15		FITC-A		HLA-A2
224070	13		Live Dead Fixable Red-A		Viability
224078	16		PerCP-Cy5-5-A	CD4	CD4
225181	4		SSC-A		SSC-A
225187	4		SSC-A		SSC-A
225197	7		V450-A	CD3E	CD3
225203	9		APC-A	FCG3A	CD16
225205	3		FSC-W		FSC-W
225206	8		V500-A	HLA-DRA	HLA-DR
225221	8		V500-A	CD3E	CD3
225228	11		APC-Cy7-A	PTPRC	CD45RO
224506	17		Time		Time
224509	14		PE-Cy7-A	PDCD1	PD-1
224510	5		SSC-H		SSC-H
224527	13		Live Dead Fixable Red-A		Viability
224531	4		SSC-A		SSC-A
224538	7		V450-A	CD3E	CD3
224541	4		SSC-A		SSC-A
224542	11		APC-Cy7-A	CD8A	CD8
224565	8		V500-A	CD3E	CD3
224583	14		PE-Cy7-A	PTPRC	CD45RA
224880	8		V500-A	CD3E	CD3
224882	14		PE-Cy7-A	PTPRC	CD45RA
224900	6		SSC-W		SSC-W
224904	16		PerCP-Cy5-5-A	CD4	CD4
224930	7		V450-A	CD3E	CD3
224938	14		PE-Cy7-A	NCAM1	CD56
224939	12		PE-A	CXCR3	CXCR3
225234	17		Time		Time
224232	4		SSC-A		SSC-A
224237	4		SSC-A		SSC-A
224262	3		FSC-W		FSC-W
224539	8		V500-A	CD3E	CD3
224542	10		Alexa Fluor 700-A	CD27	CD27
224551	5		SSC-H		SSC-H
224552	7		V450-A	CD14	CD14
224556	3		FSC-W		FSC-W
224560	14		PE-Cy7-A		CD11C
224560	15		FITC-A		HLA-A2
224602	1		FSC-A		FSC-A
224264	14		PE-Cy7-A	PDCD1	PD-1
224277	3		FSC-W		FSC-W
224279	2		FSC-H		FSC-H
224286	4		SSC-A		SSC-A
224295	6		SSC-W		SSC-W
224300	13		Live Dead Fixable Red-A		Viability
224303	14		PE-Cy7-A	NCAM1	CD56
225548	10		Alexa Fluor 700-A	CD27	CD27
225553	13		Live Dead Fixable Red-A		Viability
225569	2		FSC-H		FSC-H
225572	11		APC-Cy7-A	CD8A	CD8
225573	1		FSC-A		FSC-A
225574	11		APC-Cy7-A	CD8A	CD8
223765	9		APC-A	CD38	CD38
223771	7		V450-A	CD3E	CD3
223777	4		SSC-A		SSC-A
223778	2		FSC-H		FSC-H
223781	15		FITC-A		CD39
225603	9		APC-A	CD38	CD38
225604	1		FSC-A		FSC-A
225606	8		V500-A	HLA-DRA	HLA-DR
225610	10		Alexa Fluor 700-A	IFNG	IFNg
225611	4		SSC-A		SSC-A
225616	10		Alexa Fluor 700-A	CCR7	CCR7
223783	14		PE-Cy7-A	PTPRC	CD45RA
223786	10		Alexa Fluor 700-A	FOXP3	FoxP3
223793	2		FSC-H		FSC-H
223795	17		Time		Time
223797	5		SSC-H		SSC-H
223804	10		Alexa Fluor 700-A	PTPRC	CD45RO
223811	12		PE-A	TNF	TNFa
223821	13		Live Dead Fixable Red-A		Viability
223826	16		PerCP-Cy5-5-A	CD4	CD4
224941	6		SSC-W		SSC-W
224961	5		SSC-H		SSC-H
224962	10		Alexa Fluor 700-A		Alexa Fluor 700-A
224964	10		Alexa Fluor 700-A	CCR7	CCR7
225269	8		V500-A	HLA-DRA	HLA-DR
225274	12		PE-A	B3GAT1	CD57
225283	12		PE-A	B3GAT1	CD57
225296	12		PE-A		2B4
225296	17		Time		Time
224976	8		V500-A	HLA-DRA	HLA-DR
224980	7		V450-A	CD14	CD14
224983	17		Time		Time
225005	4		SSC-A		SSC-A
225012	8		V500-A	IGHD	IgD
224315	13		Live Dead Fixable Red-A		Viability
224341	3		FSC-W		FSC-W
224629	7		V450-A	CD3E	CD3
224630	16		PerCP-Cy5-5-A	CD19	CD19
224667	10		Alexa Fluor 700-A		CD10
224682	1		FSC-A		FSC-A
224682	15		FITC-A	CXCR5	CXCR5
224689	3		FSC-W		FSC-W
224694	10		Alexa Fluor 700-A	CD27	CD27
224703	14		PE-Cy7-A	CCR6	CCR6
224349	14		PE-Cy7-A	CCR4	CCR4
224356	1		FSC-A		FSC-A
224362	5		SSC-H		SSC-H
224367	11		APC-Cy7-A	CD8A	CD8
224370	11		APC-Cy7-A	CD8A	CD8
224378	9		APC-A	CD38	CD38
224380	10		Alexa Fluor 700-A	IFNG	IFNg
225620	5		SSC-H		SSC-H
225623	15		FITC-A		CD21
225630	2		FSC-H		FSC-H
225646	13		Live Dead Fixable Red-A		Viability
225648	17		Time		Time
223831	7		V450-A	CD3E	CD3
223851	15		FITC-A	IL7R	CD127
223857	17		Time		Time
224086	4		SSC-A		SSC-A
224087	10		Alexa Fluor 700-A	CD27	CD27
224095	12		PE-A	TNF	TNFa
224095	17		Time		Time
224108	8		V500-A	HLA-DRA	HLA-DR
224116	3		FSC-W		FSC-W
224119	7		V450-A	CD3E	CD3
224131	5		SSC-H		SSC-H
225680	11		APC-Cy7-A	PTPRC	CD45RO
223871	13		Live Dead Fixable Red-A		Viability
223890	12		PE-A	B3GAT1	CD57
223893	5		SSC-H		SSC-H
223900	14		PE-Cy7-A	PDCD1	PD-1
223901	12		PE-A	IL2RA	CD25
225014	14		PE-Cy7-A	CCR6	CCR6
225015	14		PE-Cy7-A	PTPRC	CD45RA
225016	9		APC-A	IL7R	CD127
225028	17		Time		Time
225033	1		FSC-A		FSC-A
225038	6		SSC-W		SSC-W
224152	7		V450-A	CD3E	CD3
225345	1		FSC-A		FSC-A
225346	17		Time		Time
225354	15		FITC-A	IL7R	CD127
225360	9		APC-A	CD38	CD38
225375	9		APC-A	IL7R	CD127
225378	7		V450-A	CD3E	CD3
225386	10		Alexa Fluor 700-A	FOXP3	FoxP3
225396	5		SSC-H		SSC-H
225058	15		FITC-A		CD39
225059	2		FSC-H		FSC-H
225402	12		PE-A	TNF	TNFa
224384	6		SSC-W		SSC-W
224393	7		V450-A	CD3E	CD3
224404	4		SSC-A		SSC-A
224411	14		PE-Cy7-A	NCAM1	CD56
224417	10		Alexa Fluor 700-A	CD27	CD27
224418	3		FSC-W		FSC-W
224726	14		PE-Cy7-A	CCR4	CCR4
224732	10		Alexa Fluor 700-A	IFNG	IFNg
224733	4		SSC-A		SSC-A
224749	17		Time		Time
224751	5		SSC-H		SSC-H
224754	4		SSC-A		SSC-A
224757	1		FSC-A		FSC-A
224758	13		Live Dead Fixable Red-A		Viability
224761	11		APC-Cy7-A	CD8A	CD8
224764	8		V500-A	HLA-DRA	HLA-DR
224765	10		Alexa Fluor 700-A		Alexa Fluor 700-A
224770	5		SSC-H		SSC-H
224779	1		FSC-A		FSC-A
224426	16		PerCP-Cy5-5-A	CD19	CD19
224427	6		SSC-W		SSC-W
224452	10		Alexa Fluor 700-A	CD27	CD27
225690	7		V450-A	CD3E	CD3
225697	10		Alexa Fluor 700-A		Alexa Fluor 700-A
223920	11		APC-Cy7-A	CD8A	CD8
223934	7		V450-A	CD3E	CD3
223942	3		FSC-W		FSC-W
224171	1		FSC-A		FSC-A
224187	7		V450-A	CD3E	CD3
224190	14		PE-Cy7-A	CCR6	CCR6
224192	3		FSC-W		FSC-W
224193	5		SSC-H		SSC-H
224195	9		APC-A	IL7R	CD127
224198	14		PE-Cy7-A	PTPRC	CD45RA
224201	16		PerCP-Cy5-5-A	CD4	CD4
224208	15		FITC-A	MKI67	Ki67
225754	10		Alexa Fluor 700-A	IFNG	IFNg
223956	2		FSC-H		FSC-H
223961	1		FSC-A		FSC-A
223968	6		SSC-W		SSC-W
223976	6		SSC-W		SSC-W
223976	11		APC-Cy7-A	CD8A	CD8
223982	4		SSC-A		SSC-A
223984	4		SSC-A		SSC-A
223985	2		FSC-H		FSC-H
225103	2		FSC-H		FSC-H
225105	10		Alexa Fluor 700-A	CD27	CD27
225112	17		Time		Time
225130	16		PerCP-Cy5-5-A	CD4	CD4
225135	1		FSC-A		FSC-A
224226	5		SSC-H		SSC-H
225409	3		FSC-W		FSC-W
225410	11		APC-Cy7-A		CD3CD19CD20
225423	13		Live Dead Fixable Red-A		Viability
225427	1		FSC-A		FSC-A
225427	14		PE-Cy7-A	NCAM1	CD56
225431	3		FSC-W		FSC-W
225458	17		Time		Time
225469	9		APC-A	FCG3A	CD16
225471	14		PE-Cy7-A	NCAM1	CD56
225471	15		FITC-A		Granzyme B
224779	15		FITC-A		HLA-A2
224640	8		V500-A	HLA-DRA	HLA-DR
224645	1		FSC-A		FSC-A
224648	5		SSC-H		SSC-H
224655	3		FSC-W		FSC-W
224659	17		Time		Time
223993	5		SSC-H		SSC-H
223996	15		FITC-A		CD39
223998	15		FITC-A	CXCR5	CXCR5
224961	16		PerCP-Cy5-5-A	CD19	CD19
224966	7		V450-A	CD3E	CD3
224968	7		V450-A	CD14	CD14
224973	14		PE-Cy7-A	PTPRC	CD45RA
224976	7		V450-A	CD3E	CD3
224985	2		FSC-H		FSC-H
224987	15		FITC-A	FCG3A	CD16
224988	10		Alexa Fluor 700-A	PTPRC	CD45RO
224992	10		Alexa Fluor 700-A	IFNG	IFNg
224996	3		FSC-W		FSC-W
225001	6		SSC-W		SSC-W
225395	13		Live Dead Fixable Red-A		Viability
225396	16		PerCP-Cy5-5-A	CD4	CD4
225421	12		PE-A	CCR7	CCR7
224668	8		V500-A	HLA-DRA	HLA-DR
224673	12		PE-A	TNF	TNFa
224674	8		V500-A	HLA-DRA	HLA-DR
224675	16		PerCP-Cy5-5-A	IL3RA	CD123
224680	10		Alexa Fluor 700-A	CCR7	CCR7
224685	5		SSC-H		SSC-H
224687	8		V500-A	HLA-DRA	HLA-DR
224689	13		Live Dead Fixable Red-A		Viability
224698	9		APC-A	CD38	CD38
224700	7		V450-A	CD3E	CD3
224711	12		PE-A	CD24	CD24
224715	13		Live Dead Fixable Red-A		Viability
224717	14		PE-Cy7-A	CCR4	CCR4
225585	13		Live Dead Fixable Red-A		Viability
225586	11		APC-Cy7-A		CD3CD19CD20
225604	11		APC-Cy7-A	CD8A	CD8
225034	8		V500-A	HLA-DRA	HLA-DR
225609	1		FSC-A		FSC-A
225621	13		Live Dead Fixable Red-A		Viability
225623	11		APC-Cy7-A	CD20	CD20
225624	2		FSC-H		FSC-H
225630	15		FITC-A		CD39
225646	17		Time		Time
224449	13		Live Dead Fixable Red-A		Viability
224459	3		FSC-W		FSC-W
224472	8		V500-A	HLA-DRA	HLA-DR
224480	9		APC-A	IL7R	CD127
224481	13		Live Dead Fixable Red-A		Viability
224487	1		FSC-A		FSC-A
223702	8		V500-A	HLA-DRA	HLA-DR
223704	12		PE-A	IL2RA	CD25
223707	4		SSC-A		SSC-A
223719	3		FSC-W		FSC-W
223722	2		FSC-H		FSC-H
223724	11		APC-Cy7-A	CD20	CD20
224022	11		APC-Cy7-A	CD8A	CD8
224028	10		Alexa Fluor 700-A	CD27	CD27
224034	4		SSC-A		SSC-A
224037	6		SSC-W		SSC-W
224038	16		PerCP-Cy5-5-A	CD4	CD4
224053	16		PerCP-Cy5-5-A	CD4	CD4
224054	17		Time		Time
224060	2		FSC-H		FSC-H
224067	9		APC-A	FCG3A	CD16
224070	17		Time		Time
224072	3		FSC-W		FSC-W
224498	6		SSC-W		SSC-W
224498	11		APC-Cy7-A		CD3CD19CD20
224501	4		SSC-A		SSC-A
224503	11		APC-Cy7-A	CD8A	CD8
224521	11		APC-Cy7-A	CD8A	CD8
223748	12		PE-A	NCAM1	CD56
223753	16		PerCP-Cy5-5-A	CD4	CD4
223757	2		FSC-H		FSC-H
223765	8		V500-A	HLA-DRA	HLA-DR
224718	1		FSC-A		FSC-A
224719	1		FSC-A		FSC-A
224719	15		FITC-A		HLA-A2
224727	14		PE-Cy7-A	PDCD1	PD-1
224734	12		PE-A	IL2RA	CD25
224742	12		PE-A		EOMES
224742	17		Time		Time
224078	13		Live Dead Fixable Red-A		Viability
224085	6		SSC-W		SSC-W
224095	2		FSC-H		FSC-H
225042	15		FITC-A		Granzyme B
225048	7		V450-A	IL17	IL-17
225062	9		APC-A	CD38	CD38
225069	16		PerCP-Cy5-5-A	CD4	CD4
225081	6		SSC-W		SSC-W
225196	6		SSC-W		SSC-W
225199	16		PerCP-Cy5-5-A	CD4	CD4
225200	2		FSC-H		FSC-H
224757	11		APC-Cy7-A	CD8A	CD8
224758	17		Time		Time
224760	2		FSC-H		FSC-H
224779	11		APC-Cy7-A		CD3CD19CD20
225654	10		Alexa Fluor 700-A		CD10
225663	7		V450-A	CD3E	CD3
225668	2		FSC-H		FSC-H
225669	16		PerCP-Cy5-5-A	CD4	CD4
225687	3		FSC-W		FSC-W
225687	16		PerCP-Cy5-5-A	CD4	CD4
225103	1		FSC-A		FSC-A
225103	14		PE-Cy7-A	CCR4	CCR4
225106	5		SSC-H		SSC-H
225704	1		FSC-A		FSC-A
225704	14		PE-Cy7-A		CD11C
225720	9		APC-A		iNKT
225726	12		PE-A	B3GAT1	CD57
225734	17		Time		Time
225739	2		FSC-H		FSC-H
223778	1		FSC-A		FSC-A
223783	11		APC-Cy7-A	CD8A	CD8
223792	11		APC-Cy7-A	CD8A	CD8
223801	6		SSC-W		SSC-W
224103	7		V450-A	IL17	IL-17
224104	15		FITC-A	MKI67	Ki67
224107	15		FITC-A	CXCR5	CXCR5
224112	7		V450-A	CD3E	CD3
224131	3		FSC-W		FSC-W
224133	5		SSC-H		SSC-H
224146	5		SSC-H		SSC-H
224163	8		V500-A	CD4	CD4
224164	2		FSC-H		FSC-H
224533	7		V450-A	CD3E	CD3
224544	1		FSC-A		FSC-A
224559	9		APC-A	PDCD1	PD-1
225450	11		APC-Cy7-A	CD8A	CD8
225457	10		Alexa Fluor 700-A		CD10
225463	15		FITC-A		CD21
225467	4		SSC-A		SSC-A
225469	8		V500-A	CD3E	CD3
225471	11		APC-Cy7-A	CD8A	CD8
225474	11		APC-Cy7-A	PTPRC	CD45RO
225476	11		APC-Cy7-A	CD8A	CD8
223816	7		V450-A	CD3E	CD3
223819	17		Time		Time
223834	13		Live Dead Fixable Red-A		Viability
223837	13		Live Dead Fixable Red-A		Viability
224807	13		Live Dead Fixable Red-A		Viability
224809	9		APC-A	CD38	CD38
224813	10		Alexa Fluor 700-A	CD27	CD27
224830	9		APC-A	FCG3A	CD16
224835	10		Alexa Fluor 700-A	CCR7	CCR7
225131	14		PE-Cy7-A	PDCD1	PD-1
225136	9		APC-A	CD38	CD38
225140	9		APC-A	CD38	CD38
225175	9		APC-A		T-Bet
225179	1		FSC-A		FSC-A
225184	9		APC-A	CD38	CD38
225208	12		PE-A		2B4
225212	5		SSC-H		SSC-H
225215	6		SSC-W		SSC-W
225220	9		APC-A	FCG3A	CD16
225224	4		SSC-A		SSC-A
225228	10		Alexa Fluor 700-A	FOXP3	FoxP3
225233	10		Alexa Fluor 700-A	FOXP3	FoxP3
225240	8		V500-A	CD4	CD4
225251	16		PerCP-Cy5-5-A	CD4	CD4
225478	15		FITC-A	FCG3A	CD16
225486	10		Alexa Fluor 700-A	CCR7	CCR7
225491	16		PerCP-Cy5-5-A	CD4	CD4
224840	15		FITC-A		Granzyme B
224849	9		APC-A		T-Bet
224855	4		SSC-A		SSC-A
224857	4		SSC-A		SSC-A
225751	5		SSC-H		SSC-H
225752	2		FSC-H		FSC-H
225758	2		FSC-H		FSC-H
224573	3		FSC-W		FSC-W
224587	11		APC-Cy7-A	CD8A	CD8
224609	11		APC-Cy7-A	PTPRC	CD45RO
224616	15		FITC-A	IL7R	CD127
223858	6		SSC-W		SSC-W
223862	3		FSC-W		FSC-W
223871	12		PE-A	B3GAT1	CD57
223871	17		Time		Time
223887	9		APC-A	FCG3A	CD16
223890	2		FSC-H		FSC-H
223893	3		FSC-W		FSC-W
224182	17		Time		Time
224194	7		V450-A	CD3E	CD3
224197	10		Alexa Fluor 700-A	CD28	CD28
224198	6		SSC-W		SSC-W
224204	12		PE-A	TNF	TNFa
224209	12		PE-A	TNF	TNFa
224218	17		Time		Time
224225	10		Alexa Fluor 700-A	CD28	CD28
224228	13		Live Dead Fixable Red-A		Viability
224234	9		APC-A		T-Bet
224245	7		V450-A	CD3E	CD3
224249	5		SSC-H		SSC-H
224253	4		SSC-A		SSC-A
224339	10		Alexa Fluor 700-A	IFNG	IFNg
224343	13		Live Dead Fixable Red-A		Viability
224349	11		APC-Cy7-A	PTPRC	CD45RO
224350	12		PE-A		EOMES
224350	17		Time		Time
224351	12		PE-A	CCR7	CCR7
224354	7		V450-A	CD3E	CD3
225262	9		APC-A	FCG3A	CD16
225256	8		V500-A	IGHD	IgD
225276	8		V500-A	HLA-DRA	HLA-DR
224630	13		Live Dead Fixable Red-A		Viability
225502	2		FSC-H		FSC-H
225518	2		FSC-H		FSC-H
225520	1		FSC-A		FSC-A
