EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES1004336	TRT108
ES1005539	TRT108
ES1005540	TRT108
ES1005549	TRT108
ES1005552	TRT108
ES1005558	TRT108
ES1005589	TRT108
ES1005594	TRT108
ES1005599	TRT108
ES1005603	TRT108
ES1005609	TRT108
ES1005624	TRT108
ES1005628	TRT108
ES1005631	TRT108
ES1005641	TRT108
ES1005655	TRT108
ES1005660	TRT108
ES1005667	TRT108
ES1005679	TRT108
ES1005691	TRT108
ES1005699	TRT108
ES1003639	TRT108
ES1003642	TRT108
ES1003645	TRT108
ES1003646	TRT108
ES1003651	TRT108
ES1003654	TRT108
ES1003656	TRT108
ES1003658	TRT108
ES1003667	TRT108
ES1003670	TRT108
ES1003672	TRT108
ES1003678	TRT108
ES1003689	TRT108
ES1003703	TRT108
ES1003714	TRT108
ES1003724	TRT108
ES1003744	TRT108
ES1003749	TRT108
ES1003754	TRT108
ES1003764	TRT108
ES1003765	TRT108
ES1003771	TRT108
ES1003781	TRT108
ES784390	TRT108
ES784395	TRT108
ES784396	TRT108
ES784402	TRT108
ES784409	TRT108
ES784413	TRT108
ES784415	TRT108
ES784429	TRT108
ES784448	TRT108
ES784453	TRT108
ES784464	TRT108
ES784473	TRT108
ES784479	TRT108
ES784488	TRT108
ES784490	TRT108
ES784496	TRT108
ES784504	TRT108
ES736126	TRT108
ES736129	TRT108
ES736134	TRT108
ES736138	TRT108
ES736147	TRT108
ES736165	TRT108
ES736173	TRT108
ES736186	TRT108
ES736212	TRT108
ES736223	TRT108
ES736230	TRT108
ES736234	TRT108
ES1005349	TRT108
ES1005353	TRT108
ES1005356	TRT108
ES1005360	TRT108
ES1005369	TRT108
ES1005387	TRT108
ES1005394	TRT108
ES1005401	TRT108
ES1005411	TRT108
ES1005431	TRT108
ES1005439	TRT108
ES1005442	TRT108
ES1005449	TRT108
ES1005464	TRT108
ES1005472	TRT108
ES1005479	TRT108
ES1005493	TRT108
ES1005497	TRT108
ES1005508	TRT108
ES1005511	TRT108
ES1005514	TRT108
ES1005515	TRT108
ES1004622	TRT108
ES1004624	TRT108
ES1004633	TRT108
ES1004639	TRT108
ES1004649	TRT108
ES1004652	TRT108
ES1004667	TRT108
ES1004670	TRT108
ES1004677	TRT108
ES1004686	TRT108
ES1004690	TRT108
ES1004706	TRT108
ES1004718	TRT108
ES1004725	TRT108
ES1004728	TRT108
ES1004729	TRT108
ES1004737	TRT108
ES1004752	TRT108
ES1004761	TRT108
ES1004773	TRT108
ES1004777	TRT108
ES1004806	TRT108
ES1004817	TRT108
ES1004819	TRT108
ES1004820	TRT108
ES1004828	TRT108
ES1004830	TRT108
ES1004832	TRT108
ES1004835	TRT108
ES1004836	TRT108
ES1004853	TRT108
ES1004855	TRT108
ES1004859	TRT108
ES1004862	TRT108
ES1004864	TRT108
ES1004881	TRT108
ES1004885	TRT108
ES1004892	TRT108
ES1004894	TRT108
ES1004895	TRT108
ES1004896	TRT108
ES1004898	TRT108
ES1003790	TRT108
ES1003791	TRT108
ES1003801	TRT108
ES1003802	TRT108
ES1003807	TRT108
ES1003808	TRT108
ES1003819	TRT108
ES1003822	TRT108
ES1003823	TRT108
ES1003829	TRT108
ES1003841	TRT108
ES1003842	TRT108
ES1003855	TRT108
ES1003864	TRT108
ES1003870	TRT108
ES1003871	TRT108
ES1003894	TRT108
ES1003897	TRT108
ES1003909	TRT108
ES1003910	TRT108
ES1003939	TRT108
ES1003950	TRT108
ES1003953	TRT108
ES1003966	TRT108
ES1004340	TRT108
ES1004349	TRT108
ES1004350	TRT108
ES1004353	TRT108
ES1004362	TRT108
ES1004365	TRT108
ES1004370	TRT108
ES1004377	TRT108
ES1004385	TRT108
ES1004388	TRT108
ES1004392	TRT108
ES1004393	TRT108
ES1004398	TRT108
ES1004401	TRT108
ES1004423	TRT108
ES1004424	TRT108
ES1004429	TRT108
ES1004436	TRT108
ES1004437	TRT108
ES1004444	TRT108
ES1004446	TRT108
ES1004448	TRT108
ES1004455	TRT108
ES1004460	TRT108
ES1004465	TRT108
ES1004469	TRT108
ES1004471	TRT108
ES1004497	TRT108
ES1004501	TRT108
ES1004505	TRT108
ES1004519	TRT108
ES1004523	TRT108
ES1004533	TRT108
ES1004535	TRT108
ES1004540	TRT108
ES1004543	TRT108
ES1004546	TRT108
ES1004553	TRT108
ES1004564	TRT108
ES1004571	TRT108
ES1004582	TRT108
ES1004585	TRT108
ES1004589	TRT108
ES1004592	TRT108
ES1004597	TRT108
ES784542	TRT108
ES784545	TRT108
ES784550	TRT108
ES784551	TRT108
ES784578	TRT108
ES784579	TRT108
ES784586	TRT108
ES784600	TRT108
ES784603	TRT108
ES784617	TRT108
ES784627	TRT108
ES784632	TRT108
ES784654	TRT108
ES784660	TRT108
ES784668	TRT108
ES784671	TRT108
ES784674	TRT108
ES784682	TRT108
ES784686	TRT108
ES784690	TRT108
ES784693	TRT108
ES784697	TRT108
ES784698	TRT108
ES784706	TRT108
ES784719	TRT108
ES784724	TRT108
ES784728	TRT108
ES784733	TRT108
ES1004001	TRT108
ES1004003	TRT108
ES1004007	TRT108
ES1004009	TRT108
ES1004014	TRT108
ES1004022	TRT108
ES1004032	TRT108
ES1004035	TRT108
ES1004038	TRT108
ES1004047	TRT108
ES1004051	TRT108
ES1004053	TRT108
ES1004055	TRT108
ES1004059	TRT108
ES1004060	TRT108
ES1004061	TRT108
ES1004076	TRT108
ES1004078	TRT108
ES1004079	TRT108
ES1004093	TRT108
ES1004113	TRT108
ES1004124	TRT108
ES1004133	TRT108
ES1004155	TRT108
ES1004157	TRT108
ES1004902	TRT108
ES1004927	TRT108
ES1004947	TRT108
ES1004964	TRT108
ES1004966	TRT108
ES1004970	TRT108
ES1004978	TRT108
ES1004981	TRT108
ES1004994	TRT108
ES1004997	TRT108
ES1004998	TRT108
ES1005013	TRT108
ES1005020	TRT108
ES1005022	TRT108
ES1005025	TRT108
ES1005053	TRT108
ES1005059	TRT108
ES1005065	TRT108
ES1005066	TRT108
ES1005067	TRT108
ES1005077	TRT108
ES1005091	TRT108
ES1005094	TRT108
ES1005103	TRT108
ES1005105	TRT108
ES1005107	TRT108
ES1005109	TRT108
ES736240	TRT108
ES736249	TRT108
ES736251	TRT108
ES736254	TRT108
ES736255	TRT108
ES736260	TRT108
ES736262	TRT108
ES736279	TRT108
ES736288	TRT108
ES736308	TRT108
ES736315	TRT108
ES736321	TRT108
ES736339	TRT108
ES736491	TRT108
ES736492	TRT108
ES736495	TRT108
ES736498	TRT108
ES736508	TRT108
ES1005132	TRT108
ES1005142	TRT108
ES1005146	TRT108
ES1005158	TRT108
ES1005163	TRT108
ES1005169	TRT108
ES1005175	TRT108
ES1005183	TRT108
ES1005194	TRT108
ES1005196	TRT108
ES1005197	TRT108
ES1005202	TRT108
ES1005208	TRT108
ES1005213	TRT108
ES1005217	TRT108
ES1005221	TRT108
ES1005229	TRT108
ES1005235	TRT108
ES1005240	TRT108
ES1005246	TRT108
ES1005255	TRT108
ES1005264	TRT108
ES1005275	TRT108
ES1005312	TRT108
ES1005315	TRT108
ES1005316	TRT108
ES1005323	TRT108
ES1005327	TRT108
ES1005329	TRT108
ES1005334	TRT108
ES1005337	TRT108
ES1004172	TRT108
ES1004186	TRT108
ES1004189	TRT108
ES1004191	TRT108
ES1004201	TRT108
ES1004213	TRT108
ES1004219	TRT108
ES1004224	TRT108
ES1004225	TRT108
ES1004227	TRT108
ES1004232	TRT108
ES1004238	TRT108
ES1004245	TRT108
ES1004254	TRT108
ES1004262	TRT108
ES1004270	TRT108
ES1004271	TRT108
ES1004292	TRT108
ES1004296	TRT108
ES1004300	TRT108
ES1004302	TRT108
ES1004315	TRT108
ES1005536	TRT108
ES1005541	TRT108
ES1005542	TRT108
ES1005543	TRT108
ES1005547	TRT108
ES1005548	TRT108
ES1005553	TRT108
ES1005576	TRT108
ES1005579	TRT108
ES1005583	TRT108
ES1005585	TRT108
ES1005590	TRT108
ES1005596	TRT108
ES1005600	TRT108
ES1005610	TRT108
ES1005614	TRT108
ES1005627	TRT108
ES1005634	TRT108
ES1005636	TRT108
ES1005640	TRT108
ES1005642	TRT108
ES1005662	TRT108
ES1005664	TRT108
ES1005670	TRT108
ES1005681	TRT108
ES1005684	TRT108
ES1005690	TRT108
ES1003638	TRT108
ES1003648	TRT108
ES1003666	TRT108
ES1003694	TRT108
ES1003697	TRT108
ES1003698	TRT108
ES1003726	TRT108
ES1003728	TRT108
ES1003738	TRT108
ES1003740	TRT108
ES1003747	TRT108
ES1003757	TRT108
ES1003772	TRT108
ES1003776	TRT108
ES1003777	TRT108
ES1003778	TRT108
ES1003785	TRT108
ES784386	TRT108
ES784388	TRT108
ES784393	TRT108
ES784399	TRT108
ES784414	TRT108
ES784422	TRT108
ES784425	TRT108
ES784434	TRT108
ES784439	TRT108
ES784445	TRT108
ES784462	TRT108
ES784463	TRT108
ES784468	TRT108
ES784487	TRT108
ES784493	TRT108
ES784511	TRT108
ES784515	TRT108
ES784518	TRT108
ES784523	TRT108
ES784524	TRT108
ES784526	TRT108
ES736116	TRT108
ES736122	TRT108
ES736150	TRT108
ES736153	TRT108
ES736156	TRT108
ES736160	TRT108
ES736161	TRT108
ES736168	TRT108
ES736172	TRT108
ES736184	TRT108
ES736197	TRT108
ES736198	TRT108
ES736201	TRT108
ES736210	TRT108
ES736211	TRT108
ES736215	TRT108
ES1005341	TRT108
ES1005352	TRT108
ES1005364	TRT108
ES1005374	TRT108
ES1005392	TRT108
ES1005402	TRT108
ES1005406	TRT108
ES1005416	TRT108
ES1005437	TRT108
ES1005440	TRT108
ES1005444	TRT108
ES1005447	TRT108
ES1005450	TRT108
ES1005452	TRT108
ES1005461	TRT108
ES1005463	TRT108
ES1005476	TRT108
ES1005488	TRT108
ES1005489	TRT108
ES1005495	TRT108
ES1005510	TRT108
ES1004610	TRT108
ES1004617	TRT108
ES1004618	TRT108
ES1004632	TRT108
ES1004645	TRT108
ES1004651	TRT108
ES1004660	TRT108
ES1004664	TRT108
ES1004671	TRT108
ES1004672	TRT108
ES1004680	TRT108
ES1004703	TRT108
ES1004711	TRT108
ES1004717	TRT108
ES1004731	TRT108
ES1004733	TRT108
ES1004747	TRT108
ES1004749	TRT108
ES1004765	TRT108
ES1004779	TRT108
ES1004786	TRT108
ES1004789	TRT108
ES1004792	TRT108
ES1004802	TRT108
ES1004807	TRT108
ES1004814	TRT108
ES1004841	TRT108
ES1004846	TRT108
ES1004849	TRT108
ES1004850	TRT108
ES1004851	TRT108
ES1004857	TRT108
ES1004858	TRT108
ES1004863	TRT108
ES1004872	TRT108
ES1004886	TRT108
ES1003792	TRT108
ES1003813	TRT108
ES1003846	TRT108
ES1003847	TRT108
ES1003850	TRT108
ES1003869	TRT108
ES1003878	TRT108
ES1003882	TRT108
ES1003885	TRT108
ES1003888	TRT108
ES1003889	TRT108
ES1003891	TRT108
ES1003895	TRT108
ES1003899	TRT108
ES1003907	TRT108
ES1003911	TRT108
ES1003914	TRT108
ES1003930	TRT108
ES1003931	TRT108
ES1003933	TRT108
ES1003946	TRT108
ES1003979	TRT108
ES1003981	TRT108
ES1003990	TRT108
ES1003999	TRT108
ES1004344	TRT108
ES1004361	TRT108
ES1004368	TRT108
ES1004372	TRT108
ES1004380	TRT108
ES1004382	TRT108
ES1004406	TRT108
ES1004430	TRT108
ES1004435	TRT108
ES1004443	TRT108
ES1004453	TRT108
ES1004461	TRT108
ES1004467	TRT108
ES1004468	TRT108
ES1004474	TRT108
ES1004484	TRT108
ES1004490	TRT108
ES1004496	TRT108
ES1004498	TRT108
ES1004500	TRT108
ES1004506	TRT108
ES1004508	TRT108
ES1004515	TRT108
ES1004518	TRT108
ES1004528	TRT108
ES1004544	TRT108
ES1004551	TRT108
ES1004563	TRT108
ES1004565	TRT108
ES1004567	TRT108
ES1004569	TRT108
ES1004580	TRT108
ES1004591	TRT108
ES1004594	TRT108
ES1004595	TRT108
ES1004601	TRT108
ES784530	TRT108
ES784544	TRT108
ES784553	TRT108
ES784555	TRT108
ES784559	TRT108
ES784568	TRT108
ES784575	TRT108
ES784581	TRT108
ES784598	TRT108
ES784607	TRT108
ES784614	TRT108
ES784615	TRT108
ES784621	TRT108
ES784623	TRT108
ES784625	TRT108
ES784626	TRT108
ES784658	TRT108
ES784662	TRT108
ES784665	TRT108
ES784676	TRT108
ES784689	TRT108
ES784708	TRT108
ES784721	TRT108
ES784726	TRT108
ES784735	TRT108
ES784738	TRT108
ES1004006	TRT108
ES1004013	TRT108
ES1004054	TRT108
ES1004056	TRT108
ES1004057	TRT108
ES1004062	TRT108
ES1004068	TRT108
ES1004074	TRT108
ES1004075	TRT108
ES1004094	TRT108
ES1004101	TRT108
ES1004103	TRT108
ES1004119	TRT108
ES1004120	TRT108
ES1004122	TRT108
ES1004132	TRT108
ES1004140	TRT108
ES1004146	TRT108
ES1004159	TRT108
ES1004900	TRT108
ES1004921	TRT108
ES1004925	TRT108
ES1004934	TRT108
ES1004938	TRT108
ES1004940	TRT108
ES1004948	TRT108
ES1004949	TRT108
ES1004950	TRT108
ES1004951	TRT108
ES1004958	TRT108
ES1004963	TRT108
ES1004993	TRT108
ES1004996	TRT108
ES1004999	TRT108
ES1005006	TRT108
ES1005010	TRT108
ES1005014	TRT108
ES1005048	TRT108
ES1005083	TRT108
ES1005090	TRT108
ES1005106	TRT108
ES736248	TRT108
ES736267	TRT108
ES736269	TRT108
ES736270	TRT108
ES736273	TRT108
ES736280	TRT108
ES736282	TRT108
ES736309	TRT108
ES736310	TRT108
ES736323	TRT108
ES736326	TRT108
ES736327	TRT108
ES736500	TRT108
ES736501	TRT108
ES736503	TRT108
ES736505	TRT108
ES736512	TRT108
ES736515	TRT108
ES736518	TRT108
ES736535	TRT108
ES736537	TRT108
ES736541	TRT108
ES736543	TRT108
ES736545	TRT108
ES1005116	TRT108
ES1005128	TRT108
ES1005149	TRT108
ES1005150	TRT108
ES1005156	TRT108
ES1005157	TRT108
ES1005164	TRT108
ES1005168	TRT108
ES1005178	TRT108
ES1005179	TRT108
ES1005189	TRT108
ES1005205	TRT108
ES1005220	TRT108
ES1005230	TRT108
ES1005232	TRT108
ES1005234	TRT108
ES1005241	TRT108
ES1005245	TRT108
ES1005254	TRT108
ES1005265	TRT108
ES1005274	TRT108
ES1005286	TRT108
ES1005287	TRT108
ES1005291	TRT108
ES1005307	TRT108
ES1005317	TRT108
ES1005322	TRT108
ES1005324	TRT108
ES1005331	TRT108
ES1004184	TRT108
ES1004188	TRT108
ES1004190	TRT108
ES1004194	TRT108
ES1004229	TRT108
ES1004236	TRT108
ES1004248	TRT108
ES1004249	TRT108
ES1004257	TRT108
ES1004265	TRT108
ES1004269	TRT108
ES1004274	TRT108
ES1004278	TRT108
ES1004279	TRT108
ES1004286	TRT108
ES1004293	TRT108
ES1004294	TRT108
ES1004304	TRT108
ES1004307	TRT108
ES1004308	TRT108
ES1004309	TRT108
ES1004320	TRT108
ES1004322	TRT108
ES1004325	TRT108
ES1005531	TRT108
ES1005554	TRT108
ES1005556	TRT108
ES1005573	TRT108
ES1005581	TRT108
ES1005582	TRT108
ES1005587	TRT108
ES1005588	TRT108
ES1005592	TRT108
ES1005593	TRT108
ES1005602	TRT108
ES1005608	TRT108
ES1005613	TRT108
ES1005615	TRT108
ES1005633	TRT108
ES1005639	TRT108
ES1005643	TRT108
ES1005644	TRT108
ES1005647	TRT108
ES1005653	TRT108
ES1005657	TRT108
ES1005658	TRT108
ES1005659	TRT108
ES1005661	TRT108
ES1005682	TRT108
ES1005685	TRT108
ES1005687	TRT108
ES1005688	TRT108
ES1005692	TRT108
ES1003650	TRT108
ES1003660	TRT108
ES1003664	TRT108
ES1003671	TRT108
ES1003692	TRT108
ES1003693	TRT108
ES1003696	TRT108
ES1003700	TRT108
ES1003702	TRT108
ES1003721	TRT108
ES1003727	TRT108
ES1003730	TRT108
ES1003739	TRT108
ES1003752	TRT108
ES1003762	TRT108
ES1003779	TRT108
ES1003782	TRT108
ES1003786	TRT108
ES1003788	TRT108
ES784389	TRT108
ES784392	TRT108
ES784427	TRT108
ES784431	TRT108
ES784446	TRT108
ES784449	TRT108
ES784456	TRT108
ES784469	TRT108
ES784472	TRT108
ES784474	TRT108
ES784476	TRT108
ES784480	TRT108
ES784484	TRT108
ES784486	TRT108
ES784501	TRT108
ES784505	TRT108
ES784510	TRT108
ES784519	TRT108
ES784520	TRT108
ES736120	TRT108
ES736124	TRT108
ES736131	TRT108
ES736137	TRT108
ES736154	TRT108
ES736158	TRT108
ES736159	TRT108
ES736167	TRT108
ES736174	TRT108
ES736218	TRT108
ES736221	TRT108
ES736222	TRT108
ES736224	TRT108
ES736226	TRT108
ES736231	TRT108
ES736233	TRT108
ES1005342	TRT108
ES1005347	TRT108
ES1005359	TRT108
ES1005361	TRT108
ES1005362	TRT108
ES1005372	TRT108
ES1005373	TRT108
ES1005375	TRT108
ES1005395	TRT108
ES1005403	TRT108
ES1005405	TRT108
ES1005410	TRT108
ES1005412	TRT108
ES1005413	TRT108
ES1005418	TRT108
ES1005422	TRT108
ES1005425	TRT108
ES1005426	TRT108
ES1005436	TRT108
ES1005438	TRT108
ES1005443	TRT108
ES1005467	TRT108
ES1005471	TRT108
ES1005473	TRT108
ES1005478	TRT108
ES1005480	TRT108
ES1005487	TRT108
ES1005512	TRT108
ES1005522	TRT108
ES1005523	TRT108
ES1005524	TRT108
ES1004612	TRT108
ES1004619	TRT108
ES1004627	TRT108
ES1004642	TRT108
ES1004653	TRT108
ES1004656	TRT108
ES1004657	TRT108
ES1004665	TRT108
ES1004673	TRT108
ES1004678	TRT108
ES1004685	TRT108
ES1004692	TRT108
ES1004730	TRT108
ES1004738	TRT108
ES1004741	TRT108
ES1004743	TRT108
ES1004744	TRT108
ES1004748	TRT108
ES1004755	TRT108
ES1004762	TRT108
ES1004768	TRT108
ES1004774	TRT108
ES1004775	TRT108
ES1004776	TRT108
ES1004783	TRT108
ES1004791	TRT108
ES1004840	TRT108
ES1004856	TRT108
ES1004860	TRT108
ES1004865	TRT108
ES1004867	TRT108
ES1004870	TRT108
ES1004871	TRT108
ES1004883	TRT108
ES1004891	TRT108
ES1004897	TRT108
ES1003794	TRT108
ES1003799	TRT108
ES1003827	TRT108
ES1003839	TRT108
ES1003845	TRT108
ES1003868	TRT108
ES1003873	TRT108
ES1003881	TRT108
ES1003886	TRT108
ES1003890	TRT108
ES1003896	TRT108
ES1003924	TRT108
ES1003932	TRT108
ES1003957	TRT108
ES1003965	TRT108
ES1003968	TRT108
ES1003974	TRT108
ES1003985	TRT108
ES1004347	TRT108
ES1004364	TRT108
ES1004373	TRT108
ES1004375	TRT108
ES1004379	TRT108
ES1004386	TRT108
ES1004390	TRT108
ES1004395	TRT108
ES1004402	TRT108
ES1004411	TRT108
ES1004419	TRT108
ES1004434	TRT108
ES1004454	TRT108
ES1004459	TRT108
ES1004476	TRT108
ES1004477	TRT108
ES1004483	TRT108
ES1004502	TRT108
ES1004503	TRT108
ES1004517	TRT108
ES1004524	TRT108
ES1004541	TRT108
ES1004545	TRT108
ES1004547	TRT108
ES1004552	TRT108
ES1004557	TRT108
ES1004579	TRT108
ES1004583	TRT108
ES1004587	TRT108
ES1004588	TRT108
ES1004593	TRT108
ES1004606	TRT108
ES1004608	TRT108
ES784531	TRT108
ES784536	TRT108
ES784540	TRT108
ES784541	TRT108
ES784565	TRT108
ES784570	TRT108
ES784577	TRT108
ES784583	TRT108
ES784589	TRT108
ES784608	TRT108
ES784610	TRT108
ES784611	TRT108
ES784616	TRT108
ES784618	TRT108
ES784620	TRT108
ES784641	TRT108
ES784653	TRT108
ES784655	TRT108
ES784659	TRT108
ES784666	TRT108
ES784669	TRT108
ES784670	TRT108
ES784684	TRT108
ES784685	TRT108
ES784716	TRT108
ES784741	TRT108
ES1004039	TRT108
ES1004044	TRT108
ES1004070	TRT108
ES1004071	TRT108
ES1004085	TRT108
ES1004089	TRT108
ES1004091	TRT108
ES1004095	TRT108
ES1004116	TRT108
ES1004121	TRT108
ES1004130	TRT108
ES1004136	TRT108
ES1004137	TRT108
ES1004151	TRT108
ES1004156	TRT108
ES1004165	TRT108
ES1004167	TRT108
ES1004168	TRT108
ES1004169	TRT108
ES1004904	TRT108
ES1004905	TRT108
ES1004908	TRT108
ES1004909	TRT108
ES1004911	TRT108
ES1004912	TRT108
ES1004920	TRT108
ES1004937	TRT108
ES1004939	TRT108
ES1004954	TRT108
ES1004955	TRT108
ES1004957	TRT108
ES1004977	TRT108
ES1004979	TRT108
ES1004980	TRT108
ES1004983	TRT108
ES1004987	TRT108
ES1004989	TRT108
ES1005005	TRT108
ES1005008	TRT108
ES1005024	TRT108
ES1005032	TRT108
ES1005037	TRT108
ES1005045	TRT108
ES1005050	TRT108
ES1005068	TRT108
ES1005074	TRT108
ES1005087	TRT108
ES1005100	TRT108
ES736241	TRT108
ES736243	TRT108
ES736252	TRT108
ES736256	TRT108
ES736258	TRT108
ES736265	TRT108
ES736275	TRT108
ES736278	TRT108
ES736284	TRT108
ES736287	TRT108
ES736294	TRT108
ES736298	TRT108
ES736300	TRT108
ES736319	TRT108
ES736328	TRT108
ES736340	TRT108
ES736342	TRT108
ES736489	TRT108
ES736497	TRT108
ES736506	TRT108
ES736510	TRT108
ES736527	TRT108
ES736529	TRT108
ES736530	TRT108
ES1005122	TRT108
ES1005125	TRT108
ES1005129	TRT108
ES1005134	TRT108
ES1005148	TRT108
ES1005153	TRT108
ES1005188	TRT108
ES1005200	TRT108
ES1005203	TRT108
ES1005252	TRT108
ES1005257	TRT108
ES1005268	TRT108
ES1005269	TRT108
ES1005273	TRT108
ES1005294	TRT108
ES1005295	TRT108
ES1005304	TRT108
ES1005314	TRT108
ES1005319	TRT108
ES1005328	TRT108
ES1005336	TRT108
ES1005338	TRT108
ES1005339	TRT108
ES1004170	TRT108
ES1004187	TRT108
ES1004196	TRT108
ES1004202	TRT108
ES1004212	TRT108
ES1004215	TRT108
ES1004220	TRT108
ES1004240	TRT108
ES1004244	TRT108
ES1004251	TRT108
ES1004255	TRT108
ES1004263	TRT108
ES1004282	TRT108
ES1004290	TRT108
ES1004299	TRT108
ES1004323	TRT108
ES1004327	TRT108
ES1004329	TRT108
ES1004334	TRT108
ES1005533	TRT108
ES1005537	TRT108
ES1005545	TRT108
ES1005555	TRT108
ES1005563	TRT108
ES1005575	TRT108
ES1005586	TRT108
ES1005598	TRT108
ES1005611	TRT108
ES1005623	TRT108
ES1005625	TRT108
ES1005635	TRT108
ES1005646	TRT108
ES1005666	TRT108
ES1005673	TRT108
ES1005677	TRT108
ES1005678	TRT108
ES1005680	TRT108
ES1005689	TRT108
ES1005695	TRT108
ES1003661	TRT108
ES1003681	TRT108
ES1003683	TRT108
ES1003684	TRT108
ES1003695	TRT108
ES1003704	TRT108
ES1003706	TRT108
ES1003710	TRT108
ES1003711	TRT108
ES1003725	TRT108
ES1003732	TRT108
ES1003733	TRT108
ES1003753	TRT108
ES1003755	TRT108
ES1003769	TRT108
ES1003770	TRT108
ES1003780	TRT108
ES1003784	TRT108
ES1003789	TRT108
ES784398	TRT108
ES784405	TRT108
ES784410	TRT108
ES784412	TRT108
ES784418	TRT108
ES784424	TRT108
ES784430	TRT108
ES784437	TRT108
ES784441	TRT108
ES784452	TRT108
ES784466	TRT108
ES784470	TRT108
ES784471	TRT108
ES784481	TRT108
ES784482	TRT108
ES784494	TRT108
ES784495	TRT108
ES784503	TRT108
ES784517	TRT108
ES784521	TRT108
ES784525	TRT108
ES784529	TRT108
ES736114	TRT108
ES736115	TRT108
ES736118	TRT108
ES736121	TRT108
ES736123	TRT108
ES736127	TRT108
ES736155	TRT108
ES736180	TRT108
ES736183	TRT108
ES736189	TRT108
ES736190	TRT108
ES736194	TRT108
ES736200	TRT108
ES736202	TRT108
ES736204	TRT108
ES736209	TRT108
ES736213	TRT108
ES736214	TRT108
ES736227	TRT108
ES1005340	TRT108
ES1005343	TRT108
ES1005348	TRT108
ES1005363	TRT108
ES1005365	TRT108
ES1005370	TRT108
ES1005381	TRT108
ES1005383	TRT108
ES1005388	TRT108
ES1005390	TRT108
ES1005393	TRT108
ES1005396	TRT108
ES1005414	TRT108
ES1005421	TRT108
ES1005430	TRT108
ES1005432	TRT108
ES1005435	TRT108
ES1005451	TRT108
ES1005458	TRT108
ES1005459	TRT108
ES1005477	TRT108
ES1005482	TRT108
ES1005483	TRT108
ES1005484	TRT108
ES1005494	TRT108
ES1005517	TRT108
ES1005526	TRT108
ES1004625	TRT108
ES1004640	TRT108
ES1004647	TRT108
ES1004659	TRT108
ES1004669	TRT108
ES1004679	TRT108
ES1004693	TRT108
ES1004695	TRT108
ES1004699	TRT108
ES1004701	TRT108
ES1004708	TRT108
ES1004719	TRT108
ES1004720	TRT108
ES1004723	TRT108
ES1004745	TRT108
ES1004750	TRT108
ES1004751	TRT108
ES1004758	TRT108
ES1004759	TRT108
ES1004770	TRT108
ES1004784	TRT108
ES1004788	TRT108
ES1004795	TRT108
ES1004798	TRT108
ES1004799	TRT108
ES1004801	TRT108
ES1004810	TRT108
ES1004829	TRT108
ES1004843	TRT108
ES1004847	TRT108
ES1004866	TRT108
ES1004887	TRT108
ES1004888	TRT108
ES1003795	TRT108
ES1003805	TRT108
ES1003812	TRT108
ES1003817	TRT108
ES1003818	TRT108
ES1003821	TRT108
ES1003830	TRT108
ES1003836	TRT108
ES1003838	TRT108
ES1003848	TRT108
ES1003856	TRT108
ES1003857	TRT108
ES1003858	TRT108
ES1003875	TRT108
ES1003877	TRT108
ES1003905	TRT108
ES1003912	TRT108
ES1003919	TRT108
ES1003929	TRT108
ES1003935	TRT108
ES1003937	TRT108
ES1003938	TRT108
ES1003944	TRT108
ES1003955	TRT108
ES1003960	TRT108
ES1003961	TRT108
ES1003971	TRT108
ES1003972	TRT108
ES1003977	TRT108
ES1003984	TRT108
ES1003998	TRT108
ES1004343	TRT108
ES1004345	TRT108
ES1004348	TRT108
ES1004351	TRT108
ES1004352	TRT108
ES1004374	TRT108
ES1004394	TRT108
ES1004408	TRT108
ES1004410	TRT108
ES1004417	TRT108
ES1004426	TRT108
ES1004431	TRT108
ES1004432	TRT108
ES1004439	TRT108
ES1004441	TRT108
ES1004451	TRT108
ES1004463	TRT108
ES1004478	TRT108
ES1004481	TRT108
ES1004482	TRT108
ES1004495	TRT108
ES1004514	TRT108
ES1004516	TRT108
ES1004522	TRT108
ES1004531	TRT108
ES1004534	TRT108
ES1004536	TRT108
ES1004550	TRT108
ES1004554	TRT108
ES1004556	TRT108
ES1004568	TRT108
ES1004576	TRT108
ES1004602	TRT108
ES1004603	TRT108
ES1004604	TRT108
ES784533	TRT108
ES784537	TRT108
ES784548	TRT108
ES784557	TRT108
ES784571	TRT108
ES784574	TRT108
ES784596	TRT108
ES784601	TRT108
ES784602	TRT108
ES784606	TRT108
ES784612	TRT108
ES784630	TRT108
ES784640	TRT108
ES784642	TRT108
ES784650	TRT108
ES784657	TRT108
ES784661	TRT108
ES784667	TRT108
ES784673	TRT108
ES784677	TRT108
ES784681	TRT108
ES784696	TRT108
ES784699	TRT108
ES784700	TRT108
ES784701	TRT108
ES784705	TRT108
ES784710	TRT108
ES784715	TRT108
ES784718	TRT108
ES784720	TRT108
ES784722	TRT108
ES784729	TRT108
ES784732	TRT108
ES1004005	TRT108
ES1004020	TRT108
ES1004023	TRT108
ES1004027	TRT108
ES1004029	TRT108
ES1004030	TRT108
ES1004072	TRT108
ES1004086	TRT108
ES1004110	TRT108
ES1004118	TRT108
ES1004126	TRT108
ES1004141	TRT108
ES1004143	TRT108
ES1004149	TRT108
ES1004163	TRT108
ES1004913	TRT108
ES1004915	TRT108
ES1004923	TRT108
ES1004929	TRT108
