EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES845255	ESR15741
ES845255	ESR10263
ES845255	ESR10261
ES845257	ESR15740
ES845259	ESR15742
ES845259	ESR10260
ES845260	ESR15789
ES845260	ESR15739
ES845260	ESR10261
ES845261	ESR15738
ES845263	ESR15752
ES845264	ESR15749
ES845264	ESR15747
ES845264	ESR15743
ES845265	ESR15752
ES845265	ESR15749
ES845266	ESR15755
ES845267	ESR15745
ES845268	ESR15751
ES845268	ESR15748
ES845268	ESR15747
ES845268	ESR15746
ES845269	ESR15746
ES845270	ESR15754
ES845270	ESR15753
ES845270	ESR15752
ES845270	ESR15743
ES845272	ESR15755
ES845273	ESR15748
ES845274	ESR15754
ES845275	ESR15751
ES845276	ESR15745
ES845277	ESR15790
ES845277	ESR15746
ES845277	ESR15744
ES845278	ESR15753
ES845278	ESR15752
ES845279	ESR15743
ES845280	ESR15752
ES845280	ESR15751
ES845281	ESR15754
ES845281	ESR15749
ES845281	ESR15745
ES845282	ESR15790
ES845282	ESR15754
ES845282	ESR15748
ES845283	ESR15753
ES845284	ESR15753
ES845284	ESR15750
ES845284	ESR15748
ES845284	ESR15746
ES845284	ESR15744
ES845285	ESR15752
ES845285	ESR15745
ES845286	ESR15790
ES845286	ESR15751
ES845286	ESR15750
ES845286	ESR15748
ES845287	ESR15752
ES845289	ESR15751
ES845289	ESR15745
ES845291	ESR15738
ES845292	ESR15740
ES845293	ESR10261
ES845294	ESR15740
ES845294	ESR10259
ES845296	ESR10261
ES845297	ESR15789
ES845297	ESR15739
ES845297	ESR15738
ES845298	ESR15738
ES845298	ESR10263
ES845298	ESR10262
ES845298	ESR10261
ES845299	ESR15739
ES845299	ESR10263
ES845570	ESR15742
ES845570	ESR15739
ES845570	ESR15737
ES845571	ESR15739
ES845573	ESR10260
ES845574	ESR15740
ES845574	ESR10261
ES845575	ESR15741
ES845576	ESR15739
ES845577	ESR15738
ES845578	ESR15789
ES845578	ESR10262
ES845578	ESR10260
ES845579	ESR15738
ES845579	ESR10259
ES845580	ESR10263
ES845580	ESR10260
ES845581	ESR10262
ES845581	ESR10261
ES845582	ESR10263
ES845583	ESR15741
ES845584	ESR15789
ES845585	ESR15742
ES845585	ESR15740
ES845586	ESR15742
ES845587	ESR10263
ES845588	ESR15740
ES845589	ESR15742
ES845590	ESR15742
ES845590	ESR15740
ES845590	ESR10262
ES845591	ESR15738
ES845591	ESR10262
ES845592	ESR10262
ES845592	ESR10260
ES845593	ESR10260
ES845596	ESR15741
ES845596	ESR15739
ES845597	ESR10259
ES845598	ESR15754
ES845599	ESR15745
ES845600	ESR15753
ES845600	ESR15745
ES845603	ESR15755
ES845603	ESR15746
ES845604	ESR15753
ES845604	ESR15749
ES845605	ESR15743
ES845606	ESR15751
ES845606	ESR15746
ES845606	ESR15743
ES845607	ESR15754
ES845608	ESR15750
ES845608	ESR15748
ES845609	ESR15755
ES845609	ESR15750
ES845611	ESR15746
ES845612	ESR15746
ES845613	ESR15747
ES845613	ESR15743
ES845614	ESR15745
ES845615	ESR15754
ES845616	ESR15749
ES845616	ESR15748
ES845617	ESR15755
ES845617	ESR15743
ES845618	ESR15753
ES845618	ESR15751
ES845619	ESR15750
ES845619	ESR15743
ES845620	ESR15755
ES845621	ESR15749
ES845622	ESR15751
ES845622	ESR15750
ES845623	ESR15747
ES845624	ESR15749
ES845624	ESR15746
ES845624	ESR15745
ES845627	ESR15741
ES845628	ESR15740
ES845628	ESR15739
ES845628	ESR10260
ES845629	ESR10263
ES845630	ESR10259
ES845631	ESR15739
ES845632	ESR10259
ES845633	ESR10261
ES845634	ESR10263
ES845635	ESR15739
ES845636	ESR15742
ES845636	ESR15741
ES845636	ESR15739
ES845638	ESR15789
ES845638	ESR15742
ES845638	ESR15737
ES845639	ESR15789
ES845639	ESR15742
ES845639	ESR15739
ES845639	ESR10262
ES845641	ESR15741
ES845641	ESR10262
ES845642	ESR10261
ES845643	ESR15789
ES845644	ESR10260
ES845646	ESR15789
ES845647	ESR15742
ES845647	ESR10261
ES845647	ESR10259
ES845648	ESR15740
ES845649	ESR15741
ES845649	ESR10262
ES845650	ESR15742
ES845651	ESR10259
ES845652	ESR15738
ES845653	ESR15742
ES845653	ESR15741
ES845653	ESR15738
ES845653	ESR10261
ES845654	ESR15747
ES845654	ESR15746
ES845654	ESR15743
ES845655	ESR15790
ES845655	ESR15754
ES845655	ESR15746
ES845655	ESR15745
ES845656	ESR15790
ES845656	ESR15748
ES845656	ESR15747
ES845656	ESR15746
ES845656	ESR15744
ES845657	ESR15754
ES845657	ESR15751
ES845658	ESR15790
ES845658	ESR15744
ES845659	ESR15752
ES845659	ESR15743
ES845660	ESR15790
ES845660	ESR15755
ES845662	ESR15753
ES845662	ESR15749
ES845664	ESR15744
ES845665	ESR15754
ES845665	ESR15751
ES845665	ESR15746
ES845666	ESR15747
ES845669	ESR15755
ES845670	ESR15753
ES845670	ESR15752
ES845670	ESR15749
ES845673	ESR15752
ES845674	ESR15755
ES845674	ESR15753
ES845674	ESR15752
ES845675	ESR15751
ES845676	ESR15744
ES845678	ESR15790
ES845678	ESR15746
ES845679	ESR15754
ES845679	ESR15747
ES845679	ESR15746
ES845680	ESR15754
ES845680	ESR15753
ES845680	ESR15751
ES845680	ESR15745
ES845681	ESR15749
ES845681	ESR15748
ES845681	ESR15747
ES845681	ESR15744
ES845682	ESR15753
ES845683	ESR15754
ES845683	ESR15752
ES845683	ESR15746
ES845683	ESR15743
ES845684	ESR15741
ES845684	ESR15738
ES845685	ESR10261
ES845686	ESR15740
ES845687	ESR15740
ES845690	ESR15742
ES845690	ESR10261
ES845690	ESR10260
ES845691	ESR15742
ES845691	ESR10263
ES845692	ESR15738
ES845694	ESR15738
ES845694	ESR10262
ES845695	ESR15740
ES845695	ESR15738
ES845695	ESR15737
ES845695	ESR10263
ES845695	ESR10261
ES845695	ESR10260
ES845696	ESR15738
ES845697	ESR10259
ES845699	ESR15738
ES845700	ESR15789
ES845700	ESR15738
ES845701	ESR15742
ES845701	ESR10260
ES845701	ESR10259
ES845702	ESR10262
ES845703	ESR15739
ES845703	ESR10260
ES845703	ESR10259
ES845705	ESR15738
ES845706	ESR15740
ES845707	ESR15738
ES845707	ESR15737
ES845708	ESR15789
ES845708	ESR15741
ES845708	ESR10262
ES845708	ESR10259
ES845709	ESR15740
ES845710	ESR10262
ES845710	ESR10261
ES845711	ESR15741
ES845711	ESR15739
ES845711	ESR15737
ES845711	ESR10261
ES845712	ESR15789
ES845712	ESR15741
ES845712	ESR15739
ES845712	ESR15738
ES845712	ESR10261
ES845713	ESR15789
ES845713	ESR10262
ES845714	ESR15750
ES845715	ESR15753
ES845715	ESR15747
ES845716	ESR15752
ES845716	ESR15751
ES845717	ESR15751
ES845717	ESR15744
ES845718	ESR15744
ES845718	ESR15743
ES845719	ESR15753
ES845719	ESR15749
ES845719	ESR15746
ES845721	ESR15755
ES845721	ESR15748
ES845722	ESR15754
ES845722	ESR15744
ES845723	ESR15753
ES845723	ESR15748
ES845724	ESR15753
ES845724	ESR15747
ES845725	ESR15755
ES845726	ESR15790
ES845726	ESR15752
ES845726	ESR15748
ES845726	ESR15745
ES845727	ESR15752
ES845728	ESR15750
ES845728	ESR15748
ES845729	ESR15754
ES845729	ESR15748
ES845730	ESR15752
ES845731	ESR15753
ES845732	ESR15751
ES845732	ESR15747
ES845732	ESR15745
ES845733	ESR15754
ES845733	ESR15748
ES845734	ESR15749
ES845734	ESR15748
ES845734	ESR15746
ES845735	ESR15790
ES845735	ESR15748
ES845735	ESR15747
ES845737	ESR15745
ES845738	ESR15749
ES845739	ESR15754
ES845739	ESR15752
ES845739	ESR15750
ES845739	ESR15749
ES845739	ESR15748
ES845740	ESR15750
ES845740	ESR15745
ES845740	ESR15744
ES845741	ESR15743
ES845742	ESR15739
ES845742	ESR10262
ES845743	ESR15789
ES845743	ESR10263
ES845743	ESR10262
ES845744	ESR15739
ES845744	ESR10263
ES845745	ESR15740
ES845745	ESR10263
ES845747	ESR15740
ES845748	ESR15789
ES845748	ESR15741
ES845748	ESR15740
ES845748	ESR10263
ES845749	ESR15789
ES845749	ESR15742
ES845750	ESR10263
ES845750	ESR10259
ES845751	ESR15741
ES845752	ESR15737
ES845752	ESR10263
ES845753	ESR10263
ES845754	ESR10263
ES845754	ESR10261
ES845757	ESR15738
ES845758	ESR15738
ES845759	ESR15738
ES845761	ESR15742
ES845761	ESR10260
ES845762	ESR15740
ES845764	ESR15740
ES845764	ESR10263
ES845765	ESR15740
ES845765	ESR15737
ES845766	ESR15740
ES845766	ESR15738
ES845766	ESR15737
ES845766	ESR10261
ES845766	ESR10260
ES845767	ESR10261
ES845769	ESR15739
ES845769	ESR10260
ES845770	ESR15749
ES845772	ESR15750
ES845773	ESR15755
ES845773	ESR15753
ES845773	ESR15744
ES845776	ESR15748
ES845777	ESR15743
ES845778	ESR15753
ES845779	ESR15752
ES845779	ESR15744
ES845780	ESR15751
ES845781	ESR15790
ES845781	ESR15755
ES845781	ESR15754
ES845782	ESR15747
ES845782	ESR15746
ES845782	ESR15744
ES845783	ESR15750
ES845783	ESR15744
ES845784	ESR15750
ES845784	ESR15748
ES845785	ESR15749
ES845785	ESR15748
ES845785	ESR15745
ES845785	ESR15744
ES845786	ESR15747
ES845786	ESR15744
ES845787	ESR15755
ES845787	ESR15744
ES845789	ESR15748
ES845789	ESR15746
ES845789	ESR15744
ES845790	ESR15755
ES845790	ESR15752
ES845791	ESR15755
ES845791	ESR15754
ES845791	ESR15746
ES845791	ESR15745
ES845791	ESR15743
ES845792	ESR15749
ES845794	ESR15744
ES845795	ESR15750
ES845795	ESR15748
ES845796	ESR15751
ES845796	ESR15749
ES845796	ESR15746
ES845796	ESR15743
ES845797	ESR15750
ES845797	ESR15748
ES845797	ESR15744
ES845798	ESR15740
ES845798	ESR15738
ES845799	ESR10260
ES845801	ESR15789
ES845802	ESR10263
ES845803	ESR15739
ES845804	ESR15742
ES845805	ESR15741
ES845806	ESR15740
ES845807	ESR15789
ES845807	ESR15741
ES845807	ESR15739
ES845807	ESR15738
ES845807	ESR10263
ES845808	ESR15742
ES845810	ESR15789
ES845811	ESR15739
ES845811	ESR10262
ES845813	ESR15741
ES845815	ESR15737
ES845816	ESR10260
ES845817	ESR15739
ES845817	ESR10262
ES845818	ESR15739
ES845819	ESR15738
ES845820	ESR10263
ES845821	ESR10261
ES845821	ESR10259
ES845822	ESR10262
ES845823	ESR15740
ES845823	ESR10261
ES845824	ESR15738
ES845824	ESR10263
ES845824	ESR10261
ES845824	ESR10260
ES845825	ESR10259
ES845826	ESR15750
ES845827	ESR15749
ES845827	ESR15747
ES845827	ESR15746
ES845827	ESR15745
ES845828	ESR15748
ES845830	ESR15753
ES845830	ESR15745
ES845830	ESR15743
ES845831	ESR15790
ES845831	ESR15753
ES845831	ESR15750
ES845834	ESR15753
ES845834	ESR15749
ES845838	ESR15748
ES845839	ESR15752
ES845840	ESR15755
ES845840	ESR15753
ES845840	ESR15744
ES845841	ESR15751
ES845841	ESR15744
ES845842	ESR15749
ES845843	ESR15753
ES845843	ESR15744
ES845844	ESR15755
ES845844	ESR15754
ES845846	ESR15747
ES845846	ESR15745
ES845846	ESR15743
ES845847	ESR15746
ES845848	ESR15746
ES845848	ESR15745
ES845849	ESR15755
ES845849	ESR15750
ES845849	ESR15749
ES845849	ESR15748
ES845850	ESR15754
ES845850	ESR15744
ES845851	ESR15749
ES845851	ESR15747
ES845851	ESR15745
ES845851	ESR15744
ES845852	ESR15790
ES845852	ESR15753
ES845853	ESR15753
ES845853	ESR15748
ES845854	ESR15738
ES845854	ESR10261
ES845854	ESR10260
ES845857	ESR15789
ES845857	ESR10262
ES845858	ESR15789
ES845858	ESR15741
ES845859	ESR15742
ES845860	ESR15742
ES845860	ESR15739
ES845861	ESR15737
ES845861	ESR10262
ES845862	ESR10260
ES845863	ESR15789
ES845863	ESR10259
ES845864	ESR15741
ES845864	ESR15738
ES845864	ESR15737
ES845864	ESR10263
ES845864	ESR10262
ES845865	ESR15737
ES845868	ESR15789
ES845868	ESR15742
ES845869	ESR15742
ES845869	ESR15741
ES840210	ESR15861
ES840218	ESR15861
ES840224	ESR15861
ES840238	ESR15861
ES840250	ESR15861
ES840272	ESR15861
ES840278	ESR15861
ES840299	ESR15861
ES840303	ESR15861
ES846809	ESR15784
ES846810	ESR15785
ES846810	ESR15782
ES846810	ESR15779
ES846810	ESR15771
ES846810	ESR15770
ES846811	ESR15787
ES846811	ESR15784
ES846811	ESR15783
ES846812	ESR15772
ES846813	ESR15788
ES846813	ESR15785
ES846813	ESR15776
ES846813	ESR15769
ES846814	ESR15781
ES846815	ESR15787
ES846815	ESR15786
ES846815	ESR15784
ES846815	ESR15783
ES846815	ESR15779
ES846815	ESR15771
ES846815	ESR15770
ES846816	ESR15784
ES846816	ESR15780
ES846816	ESR15776
ES846816	ESR15774
ES846816	ESR15769
ES846817	ESR15785
ES846817	ESR15783
ES846817	ESR15778
ES846817	ESR15777
ES846818	ESR15783
ES846818	ESR15779
ES846819	ESR15774
ES846820	ESR15775
ES846820	ESR15773
ES846821	ESR15786
ES846821	ESR15783
ES846821	ESR15781
ES846821	ESR15773
ES846822	ESR15787
ES846822	ESR15786
ES846822	ESR15784
ES846822	ESR15782
ES846822	ESR15778
ES846822	ESR15777
ES846822	ESR15776
ES846823	ESR15778
ES846823	ESR15774
ES846823	ESR15771
ES846824	ESR15786
ES846824	ESR15773
ES846824	ESR15770
ES846825	ESR15788
ES846825	ESR15787
ES846825	ESR15779
ES846826	ESR15785
ES846826	ESR15784
ES846826	ESR15782
ES846826	ESR15779
ES846826	ESR15774
ES846827	ESR15775
ES846827	ESR15772
ES846827	ESR15771
ES846828	ESR15782
ES846828	ESR15773
ES846828	ESR15772
ES846829	ESR15792
ES846829	ESR15784
ES846829	ESR15783
ES846829	ESR15780
ES846830	ESR15770
ES846831	ESR15792
ES846831	ESR15786
ES846831	ESR15781
ES846831	ESR15771
ES846832	ESR15782
ES846832	ESR15781
ES846833	ESR15792
ES846834	ESR15787
ES846834	ESR15781
ES846834	ESR15780
ES846836	ESR15781
ES846837	ESR15792
ES846837	ESR15782
ES846837	ESR15778
ES846837	ESR15773
ES846838	ESR15779
ES846838	ESR15776
ES846838	ESR15775
ES846838	ESR15772
ES846838	ESR15771
ES846838	ESR15770
ES846839	ESR15785
ES846839	ESR15783
ES846839	ESR15782
ES846839	ESR15779
ES846839	ESR15777
ES846840	ESR15780
ES846840	ESR15776
ES846841	ESR15781
ES846841	ESR15775
ES846842	ESR15787
ES846842	ESR15785
ES846842	ESR15784
ES846842	ESR15781
ES846842	ESR15775
ES846842	ESR15772
ES846843	ESR15786
ES846844	ESR15782
ES846844	ESR15769
ES846845	ESR15785
ES846845	ESR15783
ES846845	ESR15781
ES846845	ESR15778
ES846846	ESR15786
ES846846	ESR15783
ES846847	ESR15792
ES846847	ESR15773
ES846848	ESR15785
ES846849	ESR15774
ES846850	ESR15778
ES846850	ESR15772
ES846850	ESR15771
ES846850	ESR15769
ES846851	ESR15775
ES846851	ESR15772
ES846851	ESR15769
ES846852	ESR15772
ES846853	ESR15788
ES846853	ESR15785
ES846853	ESR15775
ES846854	ESR15783
ES846854	ESR15780
ES846855	ESR15787
ES846855	ESR15783
ES846855	ESR15780
ES846855	ESR15773
ES846856	ESR15787
ES846856	ESR15783
ES846856	ESR15781
ES846856	ESR15780
ES846856	ESR15776
ES846856	ESR15772
ES846857	ESR15774
ES846858	ESR15788
ES846858	ESR15780
ES846859	ESR15787
ES846859	ESR15782
ES846859	ESR15770
ES846860	ESR15788
ES846860	ESR15780
ES846860	ESR15775
ES846862	ESR15769
ES846863	ESR15786
ES846864	ESR15776
ES846865	ESR15792
ES846865	ESR15785
ES846865	ESR15780
ES846866	ESR15778
ES846866	ESR15776
ES846866	ESR15773
ES846866	ESR15784
ES846867	ESR15785
ES846867	ESR15777
ES846867	ESR15771
ES846868	ESR15785
ES846868	ESR15774
ES846869	ESR15792
ES846869	ESR15783
ES846870	ESR15792
ES846870	ESR15780
ES846870	ESR15779
ES846870	ESR15777
ES846871	ESR15792
ES846871	ESR15788
ES846871	ESR15784
ES846871	ESR15774
ES846871	ESR15773
ES846871	ESR15771
ES846871	ESR15770
ES846872	ESR15792
ES846873	ESR15783
ES846874	ESR15783
ES846874	ESR15780
ES846874	ESR15776
ES846875	ESR15778
ES846875	ESR15771
ES846876	ESR15785
ES846876	ESR15777
ES846876	ESR15772
ES846877	ESR15781
ES846877	ESR15770
ES846878	ESR15781
ES846878	ESR15778
ES846879	ESR15781
ES846879	ESR15778
ES846879	ESR15774
ES846879	ESR15772
ES846880	ESR15780
ES846880	ESR15778
ES846880	ESR15777
ES846880	ESR15772
ES846881	ESR15788
ES846881	ESR15787
ES846881	ESR15779
ES846881	ESR15773
ES846882	ESR15782
ES846882	ESR15779
ES846883	ESR15784
ES846883	ESR15773
ES846883	ESR15769
ES846884	ESR15775
ES846884	ESR15773
ES846885	ESR15781
ES846885	ESR15777
ES846886	ESR15781
ES846886	ESR15776
ES846886	ESR15774
ES846886	ESR15770
ES846887	ESR15787
ES846887	ESR15783
ES846887	ESR15772
ES846888	ESR15783
ES846888	ESR15774
ES846889	ESR15787
ES846890	ESR15788
ES846890	ESR15770
ES846891	ESR15787
ES846891	ESR15784
ES846891	ESR15781
ES846892	ESR15780
ES846892	ESR15773
ES846893	ESR15778
ES846893	ESR15771
ES846894	ESR15788
ES846894	ESR15779
ES846895	ESR15788
ES846895	ESR15785
ES846896	ESR15774
ES846897	ESR15785
ES846897	ESR15773
ES846898	ESR15785
ES846898	ESR15783
ES846898	ESR15775
ES846899	ESR15776
ES846899	ESR15769
ES846900	ESR15784
ES846901	ESR15786
ES846901	ESR15782
ES846901	ESR15773
ES846902	ESR15781
ES846902	ESR15772
ES846903	ESR15780
ES846904	ESR15788
ES846905	ESR15784
ES846905	ESR15783
ES846906	ESR15784
ES846906	ESR15773
ES846906	ESR15772
ES846907	ESR15778
ES846907	ESR15774
ES846907	ESR15769
ES846908	ESR15784
ES846908	ESR15782
ES846909	ESR15783
ES846909	ESR15769
ES846911	ESR15785
ES846911	ESR15779
ES846911	ESR15771
ES846911	ESR15769
ES846912	ESR15782
ES846912	ESR15772
ES846913	ESR15770
ES846914	ESR15788
ES846914	ESR15783
ES846914	ESR15773
ES846915	ESR15774
ES846916	ESR15784
ES846917	ESR15781
ES846917	ESR15778
ES846917	ESR15774
ES846917	ESR15771
ES846918	ESR15792
ES846919	ESR15783
ES846919	ESR15776
ES846920	ESR15779
ES846920	ESR15771
ES846921	ESR15792
ES846921	ESR15771
ES846921	ESR15770
ES846922	ESR15792
ES846922	ESR15788
ES846922	ESR15771
ES846923	ESR15787
ES846923	ESR15780
ES846923	ESR15770
ES846924	ESR15788
ES846924	ESR15785
ES846924	ESR15783
ES846924	ESR15775
ES846924	ESR15770
ES846925	ESR15782
ES846925	ESR15778
ES846925	ESR15776
ES846925	ESR15774
ES846926	ESR15787
ES846926	ESR15770
ES846927	ESR15783
ES846927	ESR15769
ES846928	ESR15781
ES846928	ESR15778
ES846928	ESR15769
ES846929	ESR15774
ES846930	ESR15792
ES846931	ESR15777
ES846931	ESR15769
ES846932	ESR15782
ES846933	ESR15787
ES846933	ESR15773
ES846934	ESR15788
ES846934	ESR15781
ES846934	ESR15776
ES846934	ESR15772
ES846934	ESR15770
ES846935	ESR15792
ES846935	ESR15787
ES846935	ESR15775
ES846936	ESR15773
ES846937	ESR15780
ES846937	ESR15777
ES846937	ESR15769
ES846938	ESR15781
ES846938	ESR15777
ES846938	ESR15770
ES846939	ESR15792
ES846939	ESR15785
ES846939	ESR15782
ES846939	ESR15778
ES846940	ESR15792
ES846940	ESR15784
ES846940	ESR15778
ES846940	ESR15772
ES846942	ESR15788
ES846942	ESR15784
ES846942	ESR15782
ES846942	ESR15781
ES846942	ESR15772
ES846943	ESR15782
ES846944	ESR15783
ES846944	ESR15776
ES846944	ESR15769
ES846945	ESR15775
ES846946	ESR15792
ES846946	ESR15787
ES846946	ESR15784
ES846946	ESR15775
ES846947	ESR15785
ES846947	ESR15770
ES846947	ESR15769
ES846948	ESR15778
ES846948	ESR15777
ES846949	ESR15785
ES846949	ESR15778
ES846950	ESR15788
ES846950	ESR15779
ES846950	ESR15775
ES846951	ESR15781
ES846951	ESR15776
ES846951	ESR15774
ES846951	ESR15771
ES846952	ESR15787
ES846952	ESR15785
ES846952	ESR15773
ES846952	ESR15772
ES846953	ESR15773
ES846953	ESR15786
ES846954	ESR15788
ES846954	ESR15776
ES846954	ESR15774
ES846955	ESR15787
ES846956	ESR15775
ES846957	ESR15781
ES846958	ESR15783
ES846959	ESR15776
ES846961	ESR15780
ES846961	ESR15779
ES846961	ESR15776
ES846961	ESR15774
ES846961	ESR15773
ES846962	ESR15769
ES846963	ESR15773
ES846963	ESR15770
ES846964	ESR15792
ES846964	ESR15780
ES846964	ESR15774
ES846964	ESR15770
ES846965	ESR15788
ES846965	ESR15779
ES846967	ESR15775
ES846968	ESR15774
ES846969	ESR15785
ES846969	ESR15781
ES846969	ESR15777
ES846969	ESR15774
ES846970	ESR15783
ES846970	ESR15779
ES846970	ESR15774
ES846971	ESR15792
ES846971	ESR15780
ES846971	ESR15774
ES846972	ESR15788
ES846972	ESR15784
ES846972	ESR15783
ES846973	ESR15769
ES846974	ESR15781
ES846975	ESR15786
ES846975	ESR15785
ES846975	ESR15784
ES846975	ESR15783
ES846976	ESR15782
ES846976	ESR15777
ES846976	ESR15774
ES846976	ESR15769
ES846977	ESR15788
ES846977	ESR15785
ES846977	ESR15778
ES846977	ESR15774
ES846977	ESR15771
ES846977	ESR15770
ES846978	ESR15792
ES846979	ESR15783
ES846979	ESR15782
ES846979	ESR15775
ES846979	ESR15773
ES846980	ESR15784
ES846981	ESR15787
ES846981	ESR15772
ES846982	ESR15778
ES846983	ESR15792
ES846983	ESR15778
ES846984	ESR15779
ES846985	ESR15780
ES846985	ESR15779
ES846985	ESR15778
ES846986	ESR15769
ES846987	ESR15788
ES846987	ESR15769
ES846988	ESR15787
ES846988	ESR15785
ES846988	ESR15771
ES846989	ESR15785
ES846989	ESR15782
ES846989	ESR15781
ES846989	ESR15777
ES846990	ESR15788
ES846990	ESR15781
ES846990	ESR15772
ES846991	ESR15777
ES846991	ESR15772
ES846992	ESR15783
ES846993	ESR15792
ES846993	ESR15786
ES846993	ESR15784
ES846993	ESR15782
ES846993	ESR15771
ES846993	ESR15770
ES846994	ESR15787
ES846994	ESR15776
ES846994	ESR15769
ES846995	ESR15785
ES846995	ESR15782
ES846995	ESR15780
ES846996	ESR15785
ES846996	ESR15774
ES846997	ESR15792
ES846997	ESR15784
ES846998	ESR15780
ES846998	ESR15777
ES847000	ESR15769
ES847001	ESR15778
ES847001	ESR15777
ES847002	ESR15786
ES847002	ESR15778
ES847002	ESR15770
ES847003	ESR15772
ES847003	ESR15771
ES847004	ESR15775
ES847005	ESR15783
ES847005	ESR15770
ES847006	ESR15784
ES847006	ESR15777
ES847007	ESR15782
ES847007	ESR15779
ES847008	ESR15784
ES847009	ESR15782
ES847009	ESR15776
ES847009	ESR15769
ES847010	ESR15785
ES847010	ESR15784
ES847010	ESR15781
ES847010	ESR15779
ES847010	ESR15776
ES847012	ESR15782
ES847012	ESR15779
ES847012	ESR15775
ES847012	ESR15772
ES847012	ESR15770
ES847013	ESR15783
ES847014	ESR15782
ES847014	ESR15779
ES847015	ESR15784
ES847015	ESR15774
ES847016	ESR15792
ES847016	ESR15784
ES847016	ESR15783
ES847016	ESR15776
ES847016	ESR15770
ES847017	ESR15784
ES847017	ESR15779
ES847017	ESR15771
ES847018	ESR15792
ES847018	ESR15781
ES847019	ESR15780
ES847019	ESR15774
ES847020	ESR15787
ES847020	ESR15777
ES847020	ESR15776
ES847020	ESR15773
ES847021	ESR15792
ES847021	ESR15787
ES847021	ESR15781
ES847021	ESR15776
ES847021	ESR15772
ES847021	ESR15771
ES847022	ESR15776
ES847023	ESR15780
ES847023	ESR15776
ES847024	ESR15787
ES847024	ESR15786
ES847024	ESR15781
ES847024	ESR15780
ES847024	ESR15777
ES847025	ESR15784
ES847025	ESR15773
ES847025	ESR15770
ES847026	ESR15785
ES847026	ESR15778
ES847026	ESR15774
ES847026	ESR15770
ES847027	ESR15788
ES847027	ESR15786
ES847027	ESR15769
ES847028	ESR15779
ES847028	ESR15777
ES847028	ESR15773
ES847028	ESR15772
ES847029	ESR15787
ES847029	ESR15780
ES847029	ESR15779
ES847029	ESR15778
ES847029	ESR15772
ES1038516	ESR17750
ES1038516	ESR17747
ES1038516	ESR17746
ES1038517	ESR17750
ES1038517	ESR17749
ES1038518	ESR17753
ES1038518	ESR17751
ES1038518	ESR17745
ES1038518	ESR17740
ES1038519	ESR17751
ES1038520	ESR17751
ES1038520	ESR17747
ES1038521	ESR17752
ES1038521	ESR17742
ES1038521	ESR17738
ES1038522	ESR17737
ES1038523	ESR17753
ES1038523	ESR17748
ES1038523	ESR17744
ES1038523	ESR17741
ES1038524	ESR17751
ES1038524	ESR17748
ES1038524	ESR17746
ES1038524	ESR17739
ES1038525	ESR17753
ES1038525	ESR17749
ES1038525	ESR17739
ES1038526	ESR17749
ES1038527	ESR17745
ES1038527	ESR17739
ES1038528	ESR17753
ES1038528	ESR17748
ES1038528	ESR17737
ES1038529	ESR17743
ES1038529	ESR17738
ES1038529	ESR17737
ES1038530	ESR17753
ES1038530	ESR17738
ES1038531	ESR17743
ES1038531	ESR17737
ES1038532	ESR17746
ES1038533	ESR17745
ES1038534	ESR17753
ES1038534	ESR17742
ES1038534	ESR17740
ES1038535	ESR17751
ES1038535	ESR17750
ES1038535	ESR17749
ES1038535	ESR17742
ES1038535	ESR17738
ES1038536	ESR17750
ES1038536	ESR17746
ES1038536	ESR17742
ES1038537	ESR17751
ES1038537	ESR17742
ES1038537	ESR17739
ES1038538	ESR17749
ES1038538	ESR17745
ES1038538	ESR17744
ES1038538	ESR17742
ES1038539	ESR17748
ES1038540	ESR17749
ES1038540	ESR17748
ES1038541	ESR17753
ES1038541	ESR17750
ES1038541	ESR17747
ES1038541	ESR17738
ES1038542	ESR17751
ES1038542	ESR17744
ES1038542	ESR17737
ES1038543	ESR17749
ES1038545	ESR17745
ES1038545	ESR17744
ES1038545	ESR17741
ES1038546	ESR17750
ES1038546	ESR17746
ES1038546	ESR17743
ES1038546	ESR17738
ES1038547	ESR17750
ES1038547	ESR17749
ES1038547	ESR17748
ES1038547	ESR17740
ES1038548	ESR17737
ES1038549	ESR17752
ES1038549	ESR17749
ES1038549	ESR17746
ES1038549	ESR17744
ES1038550	ESR17751
ES1038550	ESR17741
ES1038551	ESR17752
ES1038551	ESR17746
ES1038551	ESR17739
ES1038551	ESR17738
ES1038552	ESR17753
ES1038553	ESR17751
ES1038553	ESR17745
ES1038553	ESR17738
ES1038554	ESR17742
ES1038555	ESR17753
ES1038555	ESR17751
ES1038555	ESR17750
ES1038555	ESR17748
ES1038555	ESR17744
ES1038555	ESR17737
ES1038556	ESR17750
ES1038556	ESR17749
ES1038556	ESR17747
ES1038557	ESR17753
ES1038557	ESR17751
ES1038557	ESR17744
ES1038558	ESR17741
ES1038559	ESR17750
ES1038559	ESR17744
ES1038559	ESR17739
ES1038560	ESR17753
ES1038560	ESR17752
ES1038560	ESR17751
ES1038560	ESR17741
ES1038561	ESR17747
ES1038561	ESR17746
ES1038561	ESR17745
ES1038561	ESR17744
ES1038561	ESR17739
ES1038562	ESR17745
ES1038562	ESR17738
ES1038563	ESR17751
ES1038563	ESR17741
ES1038563	ESR17737
ES1038564	ESR17751
ES1038564	ESR17740
ES1038565	ESR17749
ES1038565	ESR17748
