EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES782367	ESR12045
ES782367	ESR10163
ES782368	ESR12065
ES782368	ESR12058
ES782368	ESR10163
ES782370	ESR10163
ES782372	ESR12065
ES782372	ESR12043
ES782373	ESR12075
ES782376	ESR12060
ES782379	ESR10163
ES782380	ESR12075
ES782381	ESR12076
ES782381	ESR12057
ES782382	ESR12067
ES782382	ESR10163
ES782383	ESR12054
ES782385	ESR12069
ES782385	ESR12054
ES782386	ESR12065
ES782387	ESR12075
ES782387	ESR12065
ES782387	ESR12063
ES782387	ESR12049
ES782389	ESR12077
ES782391	ESR12065
ES782392	ESR12051
ES782393	ESR12074
ES782393	ESR12061
ES782395	ESR12065
ES782395	ESR12045
ES782396	ESR12070
ES782396	ESR12059
ES782398	ESR12072
ES782400	ESR12061
ES782401	ESR12045
ES782402	ESR12048
ES782404	ESR12071
ES782405	ESR12066
ES782406	ESR12054
ES782406	ESR10163
ES782408	ESR12059
ES782408	ESR12049
ES860219	ESR10159
ES860219	ESR10156
ES860221	ESR10156
ES860223	ESR10157
ES860224	ESR10155
ES860226	ESR10163
ES860226	ESR10162
ES860227	ESR10161
ES860227	ESR10160
ES860229	ESR10159
ES860229	ESR10157
ES860231	ESR10161
ES860231	ESR10159
ES860232	ESR10160
ES860233	ESR10156
ES860233	ESR10155
ES860235	ESR10155
ES860236	ESR10162
ES860236	ESR10160
ES860236	ESR10156
ES860237	ESR10156
ES860238	ESR10163
ES860241	ESR10162
ES860241	ESR10158
ES860241	ESR10155
ES860242	ESR10162
ES860243	ESR10157
ES860245	ESR10162
ES860245	ESR10161
ES860246	ESR10161
ES860246	ESR10160
ES860247	ESR10162
ES860248	ESR10155
ES860249	ESR10158
ES860251	ESR10162
ES860251	ESR10155
ES860252	ESR10161
ES860253	ESR10156
ES860253	ESR10155
ES860254	ESR10163
ES860256	ESR10161
ES860256	ESR10159
ES860256	ESR10155
ES860258	ESR10160
ES860258	ESR10157
ES860259	ESR10158
ES860260	ESR10162
ES860261	ESR10163
ES860261	ESR10160
ES860262	ESR10159
ES860263	ESR10159
ES860264	ESR10160
ES860264	ESR10157
ES860264	ESR10156
ES860265	ESR10162
ES860265	ESR10156
ES860265	ESR10155
ES860267	ESR10156
ES860267	ESR10155
ES860270	ESR10160
ES860270	ESR10159
ES860270	ESR10156
ES860271	ESR10157
ES860274	ESR10161
ES860274	ESR10158
ES860275	ESR10162
ES860277	ESR10160
ES860277	ESR10157
ES860278	ESR10161
ES860278	ESR10160
ES860279	ESR10159
ES860280	ESR10160
ES860280	ESR10157
ES860282	ESR10163
ES860283	ESR10160
ES860283	ESR10159
ES860284	ESR10156
ES860285	ESR10156
ES860286	ESR10163
ES860286	ESR10162
ES860291	ESR10158
ES860293	ESR10157
ES860294	ESR10158
ES860294	ESR10156
ES860297	ESR10158
ES860298	ESR10160
ES860298	ESR10157
ES860301	ESR10162
ES860302	ESR10157
ES860303	ESR10161
ES860303	ESR10160
ES860304	ESR10155
ES860306	ESR10157
ES860309	ESR10161
ES860309	ESR10159
ES860309	ESR10156
ES860310	ESR10160
ES860310	ESR10157
ES860312	ESR10163
ES860312	ESR10157
ES860313	ESR10159
ES860314	ESR10159
ES860314	ESR10156
ES860314	ESR10155
ES860315	ESR10160
ES860315	ESR10156
ES860318	ESR10163
ES860319	ESR10159
ES860319	ESR10156
ES860323	ESR10163
ES860323	ESR10158
ES860323	ESR10157
ES860327	ESR10161
ES860328	ESR10155
ES860329	ESR10161
ES860329	ESR10156
ES860329	ESR10155
ES860330	ESR10162
ES860331	ESR10162
ES860333	ESR10160
ES860333	ESR10156
ES860334	ESR10160
ES860334	ESR10159
ES860335	ESR10163
ES860336	ESR10158
ES860337	ESR10162
ES860337	ESR10155
ES860338	ESR10155
ES860339	ESR10155
ES860340	ESR10161
ES860340	ESR10159
ES860341	ESR10160
ES860341	ESR10157
ES860342	ESR10158
ES860343	ESR10157
ES860345	ESR10156
ES860346	ESR10162
ES860346	ESR10156
ES860346	ESR10155
ES860347	ESR10156
ES860347	ESR10155
ES860351	ESR10155
ES860352	ESR10161
ES860352	ESR10159
ES860353	ESR10163
ES860353	ESR10162
ES860354	ESR10158
ES860355	ESR10163
ES860355	ESR10158
ES860356	ESR10163
ES860356	ESR10157
ES860357	ESR10159
ES860358	ESR10157
ES860359	ESR10161
ES860360	ESR10159
ES860360	ESR10158
ES860363	ESR10160
ES860363	ESR10156
ES860364	ESR10156
ES860366	ESR10160
ES860366	ESR10156
ES860367	ESR10159
ES860367	ESR10156
ES860367	ESR10155
ES860368	ESR10160
ES860368	ESR10157
ES860369	ESR10158
ES860369	ESR10155
ES860371	ESR10163
ES860371	ESR10162
ES860371	ESR10157
ES860372	ESR10157
ES860373	ESR10161
ES860373	ESR10160
ES860374	ESR10163
ES860375	ESR10163
ES860376	ESR10158
ES860377	ESR10160
ES860377	ESR10157
ES860378	ESR10163
ES860378	ESR10161
ES860378	ESR10156
ES860379	ESR10163
ES860379	ESR10157
ES860379	ESR10155
ES860380	ESR10158
ES860380	ESR10157
ES860383	ESR10163
ES860383	ESR10155
ES860385	ESR10161
ES860386	ESR10157
ES860387	ESR10163
ES860388	ESR10160
ES860388	ESR10155
ES860389	ESR10156
ES860389	ESR10155
ES860830	ESR10161
ES860830	ESR10160
ES860831	ESR10159
ES775594	ESR9395
ES775598	ESR9394
ES775603	ESR9396
ES775604	ESR9395
ES775605	ESR9397
ES775607	ESR9397
ES775609	ESR9396
ES775611	ESR9397
ES775614	ESR9394
ES775618	ESR9395
ES775619	ESR9396
ES775622	ESR9397
ES775623	ESR9397
ES775624	ESR9397
ES775626	ESR9394
ES775631	ESR9396
ES775633	ESR9395
ES775637	ESR9395
ES775637	ESR9394
ES775638	ESR9395
ES775640	ESR9395
ES775642	ESR9396
ES775642	ESR9395
ES775642	ESR9394
ES775643	ESR9395
ES775647	ESR9394
ES775648	ESR9395
ES775648	ESR9394
ES775652	ESR9396
ES775657	ESR9394
ES775659	ESR9397
ES775661	ESR9396
ES775665	ESR9395
ES775668	ESR9396
ES775671	ESR9397
ES775671	ESR9396
ES775672	ESR9397
ES775674	ESR9396
ES775677	ESR9397
ES775677	ESR9396
ES775678	ESR9396
ES775679	ESR9396
ES775680	ESR9397
ES775681	ESR9395
ES775681	ESR9394
ES775684	ESR9396
ES775685	ESR9396
ES775685	ESR9395
ES775534	ESR9396
ES775536	ESR9395
ES775538	ESR9396
ES775541	ESR9394
ES775544	ESR9395
ES775554	ESR9397
ES775554	ESR9395
ES775555	ESR9394
ES775559	ESR9395
ES775561	ESR9395
ES775563	ESR9397
ES775563	ESR9394
ES775564	ESR9397
ES775565	ESR9395
ES775571	ESR9397
ES775574	ESR9395
ES775575	ESR9396
ES775577	ESR9397
ES775577	ESR9395
ES775577	ESR9394
ES775578	ESR9394
ES775579	ESR9396
ES775580	ESR9396
ES775581	ESR9396
ES775583	ESR9395
ES775584	ESR9396
ES775585	ESR9395
ES775586	ESR9394
ES775587	ESR9397
ES775587	ESR9396
ES775589	ESR9396
ES860208	ESR10162
ES860208	ESR10161
ES860209	ESR10160
ES860211	ESR10163
ES860212	ESR10160
ES860213	ESR10157
ES860214	ESR10158
ES860216	ESR10160
ES860216	ESR10155
ES860218	ESR10160
ES860218	ESR10157
ES860392	ESR10163
ES860392	ESR10160
ES860393	ESR10159
ES860393	ESR10156
ES860395	ESR10162
ES860395	ESR10157
ES860396	ESR10158
ES860397	ESR10158
ES860397	ESR10156
ES860399	ESR10158
ES860399	ESR10155
ES860400	ESR10161
ES860400	ESR10157
ES860400	ESR10156
ES860401	ESR10162
ES860401	ESR10159
ES860402	ESR10159
ES860404	ESR10156
ES860404	ESR10155
ES860405	ESR10157
ES860405	ESR10156
ES860406	ESR10163
ES860406	ESR10157
ES860407	ESR10163
ES860407	ESR10161
ES860407	ESR10160
ES860407	ESR10159
ES860408	ESR10158
ES860408	ESR10157
ES860409	ESR10158
ES860409	ESR10155
ES860410	ESR10160
ES860411	ESR10158
ES860412	ESR10159
ES860413	ESR10159
ES860413	ESR10156
ES860414	ESR10159
ES860415	ESR10158
ES860415	ESR10156
ES860415	ESR10155
ES860416	ESR10162
ES860416	ESR10160
ES860417	ESR10161
ES860417	ESR10160
ES860418	ESR10159
ES860418	ESR10158
ES860419	ESR10159
ES860419	ESR10157
ES860419	ESR10156
ES860420	ESR10163
ES860420	ESR10158
ES860420	ESR10156
ES860421	ESR10159
ES860421	ESR10157
ES860422	ESR10161
ES860422	ESR10159
ES860422	ESR10156
ES860423	ESR10160
ES860423	ESR10158
ES860423	ESR10156
ES860424	ESR10163
ES860424	ESR10155
ES860425	ESR10157
ES860426	ESR10162
ES860426	ESR10157
ES860427	ESR10163
ES860427	ESR10159
ES860427	ESR10156
ES860430	ESR10158
ES860431	ESR10162
ES860433	ESR10155
ES860434	ESR10162
ES860434	ESR10160
ES860434	ESR10159
ES860435	ESR10162
ES860435	ESR10160
ES860436	ESR10157
ES860437	ESR10162
ES860438	ESR10159
ES860438	ESR10158
ES860442	ESR10162
ES860443	ESR10158
ES860443	ESR10156
ES860444	ESR10160
ES860445	ESR10157
ES860446	ESR10160
ES860446	ESR10156
ES860447	ESR10160
ES860449	ESR10162
ES860449	ESR10160
ES860450	ESR10160
ES860450	ESR10158
ES860451	ESR10160
ES860454	ESR10155
ES860455	ESR10163
ES860457	ESR10157
ES860458	ESR10155
ES860459	ESR10163
ES860461	ESR10158
ES860462	ESR10161
ES860462	ESR10159
ES860462	ESR10156
ES860463	ESR10162
ES860463	ESR10156
ES860466	ESR10163
ES860470	ESR10160
ES860471	ESR10162
ES860473	ESR10163
ES860473	ESR10155
ES860475	ESR10163
ES860475	ESR10156
ES860476	ESR10159
ES860477	ESR10157
ES860480	ESR10163
ES860481	ESR10155
ES860482	ESR10163
ES860482	ESR10156
ES860483	ESR10155
ES860484	ESR10160
ES860486	ESR10161
ES860486	ESR10158
ES860486	ESR10156
ES860487	ESR10160
ES860488	ESR10159
ES860490	ESR10157
ES860491	ESR10162
ES860491	ESR10156
ES860491	ESR10155
ES860492	ESR10162
ES860493	ESR10159
ES860493	ESR10158
ES860494	ESR10157
ES860495	ESR10162
ES860497	ESR10162
ES860498	ESR10159
ES860499	ESR10155
ES860500	ESR10159
ES860501	ESR10157
ES860503	ESR10162
ES860503	ESR10156
ES860503	ESR10155
ES860506	ESR10163
ES860507	ESR10158
ES860510	ESR10160
ES860512	ESR10161
ES860513	ESR10156
ES860515	ESR10162
ES860515	ESR10157
ES860515	ESR10156
ES860516	ESR10159
ES860516	ESR10157
ES860519	ESR10162
ES860519	ESR10156
ES860520	ESR10160
ES860521	ESR10162
ES860522	ESR10163
ES860528	ESR10159
ES860528	ESR10158
ES860529	ESR10161
ES860529	ESR10160
ES860529	ESR10157
ES860530	ESR10156
ES860531	ESR10157
ES860531	ESR10156
ES860532	ESR10158
ES860534	ESR10160
ES860535	ESR10163
ES860536	ESR10161
ES860537	ESR10156
ES860537	ESR10155
ES860538	ESR10161
ES860538	ESR10160
ES860539	ESR10162
ES860539	ESR10161
ES860541	ESR10162
ES860542	ESR10156
ES860543	ESR10159
ES860544	ESR10162
ES860544	ESR10158
ES860547	ESR10163
ES860547	ESR10155
ES860548	ESR10159
ES860548	ESR10157
ES860549	ESR10158
ES860553	ESR10161
ES860554	ESR10163
ES860554	ESR10156
ES860555	ESR10161
ES860555	ESR10157
ES860555	ESR10155
ES860557	ESR10160
ES860558	ESR10158
ES860559	ESR10161
ES860559	ESR10158
ES860560	ESR10161
ES860563	ESR10157
ES860563	ESR10155
ES860565	ESR10159
ES860566	ESR10155
ES860568	ESR10159
ES860569	ESR10158
ES860571	ESR10161
ES860571	ESR10160
ES860571	ESR10157
ES860572	ESR10163
ES860572	ESR10158
ES860573	ESR10161
ES860573	ESR10160
ES860573	ESR10157
ES860576	ESR10156
ES860577	ESR10161
ES860579	ESR10161
ES860579	ESR10157
ES860579	ESR10156
ES860580	ESR10156
ES860580	ESR10155
ES860581	ESR10160
ES860581	ESR10156
ES860582	ESR10162
ES860582	ESR10159
ES860582	ESR10155
ES860583	ESR10161
ES860583	ESR10157
ES860584	ESR10157
ES860585	ESR10160
ES860585	ESR10157
ES860585	ESR10156
ES860586	ESR10160
ES860587	ESR10159
ES860587	ESR10157
ES860587	ESR10156
ES860590	ESR10161
ES860590	ESR10158
ES860590	ESR10155
ES860591	ESR10163
ES860591	ESR10160
ES860591	ESR10159
ES860592	ESR10162
ES860592	ESR10161
ES860592	ESR10156
ES860593	ESR10160
ES860593	ESR10157
ES860594	ESR10162
ES860595	ESR10158
ES860596	ESR10156
ES860597	ESR10155
ES860598	ESR10160
ES860599	ESR10162
ES860599	ESR10159
ES860600	ESR10161
ES860600	ESR10159
ES860600	ESR10157
ES860600	ESR10156
ES860602	ESR10155
ES860603	ESR10163
ES860603	ESR10160
ES860604	ESR10158
ES860605	ESR10156
ES860606	ESR10161
ES860606	ESR10160
ES860606	ESR10158
ES860606	ESR10156
ES860607	ESR10159
ES860607	ESR10155
ES860608	ESR10156
ES860609	ESR10163
ES860611	ESR10159
ES860612	ESR10163
ES860612	ESR10162
ES860612	ESR10157
ES860613	ESR10160
ES860613	ESR10158
ES860614	ESR10163
ES860614	ESR10156
ES860615	ESR10156
ES860615	ESR10155
ES860616	ESR10157
ES860616	ESR10156
ES860617	ESR10160
ES860620	ESR10160
ES860620	ESR10159
ES860623	ESR10163
ES860624	ESR10162
ES860624	ESR10161
ES860624	ESR10159
ES860626	ESR10159
ES860627	ESR10159
ES860628	ESR10157
ES860629	ESR10160
ES860629	ESR10156
ES860631	ESR10162
ES860631	ESR10161
ES860632	ESR10156
ES860633	ESR10162
ES860633	ESR10158
ES860634	ESR10163
ES860635	ESR10162
ES860636	ESR10159
ES860636	ESR10156
ES860637	ESR10162
ES860637	ESR10161
ES860639	ESR10155
ES860640	ESR10163
ES860640	ESR10158
ES860640	ESR10157
ES860644	ESR10156
ES860644	ESR10155
ES860645	ESR10160
ES860645	ESR10159
ES860646	ESR10161
ES860647	ESR10156
ES860649	ESR10161
ES815497	ESR13868
ES815502	ESR13868
ES815507	ESR13868
ES815515	ESR13868
ES815531	ESR13868
ES815532	ESR13868
ES815556	ESR13868
ES815586	ESR13868
ES815597	ESR13868
ES815603	ESR13868
ES815607	ESR13868
ES815630	ESR13868
ES815653	ESR13868
ES815656	ESR13868
ES815657	ESR13868
ES815660	ESR13868
ES815234	ESR13868
ES815249	ESR13868
ES815250	ESR13868
ES815256	ESR13868
ES815278	ESR13868
ES815286	ESR13868
ES815287	ESR13868
ES815291	ESR13868
ES815298	ESR13868
ES815303	ESR13868
ES815323	ESR13868
ES815330	ESR13868
ES815338	ESR13868
ES815348	ESR13868
ES815355	ESR13868
ES815359	ESR13868
ES815360	ESR13868
ES815361	ESR13868
ES815363	ESR13868
ES815371	ESR13868
ES815378	ESR13868
ES815384	ESR13868
ES815386	ESR13868
ES815392	ESR13868
ES815394	ESR13868
ES815434	ESR13868
ES815455	ESR13868
ES815464	ESR13868
ES774505	ESR11530
ES860650	ESR10161
ES860651	ESR10162
ES860651	ESR10161
ES860652	ESR10158
ES860654	ESR10161
ES860655	ESR10155
ES860656	ESR10162
ES860656	ESR10156
ES860658	ESR10162
ES860658	ESR10155
ES860659	ESR10156
ES860660	ESR10161
ES860660	ESR10156
ES860661	ESR10163
ES860662	ESR10156
ES860663	ESR10161
ES860664	ESR10159
ES860665	ESR10155
ES860666	ESR10156
ES860667	ESR10157
ES860669	ESR10156
ES860670	ESR10160
ES860670	ESR10155
ES860671	ESR10160
ES860672	ESR10156
ES860673	ESR10155
ES860674	ESR10162
ES860674	ESR10160
ES860675	ESR10158
ES860677	ESR10163
ES860679	ESR10163
ES860679	ESR10161
ES860680	ESR10161
ES860680	ESR10155
ES860681	ESR10159
ES860681	ESR10155
ES860684	ESR10160
ES860685	ESR10161
ES860686	ESR10162
ES860686	ESR10155
ES860687	ESR10158
ES860688	ESR10162
ES860689	ESR10163
ES860690	ESR10163
ES860690	ESR10155
ES860691	ESR10161
ES860692	ESR10155
ES860693	ESR10158
ES860694	ESR10162
ES860694	ESR10159
ES860695	ESR10158
ES860698	ESR10162
ES860698	ESR10159
ES860698	ESR10155
ES860700	ESR10162
ES860700	ESR10158
ES860701	ESR10160
ES860701	ESR10158
ES860703	ESR10162
ES860703	ESR10156
ES860704	ESR10163
ES860704	ESR10158
ES860706	ESR10161
ES860706	ESR10159
ES860707	ESR10158
ES860707	ESR10155
ES860708	ESR10162
ES860709	ESR10155
ES860711	ESR10162
ES860712	ESR10163
ES860713	ESR10163
ES860714	ESR10163
ES860714	ESR10159
ES860714	ESR10158
ES860715	ESR10162
ES860715	ESR10156
ES860716	ESR10155
ES860718	ESR10160
ES860719	ESR10162
ES860719	ESR10156
ES860722	ESR10158
ES860723	ESR10158
ES860724	ESR10155
ES860725	ESR10161
ES860726	ESR10156
ES860727	ESR10163
ES860727	ESR10162
ES860728	ESR10160
ES860728	ESR10158
ES860729	ESR10155
ES860730	ESR10163
ES860730	ESR10162
ES860731	ESR10161
ES860732	ESR10156
ES860733	ESR10156
ES860735	ESR10163
ES860736	ESR10162
ES860738	ESR10158
ES860738	ESR10157
ES860739	ESR10158
ES860741	ESR10162
ES860741	ESR10156
ES860743	ESR10163
ES860743	ESR10159
ES860743	ESR10155
ES860744	ESR10161
ES860748	ESR10163
ES860748	ESR10158
ES860752	ESR10155
ES860754	ESR10155
ES860756	ESR10163
ES860756	ESR10157
ES860756	ESR10155
ES860757	ESR10161
ES860758	ESR10156
ES860759	ESR10161
ES860760	ESR10158
ES860761	ESR10161
ES860761	ESR10158
ES860762	ESR10157
ES860763	ESR10161
ES860763	ESR10155
ES860765	ESR10160
ES860766	ESR10157
ES860768	ESR10157
ES860769	ESR10158
ES860770	ESR10158
ES860771	ESR10158
ES860771	ESR10155
ES860773	ESR10157
ES860775	ESR10155
ES860777	ESR10160
ES860781	ESR10162
ES860782	ESR10163
ES860782	ESR10162
ES860782	ESR10161
ES860782	ESR10159
ES860782	ESR10157
ES860784	ESR10161
ES860784	ESR10159
ES860784	ESR10155
ES860786	ESR10160
ES860787	ESR10161
ES860788	ESR10162
ES860788	ESR10155
ES860791	ESR10155
ES860792	ESR10162
ES860792	ESR10159
ES860795	ESR10162
ES860795	ESR10160
ES860795	ESR10158
ES860796	ESR10163
ES860796	ESR10159
ES860797	ESR10163
ES860797	ESR10162
ES860798	ESR10159
ES860799	ESR10161
ES860799	ESR10160
ES860801	ESR10160
ES860801	ESR10158
ES860802	ESR10161
ES860803	ESR10157
ES860804	ESR10161
ES860806	ESR10158
ES860808	ESR10162
ES860810	ESR10156
ES860811	ESR10161
ES860811	ESR10156
ES860812	ESR10156
ES860813	ESR10159
ES860814	ESR10161
ES860815	ESR10155
ES860817	ESR10160
ES860817	ESR10159
ES860817	ESR10156
ES860818	ESR10160
ES860818	ESR10156
ES860820	ESR10162
ES860822	ESR10157
ES860823	ESR10161
ES860823	ESR10160
ES860823	ESR10159
ES860823	ESR10157
ES860827	ESR10161
ES782600	ESR12060
ES782600	ESR12054
ES782601	ESR12059
ES782601	ESR12046
ES782602	ESR12073
ES782602	ESR12050
ES782603	ESR12074
ES782605	ESR12062
ES782605	ESR12059
ES782606	ESR12077
ES782607	ESR12059
ES782607	ESR12053
ES782607	ESR10163
ES782608	ESR12046
ES782608	ESR10163
ES782609	ESR12059
ES782610	ESR12043
ES782612	ESR12065
ES782612	ESR12062
ES782613	ESR12067
ES782613	ESR12065
ES782613	ESR12061
ES782614	ESR12065
ES782614	ESR12053
ES782614	ESR10163
ES782616	ESR12049
ES782616	ESR10163
ES782617	ESR12043
ES782621	ESR12060
ES782621	ESR12054
ES782621	ESR10163
ES782622	ESR12068
ES782622	ESR12056
ES782623	ESR12051
ES782623	ESR12050
ES782624	ESR12044
ES782625	ESR12075
ES782625	ESR12061
ES782626	ESR12048
ES782626	ESR12045
ES782630	ESR12059
ES782630	ESR12054
ES782630	ESR12050
ES782630	ESR10163
ES782632	ESR12065
ES782632	ESR12045
ES782633	ESR12061
ES782633	ESR12047
ES782633	ESR10163
ES782636	ESR12056
ES782636	ESR10163
ES782637	ESR12073
ES782637	ESR12058
ES782638	ESR12065
ES782638	ESR12060
ES782641	ESR12070
ES782642	ESR12060
ES782643	ESR12068
ES782643	ESR12065
ES782643	ESR12056
ES782644	ESR12069
ES782644	ESR12050
ES782645	ESR12061
ES782645	ESR12060
ES782647	ESR12065
ES782647	ESR12062
ES782647	ESR12057
ES782649	ESR12060
ES782650	ESR12062
ES782651	ESR12059
ES782651	ESR12058
ES782651	ESR12054
ES782651	ESR12050
ES782652	ESR12074
ES782652	ESR12052
ES782652	ESR10163
ES782653	ESR12059
ES782653	ESR12049
ES782654	ESR12065
ES782654	ESR12062
ES782654	ESR12061
ES782655	ESR12065
ES782655	ESR12061
ES782656	ESR12061
ES782656	ESR10163
ES782658	ESR12069
ES782658	ESR12054
ES782660	ESR12075
ES782663	ESR10163
ES782664	ESR10163
ES782665	ESR12054
ES782665	ESR12049
ES782668	ESR12065
ES782669	ESR12077
ES782669	ESR12065
ES782670	ESR12065
ES782674	ESR12063
ES782674	ESR10163
ES782675	ESR12048
ES782677	ESR12054
ES782679	ESR12054
ES782680	ESR12043
ES782682	ESR12045
ES782683	ESR12059
ES782684	ESR12071
ES782684	ESR12065
ES782684	ESR12060
ES782684	ESR12053
ES782685	ESR12066
ES782685	ESR12065
ES782687	ESR12044
ES782688	ESR12075
ES782689	ESR12045
ES782690	ESR10163
ES782692	ESR10163
ES782693	ESR12069
ES782693	ESR12058
ES782695	ESR12075
ES782696	ESR12061
ES782697	ESR12059
ES782698	ESR12060
ES782699	ESR12068
ES782701	ESR12059
ES782701	ESR12044
ES782702	ESR12045
ES782703	ESR12076
ES782703	ESR12065
ES782703	ESR12061
ES782704	ESR12077
ES782705	ESR12061
ES782705	ESR12054
ES782705	ESR10163
ES782706	ESR12072
ES782707	ESR12059
ES782707	ESR12058
ES782707	ESR12049
ES782708	ESR12044
ES782709	ESR12059
ES782710	ESR12048
ES782710	ESR12045
ES782711	ESR12070
ES782712	ESR12064
ES782712	ESR12053
ES782713	ESR12068
ES782713	ESR12056
ES782714	ESR12069
ES782715	ESR12044
ES782716	ESR12065
ES782716	ESR12057
ES782717	ESR12062
ES782717	ESR12045
ES782718	ESR12077
ES782720	ESR12066
ES782720	ESR10163
ES782721	ESR12054
ES782721	ESR12051
ES782721	ESR12049
ES782722	ESR12044
ES782723	ESR12065
ES782724	ESR12048
ES782725	ESR12070
ES782726	ESR12053
ES782728	ESR12069
ES782729	ESR12061
ES782729	ESR12060
ES782730	ESR12057
ES782730	ESR10163
ES782734	ESR10163
ES782735	ESR12054
ES782735	ESR12051
ES782736	ESR12059
ES782738	ESR12062
ES782738	ESR12059
ES782738	ESR12048
ES782738	ESR12047
ES782738	ESR10163
ES782739	ESR12077
ES782740	ESR12064
ES782740	ESR12053
ES782741	ESR10163
ES782742	ESR12054
ES782742	ESR12050
ES782743	ESR10163
ES782745	ESR12062
ES782745	ESR10163
ES782747	ESR12059
ES782747	ESR12055
ES782747	ESR12053
ES782749	ESR12051
ES782751	ESR10163
ES782753	ESR12070
ES782755	ESR12046
ES782757	ESR12060
ES782757	ESR12052
ES782757	ESR12044
ES782757	ESR10163
ES782758	ESR12075
ES782758	ESR12045
ES782760	ESR12058
ES782763	ESR12058
ES782764	ESR12043
ES782764	ESR10163
ES782765	ESR12059
ES782765	ESR12057
ES782767	ESR12077
ES782769	ESR12062
ES782769	ESR10163
ES782770	ESR12059
ES782771	ESR12043
ES782772	ESR12057
ES782774	ESR12065
ES782774	ESR12059
ES782775	ESR12061
ES782775	ESR12055
ES782775	ESR10163
ES782779	ESR12061
ES782780	ESR12062
ES782781	ESR12061
ES782783	ESR12072
ES782783	ESR12068
ES782783	ESR12065
ES782784	ESR12051
ES782788	ESR12061
ES782788	ESR10163
ES782411	ESR12064
ES782412	ESR10163
ES782413	ESR12054
ES782414	ESR12074
ES782414	ESR12059
ES782416	ESR12061
ES782417	ESR12061
ES782418	ESR12071
ES782418	ESR12065
ES782419	ESR12059
ES782420	ESR12073
ES782420	ESR12051
ES782421	ESR12044
ES782422	ESR12059
ES782423	ESR12061
ES782424	ESR12070
ES782424	ESR12065
ES782425	ESR12055
ES782427	ESR10163
ES782428	ESR12061
ES782428	ESR12059
ES782428	ESR12052
ES782429	ESR12075
ES782429	ESR12057
ES782429	ESR10163
ES782431	ESR12077
ES782432	ESR12060
ES782433	ESR12066
ES782433	ESR12062
ES782433	ESR12059
ES782434	ESR12058
ES782435	ESR12059
ES782436	ESR12061
ES782437	ESR10163
ES782439	ESR12064
ES782441	ESR12049
ES782442	ESR10163
ES782443	ESR12065
ES782444	ESR12076
ES782444	ESR12061
ES782445	ESR10163
ES782446	ESR12059
ES782446	ESR12053
ES782449	ESR12074
ES782451	ESR12045
ES782452	ESR12059
ES782453	ESR10163
ES782454	ESR12065
ES782455	ESR12058
ES782457	ESR12065
ES782458	ESR12065
ES782458	ESR12057
ES782459	ESR12070
ES782459	ESR12067
ES782460	ESR12059
ES782462	ESR12059
ES782462	ESR12058
ES782463	ESR12061
ES782463	ESR12044
ES782463	ESR10163
ES782464	ESR12063
ES782464	ESR12061
ES782464	ESR12057
ES782466	ESR12070
ES782468	ESR12046
ES782469	ESR12073
ES782470	ESR12060
ES782471	ESR12057
ES782472	ESR10163
ES782473	ESR12077
ES782474	ESR12053
ES782475	ESR12046
ES782476	ESR12051
ES782477	ESR12052
ES782477	ESR12043
ES782478	ESR12063
ES782478	ESR12057
ES782479	ESR12048
ES782480	ESR12059
ES782481	ESR12055
ES782481	ESR12053
ES782482	ESR12065
ES782484	ESR12074
ES782484	ESR12052
ES782484	ESR12044
ES782487	ESR12070
ES782488	ESR12055
ES782490	ESR12059
ES782490	ESR12058
ES782490	ESR12050
ES782494	ESR12061
ES782495	ESR10163
ES782499	ESR12063
ES782499	ESR10163
ES782500	ESR12062
ES782501	ESR12067
ES782502	ESR12071
ES782502	ESR12054
ES782505	ESR12060
ES782507	ESR12065
ES782509	ESR12064
ES782509	ESR12055
ES782512	ESR12043
ES782512	ESR10163
ES782514	ESR12048
ES782514	ESR12047
ES782515	ESR12065
ES782517	ESR12068
ES782518	ESR12049
ES782519	ESR12061
ES782520	ESR12057
ES782520	ESR12049
ES782521	ESR12076
ES782521	ESR12062
ES782522	ESR12065
ES782523	ESR12053
ES782523	ESR10163
ES782526	ESR12052
ES782528	ESR12059
ES782530	ESR12061
ES782530	ESR12053
ES782531	ESR12066
ES782531	ESR12065
ES782531	ESR12056
ES782533	ESR12074
ES782536	ESR12059
ES782538	ESR12056
ES782538	ESR10163
ES782540	ESR12074
ES782541	ESR12063
ES782542	ESR12065
ES782542	ESR12061
ES782542	ESR10163
ES782543	ESR12070
ES782544	ESR12061
ES782545	ESR12072
ES782546	ESR12059
ES782547	ESR12074
ES782548	ESR12049
ES782549	ESR12065
ES782549	ESR12057
ES782549	ESR10163
ES782550	ESR12077
ES782550	ESR12059
ES782551	ESR12064
ES782551	ESR12055
ES782551	ESR12054
ES782552	ESR12072
ES782552	ESR12066
ES782553	ESR12069
ES782554	ESR12044
ES782555	ESR12065
ES782556	ESR12062
ES782556	ESR12061
ES782557	ESR12077
ES782557	ESR12061
ES782558	ESR12065
ES782559	ESR12065
ES782560	ESR12050
ES782561	ESR10163
ES782562	ESR12063
ES782563	ESR12057
ES782564	ESR12061
ES782564	ESR10163
ES782565	ESR12060
ES782565	ESR12059
ES782565	ESR10163
ES782566	ESR12046
ES782567	ESR12069
ES782569	ESR10163
ES782571	ESR12070
ES782572	ESR12053
ES782574	ESR12050
