EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES1062822		EXP14794		OTHER	Not_Parsed	2634
ES1062823		EXP14794		OTHER	Not_Parsed	2634
ES1062824		EXP14794		OTHER	Not_Parsed	2634
ES1062829		EXP14794		OTHER	Not_Parsed	2634
ES1062836		EXP14794		OTHER	Not_Parsed	2634
ES1062844		EXP14794		OTHER	Not_Parsed	2634
ES1062845		EXP14794		OTHER	Not_Parsed	2634
ES1062846		EXP14794		OTHER	Not_Parsed	2634
ES1062856		EXP14794		OTHER	Not_Parsed	2634
ES1036401		EXP14705		ELISA	Parsed	2634
ES1036423		EXP14705		ELISA	Parsed	2634
ES1036426		EXP14705		ELISA	Parsed	2634
ES1036436		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036442		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036450		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036467		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036478		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036481		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036490		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036498		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036501		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036507		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036512		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036514		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036518		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036542		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036543		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036547		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036548		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036563		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036595		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1060444		EXP14782	111-021-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060445		EXP14782	111-021-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060451		EXP14782	111-024-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060468		EXP14782	111-049-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060469		EXP14782	111-049-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060474		EXP14782	111-052-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060486		EXP14782	222-001-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060497		EXP14782	222-013-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060501		EXP14782	222-025-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060512		EXP14782	222-044-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060523		EXP14782	222-052-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060540		EXP14782	222-062-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060542		EXP14782	222-063-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060544		EXP14782	222-064-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1031281	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031282	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031284	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031286	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031295	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031296	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031303	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031310	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031312	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031315	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031325	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031329	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031357	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031385	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031392	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031400	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031403	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031415	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031434	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031435	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031442	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031446	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031448	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031451	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1036602		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036604		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036616		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036630		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036633		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036645		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036653		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036654		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036661		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036670		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036674		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036680		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036685		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036696		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036700		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036702		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036717		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036720		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036734		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036747		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036757		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036772		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036773		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036780		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036784		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036790		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036794		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036803		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036805		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1035298		EXP14705		ELISA	Parsed	2634
ES1035336		EXP14705		ELISA	Parsed	2634
ES1035338		EXP14705		ELISA	Parsed	2634
ES1035349		EXP14705		ELISA	Parsed	2634
ES1035354		EXP14705		ELISA	Parsed	2634
ES1035365		EXP14705		ELISA	Parsed	2634
ES1035371		EXP14705		ELISA	Parsed	2634
ES1035373		EXP14705		ELISA	Parsed	2634
ES1035398		EXP14705		ELISA	Parsed	2634
ES1035402		EXP14705		ELISA	Parsed	2634
ES1035427		EXP14705		ELISA	Parsed	2634
ES1035431		EXP14705		ELISA	Parsed	2634
ES1035441		EXP14705		ELISA	Parsed	2634
ES1035444		EXP14705		ELISA	Parsed	2634
ES1035445		EXP14705		ELISA	Parsed	2634
ES1035459		EXP14705		ELISA	Parsed	2634
ES1035462		EXP14705		ELISA	Parsed	2634
ES1035464		EXP14705		ELISA	Parsed	2634
ES1035476		EXP14705		ELISA	Parsed	2634
ES1035494		EXP14705		ELISA	Parsed	2634
ES1031267	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031268	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1035508		EXP14705		ELISA	Parsed	2634
ES1035509		EXP14705		ELISA	Parsed	2634
ES1035519		EXP14705		ELISA	Parsed	2634
ES1035536		EXP14705		ELISA	Parsed	2634
ES1035542		EXP14705		ELISA	Parsed	2634
ES1035545		EXP14705		ELISA	Parsed	2634
ES1035555		EXP14705		ELISA	Parsed	2634
ES1035575		EXP14705		ELISA	Parsed	2634
ES1035591		EXP14705		ELISA	Parsed	2634
ES1035596		EXP14705		ELISA	Parsed	2634
ES1035600		EXP14705		ELISA	Parsed	2634
ES1035602		EXP14705		ELISA	Parsed	2634
ES1035604		EXP14705		ELISA	Parsed	2634
ES1035608		EXP14705		ELISA	Parsed	2634
ES1035617		EXP14705		ELISA	Parsed	2634
ES1035630		EXP14705		ELISA	Parsed	2634
ES1035633		EXP14705		ELISA	Parsed	2634
ES1035636		EXP14705		ELISA	Parsed	2634
ES1035638		EXP14705		ELISA	Parsed	2634
ES1035639		EXP14705		ELISA	Parsed	2634
ES1035640		EXP14705		ELISA	Parsed	2634
ES1035660		EXP14705		ELISA	Parsed	2634
ES1035688		EXP14705		ELISA	Parsed	2634
ES1035694		EXP14705		ELISA	Parsed	2634
ES1035697		EXP14705		ELISA	Parsed	2634
ES1035706		EXP14705		ELISA	Parsed	2634
ES1035707		EXP14705		ELISA	Parsed	2634
ES1035709		EXP14705		ELISA	Parsed	2634
ES1035710		EXP14705		ELISA	Parsed	2634
ES1035711		EXP14705		ELISA	Parsed	2634
ES1035712		EXP14705		ELISA	Parsed	2634
ES1035721		EXP14705		ELISA	Parsed	2634
ES1035731		EXP14705		ELISA	Parsed	2634
ES1035738		EXP14705		ELISA	Parsed	2634
ES1035761		EXP14705		ELISA	Parsed	2634
ES1035762		EXP14705		ELISA	Parsed	2634
ES1035774		EXP14705		ELISA	Parsed	2634
ES1035784		EXP14705		ELISA	Parsed	2634
ES1035787		EXP14705		ELISA	Parsed	2634
ES1035796		EXP14705		ELISA	Parsed	2634
ES1036013		EXP14705		ELISA	Parsed	2634
ES1036017		EXP14705		ELISA	Parsed	2634
ES1036032		EXP14705		ELISA	Parsed	2634
ES1036033		EXP14705		ELISA	Parsed	2634
ES1036046		EXP14705		ELISA	Parsed	2634
ES1036068		EXP14705		ELISA	Parsed	2634
ES1036076		EXP14705		ELISA	Parsed	2634
ES1036087		EXP14705		ELISA	Parsed	2634
ES1036132		EXP14705		ELISA	Parsed	2634
ES1036135		EXP14705		ELISA	Parsed	2634
ES1036136		EXP14705		ELISA	Parsed	2634
ES1036140		EXP14705		ELISA	Parsed	2634
ES1036142		EXP14705		ELISA	Parsed	2634
ES1036154		EXP14705		ELISA	Parsed	2634
ES1036166		EXP14705		ELISA	Parsed	2634
ES1036173		EXP14705		ELISA	Parsed	2634
ES1036186		EXP14705		ELISA	Parsed	2634
ES1036188		EXP14705		ELISA	Parsed	2634
ES1031464	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031466	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031468	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031469	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031498	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031500	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031521	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031533	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031545	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031553	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031555	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031559	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031575	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031578	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031590	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031605	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031613	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031618	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031635	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1036207		EXP14705		ELISA	Parsed	2634
ES1036215		EXP14705		ELISA	Parsed	2634
ES1036230		EXP14705		ELISA	Parsed	2634
ES1036241		EXP14705		ELISA	Parsed	2634
ES1036247		EXP14705		ELISA	Parsed	2634
ES1036257		EXP14705		ELISA	Parsed	2634
ES1036262		EXP14705		ELISA	Parsed	2634
ES1036273		EXP14705		ELISA	Parsed	2634
ES1036274		EXP14705		ELISA	Parsed	2634
ES1036275		EXP14705		ELISA	Parsed	2634
ES1036281		EXP14705		ELISA	Parsed	2634
ES1036284		EXP14705		ELISA	Parsed	2634
ES1036288		EXP14705		ELISA	Parsed	2634
ES1036290		EXP14705		ELISA	Parsed	2634
ES1036303		EXP14705		ELISA	Parsed	2634
ES1036307		EXP14705		ELISA	Parsed	2634
ES1036310		EXP14705		ELISA	Parsed	2634
ES1036312		EXP14705		ELISA	Parsed	2634
ES1036327		EXP14705		ELISA	Parsed	2634
ES1036360		EXP14705		ELISA	Parsed	2634
ES1036363		EXP14705		ELISA	Parsed	2634
ES1036371		EXP14705		ELISA	Parsed	2634
ES1036392		EXP14705		ELISA	Parsed	2634
ES1035803		EXP14705		ELISA	Parsed	2634
ES1035807		EXP14705		ELISA	Parsed	2634
ES1035821		EXP14705		ELISA	Parsed	2634
ES1035829		EXP14705		ELISA	Parsed	2634
ES1035830		EXP14705		ELISA	Parsed	2634
ES1035832		EXP14705		ELISA	Parsed	2634
ES1035836		EXP14705		ELISA	Parsed	2634
ES1035850		EXP14705		ELISA	Parsed	2634
ES1035853		EXP14705		ELISA	Parsed	2634
ES1035855		EXP14705		ELISA	Parsed	2634
ES1035857		EXP14705		ELISA	Parsed	2634
ES1035862		EXP14705		ELISA	Parsed	2634
ES1035864		EXP14705		ELISA	Parsed	2634
ES1035885		EXP14705		ELISA	Parsed	2634
ES1035891		EXP14705		ELISA	Parsed	2634
ES1035919		EXP14705		ELISA	Parsed	2634
ES1035920		EXP14705		ELISA	Parsed	2634
ES1035937		EXP14705		ELISA	Parsed	2634
ES1035943		EXP14705		ELISA	Parsed	2634
ES1035951		EXP14705		ELISA	Parsed	2634
ES1035953		EXP14705		ELISA	Parsed	2634
ES1035969		EXP14705		ELISA	Parsed	2634
ES1035982		EXP14705		ELISA	Parsed	2634
ES1035988		EXP14705		ELISA	Parsed	2634
ES1062755		EXP14794		OTHER	Not_Parsed	2634
ES1062782		EXP14794		OTHER	Not_Parsed	2634
ES1062789		EXP14794		OTHER	Not_Parsed	2634
ES1062794		EXP14794		OTHER	Not_Parsed	2634
ES1062797		EXP14794		OTHER	Not_Parsed	2634
ES1062800		EXP14794		OTHER	Not_Parsed	2634
ES1062801		EXP14794		OTHER	Not_Parsed	2634
ES1062805		EXP14794		OTHER	Not_Parsed	2634
ES1062810		EXP14794		OTHER	Not_Parsed	2634
ES1062833		EXP14794		OTHER	Not_Parsed	2634
ES1062839		EXP14794		OTHER	Not_Parsed	2634
ES1062843		EXP14794		OTHER	Not_Parsed	2634
ES1062848		EXP14794		OTHER	Not_Parsed	2634
ES1062859		EXP14794		OTHER	Not_Parsed	2634
ES1062866		EXP14794		OTHER	Not_Parsed	2634
ES1036400		EXP14705		ELISA	Parsed	2634
ES1036409		EXP14705		ELISA	Parsed	2634
ES1036410		EXP14705		ELISA	Parsed	2634
ES1036411		EXP14705		ELISA	Parsed	2634
ES1036412		EXP14705		ELISA	Parsed	2634
ES1036413		EXP14705		ELISA	Parsed	2634
ES1036419		EXP14705		ELISA	Parsed	2634
ES1036422		EXP14705		ELISA	Parsed	2634
ES1036433		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036447		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036448		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036456		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036463		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036470		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036477		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036483		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036510		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036533		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036589		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036591		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036592		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036593		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1060457		EXP14782	111-038-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060459		EXP14782	111-039-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060462		EXP14782	111-043-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060463		EXP14782	111-043-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060467		EXP14782	111-048-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060479		EXP14782	111-054-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060483		EXP14782	111-057-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060499		EXP14782	222-017-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060503		EXP14782	222-031-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060518		EXP14782	222-047-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060530		EXP14782	222-057-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060532		EXP14782	222-058-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060548		EXP14782	222-066-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060551		EXP14782	222-068-V1-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1060552		EXP14782	222-068-V2-Vac2014-ASC-Panel1	OTHER	Not_Parsed	2634
ES1031294	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031305	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031311	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031326	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031328	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031333	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031345	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031374	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031381	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031395	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031396	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031411	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031412	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031417	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031421	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031425	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031426	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031428	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031431	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031433	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031438	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031443	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031455	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1036603		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036607		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036619		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036621		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036622		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036628		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036639		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036642		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036646		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036649		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036656		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036658		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036667		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036689		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036692		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036697		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036703		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036707		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036729		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036730		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036735		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036737		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036738		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036749		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036750		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036753		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036755		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036758		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036786		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1036802		EXP14706		VIRUS NEUTRALIZATION	Parsed	2634
ES1035296		EXP14705		ELISA	Parsed	2634
ES1035299		EXP14705		ELISA	Parsed	2634
ES1035304		EXP14705		ELISA	Parsed	2634
ES1035306		EXP14705		ELISA	Parsed	2634
ES1035312		EXP14705		ELISA	Parsed	2634
ES1035317		EXP14705		ELISA	Parsed	2634
ES1035318		EXP14705		ELISA	Parsed	2634
ES1035353		EXP14705		ELISA	Parsed	2634
ES1035358		EXP14705		ELISA	Parsed	2634
ES1035376		EXP14705		ELISA	Parsed	2634
ES1035387		EXP14705		ELISA	Parsed	2634
ES1035406		EXP14705		ELISA	Parsed	2634
ES1035439		EXP14705		ELISA	Parsed	2634
ES1035448		EXP14705		ELISA	Parsed	2634
ES1035451		EXP14705		ELISA	Parsed	2634
ES1035455		EXP14705		ELISA	Parsed	2634
ES1035458		EXP14705		ELISA	Parsed	2634
ES1035471		EXP14705		ELISA	Parsed	2634
ES1035474		EXP14705		ELISA	Parsed	2634
ES1035478		EXP14705		ELISA	Parsed	2634
ES1035496		EXP14705		ELISA	Parsed	2634
ES1035499		EXP14705		ELISA	Parsed	2634
ES1031276	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1035510		EXP14705		ELISA	Parsed	2634
ES1035513		EXP14705		ELISA	Parsed	2634
ES1035525		EXP14705		ELISA	Parsed	2634
ES1035534		EXP14705		ELISA	Parsed	2634
ES1035541		EXP14705		ELISA	Parsed	2634
ES1035543		EXP14705		ELISA	Parsed	2634
ES1035544		EXP14705		ELISA	Parsed	2634
ES1035563		EXP14705		ELISA	Parsed	2634
ES1035565		EXP14705		ELISA	Parsed	2634
ES1035576		EXP14705		ELISA	Parsed	2634
ES1035581		EXP14705		ELISA	Parsed	2634
ES1035582		EXP14705		ELISA	Parsed	2634
ES1035610		EXP14705		ELISA	Parsed	2634
ES1035614		EXP14705		ELISA	Parsed	2634
ES1035620		EXP14705		ELISA	Parsed	2634
ES1035626		EXP14705		ELISA	Parsed	2634
ES1035644		EXP14705		ELISA	Parsed	2634
ES1035650		EXP14705		ELISA	Parsed	2634
ES1035655		EXP14705		ELISA	Parsed	2634
ES1035658		EXP14705		ELISA	Parsed	2634
ES1035670		EXP14705		ELISA	Parsed	2634
ES1035686		EXP14705		ELISA	Parsed	2634
ES1035692		EXP14705		ELISA	Parsed	2634
ES1035693		EXP14705		ELISA	Parsed	2634
ES1035699		EXP14705		ELISA	Parsed	2634
ES1035716		EXP14705		ELISA	Parsed	2634
ES1035720		EXP14705		ELISA	Parsed	2634
ES1035772		EXP14705		ELISA	Parsed	2634
ES1035790		EXP14705		ELISA	Parsed	2634
ES1035792		EXP14705		ELISA	Parsed	2634
ES1035798		EXP14705		ELISA	Parsed	2634
ES1036004		EXP14705		ELISA	Parsed	2634
ES1036007		EXP14705		ELISA	Parsed	2634
ES1036024		EXP14705		ELISA	Parsed	2634
ES1036026		EXP14705		ELISA	Parsed	2634
ES1036042		EXP14705		ELISA	Parsed	2634
ES1036045		EXP14705		ELISA	Parsed	2634
ES1036052		EXP14705		ELISA	Parsed	2634
ES1036062		EXP14705		ELISA	Parsed	2634
ES1036080		EXP14705		ELISA	Parsed	2634
ES1036091		EXP14705		ELISA	Parsed	2634
ES1036095		EXP14705		ELISA	Parsed	2634
ES1036102		EXP14705		ELISA	Parsed	2634
ES1036112		EXP14705		ELISA	Parsed	2634
ES1036138		EXP14705		ELISA	Parsed	2634
ES1036139		EXP14705		ELISA	Parsed	2634
ES1036148		EXP14705		ELISA	Parsed	2634
ES1036149		EXP14705		ELISA	Parsed	2634
ES1036161		EXP14705		ELISA	Parsed	2634
ES1036163		EXP14705		ELISA	Parsed	2634
ES1036171		EXP14705		ELISA	Parsed	2634
ES1036177		EXP14705		ELISA	Parsed	2634
ES1036178		EXP14705		ELISA	Parsed	2634
ES1036182		EXP14705		ELISA	Parsed	2634
ES1036185		EXP14705		ELISA	Parsed	2634
ES1036191		EXP14705		ELISA	Parsed	2634
ES1036195		EXP14705		ELISA	Parsed	2634
ES1031460	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031465	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031472	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031477	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031485	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031488	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031489	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031491	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031504	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031505	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031514	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031534	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031538	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031550	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031560	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031565	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031566	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031569	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
ES1031571	Unstimulated	EXP14698		OTHER	Not_Parsed	2634
