FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
232791	17		APC-Cy7-A		CD14-16-19dead
232794	20		PE-TxRed-A		PPARg
232794	21		PE-Cy5-A		STK39
232794	4		SSC-A		SSC-A
232797	14		780/60 Violet-A	CD38	CD38
232797	7		Pacific Blue-A	PDCD1	PD1
232812	9		560/40 Violet-A	CD8A	CD8
232812	22		PE-Cy5-5-A		Foxo1
232815	15		APC-A		p21
232815	16		AF 700-A	MKI67	Ki67
232815	17		APC-Cy7-A		CD14-16-19dead
232822	6		SSC-W		SSC-W
232822	21		PE-Cy5-A		SirT2
232841	18		FITC-A		Foxp1
232841	4		SSC-A		SSC-A
232841	19		PE-A		Itch
232846	18		FITC-A		gH2AX
232846	23		PE-Cy7-A	ICOS	ICOS
232846	7		Pacific Blue-A	PDCD1	PD1
232846	24		Time		Time
232846	22		PE-Cy5-5-A		PE-Cy5-5-A
232888	11		610/20 Violet-A	PTPRC	CD45RA
232896	18		FITC-A		Foxp1
232896	15		APC-A		HEYL
232896	6		SSC-W		SSC-W
232896	17		APC-Cy7-A		CD14-16-19dead
232916	15		APC-A		Helios
232916	21		PE-Cy5-A	ICOS	ICOS
232921	10		585/42 Violet-A	CD3E	CD3
232921	13		710/50 Violet-A	CD27	CD27
232938	4		SSC-A		SSC-A
232938	17		APC-Cy7-A		CD14-16-19dead
232943	8		AmCyan-A	CXCR5	CXCR5
232943	7		Pacific Blue-A	PDCD1	PD1
232943	24		Time		Time
232947	5		SSC-H		SSC-H
233000	18		FITC-A	CD38	CD38
233000	14		780/60 Violet-A	CTLA4	CTLA4
233000	19		PE-A	CD39	CD39
233017	14		780/60 Violet-A	CTLA4	CTLA4
233017	10		585/42 Violet-A	CD3E	CD3
233017	19		PE-A	CD39	CD39
233017	13		710/50 Violet-A	CD27	CD27
233018	18		FITC-A	CD38	CD38
233018	4		SSC-A		SSC-A
233025	14		780/60 Violet-A	CD38	CD38
233025	24		Time		Time
233025	17		APC-Cy7-A		CD14-16-19dead
233031	2		FSC-H		FSC-H
233031	20		PE-TxRed-A	CD28	CD28
233031	1		FSC-A		FSC-A
233031	14		780/60 Violet-A	CD38	CD38
233031	16		AF 700-A	MKI67	Ki67
233031	13		710/50 Violet-A	CD27	CD27
233051	20		PE-TxRed-A		PPARg
233051	15		APC-A		HEYL
233051	16		AF 700-A	MKI67	Ki67
233051	12		660/40 Violet-A	CD4	CD4
233082	1		FSC-A		FSC-A
233082	4		SSC-A		SSC-A
233082	19		PE-A		Itch
233082	8		AmCyan-A	CXCR5	CXCR5
234707	4		SSC-A		SSC-A
234707	8		PerCP-Cy5-5-A	CD38	CD38
234707	7		FITC-A	FOXP3	FoxP3
234752	9		Pacific Blue-A		CD3/CD14
234752	13		Qdot 655-A	CD19	CD19
234757	2		FSC-H		FSC-H
234757	10		AmCyan-A		L/D
234757	12		Qdot 605-A	PDCD1	PD-1
234776	6		SSC-W		SSC-W
234776	8		PerCP-Cy5-5-A	CD38	CD38
234776	5		SSC-H		SSC-H
234776	3		FSC-W		FSC-W
234798	14		Qdot 800-A	CD27	CD27
234798	5		SSC-H		SSC-H
234720	12		Qdot 605-A	PDCD1	PD-1
234720	6		SSC-W		SSC-W
234720	11		Qdot 565-A	CD20	CD20
234720	19		Time		Time
232770	1		FSC-A		FSC-A
232770	4		SSC-A		SSC-A
232775	14		780/60 Violet-A	CD38	CD38
232775	11		610/20 Violet-A	PTPRC	CD45RA
232775	9		560/40 Violet-A	CD8A	CD8
232775	19		PE-A		Itch
232784	11		610/20 Violet-A	PTPRC	CD45RA
232784	10		585/42 Violet-A	CD3E	CD3
232784	4		SSC-A		SSC-A
232788	14		780/60 Violet-A	CD38	CD38
232788	4		SSC-A		SSC-A
232789	1		FSC-A		FSC-A
232789	14		780/60 Violet-A	CTLA4	CTLA4
232789	6		SSC-W		SSC-W
232789	21		PE-Cy5-A	ICOS	ICOS
232796	12		660/40 Violet-A	IL2RA	CD25
232796	17		APC-Cy7-A		CD14-16-19dead
234706	17		PE-Cy7-A	IGHD	IgD
234706	18		APC-Cy7-A	IGHM	IgM
234706	14		Qdot 800-A	CD27	CD27
234706	4		SSC-A		SSC-A
234714	12		Qdot 605-A	PDCD1	PD-1
234714	18		APC-Cy7-A	IGHM	IgM
234714	15		Alexa Fluor 700-A		IgG
234714	10		AmCyan-A		L/D
234714	16		PE-Gr-A		ICOS ligand
232799	13		710/50 Violet-A	CD27	CD27
232800	18		FITC-A		Foxp1
232800	19		PE-A		Itch
232800	24		Time		Time
232800	16		AF 700-A	MKI67	Ki67
232800	13		710/50 Violet-A	CD27	CD27
232814	2		FSC-H		FSC-H
232814	18		FITC-A	CD38	CD38
232814	14		780/60 Violet-A	CTLA4	CTLA4
232817	1		FSC-A		FSC-A
232817	11		610/20 Violet-A	PTPRC	CD45RA
232817	4		SSC-A		SSC-A
232817	23		PE-Cy7-A	ICOS	ICOS
232817	13		710/50 Violet-A	CD27	CD27
232823	20		PE-TxRed-A		PPARg
232823	7		Pacific Blue-A	PDCD1	PD1
232823	16		AF 700-A	MKI67	Ki67
232900	22		PE-Cy5-5-A		PE-Cy5-5-A
232900	14		780/60 Violet-A	CD38	CD38
232900	4		SSC-A		SSC-A
232900	5		SSC-H		SSC-H
232904	1		FSC-A		FSC-A
232904	19		PE-A	CD39	CD39
232904	24		Time		Time
232904	13		710/50 Violet-A	CD27	CD27
232908	2		FSC-H		FSC-H
232908	18		FITC-A		Foxp1
232912	12		660/40 Violet-A	CD4	CD4
232912	20		PE-TxRed-A	CD28	CD28
232912	14		780/60 Violet-A	CD38	CD38
232912	19		PE-A		p16
232912	23		PE-Cy7-A	ICOS	ICOS
232912	13		710/50 Violet-A	CD27	CD27
232917	6		SSC-W		SSC-W
232917	11		610/20 Violet-A	PTPRC	CD45RA
232941	20		PE-TxRed-A	CD28	CD28
232951	18		FITC-A	CD38	CD38
232978	12		660/40 Violet-A	CD4	CD4
232978	17		APC-Cy7-A		CD14-16-19dead
232978	11		610/20 Violet-A	PTPRC	CD45RA
232978	21		PE-Cy5-A		SirT2
233020	16		AF 700-A	MKI67	Ki67
233020	13		710/50 Violet-A	CD27	CD27
233055	1		FSC-A		FSC-A
233055	14		780/60 Violet-A	CD38	CD38
233055	10		585/42 Violet-A	CD3E	CD3
233055	21		PE-Cy5-A		SirT2
233055	9		560/40 Violet-A	CD8A	CD8
233055	7		Pacific Blue-A	PDCD1	PD1
233055	16		AF 700-A	MKI67	Ki67
233056	20		PE-TxRed-A	CD28	CD28
233056	14		780/60 Violet-A	CD38	CD38
233056	24		Time		Time
233070	14		780/60 Violet-A	CD38	CD38
233070	19		PE-A		Itch
233070	5		SSC-H		SSC-H
233086	11		610/20 Violet-A	PTPRC	CD45RA
233086	21		PE-Cy5-A		SirT2
233086	9		560/40 Violet-A	CD8A	CD8
233086	7		Pacific Blue-A	PDCD1	PD1
233086	13		710/50 Violet-A	CD27	CD27
234733	17		PE-Cy7-A	IGHD	IgD
234733	5		SSC-H		SSC-H
234733	13		Qdot 655-A	CD19	CD19
234740	10		AmCyan-A		L/D
234761	2		FSC-H		FSC-H
234761	9		Pacific Blue-A		CD3/CD14
234761	5		SSC-H		SSC-H
234762	17		PE-Cy7-A	IGHD	IgD
234762	14		Qdot 800-A	CD27	CD27
234762	5		SSC-H		SSC-H
234771	7		FITC-A	FOXP3	FoxP3
234774	12		Qdot 605-A	PDCD1	PD-1
234774	1		FSC-A		FSC-A
234774	10		AmCyan-A		L/D
234779	6		SSC-W		SSC-W
234779	11		Qdot 565-A	CD20	CD20
234779	19		Time		Time
234800	10		AmCyan-A		L/D
234800	19		Time		Time
234800	5		SSC-H		SSC-H
234800	3		FSC-W		FSC-W
234724	14		Qdot 800-A	CD27	CD27
234732	12		Qdot 605-A	PDCD1	PD-1
234732	9		Pacific Blue-A		CD3/CD14
234732	7		FITC-A	FOXP3	FoxP3
234775	15		Alexa Fluor 700-A		IgG
234775	6		SSC-W		SSC-W
234775	4		SSC-A		SSC-A
234775	5		SSC-H		SSC-H
234778	5		SSC-H		SSC-H
234778	3		FSC-W		FSC-W
234778	16		PE-Gr-A		ICOS ligand
234793	14		Qdot 800-A	CD27	CD27
234797	6		SSC-W		SSC-W
234797	4		SSC-A		SSC-A
232739	9		560/40 Violet-A	CD8A	CD8
232739	7		Pacific Blue-A	PDCD1	PD1
232752	22		PE-Cy5-5-A		Foxo1
232752	23		PE-Cy7-A	ICOS	ICOS
232754	13		710/50 Violet-A	CD27	CD27
232754	17		APC-Cy7-A		CD14-16-19dead
232754	14		780/60 Violet-A	CTLA4	CTLA4
232754	10		585/42 Violet-A	CD3E	CD3
232754	23		PE-Cy7-A	IL7R	CD127
232758	18		FITC-A		Foxp1
232758	1		FSC-A		FSC-A
232776	22		PE-Cy5-5-A		Foxo1
232776	14		780/60 Violet-A	CD38	CD38
232776	7		Pacific Blue-A	PDCD1	PD1
232847	22		PE-Cy5-5-A		Foxo1
232847	6		SSC-W		SSC-W
232847	11		610/20 Violet-A	PTPRC	CD45RA
232847	19		PE-A		Itch
232891	15		APC-A		Helios
232899	17		APC-Cy7-A		CD14-16-19dead
232899	20		PE-TxRed-A	CD28	CD28
232899	14		780/60 Violet-A	CD38	CD38
232899	11		610/20 Violet-A	PTPRC	CD45RA
232899	23		PE-Cy7-A	ICOS	ICOS
232933	22		PE-Cy5-5-A	CD4	CD4
232933	6		SSC-W		SSC-W
232933	19		PE-A	CD39	CD39
232933	3		FSC-W		FSC-W
232952	12		660/40 Violet-A	IL2RA	CD25
232952	21		PE-Cy5-A	ICOS	ICOS
232952	19		PE-A	CD39	CD39
232952	24		Time		Time
232952	16		AF 700-A	MKI67	Ki67
232973	12		660/40 Violet-A	CD4	CD4
232973	22		PE-Cy5-5-A		Foxo1
232973	7		Pacific Blue-A	PDCD1	PD1
232973	5		SSC-H		SSC-H
232984	17		APC-Cy7-A		CD14-16-19dead
232984	21		PE-Cy5-A		SirT2
232993	20		PE-TxRed-A		Foxp3
232993	15		APC-A		Helios
233012	2		FSC-H		FSC-H
233012	1		FSC-A		FSC-A
233012	7		Pacific Blue-A	PDCD1	PD1
233012	24		Time		Time
233022	2		FSC-H		FSC-H
233022	15		APC-A		HEYL
233022	8		AmCyan-A	CXCR5	CXCR5
233050	12		660/40 Violet-A	CD4	CD4
233050	17		APC-Cy7-A		CD14-16-19dead
233050	2		FSC-H		FSC-H
233050	1		FSC-A		FSC-A
233050	6		SSC-W		SSC-W
233050	4		SSC-A		SSC-A
233050	19		PE-A		p16
233050	7		Pacific Blue-A	PDCD1	PD1
233069	22		PE-Cy5-5-A		Foxo1
233069	4		SSC-A		SSC-A
233069	3		FSC-W		FSC-W
233079	17		APC-Cy7-A		CD14-16-19dead
233079	22		PE-Cy5-5-A		PE-Cy5-5-A
233079	20		PE-TxRed-A	CD28	CD28
233079	15		APC-A		p21
233079	5		SSC-H		SSC-H
234698	17		PE-Cy7-A	IGHD	IgD
234698	10		AmCyan-A		L/D
234698	9		Pacific Blue-A		CD3/CD14
234715	6		SSC-W		SSC-W
234715	8		PerCP-Cy5-5-A	CD38	CD38
234722	16		PE-Gr-A		ICOS ligand
234688	16		PE-Gr-A		ICOS ligand
234693	16		PE-Gr-A		ICOS ligand
234693	18		APC-Cy7-A	IGHM	IgM
234693	1		FSC-A		FSC-A
234693	14		Qdot 800-A	CD27	CD27
234705	3		FSC-W		FSC-W
234705	16		PE-Gr-A		ICOS ligand
234705	12		Qdot 605-A	PDCD1	PD-1
234705	18		APC-Cy7-A	IGHM	IgM
234705	1		FSC-A		FSC-A
234705	14		Qdot 800-A	CD27	CD27
234705	6		SSC-W		SSC-W
234705	9		Pacific Blue-A		CD3/CD14
234705	7		FITC-A	FOXP3	FoxP3
234705	5		SSC-H		SSC-H
234730	17		PE-Cy7-A	IGHD	IgD
234730	2		FSC-H		FSC-H
234730	4		SSC-A		SSC-A
234730	19		Time		Time
234747	12		Qdot 605-A	PDCD1	PD-1
234747	15		Alexa Fluor 700-A		IgG
234747	7		FITC-A	FOXP3	FoxP3
234751	17		PE-Cy7-A	IGHD	IgD
234751	19		Time		Time
234769	12		Qdot 605-A	PDCD1	PD-1
234769	2		FSC-H		FSC-H
234769	19		Time		Time
234806	14		Qdot 800-A	CD27	CD27
234806	15		Alexa Fluor 700-A		IgG
232889	1		FSC-A		FSC-A
232889	8		AmCyan-A	CXCR5	CXCR5
232890	3		FSC-W		FSC-W
232890	20		PE-TxRed-A		PPARg
232890	10		585/42 Violet-A	CD3E	CD3
232890	19		PE-A		Itch
232890	23		PE-Cy7-A	ICOS	ICOS
232890	24		Time		Time
232895	21		PE-Cy5-A		STK39
232895	9		560/40 Violet-A	CD8A	CD8
232956	5		SSC-H		SSC-H
232979	17		APC-Cy7-A		CD14-16-19dead
232979	4		SSC-A		SSC-A
232979	19		PE-A		Itch
232996	18		FITC-A		gH2AX
232996	20		PE-TxRed-A	CD28	CD28
232996	15		APC-A		p21
233002	3		FSC-W		FSC-W
233002	11		610/20 Violet-A	PTPRC	CD45RA
233029	12		660/40 Violet-A	IL2RA	CD25
233029	17		APC-Cy7-A		CD14-16-19dead
233029	2		FSC-H		FSC-H
233029	11		610/20 Violet-A	PTPRC	CD45RA
233029	4		SSC-A		SSC-A
233029	9		560/40 Violet-A	CD8A	CD8
233052	18		FITC-A		Foxp1
233052	10		585/42 Violet-A	CD3E	CD3
233052	23		PE-Cy7-A	ICOS	ICOS
233052	24		Time		Time
233064	21		PE-Cy5-A		STK39
233093	12		660/40 Violet-A	CD4	CD4
233093	22		PE-Cy5-5-A		Foxo1
233093	2		FSC-H		FSC-H
233093	20		PE-TxRed-A		PPARg
233093	10		585/42 Violet-A	CD3E	CD3
233093	7		Pacific Blue-A	PDCD1	PD1
232720	12		660/40 Violet-A	CD4	CD4
232720	9		560/40 Violet-A	CD8A	CD8
232720	8		AmCyan-A	CXCR5	CXCR5
232720	24		Time		Time
232736	12		660/40 Violet-A	IL2RA	CD25
232736	22		PE-Cy5-5-A	CD4	CD4
232736	15		APC-A		Helios
232736	23		PE-Cy7-A	IL7R	CD127
232761	2		FSC-H		FSC-H
232761	20		PE-TxRed-A	CD28	CD28
232761	9		560/40 Violet-A	CD8A	CD8
232766	18		FITC-A	CD38	CD38
232766	15		APC-A		Helios
232785	18		FITC-A		gH2AX
232785	5		SSC-H		SSC-H
232786	2		FSC-H		FSC-H
232786	18		FITC-A		gH2AX
232786	14		780/60 Violet-A	CD38	CD38
232786	11		610/20 Violet-A	PTPRC	CD45RA
232842	16		AF 700-A	MKI67	Ki67
232842	10		585/42 Violet-A	CD3E	CD3
232842	5		SSC-H		SSC-H
232842	24		Time		Time
232844	3		FSC-W		FSC-W
232844	17		APC-Cy7-A		CD14-16-19dead
232844	11		610/20 Violet-A	PTPRC	CD45RA
232844	9		560/40 Violet-A	CD8A	CD8
232872	2		FSC-H		FSC-H
232872	19		PE-A		Itch
232873	2		FSC-H		FSC-H
232873	1		FSC-A		FSC-A
232873	24		Time		Time
232874	2		FSC-H		FSC-H
232874	7		Pacific Blue-A	PDCD1	PD1
232874	24		Time		Time
232876	3		FSC-W		FSC-W
232876	16		AF 700-A	MKI67	Ki67
232876	5		SSC-H		SSC-H
232876	24		Time		Time
232727	16		AF 700-A	MKI67	Ki67
232727	11		610/20 Violet-A	PTPRC	CD45RA
232727	19		PE-A		Itch
232810	18		FITC-A		gH2AX
232810	14		780/60 Violet-A	CD38	CD38
232810	10		585/42 Violet-A	CD3E	CD3
232735	24		Time		Time
232735	22		PE-Cy5-5-A	CD4	CD4
232735	1		FSC-A		FSC-A
232735	11		610/20 Violet-A	PTPRC	CD45RA
232816	3		FSC-W		FSC-W
232816	6		SSC-W		SSC-W
232816	11		610/20 Violet-A	PTPRC	CD45RA
232816	4		SSC-A		SSC-A
232816	9		560/40 Violet-A	CD8A	CD8
232825	2		FSC-H		FSC-H
232825	18		FITC-A	CD38	CD38
232845	17		APC-Cy7-A		CD14-16-19dead
232845	4		SSC-A		SSC-A
232845	9		560/40 Violet-A	CD8A	CD8
232845	19		PE-A		p16
232878	22		PE-Cy5-5-A		Foxo1
232878	14		780/60 Violet-A	CD38	CD38
232878	11		610/20 Violet-A	PTPRC	CD45RA
232878	10		585/42 Violet-A	CD3E	CD3
232878	9		560/40 Violet-A	CD8A	CD8
232878	19		PE-A		Itch
232885	18		FITC-A	CD38	CD38
232903	13		710/50 Violet-A	CD27	CD27
232903	15		APC-A		Helios
232935	24		Time		Time
232935	3		FSC-W		FSC-W
232935	21		PE-Cy5-A		SirT2
232935	9		560/40 Violet-A	CD8A	CD8
232935	19		PE-A		p16
232950	22		PE-Cy5-5-A		Foxo1
232950	2		FSC-H		FSC-H
232962	24		Time		Time
232962	9		560/40 Violet-A	CD8A	CD8
232962	19		PE-A		Itch
232977	18		FITC-A		gH2AX
232977	4		SSC-A		SSC-A
232995	5		SSC-H		SSC-H
232995	16		AF 700-A	MKI67	Ki67
232995	13		710/50 Violet-A	CD27	CD27
232995	2		FSC-H		FSC-H
232995	19		PE-A		p16
232995	7		Pacific Blue-A	PDCD1	PD1
233011	16		AF 700-A	MKI67	Ki67
233024	24		Time		Time
233024	3		FSC-W		FSC-W
233024	21		PE-Cy5-A	ICOS	ICOS
233024	9		560/40 Violet-A	CD8A	CD8
233040	14		780/60 Violet-A	CD38	CD38
233040	21		PE-Cy5-A		STK39
233040	23		PE-Cy7-A	ICOS	ICOS
233042	15		APC-A		Helios
233073	17		APC-Cy7-A		CD14-16-19dead
233073	6		SSC-W		SSC-W
233073	7		Pacific Blue-A	PDCD1	PD1
233076	5		SSC-H		SSC-H
233076	22		PE-Cy5-5-A		Foxo1
233076	18		FITC-A		Foxp1
233076	11		610/20 Violet-A	PTPRC	CD45RA
234726	14		Qdot 800-A	CD27	CD27
234760	12		Qdot 605-A	PDCD1	PD-1
234760	6		SSC-W		SSC-W
234760	11		Qdot 565-A	CD20	CD20
234760	7		FITC-A	FOXP3	FoxP3
234767	12		Qdot 605-A	PDCD1	PD-1
234767	8		PerCP-Cy5-5-A	CD38	CD38
234781	13		Qdot 655-A	CD19	CD19
234781	4		SSC-A		SSC-A
234781	19		Time		Time
234796	1		FSC-A		FSC-A
234796	14		Qdot 800-A	CD27	CD27
234796	10		AmCyan-A		L/D
234802	5		SSC-H		SSC-H
234805	5		SSC-H		SSC-H
234805	16		PE-Gr-A		ICOS ligand
232836	23		PE-Cy7-A	ICOS	ICOS
232856	20		PE-TxRed-A		Foxp3
232856	6		SSC-W		SSC-W
232856	9		560/40 Violet-A	CD8A	CD8
232860	24		Time		Time
232860	14		780/60 Violet-A	CD38	CD38
232860	10		585/42 Violet-A	CD3E	CD3
232860	19		PE-A		Itch
232868	5		SSC-H		SSC-H
232868	17		APC-Cy7-A		CD14-16-19dead
232868	18		FITC-A	CD38	CD38
232868	1		FSC-A		FSC-A
232868	11		610/20 Violet-A	PTPRC	CD45RA
232879	23		PE-Cy7-A	IL7R	CD127
232913	3		FSC-W		FSC-W
232913	13		710/50 Violet-A	CD27	CD27
232913	19		PE-A		Itch
232913	8		AmCyan-A	CXCR5	CXCR5
232915	17		APC-Cy7-A		CD14-16-19dead
232915	14		780/60 Violet-A	CTLA4	CTLA4
232915	15		APC-A		Helios
232915	10		585/42 Violet-A	CD3E	CD3
232915	9		560/40 Violet-A	CD8A	CD8
232948	12		660/40 Violet-A	CD4	CD4
232948	20		PE-TxRed-A	CD28	CD28
232948	6		SSC-W		SSC-W
232953	13		710/50 Violet-A	CD27	CD27
232953	2		FSC-H		FSC-H
232953	14		780/60 Violet-A	CD38	CD38
232953	15		APC-A		p21
232953	6		SSC-W		SSC-W
232963	5		SSC-H		SSC-H
232963	2		FSC-H		FSC-H
232963	1		FSC-A		FSC-A
232964	4		SSC-A		SSC-A
232968	5		SSC-H		SSC-H
232968	22		PE-Cy5-5-A		Foxo1
232968	20		PE-TxRed-A		PPARg
233006	24		Time		Time
233006	20		PE-TxRed-A		Foxp3
233006	1		FSC-A		FSC-A
233006	4		SSC-A		SSC-A
233006	8		AmCyan-A	CXCR5	CXCR5
233009	3		FSC-W		FSC-W
233009	2		FSC-H		FSC-H
233043	1		FSC-A		FSC-A
233043	7		Pacific Blue-A	PDCD1	PD1
233047	3		FSC-W		FSC-W
233047	15		APC-A		Helios
233047	10		585/42 Violet-A	CD3E	CD3
233047	9		560/40 Violet-A	CD8A	CD8
233080	1		FSC-A		FSC-A
233080	10		585/42 Violet-A	CD3E	CD3
233080	21		PE-Cy5-A		SirT2
233080	8		AmCyan-A	CXCR5	CXCR5
233087	3		FSC-W		FSC-W
233087	13		710/50 Violet-A	CD27	CD27
233087	22		PE-Cy5-5-A		Foxo1
233087	1		FSC-A		FSC-A
233087	9		560/40 Violet-A	CD8A	CD8
233090	13		710/50 Violet-A	CD27	CD27
233090	12		660/40 Violet-A	IL2RA	CD25
233090	14		780/60 Violet-A	CTLA4	CTLA4
232726	3		FSC-W		FSC-W
232726	15		APC-A		p21
232755	16		AF 700-A	MKI67	Ki67
232755	21		PE-Cy5-A		SirT2
232779	12		660/40 Violet-A	CD4	CD4
232779	8		AmCyan-A	CXCR5	CXCR5
232807	1		FSC-A		FSC-A
232820	2		FSC-H		FSC-H
232831	15		APC-A		Helios
232831	6		SSC-W		SSC-W
232831	4		SSC-A		SSC-A
234692	18		APC-Cy7-A	IGHM	IgM
234692	14		Qdot 800-A	CD27	CD27
234695	16		PE-Gr-A		ICOS ligand
234695	14		Qdot 800-A	CD27	CD27
234713	13		Qdot 655-A	CD19	CD19
234713	6		SSC-W		SSC-W
234735	17		PE-Cy7-A	IGHD	IgD
234735	4		SSC-A		SSC-A
234735	9		Pacific Blue-A		CD3/CD14
234735	19		Time		Time
234742	3		FSC-W		FSC-W
234742	16		PE-Gr-A		ICOS ligand
234742	6		SSC-W		SSC-W
234742	19		Time		Time
234748	1		FSC-A		FSC-A
234748	15		Alexa Fluor 700-A		IgG
234748	4		SSC-A		SSC-A
234748	19		Time		Time
234768	12		Qdot 605-A	PDCD1	PD-1
234768	14		Qdot 800-A	CD27	CD27
234768	4		SSC-A		SSC-A
234768	9		Pacific Blue-A		CD3/CD14
234770	13		Qdot 655-A	CD19	CD19
234770	6		SSC-W		SSC-W
234770	19		Time		Time
234770	7		FITC-A	FOXP3	FoxP3
232717	3		FSC-W		FSC-W
232717	18		FITC-A	CD38	CD38
232717	14		780/60 Violet-A	CTLA4	CTLA4
232717	21		PE-Cy5-A	ICOS	ICOS
232717	23		PE-Cy7-A	IL7R	CD127
232749	13		710/50 Violet-A	CD27	CD27
232749	22		PE-Cy5-5-A		PE-Cy5-5-A
232749	6		SSC-W		SSC-W
232753	4		SSC-A		SSC-A
232753	8		AmCyan-A	CXCR5	CXCR5
232756	11		610/20 Violet-A	PTPRC	CD45RA
232756	10		585/42 Violet-A	CD3E	CD3
232756	4		SSC-A		SSC-A
232756	19		PE-A		p16
232759	2		FSC-H		FSC-H
232759	18		FITC-A	CD38	CD38
232759	21		PE-Cy5-A	ICOS	ICOS
232759	4		SSC-A		SSC-A
232759	19		PE-A	CD39	CD39
232759	7		Pacific Blue-A	PDCD1	PD1
232718	23		PE-Cy7-A	IL7R	CD127
232721	5		SSC-H		SSC-H
232721	24		Time		Time
232721	3		FSC-W		FSC-W
232721	16		AF 700-A	MKI67	Ki67
232721	15		APC-A		HEYL
232989	7		Pacific Blue-A	PDCD1	PD1
232989	4		SSC-A		SSC-A
232767	18		FITC-A		gH2AX
232767	15		APC-A		p21
232773	3		FSC-W		FSC-W
232773	18		FITC-A		gH2AX
232773	14		780/60 Violet-A	CD38	CD38
232773	21		PE-Cy5-A		SirT2
232769	17		APC-Cy7-A		CD14-16-19dead
232769	22		PE-Cy5-5-A		Foxo1
232769	8		AmCyan-A	CXCR5	CXCR5
232821	24		Time		Time
232821	17		APC-Cy7-A		CD14-16-19dead
232821	23		PE-Cy7-A	ICOS	ICOS
232824	3		FSC-W		FSC-W
232824	2		FSC-H		FSC-H
232824	18		FITC-A		Foxp1
232824	23		PE-Cy7-A	ICOS	ICOS
232827	13		710/50 Violet-A	CD27	CD27
232827	19		PE-A		p16
232829	5		SSC-H		SSC-H
232829	12		660/40 Violet-A	CD4	CD4
232833	2		FSC-H		FSC-H
232833	18		FITC-A		gH2AX
232833	1		FSC-A		FSC-A
232833	23		PE-Cy7-A	ICOS	ICOS
232839	12		660/40 Violet-A	CD4	CD4
232887	17		APC-Cy7-A		CD14-16-19dead
232884	20		PE-TxRed-A		PPARg
232884	8		AmCyan-A	CXCR5	CXCR5
232914	5		SSC-H		SSC-H
232914	3		FSC-W		FSC-W
232914	10		585/42 Violet-A	CD3E	CD3
232911	22		PE-Cy5-5-A		PE-Cy5-5-A
232911	15		APC-A		p21
232911	11		610/20 Violet-A	PTPRC	CD45RA
234703	2		FSC-H		FSC-H
234703	14		Qdot 800-A	CD27	CD27
234703	10		AmCyan-A		L/D
234719	18		APC-Cy7-A	IGHM	IgM
234719	11		Qdot 565-A	CD20	CD20
234723	5		SSC-H		SSC-H
234739	16		PE-Gr-A		ICOS ligand
234739	18		APC-Cy7-A	IGHM	IgM
232920	5		SSC-H		SSC-H
232920	24		Time		Time
232920	16		AF 700-A	MKI67	Ki67
232920	13		710/50 Violet-A	CD27	CD27
232920	14		780/60 Violet-A	CD38	CD38
232920	10		585/42 Violet-A	CD3E	CD3
232920	23		PE-Cy7-A	ICOS	ICOS
232925	17		APC-Cy7-A		CD14-16-19dead
232925	14		780/60 Violet-A	CD38	CD38
232925	19		PE-A		Itch
232923	24		Time		Time
232923	2		FSC-H		FSC-H
232923	18		FITC-A		gH2AX
232923	1		FSC-A		FSC-A
232923	9		560/40 Violet-A	CD8A	CD8
232927	8		AmCyan-A	CXCR5	CXCR5
232927	23		PE-Cy7-A	IL7R	CD127
232926	12		660/40 Violet-A	CD4	CD4
232926	18		FITC-A		Foxp1
232926	15		APC-A		HEYL
232926	6		SSC-W		SSC-W
232926	9		560/40 Violet-A	CD8A	CD8
232936	2		FSC-H		FSC-H
232946	5		SSC-H		SSC-H
232946	12		660/40 Violet-A	IL2RA	CD25
232942	2		FSC-H		FSC-H
232942	6		SSC-W		SSC-W
232942	19		PE-A		p16
232965	13		710/50 Violet-A	CD27	CD27
232965	4		SSC-A		SSC-A
232965	19		PE-A		p16
232965	23		PE-Cy7-A	ICOS	ICOS
232971	24		Time		Time
232971	13		710/50 Violet-A	CD27	CD27
232983	13		710/50 Violet-A	CD27	CD27
232983	12		660/40 Violet-A	CD4	CD4
232983	6		SSC-W		SSC-W
232985	12		660/40 Violet-A	CD4	CD4
232985	17		APC-Cy7-A		CD14-16-19dead
232985	1		FSC-A		FSC-A
232985	6		SSC-W		SSC-W
232985	10		585/42 Violet-A	CD3E	CD3
233023	14		780/60 Violet-A	CTLA4	CTLA4
233023	4		SSC-A		SSC-A
233023	9		560/40 Violet-A	CD8A	CD8
233023	7		Pacific Blue-A	PDCD1	PD1
233033	12		660/40 Violet-A	CD4	CD4
233033	7		Pacific Blue-A	PDCD1	PD1
233037	12		660/40 Violet-A	CD4	CD4
233037	9		560/40 Violet-A	CD8A	CD8
233061	5		SSC-H		SSC-H
233061	18		FITC-A		gH2AX
233061	6		SSC-W		SSC-W
233061	4		SSC-A		SSC-A
234795	13		Qdot 655-A	CD19	CD19
234795	12		Qdot 605-A	PDCD1	PD-1
234795	1		FSC-A		FSC-A
234795	10		AmCyan-A		L/D
232798	5		SSC-H		SSC-H
232798	3		FSC-W		FSC-W
232813	3		FSC-W		FSC-W
232813	20		PE-TxRed-A		Foxp3
232813	6		SSC-W		SSC-W
