FCS_HEADER_ID	COMPENSATION_FLAG	EXPSAMPLE_ACCESSION	FCS_FILE_NAME	FCS_HEADER_TEXT	FCS_VERSION	FILE_INFO_ID	MAXIMUM_INTENSITY	MINIMUM_INTENSITY	NUMBER_OF_EVENTS	NUMBER_OF_MARKERS	PANEL_PREFERRED	PANEL_REPORTED
121761	N	ES755066	761_BAYVAC016T3_Tube_015.fcs		1	408455	4096	0	171004	13		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A
106742	N	ES755067	748_BAYVAC016T3_Tube_002.fcs		1	408457	4096	0	146270	13		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A
105348	N	ES755068	749_BAYVAC016T3_Tube_003.fcs		1	408459	4096	0	147848	13		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR
104082	N	ES755069	750_BAYVAC016T3_Tube_004.fcs		1	408461	4096	0	144750	13		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR
147401	N	ES755070	751_BAYVAC016T3_Tube_005.fcs		1	408463	4096	0	143423	13		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A
86841	N	ES755071	753_BAYVAC016T3_Tube_007.fcs		1	408465	4096	0	140991	13		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A
127936	N	ES755072	754_BAYVAC016T3_Tube_008.fcs		1	408467	4096	0	142701	13		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A
131759	N	ES755073	1584_BAYVAC016T8_Tube_010.fcs		1	408469	9791	0	187872	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
133179	N	ES755074	1589_BAYVAC016T8_Tube_015.fcs		1	408471	21069	0	186340	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
78550	N	ES755075	1576_BAYVAC016T8_Tube_002.fcs		1	408473	7148	0	188105	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
102350	N	ES755076	1577_BAYVAC016T8_Tube_003.fcs		1	408475	6329	0	188938	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
108231	N	ES755077	1578_BAYVAC016T8_Tube_004.fcs		1	408477	7409	0	192076	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
96504	N	ES755078	1579_BAYVAC016T8_Tube_005.fcs		1	408479	5714	0	186865	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
111216	N	ES755079	1581_BAYVAC016T8_Tube_007.fcs		1	408481	7239	0	192823	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
129165	N	ES755080	1582_BAYVAC016T8_Tube_008.fcs		1	408483	7625	0	191263	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
140996	N	ES755081	1860_BAYVAC016T9_Tube_010.fcs		1	408485	4096	0	166592	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
87318	N	ES755082	1865_BAYVAC016T9_Tube_015.fcs		1	408487	27224	0	180123	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
82327	N	ES755083	1852_BAYVAC016T9_Tube_002.fcs		1	408489	4096	0	157677	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
103555	N	ES755084	1853_BAYVAC016T9_Tube_003.fcs		1	408491	4096	0	159506	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
79424	N	ES755085	1854_BAYVAC016T9_Tube_004.fcs		1	408493	4096	0	161940	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
78561	N	ES755086	1855_BAYVAC016T9_Tube_005.fcs		1	408495	4096	0	163159	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
84498	N	ES755087	1857_BAYVAC016T9_Tube_007.fcs		1	408497	4096	0	165097	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
91802	N	ES755088	1858_BAYVAC016T9_Tube_008.fcs		1	408499	4096	0	168191	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
119446	N	ES755089	2137_BAYVAC016T3_Tube_010.fcs		1	408501	12741	0	235049	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
93110	N	ES755090	2142_BAYVAC016T3_Tube_015.fcs		1	408503	20440	0	156718	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
113878	N	ES755091	2129_BAYVAC016T3_Tube_002.fcs		1	408505	16195	0	249664	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
101370	N	ES755092	2130_BAYVAC016T3_Tube_003.fcs		1	408507	15785	0	258317	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
90580	N	ES755093	2131_BAYVAC016T3_Tube_004.fcs		1	408509	22648	0	177002	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
111646	N	ES755094	2132_BAYVAC016T3_Tube_005.fcs		1	408511	13990	0	245556	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
132504	N	ES755095	2134_BAYVAC016T3_Tube_007.fcs		1	408513	14034	0	250367	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
107738	N	ES755096	2135_BAYVAC016T3_Tube_008.fcs		1	408515	11536	0	238720	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
80658	N	ES755097	2413_BAYVAC016T5_Tube_010.fcs		1	408517	11660	0	254020	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
114776	N	ES755098	2418_BAYVAC016T5_Tube_015.fcs		1	408519	43653	0	239842	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
127519	N	ES755099	2405_BAYVAC016T5_Tube_002.fcs		1	408521	11326	0	226629	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
133325	N	ES755100	2406_BAYVAC016T5_Tube_003.fcs		1	408523	11374	0	232470	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
109366	N	ES755101	2407_BAYVAC016T5_Tube_004.fcs		1	408525	11054	0	217066	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
84876	N	ES755102	2408_BAYVAC016T5_Tube_005.fcs		1	408527	10124	0	219642	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
78902	N	ES755103	2410_BAYVAC016T5_Tube_007.fcs		1	408529	12548	0	261847	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
113691	N	ES755104	2411_BAYVAC016T5_Tube_008.fcs		1	408531	11105	0	249852	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
144927	N	ES755105	225_BAYVAC018T0_Tube_010.fcs		1	408533	18395	0	216554	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
120635	N	ES755106	230_BAYVAC018T0_Tube_015.fcs		1	408535	27939	0	182051	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
107172	N	ES755107	217_BAYVAC018T0_Tube_002.fcs		1	408537	21275	0	236382	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
146116	N	ES755108	218_BAYVAC018T0_Tube_003.fcs		1	408539	23932	0	196811	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
123197	N	ES755109	219_BAYVAC018T0_Tube_004.fcs		1	408541	20616	0	210138	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
101125	N	ES755110	220_BAYVAC018T0_Tube_005.fcs		1	408543	11966	0	160144	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
134972	N	ES755111	222_BAYVAC018T0_Tube_007.fcs		1	408545	11965	0	114163	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
127244	N	ES755112	223_BAYVAC018T0_Tube_008.fcs		1	408547	11962	0	119978	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
78417	N	ES755113	495_BAYVAC018T2_Tube_010.fcs		1	408549	4096	0	134353	13		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A
148228	N	ES755114	500_BAYVAC018T2_Tube_015.fcs		1	408551	4096	0	109137	13		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A
143404	N	ES755115	487_BAYVAC018T2_Tube_002.fcs		1	408553	4096	0	164474	13		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A
85083	N	ES755116	488_BAYVAC018T2_Tube_003.fcs		1	408555	4096	0	158397	13		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR
143922	N	ES755117	489_BAYVAC018T2_Tube_004.fcs		1	408557	4096	0	151897	13		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR
86781	N	ES755118	490_BAYVAC018T2_Tube_005.fcs		1	408559	4096	0	148315	13		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A
106236	N	ES755119	492_BAYVAC018T2_Tube_007.fcs		1	408561	4096	0	132620	13		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A
87751	N	ES755120	493_BAYVAC018T2_Tube_008.fcs		1	408563	4096	0	133841	13		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A
106780	N	ES755121	1047_BAYVAC018T6_Tube_010.fcs		1	408565	9268	0	202546	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
148087	N	ES755122	1052_BAYVAC018T6_Tube_015.fcs		1	408567	13879	0	206050	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
95313	N	ES755123	1039_BAYVAC018T6_Tube_002.fcs		1	408569	20771	0	219922	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
82494	N	ES755124	1040_BAYVAC018T6_Tube_003.fcs		1	408571	13689	0	223052	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
136717	N	ES755125	1041_BAYVAC018T6_Tube_004.fcs		1	408573	10338	0	209469	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
147787	N	ES755126	1042_BAYVAC018T6_Tube_005.fcs		1	408575	10750	0	205355	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
115640	N	ES755127	1044_BAYVAC018T6_Tube_007.fcs		1	408577	9675	0	214173	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
115795	N	ES755128	1045_BAYVAC018T6_Tube_008.fcs		1	408579	31197	0	340960	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
96704	N	ES755129	1323_BAYVAC018T7_Tube_010.fcs		1	408581	10010	0	179148	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
130096	N	ES755130	1328_BAYVAC018T7_Tube_015.fcs		1	408583	14120	0	209710	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
134132	N	ES755131	1315_BAYVAC018T7_Tube_002.fcs		1	408585	10289	0	184941	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
105856	N	ES755132	1316_BAYVAC018T7_Tube_003.fcs		1	408587	10647	0	193946	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
125708	N	ES755133	1317_BAYVAC018T7_Tube_004.fcs		1	408589	10348	0	180896	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
145417	N	ES755134	1318_BAYVAC018T7_Tube_005.fcs		1	408591	9006	0	177655	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
116563	N	ES755135	1320_BAYVAC018T7_Tube_007.fcs		1	408593	9762	0	179729	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
124479	N	ES755136	1321_BAYVAC018T7_Tube_008.fcs		1	408595	9644	0	179800	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
111032	N	ES755137	771_BAYVAC018T3_Tube_010.fcs		1	408597	4096	0	155430	13		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A
148421	N	ES755138	776_BAYVAC018T3_Tube_015.fcs		1	408599	4096	0	210609	13		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A
123616	N	ES755139	763_BAYVAC018T3_Tube_002.fcs		1	408601	4096	0	155689	13		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A
147067	N	ES755140	764_BAYVAC018T3_Tube_003.fcs		1	408603	4096	0	154626	13		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR
149916	N	ES755141	765_BAYVAC018T3_Tube_004.fcs		1	408605	4096	0	150902	13		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR
76354	N	ES755142	766_BAYVAC018T3_Tube_005.fcs		1	408607	4096	0	155765	13		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A
150746	N	ES755143	768_BAYVAC018T3_Tube_007.fcs		1	408609	4096	0	161464	13		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A
86334	N	ES755144	769_BAYVAC018T3_Tube_008.fcs		1	408611	4096	0	153072	13		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A
128922	N	ES755145	1599_BAYVAC018T8_Tube_010.fcs		1	408613	8195	0	164623	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
120080	N	ES755146	1604_BAYVAC018T8_Tube_015.fcs		1	408615	20391	0	109757	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
104977	N	ES755147	1591_BAYVAC018T8_Tube_002.fcs		1	408617	9215	0	169100	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
127483	N	ES755148	1592_BAYVAC018T8_Tube_003.fcs		1	408619	9688	0	168129	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
137531	N	ES755149	1593_BAYVAC018T8_Tube_004.fcs		1	408621	9188	0	167911	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
83715	N	ES755150	1594_BAYVAC018T8_Tube_005.fcs		1	408623	8711	0	164379	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
82997	N	ES755151	1596_BAYVAC018T8_Tube_007.fcs		1	408625	14068	0	188039	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
141233	N	ES755152	1597_BAYVAC018T8_Tube_008.fcs		1	408627	13240	0	184375	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
76107	N	ES755153	1875_BAYVAC018T9_Tube_010.fcs		1	408629	8728	0	147464	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
134023	N	ES755154	1880_BAYVAC018T9_Tube_015.fcs		1	408631	34432	0	177371	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
114893	N	ES755155	1867_BAYVAC018T9_Tube_002.fcs		1	408633	9398	0	155687	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
96722	N	ES755156	1868_BAYVAC018T9_Tube_003.fcs		1	408635	10087	0	158052	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
143197	N	ES755157	1869_BAYVAC018T9_Tube_004.fcs		1	408637	9789	0	158435	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
124390	N	ES755158	1870_BAYVAC018T9_Tube_005.fcs		1	408639	7597	0	155538	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
128454	N	ES755159	1872_BAYVAC018T9_Tube_007.fcs		1	408641	9245	0	143781	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
116455	N	ES755160	1873_BAYVAC018T9_Tube_008.fcs		1	408643	9296	0	152655	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
77568	N	ES755161	2152_BAYVAC018T3_Tube_010.fcs		1	408645	16331	0	189102	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
117163	N	ES755162	2157_BAYVAC018T3_Tube_015.fcs		1	408647	25492	0	196618	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
102819	N	ES755163	2144_BAYVAC018T3_Tube_002.fcs		1	408649	15939	0	169101	14		FSC-A|SSC-A|IgD|CD45|CD138|CD27|CD24|CD19|CD20|CD38|Pacific Blue-A|Alexa Fluor 700-A|PerCP-A|Time
146720	N	ES755164	2145_BAYVAC018T3_Tube_003.fcs		1	408651	16747	0	169824	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|BDCA-1|APC-Cy7-A|BDCA-2|CD45RA|PE-Cy5-A|CD2|CD4|Alexa Fluor 700-A|HLA-DR|Time
117205	N	ES755165	2146_BAYVAC018T3_Tube_004.fcs		1	408653	16940	0	171457	14		FSC-A|SSC-A|Lin-1|Pacific Orange-A|CD11c|APC-Cy7-A|CD123|PE-Texas Red-A|PE-Cy5-A|PE-Cy7-A|Pacific Blue-A|Alexa Fluor 700-A|HLA-DR|Time
81958	N	ES755166	2147_BAYVAC018T3_Tube_005.fcs		1	408655	15591	0	175654	14		FSC-A|SSC-A|CD86|CD45|CD16|HLA-DR|CD40|CD62L|PE-Cy5-A|CD11b|CD14|Alexa Fluor 700-A|PerCP-A|Time
86921	N	ES755167	2149_BAYVAC018T3_Tube_007.fcs		1	408657	14230	0	150968	14		FSC-A|SSC-A|CXCR5|CD45|ICOS|CD8|CCR6|CD45RA|CXCR3|CCR4|CD4|CD3|PerCP-A|Time
77399	N	ES755168	2150_BAYVAC018T3_Tube_008.fcs		1	408659	13969	0	161882	14		FSC-A|SSC-A|CXCR5|CD45|HLA-DR|CD8|CCR6|CD45RA|CXCR3|CCR7|CD4|CD3|PerCP-A|Time
81597	N	ES755169	2428_BAYVAC018T5_Tube_010.fcs		1	408661	14389	0	153022	14		FSC-A|SSC-A|TCRgd|CD45|NKg2D|HLADR|NKP44|PE-Texas Red-A|CD16|CD56|CD25|CD3|PerCP-A|Time
129505	N	ES755170	2433_BAYVAC018T5_Tube_015.fcs		1	408663	43488	0	203417	14		FSC-A|SSC-A|FITC-A|CD45|CD25|CD8|FOXP3|PE-Texas Red-A|CTLA4|PE-Cy7-A|CD4|CD3|PerCP-A|Time
