EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES788932	477257	FCM
ES788929	477260	FCM
ES788926	477261	FCM
ES788930	477264	FCM
ES788930	477265	FCM
ES788928	477265	FCM
ES788926	477266	FCM
ES788927	477266	FCM
ES788926	477267	FCM
ES788930	477270	FCM
ES788929	477271	FCM
ES788932	477272	FCM
ES788937	477278	FCM
ES788935	477279	FCM
ES788934	477279	FCM
ES788937	477280	FCM
ES788934	477280	FCM
ES788939	477281	FCM
ES788934	477282	FCM
ES788933	477283	FCM
ES788939	477284	FCM
ES788936	477285	FCM
ES788938	477286	FCM
ES788933	477287	FCM
ES788935	477287	FCM
ES788937	477288	FCM
ES788934	477288	FCM
ES788937	477289	FCM
ES788946	477302	FCM
ES788942	477302	FCM
ES788941	477303	FCM
ES788946	477304	FCM
ES788941	477304	FCM
ES788940	477305	FCM
ES788944	477305	FCM
ES788943	477305	FCM
ES788940	477308	FCM
ES788946	477309	FCM
ES788944	477310	FCM
ES788942	477311	FCM
ES788946	477313	FCM
ES788946	477314	FCM
ES788953	477324	FCM
ES788949	477325	FCM
ES788951	477326	FCM
ES788949	477327	FCM
ES788948	477338	FCM
ES788951	477341	FCM
ES788958	477353	FCM
ES788957	477353	FCM
ES788967	477354	FCM
ES788964	477354	FCM
ES788969	477354	FCM
ES788962	477354	FCM
ES788960	477354	FCM
ES788954	477355	FCM
ES788974	477360	FCM
ES788956	477361	FCM
ES788960	477365	FCM
ES788970	477374	FCM
ES788970	477375	FCM
ES774067	451245	FCM
ES773991	450673	FCM
ES773999	450704	FCM
ES774007	450705	FCM
ES774003	450709	FCM
ES774007	450710	FCM
ES774007	450715	FCM
ES774004	450719	FCM
ES774004	450720	FCM
ES774000	450720	FCM
ES774000	450721	FCM
ES774000	450722	FCM
ES774008	450724	FCM
ES774009	450732	FCM
ES774005	450739	FCM
ES774009	450740	FCM
ES774009	450742	FCM
ES774006	450746	FCM
ES774006	450752	FCM
ES774006	450754	FCM
ES774002	450755	FCM
ES774010	450756	FCM
ES774006	450756	FCM
ES774002	450764	FCM
ES774008	450777	FCM
ES774012	450785	FCM
ES774012	450786	FCM
ES774012	450788	FCM
ES774012	450789	FCM
ES774012	450791	FCM
ES774011	450794	FCM
ES774012	450796	FCM
ES774014	450816	FCM
ES774014	450819	FCM
ES774049	450912	FCM
ES774049	450913	FCM
ES774049	450919	FCM
ES774024	450922	FCM
ES774025	450924	FCM
ES774025	450929	FCM
ES774037	450935	FCM
ES774037	450937	FCM
ES774026	450938	FCM
ES774038	450940	FCM
ES774026	450946	FCM
ES774026	450950	FCM
ES773920	703259	PUBLIC REPOSITORY
ES773905	703259	PUBLIC REPOSITORY
ES773903	703259	PUBLIC REPOSITORY
ES773893	703259	PUBLIC REPOSITORY
ES773874	703259	PUBLIC REPOSITORY
ES773868	703259	PUBLIC REPOSITORY
ES773842	703259	PUBLIC REPOSITORY
ES786742	477755	FCM
ES787043	477756	FCM
ES786798	477757	FCM
ES786851	477758	FCM
ES786878	477759	FCM
ES788396	477760	FCM
ES788409	477760	FCM
ES786816	477761	FCM
ES786822	477761	FCM
ES788374	477762	FCM
ES788353	477762	FCM
ES788351	477762	FCM
ES788380	477762	FCM
ES788361	477762	FCM
ES788357	477762	FCM
ES788430	477763	FCM
ES788436	477763	FCM
ES786969	477764	FCM
ES789196	477767	FCM
ES786950	477768	FCM
ES786954	477768	FCM
ES788416	477772	FCM
ES788923	477774	FCM
ES788448	477779	FCM
ES789221	477782	FCM
ES788362	477782	FCM
ES788337	477782	FCM
ES786826	477782	FCM
ES786805	477782	FCM
ES789253	477782	FCM
ES788431	477782	FCM
ES788348	477782	FCM
ES786967	477782	FCM
ES786877	477782	FCM
ES788945	477782	FCM
ES788458	477782	FCM
ES788435	477782	FCM
ES788381	477782	FCM
ES787061	477782	FCM
ES787047	477782	FCM
ES786951	477782	FCM
ES786801	477782	FCM
ES786725	477782	FCM
ES789223	477782	FCM
ES788941	477782	FCM
ES788934	477782	FCM
ES788421	477782	FCM
ES786943	477782	FCM
ES786810	477782	FCM
ES786724	472921	FCM
ES786721	472922	FCM
ES786718	472922	FCM
ES786715	472922	FCM
ES786727	472923	FCM
ES786725	472923	FCM
ES786714	472924	FCM
ES786713	472924	FCM
ES786722	472925	FCM
ES786718	472925	FCM
