EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES753829	TRT870
ES753834	TRT870
ES753835	TRT870
ES753836	TRT870
ES753838	TRT870
ES753858	TRT870
ES753863	TRT870
ES753869	TRT870
ES753877	TRT870
ES753878	TRT870
ES753883	TRT870
ES753889	TRT870
ES753912	TRT870
ES753914	TRT870
ES753934	TRT870
ES753942	TRT870
ES753945	TRT870
ES753970	TRT870
ES753978	TRT870
ES754560	TRT870
ES754567	TRT870
ES754568	TRT870
ES754575	TRT870
ES754579	TRT870
ES754593	TRT870
ES754594	TRT870
ES754596	TRT870
ES754602	TRT870
ES754613	TRT870
ES754619	TRT870
ES754625	TRT870
ES754634	TRT870
ES754637	TRT870
ES754641	TRT870
ES754647	TRT870
ES754648	TRT870
ES754649	TRT870
ES754660	TRT870
ES754667	TRT870
ES754677	TRT870
ES754684	TRT870
ES754690	TRT870
ES754703	TRT870
ES754715	TRT870
ES754716	TRT870
ES754727	TRT870
ES754734	TRT870
ES754737	TRT870
ES754745	TRT870
ES718261	TRT41
ES718273	TRT41
ES718277	TRT41
ES718287	TRT41
ES718291	TRT41
ES718300	TRT41
ES718308	TRT41
ES718314	TRT41
ES755583	TRT870
ES755586	TRT870
ES755603	TRT870
ES755605	TRT870
ES755623	TRT870
ES755631	TRT870
ES755661	TRT870
ES755685	TRT870
ES755687	TRT870
ES755703	TRT870
ES755705	TRT870
ES755713	TRT870
ES755718	TRT870
ES755720	TRT870
ES755727	TRT870
ES755751	TRT870
ES755754	TRT870
ES755758	TRT870
ES755762	TRT870
ES755765	TRT870
ES755766	TRT870
ES755335	TRT870
ES755366	TRT870
ES755367	TRT870
ES755407	TRT870
ES755417	TRT870
ES755419	TRT870
ES755426	TRT870
ES755427	TRT870
ES755431	TRT870
ES755437	TRT870
ES755445	TRT870
ES755458	TRT870
ES755464	TRT870
ES755507	TRT870
ES755517	TRT870
ES755527	TRT870
ES755532	TRT870
ES755547	TRT870
ES755548	TRT870
ES755550	TRT870
ES755566	TRT870
ES755575	TRT870
ES755775	TRT870
ES755781	TRT870
ES755798	TRT870
ES755799	TRT870
ES755802	TRT870
ES755820	TRT870
ES755834	TRT870
ES755836	TRT870
ES755843	TRT870
ES755860	TRT870
ES755863	TRT870
ES755877	TRT870
ES755889	TRT870
ES755895	TRT870
ES755919	TRT870
ES755924	TRT870
ES755930	TRT870
ES755932	TRT870
ES755933	TRT870
ES755939	TRT870
ES755940	TRT870
ES755957	TRT870
ES755958	TRT870
ES755966	TRT870
ES754758	TRT870
ES754766	TRT870
ES754767	TRT870
ES754772	TRT870
ES754774	TRT870
ES754778	TRT870
ES754779	TRT870
ES754782	TRT870
ES754784	TRT870
ES754795	TRT870
ES754802	TRT870
ES754804	TRT870
ES754832	TRT870
ES754849	TRT870
ES754852	TRT870
ES754855	TRT870
ES754857	TRT870
ES754860	TRT870
ES754861	TRT870
ES754868	TRT870
ES754876	TRT870
ES754883	TRT870
ES754886	TRT870
ES754888	TRT870
ES754894	TRT870
ES754896	TRT870
ES754907	TRT870
ES754908	TRT870
ES754922	TRT870
ES753982	TRT870
ES753987	TRT870
ES753994	TRT870
ES753997	TRT870
ES754006	TRT870
ES754014	TRT870
ES754016	TRT870
ES754024	TRT870
ES754029	TRT870
ES754044	TRT870
ES754045	TRT870
ES754050	TRT870
ES754058	TRT870
ES754063	TRT870
ES754070	TRT870
ES754071	TRT870
ES754090	TRT870
ES754099	TRT870
ES754100	TRT870
ES754102	TRT870
ES754110	TRT870
ES754111	TRT870
ES754116	TRT870
ES754119	TRT870
ES754120	TRT870
ES754137	TRT870
ES754140	TRT870
ES754141	TRT870
ES754153	TRT870
ES754168	TRT870
ES717880	TRT41
ES717881	TRT41
ES717882	TRT41
ES717913	TRT41
ES717923	TRT41
ES717928	TRT41
ES717935	TRT41
ES717940	TRT41
ES717943	TRT41
ES717949	TRT41
ES717951	TRT41
ES717953	TRT41
ES717975	TRT41
ES717978	TRT41
ES717986	TRT41
ES717992	TRT41
ES718000	TRT41
ES718009	TRT41
ES718019	TRT41
ES718022	TRT41
ES718024	TRT41
ES718032	TRT41
ES718035	TRT41
ES718040	TRT41
ES718046	TRT41
ES718049	TRT41
ES718054	TRT41
ES718061	TRT41
ES753772	TRT870
ES753774	TRT870
ES753777	TRT870
ES753787	TRT870
ES760815	TRT990
ES760816	TRT990
ES760819	TRT990
ES760827	TRT990
ES760848	TRT990
ES760870	TRT990
ES760892	TRT990
ES736051	TRT107
ES736054	TRT107
ES736061	TRT107
ES736064	TRT107
ES736085	TRT107
ES736100	TRT107
ES736103	TRT107
ES717660	TRT38
ES717663	TRT38
ES717666	TRT38
ES717671	TRT38
ES717675	TRT38
ES717682	TRT38
ES717686	TRT38
ES717690	TRT38
ES717693	TRT38
ES717713	TRT38
ES717732	TRT38
ES717744	TRT38
ES717745	TRT38
ES717778	TRT41
ES717781	TRT41
ES717787	TRT41
ES717821	TRT41
ES717822	TRT41
ES717831	TRT41
ES717841	TRT41
ES717844	TRT41
ES717846	TRT41
ES717862	TRT41
ES717869	TRT41
ES717872	TRT41
ES717873	TRT41
ES717874	TRT41
ES823416	TRT1715
ES823424	TRT1715
ES823425	TRT1715
ES735937	TRT107
ES735949	TRT107
ES735958	TRT107
ES735959	TRT107
ES735962	TRT107
ES735968	TRT107
ES735990	TRT107
ES735995	TRT107
ES735999	TRT107
ES736005	TRT107
ES736009	TRT107
ES736015	TRT107
ES754190	TRT870
ES754194	TRT870
ES754199	TRT870
ES754204	TRT870
ES754217	TRT870
ES754222	TRT870
ES754236	TRT870
ES754242	TRT870
ES754244	TRT870
ES754250	TRT870
ES754269	TRT870
ES754284	TRT870
ES754287	TRT870
ES754296	TRT870
ES754303	TRT870
ES754306	TRT870
ES754310	TRT870
ES754329	TRT870
ES754330	TRT870
ES754334	TRT870
ES754336	TRT870
ES754344	TRT870
ES754352	TRT870
ES754359	TRT870
ES754366	TRT870
ES718071	TRT41
ES718073	TRT41
ES718091	TRT41
ES718093	TRT41
ES718098	TRT41
ES718107	TRT41
ES718119	TRT41
ES718122	TRT41
ES718125	TRT41
ES718127	TRT41
ES718133	TRT41
ES718143	TRT41
ES718145	TRT41
ES718150	TRT41
ES718154	TRT41
ES718155	TRT41
ES718169	TRT41
ES718174	TRT41
ES718188	TRT41
ES718189	TRT41
ES718192	TRT41
ES718195	TRT41
ES718201	TRT41
ES718214	TRT41
ES718218	TRT41
ES718222	TRT41
ES718227	TRT41
ES718228	TRT41
ES718230	TRT41
ES718236	TRT41
ES718240	TRT41
ES718241	TRT41
ES718244	TRT41
ES718251	TRT41
ES718252	TRT41
ES754946	TRT870
ES754972	TRT870
ES754998	TRT870
ES755011	TRT870
ES755018	TRT870
ES755023	TRT870
ES755024	TRT870
ES755033	TRT870
ES755037	TRT870
ES755078	TRT870
ES755083	TRT870
ES755086	TRT870
ES755091	TRT870
ES755095	TRT870
ES755103	TRT870
ES755104	TRT870
ES755118	TRT870
ES755126	TRT870
ES754404	TRT870
ES754412	TRT870
ES754414	TRT870
ES754417	TRT870
ES754421	TRT870
ES754440	TRT870
ES754452	TRT870
ES754463	TRT870
ES754470	TRT870
ES754480	TRT870
ES754494	TRT870
ES754498	TRT870
ES754504	TRT870
ES754511	TRT870
ES754516	TRT870
ES754539	TRT870
ES754543	TRT870
ES754545	TRT870
ES754555	TRT870
ES755146	TRT870
ES755157	TRT870
ES755165	TRT870
ES755175	TRT870
ES755180	TRT870
ES755215	TRT870
ES755236	TRT870
ES755241	TRT870
ES755250	TRT870
ES755251	TRT870
ES755285	TRT870
ES755295	TRT870
ES755302	TRT870
ES753789	TRT870
ES753799	TRT870
ES753823	TRT870
ES753852	TRT870
ES753853	TRT870
ES753864	TRT870
ES753875	TRT870
ES753884	TRT870
ES753893	TRT870
ES753899	TRT870
ES753903	TRT870
ES753922	TRT870
ES753929	TRT870
ES753935	TRT870
ES753947	TRT870
ES753949	TRT870
ES753951	TRT870
ES753962	TRT870
ES753972	TRT870
ES754561	TRT870
ES754562	TRT870
ES754570	TRT870
ES754572	TRT870
ES754586	TRT870
ES754614	TRT870
ES754618	TRT870
ES754622	TRT870
ES754626	TRT870
ES754628	TRT870
ES754631	TRT870
ES754632	TRT870
ES754645	TRT870
ES754656	TRT870
ES754658	TRT870
ES754670	TRT870
ES754671	TRT870
ES754672	TRT870
ES754679	TRT870
ES754685	TRT870
ES754693	TRT870
ES754694	TRT870
ES754699	TRT870
ES754709	TRT870
ES754711	TRT870
ES754722	TRT870
ES754732	TRT870
ES754739	TRT870
ES754740	TRT870
ES754741	TRT870
ES718263	TRT41
ES718288	TRT41
ES718289	TRT41
ES718296	TRT41
ES718297	TRT41
ES718299	TRT41
ES718305	TRT41
ES755578	TRT870
ES755582	TRT870
ES755596	TRT870
ES755604	TRT870
ES755615	TRT870
ES755616	TRT870
ES755619	TRT870
ES755626	TRT870
ES755632	TRT870
ES755640	TRT870
ES755653	TRT870
ES755658	TRT870
ES755662	TRT870
ES755667	TRT870
ES755673	TRT870
ES755676	TRT870
ES755684	TRT870
ES755696	TRT870
ES755698	TRT870
ES755700	TRT870
ES755709	TRT870
ES755726	TRT870
ES755732	TRT870
ES755746	TRT870
ES755748	TRT870
ES755768	TRT870
ES755330	TRT870
ES755333	TRT870
ES755339	TRT870
ES755347	TRT870
ES755351	TRT870
ES755365	TRT870
ES755386	TRT870
ES755395	TRT870
ES755397	TRT870
ES755403	TRT870
ES755415	TRT870
ES755420	TRT870
ES755424	TRT870
ES755429	TRT870
ES755436	TRT870
ES755447	TRT870
ES755453	TRT870
ES755473	TRT870
ES755474	TRT870
ES755492	TRT870
ES755540	TRT870
ES755541	TRT870
ES755554	TRT870
ES755567	TRT870
ES755574	TRT870
ES755576	TRT870
ES755789	TRT870
ES755812	TRT870
ES755818	TRT870
ES755819	TRT870
ES755822	TRT870
ES755823	TRT870
ES755831	TRT870
ES755839	TRT870
ES755846	TRT870
ES755854	TRT870
ES755855	TRT870
ES755859	TRT870
ES755872	TRT870
ES755876	TRT870
ES755899	TRT870
ES755900	TRT870
ES755903	TRT870
ES755905	TRT870
ES755909	TRT870
ES755918	TRT870
ES755921	TRT870
ES755923	TRT870
ES755935	TRT870
ES755943	TRT870
ES755946	TRT870
ES755964	TRT870
ES755965	TRT870
ES755968	TRT870
ES755973	TRT870
ES755977	TRT870
ES754756	TRT870
ES754757	TRT870
ES754761	TRT870
ES754773	TRT870
ES754777	TRT870
ES754785	TRT870
ES754788	TRT870
ES754792	TRT870
ES754810	TRT870
ES754811	TRT870
ES754814	TRT870
ES754825	TRT870
ES754833	TRT870
ES754847	TRT870
ES754859	TRT870
ES754871	TRT870
ES754878	TRT870
ES754889	TRT870
ES754924	TRT870
ES754927	TRT870
ES754933	TRT870
ES754936	TRT870
ES754938	TRT870
ES753981	TRT870
ES753996	TRT870
ES753998	TRT870
ES753999	TRT870
ES754020	TRT870
ES754022	TRT870
ES754046	TRT870
ES754052	TRT870
ES754106	TRT870
ES754107	TRT870
ES754109	TRT870
ES754113	TRT870
ES754122	TRT870
ES754127	TRT870
ES754145	TRT870
ES754154	TRT870
ES754178	TRT870
ES717906	TRT41
ES717911	TRT41
ES717941	TRT41
ES717952	TRT41
ES717960	TRT41
ES717963	TRT41
ES717964	TRT41
ES717966	TRT41
ES717970	TRT41
ES717976	TRT41
ES717980	TRT41
ES717981	TRT41
ES717982	TRT41
ES717994	TRT41
ES717999	TRT41
ES718001	TRT41
ES718007	TRT41
ES718013	TRT41
ES718023	TRT41
ES718031	TRT41
ES718033	TRT41
ES718042	TRT41
ES718043	TRT41
ES718045	TRT41
ES718067	TRT41
ES753763	TRT870
ES753776	TRT870
ES760826	TRT990
ES760834	TRT990
ES760854	TRT990
ES760857	TRT990
ES760863	TRT990
ES760866	TRT990
ES760867	TRT990
ES760868	TRT990
ES760871	TRT990
ES760877	TRT990
ES760894	TRT990
ES760897	TRT990
ES760898	TRT990
ES760900	TRT990
ES736043	TRT107
ES736063	TRT107
ES736073	TRT107
ES736076	TRT107
ES736077	TRT107
ES736081	TRT107
ES736089	TRT107
ES736090	TRT107
ES736108	TRT107
ES717661	TRT38
ES717668	TRT38
ES717676	TRT38
ES717678	TRT38
ES717683	TRT38
ES717697	TRT38
ES717702	TRT38
ES717705	TRT38
ES717708	TRT38
ES717722	TRT38
ES717735	TRT38
ES717737	TRT38
ES717740	TRT38
ES717780	TRT41
ES717785	TRT41
ES717788	TRT41
ES717790	TRT41
ES717800	TRT41
ES717801	TRT41
ES717808	TRT41
ES717819	TRT41
ES717820	TRT41
ES717829	TRT41
ES717849	TRT41
ES717870	TRT41
ES823414	TRT1715
ES823419	TRT1715
ES823427	TRT1715
ES735933	TRT107
ES735935	TRT107
ES735943	TRT107
ES735947	TRT107
ES735951	TRT107
ES735961	TRT107
ES735964	TRT107
ES735970	TRT107
ES735978	TRT107
ES735979	TRT107
ES735981	TRT107
ES735983	TRT107
ES735984	TRT107
ES735987	TRT107
ES736001	TRT107
ES736018	TRT107
ES736027	TRT107
ES754192	TRT870
ES754193	TRT870
ES754197	TRT870
ES754200	TRT870
ES754201	TRT870
ES754212	TRT870
ES754214	TRT870
ES754218	TRT870
ES754240	TRT870
ES754249	TRT870
ES754257	TRT870
ES754260	TRT870
ES754271	TRT870
ES754272	TRT870
ES754283	TRT870
ES754300	TRT870
ES754305	TRT870
ES754311	TRT870
ES754321	TRT870
ES754327	TRT870
ES754332	TRT870
ES754335	TRT870
ES754337	TRT870
ES754357	TRT870
ES754363	TRT870
ES754365	TRT870
ES754367	TRT870
ES718074	TRT41
ES718101	TRT41
ES718104	TRT41
ES718105	TRT41
ES718113	TRT41
ES718130	TRT41
ES718132	TRT41
ES718151	TRT41
ES718165	TRT41
ES718167	TRT41
ES718173	TRT41
ES718205	TRT41
ES718217	TRT41
ES718226	TRT41
ES718235	TRT41
ES718255	TRT41
ES718258	TRT41
ES754944	TRT870
ES754947	TRT870
ES754958	TRT870
ES754959	TRT870
ES754960	TRT870
ES754965	TRT870
ES754983	TRT870
ES755021	TRT870
ES755035	TRT870
ES755046	TRT870
ES755047	TRT870
ES755081	TRT870
ES755084	TRT870
ES755085	TRT870
ES755088	TRT870
ES755097	TRT870
ES755098	TRT870
ES755113	TRT870
ES754380	TRT870
ES754385	TRT870
ES754401	TRT870
ES754402	TRT870
ES754416	TRT870
ES754419	TRT870
ES754423	TRT870
ES754436	TRT870
ES754447	TRT870
ES754456	TRT870
ES754458	TRT870
ES754464	TRT870
ES754478	TRT870
ES754479	TRT870
ES754487	TRT870
ES754493	TRT870
ES754502	TRT870
ES754506	TRT870
ES754509	TRT870
ES754513	TRT870
ES754515	TRT870
ES754535	TRT870
ES754536	TRT870
ES754538	TRT870
ES754541	TRT870
ES754553	TRT870
ES754559	TRT870
ES755135	TRT870
ES755142	TRT870
ES755149	TRT870
ES755150	TRT870
ES755155	TRT870
ES755159	TRT870
ES755164	TRT870
ES755178	TRT870
ES755181	TRT870
ES755186	TRT870
ES755188	TRT870
ES755190	TRT870
ES755191	TRT870
ES755194	TRT870
ES755205	TRT870
ES755206	TRT870
ES755207	TRT870
ES755209	TRT870
ES755216	TRT870
ES755235	TRT870
ES755245	TRT870
ES755257	TRT870
ES755260	TRT870
ES755264	TRT870
ES755294	TRT870
ES755296	TRT870
ES755314	TRT870
ES753790	TRT870
ES753792	TRT870
ES753798	TRT870
ES753805	TRT870
ES753830	TRT870
ES753840	TRT870
ES753843	TRT870
ES753872	TRT870
ES753880	TRT870
ES753881	TRT870
ES753887	TRT870
ES753908	TRT870
ES753913	TRT870
ES753915	TRT870
ES753925	TRT870
ES753926	TRT870
ES753931	TRT870
ES753932	TRT870
ES753936	TRT870
ES753937	TRT870
ES753955	TRT870
ES753958	TRT870
ES753968	TRT870
ES754576	TRT870
ES754582	TRT870
ES754589	TRT870
ES754590	TRT870
ES754620	TRT870
ES754674	TRT870
ES754683	TRT870
ES754686	TRT870
ES754688	TRT870
ES754691	TRT870
ES754695	TRT870
ES754696	TRT870
ES754700	TRT870
ES754708	TRT870
ES754749	TRT870
ES718260	TRT41
ES718267	TRT41
ES718279	TRT41
ES718283	TRT41
ES718298	TRT41
ES718312	TRT41
ES718317	TRT41
ES755579	TRT870
ES755595	TRT870
ES755600	TRT870
ES755614	TRT870
ES755620	TRT870
ES755624	TRT870
ES755625	TRT870
ES755628	TRT870
ES755638	TRT870
ES755649	TRT870
ES755652	TRT870
ES755668	TRT870
ES755674	TRT870
ES755688	TRT870
ES755694	TRT870
ES755697	TRT870
ES755704	TRT870
ES755708	TRT870
ES755711	TRT870
ES755722	TRT870
ES755730	TRT870
ES755734	TRT870
ES755735	TRT870
ES755745	TRT870
ES755759	TRT870
ES755760	TRT870
ES755764	TRT870
ES755328	TRT870
ES755345	TRT870
ES755353	TRT870
ES755361	TRT870
ES755362	TRT870
ES755368	TRT870
ES755371	TRT870
ES755374	TRT870
ES755375	TRT870
ES755387	TRT870
ES755390	TRT870
ES755391	TRT870
ES755392	TRT870
ES755405	TRT870
ES755408	TRT870
ES755411	TRT870
ES755414	TRT870
ES755438	TRT870
ES755442	TRT870
ES755448	TRT870
ES755449	TRT870
ES755460	TRT870
ES755467	TRT870
ES755476	TRT870
ES755480	TRT870
ES755490	TRT870
ES755506	TRT870
ES755519	TRT870
ES755529	TRT870
ES755549	TRT870
ES755552	TRT870
ES755555	TRT870
ES755569	TRT870
ES755770	TRT870
ES755771	TRT870
ES755780	TRT870
ES755787	TRT870
ES755788	TRT870
ES755791	TRT870
ES755794	TRT870
ES755796	TRT870
ES755801	TRT870
ES755838	TRT870
ES755856	TRT870
ES755857	TRT870
ES755880	TRT870
ES755890	TRT870
ES755898	TRT870
ES755910	TRT870
ES755911	TRT870
ES755920	TRT870
ES755926	TRT870
ES755938	TRT870
ES755954	TRT870
ES755978	TRT870
ES754751	TRT870
ES754760	TRT870
ES754763	TRT870
ES754764	TRT870
ES754769	TRT870
ES754775	TRT870
ES754780	TRT870
ES754781	TRT870
ES754790	TRT870
ES754794	TRT870
ES754809	TRT870
ES754824	TRT870
ES754826	TRT870
ES754828	TRT870
ES754829	TRT870
ES754834	TRT870
ES754840	TRT870
ES754866	TRT870
ES754890	TRT870
ES754892	TRT870
ES754903	TRT870
ES754923	TRT870
ES754932	TRT870
ES754934	TRT870
ES754935	TRT870
ES753988	TRT870
ES754021	TRT870
ES754023	TRT870
ES754031	TRT870
ES754039	TRT870
ES754040	TRT870
ES754047	TRT870
ES754059	TRT870
ES754060	TRT870
ES754061	TRT870
ES754066	TRT870
ES754067	TRT870
ES754093	TRT870
ES754138	TRT870
ES754157	TRT870
ES754160	TRT870
ES754163	TRT870
ES754170	TRT870
ES754171	TRT870
ES717900	TRT41
ES717901	TRT41
ES717903	TRT41
ES717910	TRT41
ES717924	TRT41
ES717926	TRT41
ES717929	TRT41
ES717931	TRT41
ES717954	TRT41
ES717967	TRT41
ES717969	TRT41
ES717972	TRT41
ES717983	TRT41
ES718012	TRT41
ES718021	TRT41
ES718028	TRT41
ES718037	TRT41
ES718044	TRT41
ES718047	TRT41
ES718048	TRT41
ES718051	TRT41
ES718055	TRT41
ES718069	TRT41
ES753765	TRT870
ES753782	TRT870
ES753785	TRT870
ES760822	TRT990
ES760824	TRT990
ES760838	TRT990
ES760847	TRT990
ES760851	TRT990
ES760856	TRT990
ES760862	TRT990
ES760864	TRT990
ES760874	TRT990
ES760875	TRT990
ES760884	TRT990
ES736047	TRT107
ES736048	TRT107
ES736062	TRT107
ES736067	TRT107
ES736075	TRT107
ES736093	TRT107
ES736104	TRT107
ES736111	TRT107
ES736112	TRT107
ES736113	TRT107
ES717691	TRT38
ES717703	TRT38
ES717725	TRT38
ES717729	TRT38
ES717739	TRT38
ES717741	TRT38
ES717742	TRT38
ES717783	TRT41
ES717804	TRT41
ES717815	TRT41
ES717817	TRT41
ES717823	TRT41
ES717830	TRT41
ES717833	TRT41
ES717843	TRT41
ES717850	TRT41
ES717852	TRT41
ES717853	TRT41
ES717860	TRT41
ES717868	TRT41
ES823428	TRT1715
ES735934	TRT107
ES735982	TRT107
ES735992	TRT107
ES736000	TRT107
ES736002	TRT107
ES736010	TRT107
ES736011	TRT107
ES736016	TRT107
ES736017	TRT107
ES736029	TRT107
ES736031	TRT107
ES754183	TRT870
ES754185	TRT870
ES754188	TRT870
ES754191	TRT870
ES754205	TRT870
ES754225	TRT870
ES754226	TRT870
ES754234	TRT870
ES754245	TRT870
ES754252	TRT870
ES754267	TRT870
ES754268	TRT870
ES754276	TRT870
ES754279	TRT870
ES754281	TRT870
ES754286	TRT870
ES754290	TRT870
ES754291	TRT870
ES754312	TRT870
ES754314	TRT870
ES754316	TRT870
ES754318	TRT870
ES754324	TRT870
ES754356	TRT870
ES754360	TRT870
ES754361	TRT870
ES754368	TRT870
ES754369	TRT870
ES718072	TRT41
ES718082	TRT41
ES718084	TRT41
ES718088	TRT41
ES718089	TRT41
ES718090	TRT41
ES718097	TRT41
ES718111	TRT41
ES718112	TRT41
ES718131	TRT41
ES718153	TRT41
ES718158	TRT41
ES718162	TRT41
ES718164	TRT41
ES718168	TRT41
ES718184	TRT41
ES718185	TRT41
ES718187	TRT41
ES718190	TRT41
ES718191	TRT41
ES718194	TRT41
ES718198	TRT41
ES718199	TRT41
ES718202	TRT41
ES718225	TRT41
ES718229	TRT41
ES718237	TRT41
ES718243	TRT41
ES718245	TRT41
ES754940	TRT870
ES754941	TRT870
ES754943	TRT870
ES754948	TRT870
ES754952	TRT870
ES754953	TRT870
ES754968	TRT870
ES754973	TRT870
ES754976	TRT870
ES754988	TRT870
ES754999	TRT870
ES755010	TRT870
ES755025	TRT870
ES755042	TRT870
ES755043	TRT870
ES755087	TRT870
ES755096	TRT870
ES755105	TRT870
ES755117	TRT870
ES755121	TRT870
ES754373	TRT870
ES754376	TRT870
ES754393	TRT870
ES754397	TRT870
ES754411	TRT870
ES754413	TRT870
ES754422	TRT870
ES754428	TRT870
ES754433	TRT870
ES754438	TRT870
ES754443	TRT870
ES754448	TRT870
ES754455	TRT870
ES754462	TRT870
ES754465	TRT870
ES754469	TRT870
ES754482	TRT870
ES754489	TRT870
ES754497	TRT870
ES754501	TRT870
ES754508	TRT870
ES754525	TRT870
ES754540	TRT870
ES754546	TRT870
ES754554	TRT870
ES754558	TRT870
ES755131	TRT870
ES755139	TRT870
ES755147	TRT870
ES755148	TRT870
ES755160	TRT870
ES755161	TRT870
ES755168	TRT870
ES755177	TRT870
ES755182	TRT870
ES755195	TRT870
ES755197	TRT870
ES755201	TRT870
ES755203	TRT870
ES755225	TRT870
ES755231	TRT870
ES755234	TRT870
ES755246	TRT870
ES755247	TRT870
ES755249	TRT870
ES755258	TRT870
ES755270	TRT870
ES755272	TRT870
ES755298	TRT870
ES755316	TRT870
ES755319	TRT870
ES753831	TRT870
ES753833	TRT870
ES753856	TRT870
ES753861	TRT870
ES753862	TRT870
ES753890	TRT870
ES753895	TRT870
ES753898	TRT870
ES753900	TRT870
ES753907	TRT870
ES753909	TRT870
ES753918	TRT870
ES753919	TRT870
ES753933	TRT870
ES753954	TRT870
ES753963	TRT870
ES753967	TRT870
ES753973	TRT870
ES753979	TRT870
ES754591	TRT870
ES754592	TRT870
ES754597	TRT870
ES754603	TRT870
ES754611	TRT870
ES754627	TRT870
ES754630	TRT870
ES754635	TRT870
ES754640	TRT870
ES754650	TRT870
ES754651	TRT870
ES754654	TRT870
ES754665	TRT870
ES754668	TRT870
ES754682	TRT870
ES754687	TRT870
ES754692	TRT870
ES754698	TRT870
ES754720	TRT870
ES754721	TRT870
ES754730	TRT870
ES754731	TRT870
ES754736	TRT870
ES718270	TRT41
ES718276	TRT41
ES718281	TRT41
ES718282	TRT41
ES718285	TRT41
ES718295	TRT41
ES718302	TRT41
ES718306	TRT41
ES718307	TRT41
ES755580	TRT870
ES755581	TRT870
ES755587	TRT870
ES755588	TRT870
ES755589	TRT870
ES755590	TRT870
ES755591	TRT870
ES755618	TRT870
ES755621	TRT870
ES755635	TRT870
ES755636	TRT870
ES755655	TRT870
ES755663	TRT870
ES755666	TRT870
ES755682	TRT870
ES755695	TRT870
ES755701	TRT870
ES755702	TRT870
ES755712	TRT870
ES755714	TRT870
ES755723	TRT870
ES755731	TRT870
ES755733	TRT870
ES755742	TRT870
ES755747	TRT870
ES755323	TRT870
ES755327	TRT870
ES755329	TRT870
ES755332	TRT870
ES755354	TRT870
ES755356	TRT870
ES755381	TRT870
ES755384	TRT870
ES755396	TRT870
ES755406	TRT870
ES755425	TRT870
ES755432	TRT870
ES755439	TRT870
ES755446	TRT870
ES755455	TRT870
ES755468	TRT870
ES755470	TRT870
ES755471	TRT870
ES755477	TRT870
ES755484	TRT870
ES755488	TRT870
ES755494	TRT870
ES755498	TRT870
ES755501	TRT870
ES755513	TRT870
ES755516	TRT870
ES755520	TRT870
ES755521	TRT870
ES755523	TRT870
ES755531	TRT870
ES755538	TRT870
ES755542	TRT870
ES755556	TRT870
ES755772	TRT870
ES755773	TRT870
ES755774	TRT870
ES755776	TRT870
ES755779	TRT870
ES755804	TRT870
ES755805	TRT870
ES755813	TRT870
ES755816	TRT870
ES755829	TRT870
ES755850	TRT870
ES755862	TRT870
ES755867	TRT870
ES755882	TRT870
ES755891	TRT870
ES755896	TRT870
ES755907	TRT870
ES755914	TRT870
ES755927	TRT870
ES755945	TRT870
ES755948	TRT870
ES755950	TRT870
ES755953	TRT870
ES755961	TRT870
ES755963	TRT870
ES755971	TRT870
ES754754	TRT870
ES754800	TRT870
ES754812	TRT870
ES754813	TRT870
ES754820	TRT870
ES754837	TRT870
ES754848	TRT870
ES754851	TRT870
ES754858	TRT870
ES754865	TRT870
ES754880	TRT870
ES754882	TRT870
ES754884	TRT870
ES754897	TRT870
ES754905	TRT870
ES754926	TRT870
ES753983	TRT870
ES753986	TRT870
ES753992	TRT870
ES753993	TRT870
ES754009	TRT870
ES754064	TRT870
ES754068	TRT870
ES754103	TRT870
ES754114	TRT870
ES754118	TRT870
ES754123	TRT870
ES754126	TRT870
ES754128	TRT870
ES754134	TRT870
ES754136	TRT870
ES754176	TRT870
ES754177	TRT870
ES717888	TRT41
ES717890	TRT41
ES717895	TRT41
ES717902	TRT41
ES717908	TRT41
ES717917	TRT41
ES717918	TRT41
ES717919	TRT41
ES717927	TRT41
ES717932	TRT41
ES717936	TRT41
ES717938	TRT41
ES717942	TRT41
ES717944	TRT41
ES717959	TRT41
ES717961	TRT41
ES717989	TRT41
ES718003	TRT41
ES718030	TRT41
ES718041	TRT41
ES753769	TRT870
ES753773	TRT870
ES753775	TRT870
ES753778	TRT870
ES760813	TRT990
ES760818	TRT990
ES760839	TRT990
ES760843	TRT990
ES760844	TRT990
ES760859	TRT990
ES760861	TRT990
ES760890	TRT990
ES760893	TRT990
ES760899	TRT990
ES736046	TRT107
ES736052	TRT107
ES736074	TRT107
ES736079	TRT107
ES736086	TRT107
ES736092	TRT107
ES736099	TRT107
ES717670	TRT38
ES717681	TRT38
ES717684	TRT38
ES717687	TRT38
ES717688	TRT38
ES717689	TRT38
ES717709	TRT38
ES717720	TRT38
ES717734	TRT38
ES717776	TRT41
ES717782	TRT41
ES717795	TRT41
ES717810	TRT41
ES717814	TRT41
ES717818	TRT41
ES717827	TRT41
ES717832	TRT41
ES717847	TRT41
ES717856	TRT41
ES717864	TRT41
ES717871	TRT41
ES717878	TRT41
ES823422	TRT1715
ES735948	TRT107
ES735963	TRT107
ES735965	TRT107
ES735966	TRT107
ES735969	TRT107
ES735972	TRT107
ES735980	TRT107
ES735989	TRT107
ES736008	TRT107
ES736035	TRT107
ES754182	TRT870
ES754198	TRT870
ES754210	TRT870
ES754211	TRT870
ES754215	TRT870
ES754216	TRT870
