FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
158570	16		APC-Cy7-A	FCG3A	CD16
158571	10		PE-Cy5-A	CXCR3	CXCR3
158571	5		SSC-H		SSC-H
158572	15		Alexa 700-A		CD3/CD14
158572	5		SSC-H		SSC-H
158572	13		QDot 565-A		CD45
158572	17		Time		Time
158573	3		FSC-W		FSC-W
158573	12		Pacific Blue-A	CD86	CD86
158573	2		FSC-H		FSC-H
158574	17		Time		Time
158574	11		PE-Cy7-A	ITGAM	CD11b
158574	9		PE-TxR-A	CD2	CD2
158574	8		PE-A	CD14	CD14
158575	7		FITC-A	CXCR5	CXCR5
158575	9		PE-TxR-A	PTPRC	CD45RA
158575	8		PE-A	CCR6	CCR6
158749	4		SSC-A		SSC-A
158749	12		PE-Cy7-A	CD38	CD38
158749	14		QDot 565-A		CD45
158749	10		PE-Cy5-A	CD20	CD20
158750	12		PE-Cy7-A	CD1C	CD1c
158750	15		APC-A	THBD	BDCA3
158750	10		PE-Cy5-A	ITAX	CD11c
158751	14		QDot 565-A		CD45
158752	6		SSC-W		SSC-W
158754	16		Alexa 700-A	HLA-DRA	HLA-DR
158754	13		Pacific Blue-A	CD86	CD86
158754	10		PE-Cy5-A	ITAX	CD11c
158755	6		SSC-W		SSC-W
158755	7		FITC-A	CX3CR1	CX3CR1
158756	17		APC-Cy7-A	CD8A	CD8
158756	10		PE-Cy5-A	CXCR3	CXCR3
158757	10		PE-Cy5-A	CD20	CD20
158757	1		FSC-A		FSC-A
158758	18		Time		Time
158758	6		SSC-W		SSC-W
158759	12		PE-Cy7-A	ITGAM	CD11b
158759	18		Time		Time
158759	6		SSC-W		SSC-W
158760	13		Pacific Blue-A	CD4	CD4
158760	2		FSC-H		FSC-H
158760	10		PE-Cy5-A	CXCR3	CXCR3
158760	7		FITC-A	CXCR5	CXCR5
158761	7		FITC-A	IGHD	IgD
158761	13		Pacific Blue-A	CD86	CD86
158762	9		PE-TxR-A	CD2	CD2
158763	4		SSC-A		SSC-A
158763	5		SSC-H		SSC-H
158765	13		Pacific Blue-A	CD86	CD86
158765	18		Time		Time
158765	15		APC-A	SDC1	CD138
158765	6		SSC-W		SSC-W
158766	6		SSC-W		SSC-W
158767	18		Time		Time
158767	11		PerCP-Cy5-5-A		PerCP-Cy5-5-A
158770	4		SSC-A		SSC-A
158770	5		SSC-H		SSC-H
158770	2		FSC-H		FSC-H
158771	8		PE-A	CD14	CD14
158771	7		FITC-A	CX3CR1	CX3CR1
158771	5		SSC-H		SSC-H
158771	1		FSC-A		FSC-A
158772	2		FSC-H		FSC-H
158772	1		FSC-A		FSC-A
158772	10		PE-Cy5-A	CXCR3	CXCR3
158772	8		PE-A	CCR6	CCR6
157435	4		SSC-A		SSC-A
157436	12		Pacific Blue-A	CD86	CD86
157436	4		SSC-A		SSC-A
157436	8		PE-A	CLEC4C	BDCA2
157437	16		APC-Cy7-A	FCG3A	CD16
157437	2		FSC-H		FSC-H
157438	17		Time		Time
157439	7		FITC-A	IGHD	IgD
157439	12		Pacific Blue-A	CD86	CD86
157439	15		Alexa 700-A		CD3/CD14
157440	4		SSC-A		SSC-A
157440	13		QDot 565-A		CD45
157440	2		FSC-H		FSC-H
157441	3		FSC-W		FSC-W
157442	8		PE-A	CCR6	CCR6
157442	14		APC-A	ICOS	ICOS
157443	7		FITC-A	IGHD	IgD
157443	5		SSC-H		SSC-H
157444	15		Alexa 700-A	HLA-DRA	HLA-DR
157444	10		PE-Cy5-A	ITAX	CD11c
157444	4		SSC-A		SSC-A
157444	8		PE-A	CLEC4C	BDCA2
157445	3		FSC-W		FSC-W
157445	4		SSC-A		SSC-A
157446	11		PE-Cy7-A	CCR7	CCR7
157447	8		PE-A	CD24	CD24
157448	6		SSC-W		SSC-W
157449	14		APC-A		SLAN
157449	6		SSC-W		SSC-W
157449	8		PE-A	CD14	CD14
157449	16		APC-Cy7-A	FCG3A	CD16
157450	2		FSC-H		FSC-H
157450	6		SSC-W		SSC-W
157451	7		FITC-A	IGHD	IgD
157451	5		SSC-H		SSC-H
157451	13		QDot 565-A		CD45
157451	1		FSC-A		FSC-A
157453	12		Pacific Blue-A	CD86	CD86
157453	15		Alexa 700-A	HLA-DRA	HLA-DR
157454	2		FSC-H		FSC-H
157454	14		APC-A	ICOS	ICOS
157454	9		PE-TxR-A	PTPRC	CD45RA
157455	2		FSC-H		FSC-H
157455	1		FSC-A		FSC-A
157455	14		APC-A	SDC1	CD138
157455	6		SSC-W		SSC-W
157457	3		FSC-W		FSC-W
157459	7		FITC-A	IGHD	IgD
157460	5		SSC-H		SSC-H
157460	15		Alexa 700-A	HLA-DRA	HLA-DR
157461	9		PE-TxR-A	CD2	CD2
157461	7		FITC-A	CX3CR1	CX3CR1
157461	5		SSC-H		SSC-H
157462	12		Pacific Blue-A	CD4	CD4
157463	5		SSC-H		SSC-H
157463	13		QDot 565-A		CD45
157464	11		PE-Cy7-A	CD1C	CD1c
157464	4		SSC-A		SSC-A
157464	8		PE-A	CLEC4C	BDCA2
157464	13		QDot 565-A		CD45
157465	13		QDot 565-A		CD45
157465	14		APC-A		SLAN
157465	15		Alexa 700-A	HLA-DRA	HLA-DR
157466	14		APC-A	ICOS	ICOS
157467	7		FITC-A	IGHD	IgD
157467	16		APC-Cy7-A	CD27	CD27
157467	13		QDot 565-A		CD45
157468	3		FSC-W		FSC-W
157468	2		FSC-H		FSC-H
157468	11		PE-Cy7-A	CD1C	CD1c
157469	5		SSC-H		SSC-H
157470	2		FSC-H		FSC-H
157470	1		FSC-A		FSC-A
157471	16		APC-Cy7-A	CD27	CD27
157471	17		Time		Time
157472	17		Time		Time
157472	1		FSC-A		FSC-A
157475	3		FSC-W		FSC-W
157476	9		PE-TxR-A	CD2	CD2
157476	8		PE-A	CLEC4C	BDCA2
157476	17		Time		Time
157476	15		Alexa 700-A	HLA-DRA	HLA-DR
157477	13		QDot 565-A		CD45
157477	1		FSC-A		FSC-A
157478	17		Time		Time
157478	10		PE-Cy5-A	CXCR3	CXCR3
157478	9		PE-TxR-A	PTPRC	CD45RA
157478	5		SSC-H		SSC-H
157479	13		QDot 565-A		CD45
157480	12		Pacific Blue-A	CD86	CD86
157480	15		Alexa 700-A	HLA-DRA	HLA-DR
157480	9		PE-TxR-A	CD2	CD2
157480	8		PE-A	CLEC4C	BDCA2
157480	7		FITC-A		Lin-1
157480	5		SSC-H		SSC-H
157480	3		FSC-W		FSC-W
157480	16		APC-Cy7-A		APC-Cy7-A
157481	12		Pacific Blue-A	CD86	CD86
157483	16		APC-Cy7-A	CD27	CD27
157483	15		Alexa 700-A		CD3/CD14
157484	12		Pacific Blue-A	CD86	CD86
157484	17		Time		Time
157484	15		Alexa 700-A	HLA-DRA	HLA-DR
157484	13		QDot 565-A		CD45
157485	10		PE-Cy5-A	CD40	CD40
157486	5		SSC-H		SSC-H
157486	1		FSC-A		FSC-A
157486	14		APC-A	ICOS	ICOS
157503	4		SSC-A		SSC-A
157503	9		PE-TxR-A	CD19	CD19
157504	8		PE-A	CLEC4C	BDCA2
157504	7		FITC-A		Lin-1
157504	5		SSC-H		SSC-H
157504	11		PE-Cy7-A	CD1C	CD1c
157504	10		PE-Cy5-A	ITAX	CD11c
157505	9		PE-TxR-A	CD2	CD2
157505	7		FITC-A	CX3CR1	CX3CR1
157505	10		PE-Cy5-A	CD40	CD40
157506	10		PE-Cy5-A	CXCR3	CXCR3
157506	9		PE-TxR-A	PTPRC	CD45RA
157507	8		PE-A	CD24	CD24
157507	11		PE-Cy7-A	CD38	CD38
157508	10		PE-Cy5-A	ITAX	CD11c
157508	13		QDot 565-A		CD45
157509	12		Pacific Blue-A	CD86	CD86
157509	1		FSC-A		FSC-A
157509	14		APC-A		SLAN
157509	11		PE-Cy7-A	ITGAM	CD11b
157509	10		PE-Cy5-A	CD40	CD40
157510	15		Alexa 700-A	CD3E	CD3
157510	8		PE-A	CCR6	CCR6
157511	13		QDot 565-A		CD45
157511	15		Alexa 700-A		CD3/CD14
157512	17		Time		Time
157512	2		FSC-H		FSC-H
157512	15		Alexa 700-A	HLA-DRA	HLA-DR
157513	8		PE-A	CD14	CD14
157513	5		SSC-H		SSC-H
157513	2		FSC-H		FSC-H
157515	9		PE-TxR-A	CD19	CD19
157515	16		APC-Cy7-A	CD27	CD27
157515	10		PE-Cy5-A	CD20	CD20
157516	16		APC-Cy7-A		APC-Cy7-A
157516	6		SSC-W		SSC-W
157516	10		PE-Cy5-A	ITAX	CD11c
157517	9		PE-TxR-A	CD2	CD2
157517	3		FSC-W		FSC-W
157517	2		FSC-H		FSC-H
157517	11		PE-Cy7-A	ITGAM	CD11b
157518	11		PE-Cy7-A	CCR7	CCR7
157518	4		SSC-A		SSC-A
157519	4		SSC-A		SSC-A
157519	8		PE-A	CD24	CD24
157519	12		Pacific Blue-A	CD86	CD86
157519	6		SSC-W		SSC-W
157520	5		SSC-H		SSC-H
157520	15		Alexa 700-A	HLA-DRA	HLA-DR
157520	6		SSC-W		SSC-W
157521	12		Pacific Blue-A	CD86	CD86
157521	11		PE-Cy7-A	ITGAM	CD11b
157521	10		PE-Cy5-A	CD40	CD40
157522	5		SSC-H		SSC-H
157523	8		PE-A	CD24	CD24
157523	13		QDot 565-A		CD45
157523	4		SSC-A		SSC-A
157524	12		Pacific Blue-A	CD86	CD86
157524	14		APC-A	THBD	BDCA3
157524	15		Alexa 700-A	HLA-DRA	HLA-DR
157525	6		SSC-W		SSC-W
157526	12		Pacific Blue-A	CD4	CD4
157526	17		Time		Time
157526	8		PE-A	CCR6	CCR6
157527	8		PE-A	CD24	CD24
157528	3		FSC-W		FSC-W
157528	18		Time		Time
157529	14		QDot 565-A		CD45
157529	9		PE-TxR-A	CD2	CD2
157530	3		FSC-W		FSC-W
157530	13		Pacific Blue-A	CD4	CD4
157530	11		PerCP-Cy5-5-A		PerCP-Cy5-5-A
157530	9		PE-TxR-A	PTPRC	CD45RA
157531	2		FSC-H		FSC-H
157531	14		QDot 565-A		CD45
157532	9		PE-TxR-A	CD2	CD2
157532	8		PE-A	CLEC4C	BDCA2
157532	16		Alexa 700-A	HLA-DRA	HLA-DR
157534	18		Time		Time
157534	6		SSC-W		SSC-W
157534	11		PerCP-Cy5-5-A		PerCP-Cy5-5-A
157534	3		FSC-W		FSC-W
157535	1		FSC-A		FSC-A
157535	11		PerCP-Cy5-5-A		PerCP-Cy5-5-A
157536	14		QDot 565-A		CD45
157536	8		PE-A	CLEC4C	BDCA2
157536	16		Alexa 700-A	HLA-DRA	HLA-DR
157537	12		PE-Cy7-A	ITGAM	CD11b
157537	14		QDot 565-A		CD45
157537	4		SSC-A		SSC-A
157537	5		SSC-H		SSC-H
157538	2		FSC-H		FSC-H
157538	14		QDot 565-A		CD45
157539	3		FSC-W		FSC-W
157539	16		Alexa 700-A		CD3/CD14
157539	18		Time		Time
157539	15		APC-A	SDC1	CD138
157540	12		PE-Cy7-A	CD1C	CD1c
157542	9		PE-TxR-A	PTPRC	CD45RA
157542	8		PE-A	CCR6	CCR6
157542	5		SSC-H		SSC-H
157542	4		SSC-A		SSC-A
157543	16		Alexa 700-A		CD3/CD14
157544	3		FSC-W		FSC-W
157544	6		SSC-W		SSC-W
157545	17		APC-Cy7-A	FCG3A	CD16
157545	2		FSC-H		FSC-H
157545	11		PerCP-Cy5-5-A		PerCP-Cy5-5-A
157546	16		Alexa 700-A	CD3E	CD3
157546	6		SSC-W		SSC-W
157546	9		PE-TxR-A	PTPRC	CD45RA
157547	3		FSC-W		FSC-W
157548	2		FSC-H		FSC-H
157548	10		PE-Cy5-A	ITAX	CD11c
157549	17		Time		Time
157549	10		PE-Cy5-A	CD40	CD40
157550	5		SSC-H		SSC-H
157550	3		FSC-W		FSC-W
157550	15		Alexa 700-A	CD3E	CD3
157550	9		PE-TxR-A	PTPRC	CD45RA
157550	7		FITC-A	CXCR5	CXCR5
157551	17		Time		Time
157551	10		PE-Cy5-A	CD20	CD20
157552	5		SSC-H		SSC-H
157552	6		SSC-W		SSC-W
157553	5		SSC-H		SSC-H
157553	16		APC-Cy7-A	FCG3A	CD16
157553	11		PE-Cy7-A	ITGAM	CD11b
157553	9		PE-TxR-A	CD2	CD2
157554	11		PE-Cy7-A	CCR7	CCR7
157556	4		SSC-A		SSC-A
157556	13		QDot 565-A		CD45
157558	12		Pacific Blue-A	CD4	CD4
157558	2		FSC-H		FSC-H
157558	15		Alexa 700-A	CD3E	CD3
157558	10		PE-Cy5-A	CXCR3	CXCR3
157559	12		Pacific Blue-A	CD86	CD86
157561	13		QDot 565-A		CD45
157561	17		Time		Time
157561	2		FSC-H		FSC-H
157562	10		PE-Cy5-A	CXCR3	CXCR3
157562	5		SSC-H		SSC-H
157563	13		QDot 565-A		CD45
157563	1		FSC-A		FSC-A
157563	8		PE-A	CD24	CD24
157564	7		FITC-A		Lin-1
157565	9		PE-TxR-A	CD2	CD2
157566	9		PE-TxR-A	PTPRC	CD45RA
157566	8		PE-A	CCR6	CCR6
157566	7		FITC-A	CXCR5	CXCR5
157566	1		FSC-A		FSC-A
157567	8		PE-A	CD24	CD24
157567	7		FITC-A	IGHD	IgD
157567	5		SSC-H		SSC-H
157567	3		FSC-W		FSC-W
157567	6		SSC-W		SSC-W
157568	14		APC-A	THBD	BDCA3
157568	8		PE-A	CLEC4C	BDCA2
157569	1		FSC-A		FSC-A
157569	14		APC-A		SLAN
157570	2		FSC-H		FSC-H
157571	17		Time		Time
157572	7		FITC-A		Lin-1
157572	15		Alexa 700-A	HLA-DRA	HLA-DR
157573	3		FSC-W		FSC-W
157573	16		APC-Cy7-A	FCG3A	CD16
157574	1		FSC-A		FSC-A
157574	14		APC-A	ICOS	ICOS
157574	15		Alexa 700-A	CD3E	CD3
157574	6		SSC-W		SSC-W
157574	11		PE-Cy7-A	CCR7	CCR7
157574	17		Time		Time
157575	8		PE-A	CD24	CD24
157576	9		PE-TxR-A	CD2	CD2
157576	7		FITC-A		Lin-1
157577	13		QDot 565-A		CD45
157577	15		Alexa 700-A	HLA-DRA	HLA-DR
157578	8		PE-A	CCR6	CCR6
157579	10		PE-Cy5-A	CD20	CD20
157579	5		SSC-H		SSC-H
157579	16		APC-Cy7-A	CD27	CD27
157580	9		PE-TxR-A	CD2	CD2
157580	16		APC-Cy7-A		APC-Cy7-A
157580	17		Time		Time
157580	2		FSC-H		FSC-H
157580	10		PE-Cy5-A	ITAX	CD11c
157581	5		SSC-H		SSC-H
157582	9		PE-TxR-A	PTPRC	CD45RA
157582	2		FSC-H		FSC-H
157582	14		APC-A	ICOS	ICOS
157583	16		APC-Cy7-A	CD27	CD27
157583	17		Time		Time
157584	12		Pacific Blue-A	CD86	CD86
157585	17		Time		Time
157585	2		FSC-H		FSC-H
157585	6		SSC-W		SSC-W
157586	14		APC-A	ICOS	ICOS
157586	9		PE-TxR-A	PTPRC	CD45RA
157587	12		Pacific Blue-A	CD86	CD86
157587	2		FSC-H		FSC-H
157588	8		PE-A	CLEC4C	BDCA2
157588	5		SSC-H		SSC-H
157588	2		FSC-H		FSC-H
157590	7		FITC-A	CXCR5	CXCR5
157590	5		SSC-H		SSC-H
157591	5		SSC-H		SSC-H
157592	14		APC-A	THBD	BDCA3
157592	6		SSC-W		SSC-W
157592	11		PE-Cy7-A	CD1C	CD1c
157593	14		APC-A		SLAN
157593	15		Alexa 700-A	HLA-DRA	HLA-DR
157594	1		FSC-A		FSC-A
157595	10		PE-Cy5-A	CD20	CD20
157596	5		SSC-H		SSC-H
157596	12		Pacific Blue-A	CD86	CD86
157596	2		FSC-H		FSC-H
157596	1		FSC-A		FSC-A
157597	1		FSC-A		FSC-A
157597	8		PE-A	CD14	CD14
157597	3		FSC-W		FSC-W
157597	13		QDot 565-A		CD45
157598	17		Time		Time
157598	8		PE-A	CCR6	CCR6
157598	7		FITC-A	CXCR5	CXCR5
157599	10		PE-Cy5-A	CD20	CD20
157600	4		SSC-A		SSC-A
157600	7		FITC-A		Lin-1
157600	5		SSC-H		SSC-H
157601	12		Pacific Blue-A	CD86	CD86
157601	17		Time		Time
157601	10		PE-Cy5-A	CD40	CD40
157604	7		FITC-A		Lin-1
157604	15		Alexa 700-A	HLA-DRA	HLA-DR
157605	13		QDot 565-A		CD45
157605	14		APC-A		SLAN
157605	6		SSC-W		SSC-W
157606	4		SSC-A		SSC-A
157606	9		PE-TxR-A	PTPRC	CD45RA
157606	2		FSC-H		FSC-H
157607	4		SSC-A		SSC-A
157608	8		PE-A	CLEC4C	BDCA2
157609	9		PE-TxR-A	CD2	CD2
157609	3		FSC-W		FSC-W
157611	12		Pacific Blue-A	CD86	CD86
157611	2		FSC-H		FSC-H
157612	16		APC-Cy7-A		APC-Cy7-A
157612	7		FITC-A		Lin-1
157613	9		PE-TxR-A	CD2	CD2
157613	8		PE-A	CD14	CD14
157613	2		FSC-H		FSC-H
157613	10		PE-Cy5-A	CD40	CD40
157615	1		FSC-A		FSC-A
157615	15		Alexa 700-A		CD3/CD14
157615	4		SSC-A		SSC-A
157616	7		FITC-A		Lin-1
157616	2		FSC-H		FSC-H
157616	15		Alexa 700-A	HLA-DRA	HLA-DR
157617	11		PE-Cy7-A	ITGAM	CD11b
157617	10		PE-Cy5-A	CD40	CD40
157617	13		QDot 565-A		CD45
157617	17		Time		Time
157618	7		FITC-A	CXCR5	CXCR5
157619	7		FITC-A	IGHD	IgD
157619	5		SSC-H		SSC-H
157619	13		QDot 565-A		CD45
157619	11		PE-Cy7-A	CD38	CD38
157620	4		SSC-A		SSC-A
157620	9		PE-TxR-A	CD2	CD2
157620	16		APC-Cy7-A		APC-Cy7-A
157621	1		FSC-A		FSC-A
157622	15		Alexa 700-A	CD3E	CD3
157622	4		SSC-A		SSC-A
157622	8		PE-A	CCR6	CCR6
157622	16		APC-Cy7-A	CD8A	CD8
157622	17		Time		Time
157623	7		FITC-A	IGHD	IgD
157623	3		FSC-W		FSC-W
157623	15		Alexa 700-A		CD3/CD14
157624	11		PE-Cy7-A	CD1C	CD1c
157624	13		QDot 565-A		CD45
157625	8		PE-A	CD14	CD14
157625	12		Pacific Blue-A	CD86	CD86
157626	8		PE-A	CCR6	CCR6
157627	6		SSC-W		SSC-W
157629	15		Alexa 700-A	HLA-DRA	HLA-DR
157629	11		PE-Cy7-A	ITGAM	CD11b
157630	8		PE-A	CCR6	CCR6
157630	5		SSC-H		SSC-H
157630	6		SSC-W		SSC-W
157631	9		PE-TxR-A	CD19	CD19
157631	14		APC-A	SDC1	CD138
157631	6		SSC-W		SSC-W
157631	11		PE-Cy7-A	CD38	CD38
157632	2		FSC-H		FSC-H
157632	17		Time		Time
157634	5		SSC-H		SSC-H
157635	12		Pacific Blue-A	CD86	CD86
157635	3		FSC-W		FSC-W
157636	15		Alexa 700-A	HLA-DRA	HLA-DR
157636	9		PE-TxR-A	CD2	CD2
157637	13		QDot 565-A		CD45
157637	15		Alexa 700-A	HLA-DRA	HLA-DR
157638	3		FSC-W		FSC-W
157638	13		QDot 565-A		CD45
157639	14		APC-A	SDC1	CD138
157639	15		Alexa 700-A		CD3/CD14
157639	6		SSC-W		SSC-W
157640	16		APC-Cy7-A		APC-Cy7-A
157641	10		PE-Cy5-A	CD40	CD40
157641	4		SSC-A		SSC-A
157641	9		PE-TxR-A	CD2	CD2
157641	17		Time		Time
157641	15		Alexa 700-A	HLA-DRA	HLA-DR
157642	17		Time		Time
157642	4		SSC-A		SSC-A
157642	7		FITC-A	CXCR5	CXCR5
157643	16		APC-Cy7-A	CD27	CD27
157644	11		PE-Cy7-A	CD1C	CD1c
157644	4		SSC-A		SSC-A
157644	8		PE-A	CLEC4C	BDCA2
157644	5		SSC-H		SSC-H
157645	17		Time		Time
157646	2		FSC-H		FSC-H
157671	7		FITC-A	IGHD	IgD
157671	5		SSC-H		SSC-H
157672	6		SSC-W		SSC-W
157672	9		PE-TxR-A	CD2	CD2
157674	14		APC-A	ICOS	ICOS
157674	7		FITC-A	CXCR5	CXCR5
157674	16		APC-Cy7-A	CD8A	CD8
157675	5		SSC-H		SSC-H
157675	17		Time		Time
157676	15		Alexa 700-A	HLA-DRA	HLA-DR
157676	4		SSC-A		SSC-A
157676	2		FSC-H		FSC-H
157677	8		PE-A	CD14	CD14
157677	16		APC-Cy7-A	FCG3A	CD16
157677	2		FSC-H		FSC-H
157677	1		FSC-A		FSC-A
157677	14		APC-A		SLAN
157677	11		PE-Cy7-A	ITGAM	CD11b
157678	9		PE-TxR-A	PTPRC	CD45RA
157679	6		SSC-W		SSC-W
157679	9		PE-TxR-A	CD19	CD19
157680	9		PE-TxR-A	CD2	CD2
157680	6		SSC-W		SSC-W
157680	11		PE-Cy7-A	CD1C	CD1c
157681	13		QDot 565-A		CD45
157682	8		PE-A	CCR6	CCR6
157682	5		SSC-H		SSC-H
157682	3		FSC-W		FSC-W
157682	12		Pacific Blue-A	CD4	CD4
157683	5		SSC-H		SSC-H
157683	15		Alexa 700-A		CD3/CD14
157683	6		SSC-W		SSC-W
157683	4		SSC-A		SSC-A
157684	6		SSC-W		SSC-W
157685	11		PE-Cy7-A	ITGAM	CD11b
157686	5		SSC-H		SSC-H
157686	3		FSC-W		FSC-W
157686	13		QDot 565-A		CD45
157686	6		SSC-W		SSC-W
157686	9		PE-TxR-A	PTPRC	CD45RA
157687	10		PE-Cy5-A	CD20	CD20
157687	9		PE-TxR-A	CD19	CD19
157688	12		Pacific Blue-A	CD86	CD86
157688	5		SSC-H		SSC-H
157689	14		APC-A		SLAN
157690	7		FITC-A	CXCR5	CXCR5
157690	15		Alexa 700-A	CD3E	CD3
157691	5		SSC-H		SSC-H
157691	3		FSC-W		FSC-W
157692	6		SSC-W		SSC-W
157693	4		SSC-A		SSC-A
157694	3		FSC-W		FSC-W
157694	17		Time		Time
157694	11		PE-Cy7-A	CCR7	CCR7
157695	9		PE-TxR-A	CD19	CD19
157696	7		FITC-A		Lin-1
157696	3		FSC-W		FSC-W
157696	17		Time		Time
157697	10		PE-Cy5-A	CD40	CD40
157697	17		Time		Time
157698	10		PE-Cy5-A	CXCR3	CXCR3
157699	1		FSC-A		FSC-A
157699	4		SSC-A		SSC-A
157700	16		APC-Cy7-A		APC-Cy7-A
157700	14		APC-A	THBD	BDCA3
157700	11		PE-Cy7-A	CD1C	CD1c
157700	8		PE-A	CLEC4C	BDCA2
157700	7		FITC-A		Lin-1
157701	14		APC-A		SLAN
157701	15		Alexa 700-A	HLA-DRA	HLA-DR
157702	9		PE-TxR-A	PTPRC	CD45RA
157702	2		FSC-H		FSC-H
157702	15		Alexa 700-A	CD3E	CD3
157703	4		SSC-A		SSC-A
157703	12		Pacific Blue-A	CD86	CD86
157705	11		PE-Cy7-A	ITGAM	CD11b
157705	9		PE-TxR-A	CD2	CD2
157705	16		APC-Cy7-A	FCG3A	CD16
157706	12		Pacific Blue-A	CD4	CD4
157706	15		Alexa 700-A	CD3E	CD3
157707	1		FSC-A		FSC-A
157707	5		SSC-H		SSC-H
157708	3		FSC-W		FSC-W
157708	12		Pacific Blue-A	CD86	CD86
157708	14		APC-A	THBD	BDCA3
157708	15		Alexa 700-A	HLA-DRA	HLA-DR
157708	11		PE-Cy7-A	CD1C	CD1c
157709	7		FITC-A	CX3CR1	CX3CR1
157710	5		SSC-H		SSC-H
157710	2		FSC-H		FSC-H
157712	5		SSC-H		SSC-H
157712	3		FSC-W		FSC-W
157713	5		SSC-H		SSC-H
157713	16		APC-Cy7-A	FCG3A	CD16
157713	17		Time		Time
157713	1		FSC-A		FSC-A
157713	10		PE-Cy5-A	CD40	CD40
157957	10		PE-Cy5-A	CD20	CD20
157957	8		PE-A	CD24	CD24
157957	16		APC-Cy7-A	CD27	CD27
157958	10		PE-Cy5-A	ITAX	CD11c
157959	7		FITC-A	CX3CR1	CX3CR1
157959	5		SSC-H		SSC-H
157959	3		FSC-W		FSC-W
157960	12		Pacific Blue-A	CD4	CD4
157961	4		SSC-A		SSC-A
157961	9		PE-TxR-A	CD19	CD19
157961	3		FSC-W		FSC-W
157961	13		QDot 565-A		CD45
157962	4		SSC-A		SSC-A
157962	3		FSC-W		FSC-W
157962	14		APC-A	THBD	BDCA3
157963	9		PE-TxR-A	CD2	CD2
157963	12		Pacific Blue-A	CD86	CD86
157963	10		PE-Cy5-A	CD40	CD40
157964	15		Alexa 700-A	CD3E	CD3
157964	17		Time		Time
157965	6		SSC-W		SSC-W
157965	8		PE-A	CD24	CD24
157966	16		APC-Cy7-A		APC-Cy7-A
157967	5		SSC-H		SSC-H
157967	8		PE-A	CD14	CD14
157968	13		QDot 565-A		CD45
157968	15		Alexa 700-A	CD3E	CD3
157969	7		FITC-A	IGHD	IgD
157969	17		Time		Time
157969	15		Alexa 700-A		CD3/CD14
157969	6		SSC-W		SSC-W
157970	12		Pacific Blue-A	CD86	CD86
157970	6		SSC-W		SSC-W
157970	4		SSC-A		SSC-A
157971	5		SSC-H		SSC-H
157971	17		Time		Time
157971	2		FSC-H		FSC-H
157972	9		PE-TxR-A	PTPRC	CD45RA
157972	8		PE-A	CCR6	CCR6
157972	13		QDot 565-A		CD45
157972	11		PE-Cy7-A	CCR7	CCR7
157973	9		PE-TxR-A	CD19	CD19
157973	8		PE-A	CD24	CD24
157973	7		FITC-A	IGHD	IgD
157973	5		SSC-H		SSC-H
157973	15		Alexa 700-A		CD3/CD14
157974	2		FSC-H		FSC-H
157974	11		PE-Cy7-A	CD1C	CD1c
157974	4		SSC-A		SSC-A
157975	11		PE-Cy7-A	ITGAM	CD11b
157976	7		FITC-A	CXCR5	CXCR5
157976	16		APC-Cy7-A	CD8A	CD8
157977	3		FSC-W		FSC-W
157978	14		APC-A	THBD	BDCA3
157978	6		SSC-W		SSC-W
157979	8		PE-A	CD14	CD14
157979	2		FSC-H		FSC-H
157980	12		Pacific Blue-A	CD4	CD4
157980	1		FSC-A		FSC-A
157980	15		Alexa 700-A	CD3E	CD3
157981	12		Pacific Blue-A	CD86	CD86
157981	11		PE-Cy7-A	CD38	CD38
157981	10		PE-Cy5-A	CD20	CD20
157982	10		PE-Cy5-A	ITAX	CD11c
157983	17		Time		Time
157983	6		SSC-W		SSC-W
157983	10		PE-Cy5-A	CD40	CD40
157984	13		QDot 565-A		CD45
157984	17		Time		Time
157984	2		FSC-H		FSC-H
157986	16		APC-Cy7-A		APC-Cy7-A
157986	17		Time		Time
157986	15		Alexa 700-A	HLA-DRA	HLA-DR
157986	10		PE-Cy5-A	ITAX	CD11c
157986	4		SSC-A		SSC-A
157987	14		APC-A		SLAN
157987	4		SSC-A		SSC-A
157988	11		PE-Cy7-A	CCR7	CCR7
157988	10		PE-Cy5-A	CXCR3	CXCR3
157988	16		APC-Cy7-A	CD8A	CD8
157989	17		Time		Time
157989	1		FSC-A		FSC-A
157989	14		APC-A	SDC1	CD138
157989	4		SSC-A		SSC-A
157989	16		APC-Cy7-A	CD27	CD27
157990	1		FSC-A		FSC-A
157990	15		Alexa 700-A	HLA-DRA	HLA-DR
157990	5		SSC-H		SSC-H
157991	4		SSC-A		SSC-A
157992	3		FSC-W		FSC-W
157992	1		FSC-A		FSC-A
157992	11		PE-Cy7-A	CCR7	CCR7
157993	7		FITC-A	IGHD	IgD
157994	17		Time		Time
157996	16		APC-Cy7-A	CD8A	CD8
157997	14		APC-A	SDC1	CD138
157997	10		PE-Cy5-A	CD20	CD20
157998	3		FSC-W		FSC-W
157998	17		Time		Time
157999	3		FSC-W		FSC-W
157999	7		FITC-A	CX3CR1	CX3CR1
158000	9		PE-TxR-A	PTPRC	CD45RA
158000	12		Pacific Blue-A	CD4	CD4
158431	13		QDot 565-A		CD45
158431	17		Time		Time
158431	10		PE-Cy5-A	CD20	CD20
