FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1226094	CD24+	CD24+	ANA807	577577
1226098	CD19	CD19	ANA805	577578
1226099	CD38+	CD38+	ANA808	577578
1226122	lymphocyte	Lymph		577582
1226132	singlet	Singlet		577584
1226140	lymphocyte	Lymph		577585
1226151	B7-2+	CD86+	ANA868	577586
1226152	singlet	Singlet		577587
1226161	lymphocyte	Lymph		577588
1226164	IgD-	IgD-	ANA813	577588
1226199		WBC		577594
1226205	singlet	Singlet		577595
1226217	CD14-	CD14-	ANA804	577596
1226223	HLADR	HLADR	ANA812	577597
1226228		Mono		577598
1226237	HLADR	HLADR	ANA812	577599
1226241		WBC		577600
1226243	CD14+	CD14+	ANA804	577600
1226246	CCRL1-	CX3CR1-	ANA59	577600
1226254	singlet	Singlet		577602
1226286	HLADR	HLADR	ANA812	577606
1226316	B7-2+	CD86+	ANA868	577610
1226318		WBC		577611
1226319		Mono		577611
1226333		Mono		577613
1226336	CD16-	CD16-	ANA811	577613
1226338	singlet	Singlet		577614
1226347		Mono		577615
1226348	CD14+	CD14+	ANA804	577615
1226352	singlet	Singlet		577616
1226358	SLAN-	SLAN-	ANA906	577616
1226364		WBC		577618
1226378	BDCA2, CD303+	BDCA2+	ANA870	577621
1226380	singlet	Singlet		577622
1226382		Lymo		577622
1226383		Lin1-DR+		577622
1226385	CD11c-	CD11c-	ANA814	577622
1226387	singlet	Singlet		577623
1226402		WBC		577625
1226404		Lin1-DR+		577625
1226415		WBC		577627
1226417		Lin1-DR+		577627
1226424		Lin1-DR+		577628
1226425	BDCA2, CD303-	BDCA2-	ANA870	577628
1226428	singlet	Singlet		577629
1226436		WBC		577630
1226443		WBC		577631
1226445		Lin1-DR+		577631
1226449	BDCA1+	CD1c+	ANA895	577631
1226459	singlet	Singlet		577633
1226464	CD11c+	CD11c+	ANA814	577633
1226492	BDCA3+	BDCA3+	ANA894	577636
1226496		Lymo		577637
1226505		Lymo		577638
1226515		Lin1-DR+		577639
1226522		WBC		577640
1226524		Lin1-DR+		577640
1226526	CD11c+	CD11c+	ANA814	577640
1226536	lymphocyte	Lymph		577642
1226556	CD45RA-	CD45RA-	ANA816	577645
1226574	singlet	Singlet		577648
1226577	CD3	CD3	ANA809	577648
1226595	lymphocyte	Lymph		577650
1226599	CD45RA-	CD45RA-	ANA816	577650
1226600	CXCR3+	CXCR3+	ANA76	577650
1226606	CD3	CD3	ANA809	577651
1226607	CD4	CD4	ANA41	577651
1226609	CD45RA-	CD45RA-	ANA816	577651
1226645	CD4	CD4	ANA41	577655
1226651	CD3	CD3	ANA809	577656
1226663	CXCR3+	CXCR3+	ANA76	577657
1226664	CCR6-	CCR6-	ANA36	577657
1226676		WBC		577659
1226679	CD4	CD4	ANA41	577659
1226681	CD45RA-	CD45RA-	ANA816	577659
1226687	CD3	CD3	ANA809	577660
1226689	CXCR5-	CXCR5-	ANA78	577660
1226691	CXCR3+	CXCR3+	ANA76	577660
1226698	CD4	CD4	ANA41	577661
1226707	CD4	CD4	ANA41	577662
1226713	singlet	Singlet		577663
1226741	CD8	CD8	ANA810	577666
1226748	CXCR3+	CXCR3+	ANA76	577667
1226751	lymphocyte	Lymph		577668
1226752	CD3	CD3	ANA809	577668
1226761	singlet	Singlet		577670
1226773	CD19	CD19	ANA805	577672
1226786	CD138+	CD138+	ANA891	577674
1226821		WBC		577680
1226823	CD19	CD19	ANA805	577680
1226831	IgD-	IgD-	ANA813	577681
1226842	CD19+	CD19+	ANA805	577683
1226860	CD19	CD19	ANA805	577686
1226868	CD27+	CD27+	ANA40	577687
1226888	CD19	CD19	ANA805	577690
1226892	singlet	Singlet		577691
1226900	CD278+	ICOS+	ANA898	577692
1226922	CD3	CD3	ANA809	577696
1226933	CD45RA-	CD45RA-	ANA816	577697
1226940	CD4	CD4	ANA41	577698
1226947		WBC		577699
1226976	lymphocyte	Lymph		577702
1226977	CD3	CD3	ANA809	577702
1226985		WBC		577703
1226988	CD4	CD4	ANA41	577703
1226992	CCR6-	CCR6-	ANA36	577703
1226994		WBC		577704
1226998	CXCR5+	CXCR5+	ANA78	577704
1227004		WBC		577705
1227005	lymphocyte	Lymph		577705
1227017	CD278+	ICOS+	ANA898	577706
1227032	CXCR5-	CXCR5-	ANA78	577708
1227033	CD45RA-	CD45RA-	ANA816	577708
1227034	CXCR3+	CXCR3+	ANA76	577708
1227056	singlet	Singlet		577711
1227062	CD45RA-	CD45RA-	ANA816	577711
1227070	CXCR5-	CXCR5-	ANA78	577712
1227071	CD45RA-	CD45RA-	ANA816	577712
1227074	CD278+	ICOS+	ANA898	577712
1227075	singlet	Singlet		577713
1227084	singlet	Singlet		577714
1227090	CD45RA-	CD45RA-	ANA816	577714
1227118		WBC		577719
1227146	CD19	CD19	ANA805	577724
1227150	singlet	Singlet		577725
1227158	lymphocyte	Lymph		577726
1227166	CD19	CD19	ANA805	577727
1227174	CD24+	CD24+	ANA807	577728
1227178	lymphocyte	Lymph		577729
1227180	CD27-	CD27-	ANA40	577729
1227202	lymphocyte	Lymph		577733
1227216	CD27-	CD27-	ANA40	577735
1227221	lymphocyte	Lymph		577736
1227231	IgD-	IgD-	ANA813	577737
1227233	singlet	Singlet		577738
1227249	lymphocyte	Lymph		577740
1227264		WBC		577743
1227269		WBC		577744
1227284	CD3	CD3	ANA809	577746
1227287	CD45RA-	CD45RA-	ANA816	577746
1227291	lymphocyte	Lymph		577747
1227299		WBC		577748
1227300	lymphocyte	Lymph		577748
1227333	CD45RA-	CD45RA-	ANA816	577751
1227335	CCR6+	CCR6+	ANA36	577751
1227338	lymphocyte	Lymph		577752
1227348	lymphocyte	Lymph		577753
1227355	singlet	Singlet		577754
1227366		WBC		577755
1227369	CD4	CD4	ANA41	577755
1227373		WBC		577756
1227394	CXCR5-	CXCR5-	ANA78	577758
1227398	CD278+	ICOS+	ANA898	577758
1227401	lymphocyte	Lymph		577759
1227403	CD4	CD4	ANA41	577759
1227406	CXCR3+	CXCR3+	ANA76	577759
1227415	CXCR3+	CXCR3+	ANA76	577760
1227419		WBC		577761
1227421	CD3	CD3	ANA809	577761
1227423	CXCR5-	CXCR5-	ANA78	577761
1227428		WBC		577762
1227433	CD45RA-	CD45RA-	ANA816	577762
1227447		WBC		577764
1227448	lymphocyte	Lymph		577764
1227449	CD3	CD3	ANA809	577764
1227466	CCR6+	CCR6+	ANA36	577766
1227480		WBC		577769
1227483	CD8	CD8	ANA810	577769
1227485	singlet	Singlet		577770
1227499	singlet	Singlet		577773
1227500		WBC		577773
1227506		WBC		577774
1227507	lymphocyte	Lymph		577774
1227508	CD19	CD19	ANA805	577774
1227541	CD19	CD19	ANA805	577779
1227542	CD27-	CD27-	ANA40	577779
1227558	lymphocyte	Lymph		577782
1227564	lymphocyte	Lymph		577783
1227568	singlet	Singlet		577784
1227569		WBC		577784
1227579	IgD+	IgD+	ANA813	577785
1227591	CD19	CD19	ANA805	577787
1227607	CD20+	CD20+	ANA806	577789
1227610		WBC		577790
1227616	singlet	Singlet		577791
1227624	CD278+	ICOS+	ANA898	577792
1227630	singlet	Singlet		577794
1227634	CD4	CD4	ANA41	577794
1227644		WBC		577796
1227645	lymphocyte	Lymph		577796
1227646	CD3	CD3	ANA809	577796
1227651	singlet	Singlet		577797
1227660	singlet	Singlet		577798
1227661		WBC		577798
1227670	singlet	Singlet		577799
1227672	lymphocyte	Lymph		577799
1227674	CD4	CD4	ANA41	577799
1227675	CXCR5+	CXCR5+	ANA78	577799
1227676	CD45RA-	CD45RA-	ANA816	577799
1227703	CXCR5+	CXCR5+	ANA78	577802
1227711	CD3	CD3	ANA809	577803
1227720	CD3	CD3	ANA809	577804
1227723	CD45RA-	CD45RA-	ANA816	577804
1227743		WBC		577807
1227763	lymphocyte	Lymph		577809
1227780	singlet	Singlet		577811
1227787	CXCR3-	CXCR3-	ANA76	577811
1227812	CD4	CD4	ANA41	577814
1227837	lymphocyte	Lymph		577818
1227853	lymphocyte	Lymph		577821
1227856	singlet	Singlet		577822
1227859	CD19	CD19	ANA805	577822
1227861	singlet	Singlet		577823
1227868		WBC		577824
1227888		WBC		577827
1227896	CD19	CD19	ANA805	577828
1227911	IgD+	IgD+	ANA813	577830
1227921	CD19	CD19	ANA805	577832
1227927	CD19	CD19	ANA805	577833
1227937		WBC		577835
1227956	B7-2+	CD86+	ANA868	577837
1227983	singlet	Singlet		577842
1227989	singlet	Singlet		577843
1227992	CD14+	CD14+	ANA804	577843
1227999	CD14+	CD14+	ANA804	577844
1228006	CD14+	CD14+	ANA804	577845
1228012		Mono		577846
1228020	CD14+	CD14+	ANA804	577847
1228024	singlet	Singlet		577848
1228030	CCRL1+	CX3CR1+	ANA59	577848
1228038	singlet	Singlet		577850
1228039		WBC		577850
1228041	CD14+	CD14+	ANA804	577850
1228046		WBC		577851
1228053		WBC		577852
1228054		Mono		577852
1228076	CD14+	CD14+	ANA804	577855
1228083	CD14+	CD14+	ANA804	577856
1228103		Mono		577859
1228107	B7-2+	CD86+	ANA868	577859
1228110		Mono		577860
1228122	singlet	Singlet		577862
1228135	SLAN+	SLAN+	ANA906	577863
1228140	HLADR	HLADR	ANA812	577864
1228141	CD16+	CD16+	ANA811	577864
1228148	CD16+	CD16+	ANA811	577865
1228149	SLAN-	SLAN-	ANA906	577865
1228151		WBC		577866
1228152		Mono		577866
1228164	singlet	Singlet		577869
1228165		WBC		577869
1228168	singlet	Singlet		577870
1228169		WBC		577870
1228181		Lin1-DR+		577872
1228187		Lymo		577873
1228196	BDCA2, CD303+	BDCA2+	ANA870	577874
1228200		WBC		577875
1228210	BDCA2, CD303-	BDCA2-	ANA870	577876
1228215		Lin1-DR+		577877
1228228		Lymo		577879
1228244	BDCA2, CD303-	BDCA2-	ANA870	577881
1228245	CD11c+	CD11c+	ANA814	577881
1228249		WBC		577882
1228265	CD2+	CD2+	ANA860	577883
1228291	BDCA1-	CD1c-	ANA895	577886
1228294		Lymo		577887
1228300	CD2-	CD2-	ANA860	577887
1228307	BDCA3+	BDCA3+	ANA894	577888
1228310	singlet	Singlet		577889
1228323	BDCA2, CD303-	BDCA2-	ANA870	577890
1228335	CD3	CD3	ANA809	577892
1228337	singlet	Singlet		577893
1228347	CD278+	ICOS+	ANA898	577894
1228359	CD4	CD4	ANA41	577896
1228362	CD278+	ICOS+	ANA898	577896
1228372	singlet	Singlet		577898
1228377	CXCR5+	CXCR5+	ANA78	577898
1228391	singlet	Singlet		577900
1228394	CD3	CD3	ANA809	577900
1228404	CD3	CD3	ANA809	577901
1228413	CD3	CD3	ANA809	577902
1228430		WBC		577904
1228436	CXCR3-	CXCR3-	ANA76	577904
1228437	CCR6-	CCR6-	ANA36	577904
1228448	lymphocyte	Lymph		577906
1228450	CD4	CD4	ANA41	577906
1228462	CCR6-	CCR6-	ANA36	577907
1228464		WBC		577908
1228468	CXCR5-	CXCR5-	ANA78	577908
1228484	lymphocyte	Lymph		577910
1228493		WBC		577911
1228494	lymphocyte	Lymph		577911
1228500	CCR6+	CCR6+	ANA36	577911
1228521		WBC		577914
1228531		WBC		577915
1228540	CCR6+	CCR6+	ANA36	577916
1228541	singlet	Singlet		577917
1228556	CD3	CD3	ANA809	577919
1228573	singlet	Singlet		577923
1228574		WBC		577923
1228586	singlet	Singlet		577925
1228594	lymphocyte	Lymph		577926
1228611	B7-2+	CD86+	ANA868	577928
1228617	IgD+	IgD+	ANA813	577929
1228624	singlet	Singlet		577931
1228641	CD20+	CD20+	ANA806	577933
1228642	singlet	Singlet		577934
1228643		WBC		577934
1228645	CD19	CD19	ANA805	577934
1228649		WBC		577935
1228657	lymphocyte	Lymph		577936
1228658	CD19	CD19	ANA805	577936
1228660	IgD+	IgD+	ANA813	577936
1228665	CD19	CD19	ANA805	577937
1228666	CD27+	CD27+	ANA40	577937
1228671	lymphocyte	Lymph		577938
1228678	lymphocyte	Lymph		577939
1228683	singlet	Singlet		577940
1228686	CD19	CD19	ANA805	577940
1228692		Mono		577941
1228712	HLADR	HLADR	ANA812	577944
1228715	singlet	Singlet		577945
1228725	CD14+	CD14+	ANA804	577946
1228730		WBC		577947
1228734	CD16-	CD16-	ANA811	577947
1228748	CD16+	CD16+	ANA811	577949
1228751		WBC		577950
1228753	CD14+	CD14+	ANA804	577950
1228755	CD16-	CD16-	ANA811	577950
1228759		Mono		577951
1228768	HLADR	HLADR	ANA812	577952
1228772		WBC		577953
1228776	CD16+	CD16+	ANA811	577953
1228785	singlet	Singlet		577955
1228788	CD14+	CD14+	ANA804	577955
1228798	HLADR+	HLADR+	ANA812	577956
1228801		Mono		577957
1228803	HLADR	HLADR	ANA812	577957
1228813	singlet	Singlet		577959
1228827	singlet	Singlet		577961
1228841	singlet	Singlet		577963
1228854	SLAN+	SLAN+	ANA906	577964
1228863		WBC		577966
1228866	HLADR	HLADR	ANA812	577966
1228868	SLAN-	SLAN-	ANA906	577966
1228869	singlet	Singlet		577967
1228871		Mono		577967
1228879	CD16-	CD16-	ANA811	577969
1228899		Lymo		577973
1228907		Lin1-DR+		577974
1228909	CD11c-	CD11c-	ANA814	577974
1228915	BDCA2, CD303+	BDCA2+	ANA870	577975
1228916	CD11c-	CD11c-	ANA814	577975
1228922	BDCA2, CD303-	BDCA2-	ANA870	577976
1228927		Lin1-DR+		577977
1228933		Lymo		577978
1228935	BDCA2, CD303-	BDCA2-	ANA870	577978
1228943	CD11c+	CD11c+	ANA814	577979
1228951	B7-2-	CD86-	ANA868	577980
1228965	CD11c+	CD11c+	ANA814	577982
1228968	CD2-	CD2-	ANA860	577982
1228969	singlet	Singlet		577983
1228970		WBC		577983
1228978	singlet	Singlet		577984
1228991	BDCA2, CD303-	BDCA2-	ANA870	577985
1228998		Lymo		577986
1229008	BDCA2, CD303-	BDCA2-	ANA870	577987
1229012	CD2-	CD2-	ANA860	577987
1229022	singlet	Singlet		577989
1229041		WBC		577991
1229059	CD278+	ICOS+	ANA898	577994
1229062	lymphocyte	Lymph		577995
1229068		WBC		577996
1229073	CD45RA-	CD45RA-	ANA816	577996
1229074	CD278+	ICOS+	ANA898	577996
1229078	CD3	CD3	ANA809	577997
1229090	CD45RA-	CD45RA-	ANA816	577998
1229091	CXCR3+	CXCR3+	ANA76	577998
1229092	CCR6-	CCR6-	ANA36	577998
1229102	CCR6+	CCR6+	ANA36	577999
1229107	CD4	CD4	ANA41	578000
1229108	CXCR5+	CXCR5+	ANA78	578000
1229124	lymphocyte	Lymph		578002
1229126	CD4	CD4	ANA41	578002
1229136	CD4	CD4	ANA41	578003
1229140	CCR6-	CCR6-	ANA36	578003
1229152		WBC		578005
1229153	lymphocyte	Lymph		578005
1229157	CD45RA-	CD45RA-	ANA816	578005
1229185	singlet	Singlet		578009
1229191	CD45RA-	CD45RA-	ANA816	578009
1229205		WBC		578011
1229209	CXCR5-	CXCR5-	ANA78	578011
1229215	lymphocyte	Lymph		578012
1229235	CD3	CD3	ANA809	578014
1229238	CD45RA-	CD45RA-	ANA816	578014
1229239	CXCR3-	CXCR3-	ANA76	578014
1229247	singlet	Singlet		578016
1229256	CD3	CD3	ANA809	578017
1229264	CXCR5+	CXCR5+	ANA78	578018
1229271	singlet	Singlet		578020
1229272		WBC		578020
1229273	lymphocyte	Lymph		578020
1229285	singlet	Singlet		578023
1229286		WBC		578023
1229295	CD27+	CD27+	ANA40	578024
1229298	singlet	Singlet		578025
1229299		WBC		578025
1229300	lymphocyte	Lymph		578025
1229321	CD38+	CD38+	ANA808	578028
1229332	lymphocyte	Lymph		578030
1229343		WBC		578032
1229354	singlet	Singlet		578034
1229355		WBC		578034
1229365	IgD+	IgD+	ANA813	578035
1229367	singlet	Singlet		578036
1229369	lymphocyte	Lymph		578036
1229371	CD27+	CD27+	ANA40	578036
1229374	singlet	Singlet		578037
1229375		WBC		578037
1229379	IgD-	IgD-	ANA813	578037
1229382		WBC		578038
1229383	lymphocyte	Lymph		578038
1229398	CD19	CD19	ANA805	578040
1229428	CD45RA-	CD45RA-	ANA816	578045
1229443	CD45RA-	CD45RA-	ANA816	578047
1229448	lymphocyte	Lymph		578048
1229450	CD4	CD4	ANA41	578048
1229451	CXCR5+	CXCR5+	ANA78	578048
1229454	CCR6-	CCR6-	ANA36	578048
1229463	CXCR3+	CXCR3+	ANA76	578049
1229479	CD4	CD4	ANA41	578051
1229484	singlet	Singlet		578052
1229501	CXCR3-	CXCR3-	ANA76	578053
1229513	singlet	Singlet		578055
1229521		WBC		578056
1229533	CXCR5-	CXCR5-	ANA78	578057
1229534	CD45RA-	CD45RA-	ANA816	578057
1229539	lymphocyte	Lymph		578058
1229549	lymphocyte	Lymph		578059
1229567		WBC		578061
1229569	CD3	CD3	ANA809	578061
1229579	CD4	CD4	ANA41	578062
1229582	CXCR3-	CXCR3-	ANA76	578062
1229589	CD4	CD4	ANA41	578063
1229591	CD45RA-	CD45RA-	ANA816	578063
1229604	singlet	Singlet		578065
1229609	singlet	Singlet		578066
1229612	CD3	CD3	ANA809	578066
1229614	CCR6+	CCR6+	ANA36	578066
1229617	lymphocyte	Lymph		578067
1229625	CD8	CD8	ANA810	578068
1229627	singlet	Singlet		578069
1229630	CD3	CD3	ANA809	578069
1229635	lymphocyte	Lymph		578070
1229636	CD19	CD19	ANA805	578070
1229638		WBC		578071
1229642	singlet	Singlet		578072
1229643		WBC		578072
1229652	CD138+	CD138+	ANA891	578073
1229654		WBC		578074
1229668	lymphocyte	Lymph		578076
1229677	CD38+	CD38+	ANA808	578077
1229678	CD24+	CD24+	ANA807	578077
1229679	singlet	Singlet		578078
1229685	B7-2+	CD86+	ANA868	578078
1229686	singlet	Singlet		578079
1229690	CD27-	CD27-	ANA40	578079
1229692	singlet	Singlet		578080
1229693		WBC		578080
1229695	CD19	CD19	ANA805	578080
1229704	singlet	Singlet		578082
1229713	CD19	CD19	ANA805	578083
1229716	singlet	Singlet		578084
1229719	CD19	CD19	ANA805	578084
1229723		WBC		578085
1229734	IgD+	IgD+	ANA813	578086
1229737		WBC		578087
1229738	lymphocyte	Lymph		578087
1229741	IgD-	IgD-	ANA813	578087
1229744		WBC		578088
1229745	lymphocyte	Lymph		578088
1229750	singlet	Singlet		578089
1229754	CD19+	CD19+	ANA805	578089
1229760	CD19	CD19	ANA805	578090
1229776	CD3	CD3	ANA809	578093
1229788	CD4	CD4	ANA41	578095
1229790	CD45RA-	CD45RA-	ANA816	578095
1229794	CD3	CD3	ANA809	578096
1229809		WBC		578098
1229843	CD45RA-	CD45RA-	ANA816	578101
1229844	CXCR3-	CXCR3-	ANA76	578101
1229847		WBC		578102
1229862	CD45RA-	CD45RA-	ANA816	578103
1229876		WBC		578105
1229882	singlet	Singlet		578106
1229891		WBC		578107
1229894	CD4	CD4	ANA41	578107
1229896	CD45RA-	CD45RA-	ANA816	578107
1229899	singlet	Singlet		578108
1229902	CD3	CD3	ANA809	578108
1229903	CD4	CD4	ANA41	578108
1229916	CXCR3+	CXCR3+	ANA76	578109
1229926	CCR6+	CCR6+	ANA36	578110
1229935	CXCR3-	CXCR3-	ANA76	578111
1229937	singlet	Singlet		578112
1229945	CCR6+	CCR6+	ANA36	578112
1229954	CXCR3-	CXCR3-	ANA76	578113
1229966	singlet	Singlet		578115
1229968	lymphocyte	Lymph		578115
1229969	CD3	CD3	ANA809	578115
1229979	lymphocyte	Lymph		578117
1229982	CXCR3+	CXCR3+	ANA76	578117
1229998	CD19	CD19	ANA805	578120
1230000		WBC		578121
1230002	CD19	CD19	ANA805	578121
1230024	lymphocyte	Lymph		578125
1230026	CD38+	CD38+	ANA808	578125
1230053	IgD+	IgD+	ANA813	578129
1230057	CD19	CD19	ANA805	578130
1230061		WBC		578131
1230065	IgD-	IgD-	ANA813	578131
1230078	singlet	Singlet		578134
1230080	lymphocyte	Lymph		578134
1230088	CD27-	CD27-	ANA40	578135
1230098	singlet	Singlet		578137
1230115	CD19	CD19	ANA805	578139
1230116	CD19+	CD19+	ANA805	578139
1230117	CD20+	CD20+	ANA806	578139
1230119	singlet	Singlet		578140
1230125	B7-2+	CD86+	ANA868	578140
1230131		WBC		578142
1230138	CD3	CD3	ANA809	578143
1230163	lymphocyte	Lymph		578147
1230164	CD3	CD3	ANA809	578147
1230181		WBC		578149
1230186	CD45RA-	CD45RA-	ANA816	578149
1230193	CD4	CD4	ANA41	578150
1230202	CD3	CD3	ANA809	578151
1230217	CD278+	ICOS+	ANA898	578152
1230230	CD3	CD3	ANA809	578154
1230232	CXCR5+	CXCR5+	ANA78	578154
1230239	lymphocyte	Lymph		578155
1230240	CD3	CD3	ANA809	578155
1230242	CXCR5-	CXCR5-	ANA78	578155
1230247	CD3	CD3	ANA809	578156
1230253		WBC		578157
1230259	CXCR3+	CXCR3+	ANA76	578157
1230271	singlet	Singlet		578159
1230284	CD4	CD4	ANA41	578160
1230292	lymphocyte	Lymph		578161
1230303	CD4	CD4	ANA41	578162
1230304	CXCR5-	CXCR5-	ANA78	578162
1230305	CD45RA-	CD45RA-	ANA816	578162
1230307	CCR6+	CCR6+	ANA36	578162
1230308	CD278+	ICOS+	ANA898	578162
1230319		WBC		578164
1230330	lymphocyte	Lymph		578165
1230332	CD8	CD8	ANA810	578165
1230334		WBC		578166
1230337	CD8	CD8	ANA810	578166
1230341	lymphocyte	Lymph		578167
1230343	CD8	CD8	ANA810	578167
1230357	singlet	Singlet		578170
1230360	CD19	CD19	ANA805	578170
1230363	lymphocyte	Lymph		578171
1230378		WBC		578174
1230380	CD19	CD19	ANA805	578174
1230387	CD19	CD19	ANA805	578175
1230390	singlet	Singlet		578176
1230391		WBC		578176
1230394	CD38+	CD38+	ANA808	578176
1230406	CD19	CD19	ANA805	578178
1230420	CD27+	CD27+	ANA40	578180
1230423		WBC		578181
1230424	lymphocyte	Lymph		578181
1230438	CD19+	CD19+	ANA805	578183
1230447		WBC		578185
1230450	CD27-	CD27-	ANA40	578185
1230460	singlet	Singlet		578187
1230468		WBC		578188
1230478	CD19+	CD19+	ANA805	578189
1230480	B7-2+	CD86+	ANA868	578189
1230485	CD19+	CD19+	ANA805	578190
1230496	CD14+	CD14+	ANA804	578192
1230504	CD14-	CD14-	ANA804	578193
1230517	HLADR	HLADR	ANA812	578195
1230521		WBC		578196
1230523	CD14+	CD14+	ANA804	578196
1230524	HLADR	HLADR	ANA812	578196
1230525	CD14-	CD14-	ANA804	578196
1230530	CD14+	CD14+	ANA804	578197
1230532	CD16-	CD16-	ANA811	578197
1230535		WBC		578198
1230548	singlet	Singlet		578200
1230563		WBC		578202
1230581	CD16-	CD16-	ANA811	578204
1230589	HLADR+	HLADR+	ANA812	578205
1230597	singlet	Singlet		578207
1230602	CD16+	CD16+	ANA811	578207
1230612		WBC		578209
1230614	CD14+	CD14+	ANA804	578209
1230625	singlet	Singlet		578211
1230629	HLADR	HLADR	ANA812	578211
1230632	singlet	Singlet		578212
1230633		WBC		578212
1230634		Mono		578212
1230637	CD16-	CD16-	ANA811	578212
1230648		Mono		578214
1230667	singlet	Singlet		578217
1230677	CD16-	CD16-	ANA811	578219
1230708	B7-2+	CD86+	ANA868	578224
1230715	B7-2-	CD86-	ANA868	578225
1230720	BDCA2, CD303-	BDCA2-	ANA870	578226
1230727	CD11c+	CD11c+	ANA814	578227
1230733	BDCA2, CD303-	BDCA2-	ANA870	578228
1230736	singlet	Singlet		578229
1230740	BDCA2, CD303-	BDCA2-	ANA870	578229
1230747	BDCA2, CD303-	BDCA2-	ANA870	578230
1230773	BDCA3-	BDCA3-	ANA894	578233
1230791	BDCA3-	BDCA3-	ANA894	578235
1230792	BDCA1+	CD1c+	ANA895	578235
1230806	BDCA2, CD303-	BDCA2-	ANA870	578237
1230816	CD11c+	CD11c+	ANA814	578238
1230841	CD3	CD3	ANA809	578241
1230844	lymphocyte	Lymph		578242
1230849	lymphocyte	Lymph		578243
1230850	CD3	CD3	ANA809	578243
1230879	CD45RA-	CD45RA-	ANA816	578247
1230880	CXCR3+	CXCR3+	ANA76	578247
1230889	CXCR3+	CXCR3+	ANA76	578248
1230895	CD3	CD3	ANA809	578249
1230907	CD45RA-	CD45RA-	ANA816	578250
1230918	CXCR3-	CXCR3-	ANA76	578251
1230923	CD3	CD3	ANA809	578252
1230925	CXCR5+	CXCR5+	ANA78	578252
1230931		WBC		578253
1230935	CXCR5+	CXCR5+	ANA78	578253
1230938	CCR6-	CCR6-	ANA36	578253
1230949	singlet	Singlet		578255
1230953	CD4	CD4	ANA41	578255
1230970	CD45RA-	CD45RA-	ANA816	578257
1230973	singlet	Singlet		578258
1230977	CD4	CD4	ANA41	578258
1230978	CXCR5-	CXCR5-	ANA78	578258
1230988	CXCR5-	CXCR5-	ANA78	578259
1230989	CD45RA-	CD45RA-	ANA816	578259
1230991	CCR6+	CCR6+	ANA36	578259
1231010	CCR6+	CCR6+	ANA36	578261
1231014	CD3	CD3	ANA809	578262
1231017	CD45RA-	CD45RA-	ANA816	578262
1231044	CD8	CD8	ANA810	578265
1231047	lymphocyte	Lymph		578266
1231058		WBC		578268
1231060	CD3	CD3	ANA809	578268
1231066	CD3	CD3	ANA809	578269
1231069	singlet	Singlet		578270
1231076	CD19	CD19	ANA805	578271
1231077	B7-2+	CD86+	ANA868	578271
1231079		WBC		578272
1231100	CD38+	CD38+	ANA808	578275
1231104	lymphocyte	Lymph		578276
1231109	singlet	Singlet		578277
1231125	CD19	CD19	ANA805	578279
1231133	IgD+	IgD+	ANA813	578280
1231145	IgD-	IgD-	ANA813	578282
1231149	CD19	CD19	ANA805	578283
1231155	CD19	CD19	ANA805	578284
1231171	B7-2+	CD86+	ANA868	578286
1231188	lymphocyte	Lymph		578289
1231193	singlet	Singlet		578290
1231204	singlet	Singlet		578292
1231218	CD4	CD4	ANA41	578294
1231223	CD3	CD3	ANA809	578295
1231229	lymphocyte	Lymph		578296
1231236		WBC		578297
1231238	CD3	CD3	ANA809	578297
1231247	CD3	CD3	ANA809	578298
1231249	CXCR5+	CXCR5+	ANA78	578298
1231251	CXCR3+	CXCR3+	ANA76	578298
1231257	CD3	CD3	ANA809	578299
1231265	lymphocyte	Lymph		578300
1231270	CXCR3+	CXCR3+	ANA76	578300
1231274		WBC		578301
1231276	CD3	CD3	ANA809	578301
1231283		WBC		578302
1231291	CD278+	ICOS+	ANA898	578302
1231292	singlet	Singlet		578303
1231294	lymphocyte	Lymph		578303
1231299	CXCR3-	CXCR3-	ANA76	578303
1231306	CXCR5+	CXCR5+	ANA78	578304
1231316	CXCR5-	CXCR5-	ANA78	578305
1231321	CD3	CD3	ANA809	578306
1231323	CXCR5-	CXCR5-	ANA78	578306
1231327		WBC		578307
1231328	lymphocyte	Lymph		578307
1231331	CXCR5-	CXCR5-	ANA78	578307
1231348	CD3	CD3	ANA809	578309
1231356	lymphocyte	Lymph		578310
1231358	CD4	CD4	ANA41	578310
1231362	CCR6+	CCR6+	ANA36	578310
1231366	lymphocyte	Lymph		578311
1231367	CD3	CD3	ANA809	578311
1231416	CD3	CD3	ANA809	578317
1231441		WBC		578322
1231455	CD27+	CD27+	ANA40	578324
1231472		WBC		578327
1231488	CD27-	CD27-	ANA40	578329
1231490	singlet	Singlet		578330
1231499	CD19	CD19	ANA805	578331
1231502	singlet	Singlet		578332
1231509		WBC		578333
1231517	CD19	CD19	ANA805	578334
1231526	B7-2+	CD86+	ANA868	578335
1231527	singlet	Singlet		578336
1231541	singlet	Singlet		578338
1231553	CD20+	CD20+	ANA806	578339
1231558	CD19	CD19	ANA805	578340
1231564	lymphocyte	Lymph		578341
1231569	CD3	CD3	ANA809	578342
1231581	CD278+	ICOS+	ANA898	578344
1231589	singlet	Singlet		578346
1231591	lymphocyte	Lymph		578346
