FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
727496	Flow cytometry result	38574141	export_277_pre 7.727496.fcs	export_277_pre 7.fcs	2771
727497	Flow cytometry result	45175389	export_279_pre 7.727497.fcs	export_279_pre 7.fcs	2771
727498	Flow cytometry result	44716893	export_280_pre 7.727498.fcs	export_280_pre 7.fcs	2771
727499	Flow cytometry result	24293445	export_282_pre 7.727499.fcs	export_282_pre 7.fcs	2771
727500	Flow cytometry result	19302140	export_283_pre 7.727500.fcs	export_283_pre 7.fcs	2771
727501	Flow cytometry result	26371221	export_284_pre 7.727501.fcs	export_284_pre 7.fcs	2771
727502	Flow cytometry result	16342551	export_200_0.727502.fcs	export_200_0.fcs	2771
727503	Flow cytometry result	20500698	export_200_1.727503.fcs	export_200_1.fcs	2771
727504	Flow cytometry result	18444087	export_200_7.727504.fcs	export_200_7.fcs	2771
727505	Flow cytometry result	14159368	export_200_70.727505.fcs	export_200_70.fcs	2771
727506	Flow cytometry result	17568927	export_201_0.727506.fcs	export_201_0.fcs	2771
727507	Flow cytometry result	15055194	export_201_1.727507.fcs	export_201_1.fcs	2771
727508	Flow cytometry result	29161361	export_201_7.727508.fcs	export_201_7.fcs	2771
727509	Flow cytometry result	18691842	export_201_70.727509.fcs	export_201_70.fcs	2771
727510	Flow cytometry result	4607655	export_202_0.727510.fcs	export_202_0.fcs	2771
727511	Flow cytometry result	4661006	export_202_1.727511.fcs	export_202_1.fcs	2771
727512	Flow cytometry result	5193014	export_202_7.727512.fcs	export_202_7.fcs	2771
727513	Flow cytometry result	4880391	export_202_70.727513.fcs	export_202_70.fcs	2771
727514	Flow cytometry result	45463815	export_204_0.727514.fcs	export_204_0.fcs	2771
727515	Flow cytometry result	21507831	export_204_1.727515.fcs	export_204_1.fcs	2771
727516	Flow cytometry result	25844825	export_204_7.727516.fcs	export_204_7.fcs	2771
727517	Flow cytometry result	23613402	export_204_70.727517.fcs	export_204_70.fcs	2771
727518	Flow cytometry result	41256999	export_205_0.727518.fcs	export_205_0.fcs	2771
727519	Flow cytometry result	21848537	export_205_1.727519.fcs	export_205_1.fcs	2771
727520	Flow cytometry result	22370103	export_205_7.727520.fcs	export_205_7.fcs	2771
727521	Flow cytometry result	25342264	export_205_70.727521.fcs	export_205_70.fcs	2771
727522	Flow cytometry result	7776566	export_206_1.727522.fcs	export_206_1.fcs	2771
727523	Flow cytometry result	5536795	export_206_7.727523.fcs	export_206_7.fcs	2771
727524	Flow cytometry result	44728985	export_207_0.727524.fcs	export_207_0.fcs	2771
727525	Flow cytometry result	19003097	export_207_1.727525.fcs	export_207_1.fcs	2771
727526	Flow cytometry result	23415255	export_207_7.727526.fcs	export_207_7.fcs	2771
727527	Flow cytometry result	35830362	export_207_70.727527.fcs	export_207_70.fcs	2771
727528	Flow cytometry result	36673624	export_209_0.727528.fcs	export_209_0.fcs	2771
727529	Flow cytometry result	19491545	export_209_1.727529.fcs	export_209_1.fcs	2771
727530	Flow cytometry result	42774761	export_209_7.727530.fcs	export_209_7.fcs	2771
727531	Flow cytometry result	58816506	export_209_70.727531.fcs	export_209_70.fcs	2771
727532	Flow cytometry result	26182505	export_212_0.727532.fcs	export_212_0.fcs	2771
727533	Flow cytometry result	17739354	export_212_1.727533.fcs	export_212_1.fcs	2771
727534	Flow cytometry result	36979265	export_212_7.727534.fcs	export_212_7.fcs	2771
727535	Flow cytometry result	51270618	export_212_70.727535.fcs	export_212_70.fcs	2771
727536	Flow cytometry result	4539182	export_213_0.727536.fcs	export_213_0.fcs	2771
727537	Flow cytometry result	4922728	export_213_1.727537.fcs	export_213_1.fcs	2771
727538	Flow cytometry result	14167242	export_213_7.727538.fcs	export_213_7.fcs	2771
727539	Flow cytometry result	13006314	export_213_70.727539.fcs	export_213_70.fcs	2771
727540	Flow cytometry result	19382130	export_215_0.727540.fcs	export_215_0.fcs	2771
727541	Flow cytometry result	61575715	export_215_1.727541.fcs	export_215_1.fcs	2771
727542	Flow cytometry result	38956914	export_215_7.727542.fcs	export_215_7.fcs	2771
727543	Flow cytometry result	48504692	export_215_70.727543.fcs	export_215_70.fcs	2771
727544	Flow cytometry result	11276271	export_217_0.727544.fcs	export_217_0.fcs	2771
727545	Flow cytometry result	11639153	export_217_1.727545.fcs	export_217_1.fcs	2771
727546	Flow cytometry result	11529637	export_217_70.727546.fcs	export_217_70.fcs	2771
727547	Flow cytometry result	84832049	export_218_0.727547.fcs	export_218_0.fcs	2771
727548	Flow cytometry result	27344729	export_218_1.727548.fcs	export_218_1.fcs	2771
727549	Flow cytometry result	39643480	export_218_7.727549.fcs	export_218_7.fcs	2771
727550	Flow cytometry result	31159002	export_218_70.727550.fcs	export_218_70.fcs	2771
727551	Flow cytometry result	37610775	export_221_0.727551.fcs	export_221_0.fcs	2771
727552	Flow cytometry result	15519449	export_221_1.727552.fcs	export_221_1.fcs	2771
727553	Flow cytometry result	18009926	export_221_7.727553.fcs	export_221_7.fcs	2771
727554	Flow cytometry result	22447432	export_221_70.727554.fcs	export_221_70.fcs	2771
727555	Flow cytometry result	40723480	export_222_0.727555.fcs	export_222_0.fcs	2771
727556	Flow cytometry result	40006361	export_222_1.727556.fcs	export_222_1.fcs	2771
727557	Flow cytometry result	42766552	export_222_7.727557.fcs	export_222_7.fcs	2771
727558	Flow cytometry result	36208217	export_222_70.727558.fcs	export_222_70.fcs	2771
727559	Flow cytometry result	28179999	export_224_0.727559.fcs	export_224_0.fcs	2771
727560	Flow cytometry result	32452697	export_224_1.727560.fcs	export_224_1.fcs	2771
727561	Flow cytometry result	30863511	export_224_7.727561.fcs	export_224_7.fcs	2771
727562	Flow cytometry result	26228441	export_224_70.727562.fcs	export_224_70.fcs	2771
727563	Flow cytometry result	46256465	export_227_0.727563.fcs	export_227_0.fcs	2771
727564	Flow cytometry result	53187545	export_227_1.727564.fcs	export_227_1.fcs	2771
727565	Flow cytometry result	26603993	export_227_7.727565.fcs	export_227_7.fcs	2771
727566	Flow cytometry result	12324952	export_227_70.727566.fcs	export_227_70.fcs	2771
727567	Flow cytometry result	22126168	export_228_0.727567.fcs	export_228_0.fcs	2771
727568	Flow cytometry result	10056664	export_228_1.727568.fcs	export_228_1.fcs	2771
727569	Flow cytometry result	23870296	export_228_7.727569.fcs	export_228_7.fcs	2771
727570	Flow cytometry result	16717532	export_228_70.727570.fcs	export_228_70.fcs	2771
727571	Flow cytometry result	29435610	export_229_0.727571.fcs	export_229_0.fcs	2771
727572	Flow cytometry result	37689689	export_229_1.727572.fcs	export_229_1.fcs	2771
727573	Flow cytometry result	37650953	export_229_7.727573.fcs	export_229_7.fcs	2771
727574	Flow cytometry result	47772282	export_229_70.727574.fcs	export_229_70.fcs	2771
727575	Flow cytometry result	8351054	export_230_0.727575.fcs	export_230_0.fcs	2771
727576	Flow cytometry result	11164239	export_230_1.727576.fcs	export_230_1.fcs	2771
727577	Flow cytometry result	6979165	export_230_7.727577.fcs	export_230_7.fcs	2771
727578	Flow cytometry result	5963822	export_230_70.727578.fcs	export_230_70.fcs	2771
727579	Flow cytometry result	43059186	export_231_0.727579.fcs	export_231_0.fcs	2771
727580	Flow cytometry result	43766514	export_231_1.727580.fcs	export_231_1.fcs	2771
727581	Flow cytometry result	24399091	export_231_70.727581.fcs	export_231_70.fcs	2771
727582	Flow cytometry result	37662041	export_232_0.727582.fcs	export_232_0.fcs	2771
727583	Flow cytometry result	50296313	export_232_7.727583.fcs	export_232_7.fcs	2771
727584	Flow cytometry result	44863193	export_233_0.727584.fcs	export_233_0.fcs	2771
727585	Flow cytometry result	35412185	export_233_1.727585.fcs	export_233_1.fcs	2771
727586	Flow cytometry result	40567384	export_233_7.727586.fcs	export_233_7.fcs	2771
727587	Flow cytometry result	57422298	export_233_70.727587.fcs	export_233_70.fcs	2771
727588	Flow cytometry result	44605170	export_234_0.727588.fcs	export_234_0.fcs	2771
727589	Flow cytometry result	24653826	export_234_7.727589.fcs	export_234_7.fcs	2771
727590	Flow cytometry result	57297906	export_235_0.727590.fcs	export_235_0.fcs	2771
727591	Flow cytometry result	34583922	export_235_7.727591.fcs	export_235_7.fcs	2771
727592	Flow cytometry result	28096984	export_236_0.727592.fcs	export_236_0.fcs	2771
727593	Flow cytometry result	8606297	export_236_1.727593.fcs	export_236_1.fcs	2771
727594	Flow cytometry result	18091651	export_236_70.727594.fcs	export_236_70.fcs	2771
727595	Flow cytometry result	17096536	export_237_0.727595.fcs	export_237_0.fcs	2771
727596	Flow cytometry result	29246682	export_237_1.727596.fcs	export_237_1.fcs	2771
727597	Flow cytometry result	21471832	export_237_7.727597.fcs	export_237_7.fcs	2771
727598	Flow cytometry result	27325146	export_237_70.727598.fcs	export_237_70.fcs	2771
727599	Flow cytometry result	25374835	export_241_0.727599.fcs	export_241_0.fcs	2771
727600	Flow cytometry result	24682482	export_241_1.727600.fcs	export_241_1.fcs	2771
727601	Flow cytometry result	33994315	export_241_7.727601.fcs	export_241_7.fcs	2771
727602	Flow cytometry result	40793204	export_241_70.727602.fcs	export_241_70.fcs	2771
727603	Flow cytometry result	53385715	export_242_0.727603.fcs	export_242_0.fcs	2771
727604	Flow cytometry result	28100467	export_242_1.727604.fcs	export_242_1.fcs	2771
727605	Flow cytometry result	27750259	export_242_7.727605.fcs	export_242_7.fcs	2771
727606	Flow cytometry result	22316276	export_242_70.727606.fcs	export_242_70.fcs	2771
727607	Flow cytometry result	11185191	export_244_0.727607.fcs	export_244_0.fcs	2771
727608	Flow cytometry result	6959653	export_244_7.727608.fcs	export_244_7.fcs	2771
727609	Flow cytometry result	14865784	export_245_0.727609.fcs	export_245_0.fcs	2771
727610	Flow cytometry result	25610704	export_245_1.727610.fcs	export_245_1.fcs	2771
727611	Flow cytometry result	18240784	export_245_7.727611.fcs	export_245_7.fcs	2771
727612	Flow cytometry result	18983179	export_245_70.727612.fcs	export_245_70.fcs	2771
727613	Flow cytometry result	12260248	export_246_0.727613.fcs	export_246_0.fcs	2771
727614	Flow cytometry result	15466336	export_246_1.727614.fcs	export_246_1.fcs	2771
727615	Flow cytometry result	9072087	export_246_7.727615.fcs	export_246_7.fcs	2771
727616	Flow cytometry result	10256273	export_246_70.727616.fcs	export_246_70.fcs	2771
727617	Flow cytometry result	29868761	export_248_0.727617.fcs	export_248_0.fcs	2771
727618	Flow cytometry result	45896681	export_248_1.727618.fcs	export_248_1.fcs	2771
727619	Flow cytometry result	28168337	export_248_7.727619.fcs	export_248_7.fcs	2771
727620	Flow cytometry result	23432106	export_248_70.727620.fcs	export_248_70.fcs	2771
727621	Flow cytometry result	47386864	export_249_1.727621.fcs	export_249_1.fcs	2771
727622	Flow cytometry result	32456584	export_249_7.727622.fcs	export_249_7.fcs	2771
727623	Flow cytometry result	11242075	export_249_70.727623.fcs	export_249_70.fcs	2771
727624	Flow cytometry result	21167584	export_250_0.727624.fcs	export_250_0.fcs	2771
727625	Flow cytometry result	27815775	export_250_1.727625.fcs	export_250_1.fcs	2771
727626	Flow cytometry result	23798680	export_250_7.727626.fcs	export_250_7.fcs	2771
727627	Flow cytometry result	9090304	export_250_70.727627.fcs	export_250_70.fcs	2771
727628	Flow cytometry result	19866976	export_251_0.727628.fcs	export_251_0.fcs	2771
727629	Flow cytometry result	6358838	export_251_1.727629.fcs	export_251_1.fcs	2771
727630	Flow cytometry result	5302598	export_251_7.727630.fcs	export_251_7.fcs	2771
727631	Flow cytometry result	8315727	export_251_70.727631.fcs	export_251_70.fcs	2771
727632	Flow cytometry result	88935834	export_254_1.727632.fcs	export_254_1.fcs	2771
727633	Flow cytometry result	238168	export_254_70.727633.fcs	export_254_70.fcs	2771
727634	Flow cytometry result	78646746	export_256_0.727634.fcs	export_256_0.fcs	2771
727635	Flow cytometry result	47056601	export_256_1.727635.fcs	export_256_1.fcs	2771
727636	Flow cytometry result	22319706	export_256_70.727636.fcs	export_256_70.fcs	2771
727637	Flow cytometry result	32795994	export_257_0.727637.fcs	export_257_0.fcs	2771
727638	Flow cytometry result	39947609	export_257_1.727638.fcs	export_257_1.fcs	2771
727639	Flow cytometry result	25405770	export_257_70.727639.fcs	export_257_70.fcs	2771
727640	Flow cytometry result	34500953	export_259_0.727640.fcs	export_259_0.fcs	2771
727641	Flow cytometry result	75737873	export_259_1.727641.fcs	export_259_1.fcs	2771
727642	Flow cytometry result	16868752	export_260_0.727642.fcs	export_260_0.fcs	2771
727643	Flow cytometry result	20400064	export_260_1.727643.fcs	export_260_1.fcs	2771
727644	Flow cytometry result	14057656	export_260_7.727644.fcs	export_260_7.fcs	2771
727645	Flow cytometry result	10198243	export_260_70.727645.fcs	export_260_70.fcs	2771
727646	Flow cytometry result	46682777	export_261_0.727646.fcs	export_261_0.fcs	2771
727647	Flow cytometry result	76484730	export_261_1.727647.fcs	export_261_1.fcs	2771
727648	Flow cytometry result	23451113	export_261_7.727648.fcs	export_261_7.fcs	2771
727649	Flow cytometry result	22107450	export_261_70.727649.fcs	export_261_70.fcs	2771
727650	Flow cytometry result	32980313	export_262_0.727650.fcs	export_262_0.fcs	2771
727651	Flow cytometry result	20846297	export_262_1.727651.fcs	export_262_1.fcs	2771
727652	Flow cytometry result	22326975	export_262_7.727652.fcs	export_262_7.fcs	2771
727653	Flow cytometry result	26939010	export_262_70.727653.fcs	export_262_70.fcs	2771
727654	Flow cytometry result	62232977	export_263_1.727654.fcs	export_263_1.fcs	2771
727655	Flow cytometry result	24837545	export_265_0.727655.fcs	export_265_0.fcs	2771
727656	Flow cytometry result	32945752	export_265_1.727656.fcs	export_265_1.fcs	2771
727657	Flow cytometry result	19688970	export_265_70.727657.fcs	export_265_70.fcs	2771
727658	Flow cytometry result	25865561	export_267_0.727658.fcs	export_267_0.fcs	2771
727659	Flow cytometry result	17610329	export_268_0.727659.fcs	export_268_0.fcs	2771
727660	Flow cytometry result	14874329	export_268_1.727660.fcs	export_268_1.fcs	2771
727661	Flow cytometry result	19058607	export_268_7.727661.fcs	export_268_7.fcs	2771
727662	Flow cytometry result	19304490	export_268_70.727662.fcs	export_268_70.fcs	2771
727663	Flow cytometry result	20082665	export_272_0.727663.fcs	export_272_0.fcs	2771
727664	Flow cytometry result	15395033	export_272_1.727664.fcs	export_272_1.fcs	2771
727665	Flow cytometry result	9523286	export_272_7.727665.fcs	export_272_7.fcs	2771
727666	Flow cytometry result	17104024	export_272_70.727666.fcs	export_272_70.fcs	2771
727667	Flow cytometry result	29380385	export_273_0.727667.fcs	export_273_0.fcs	2771
727668	Flow cytometry result	38391905	export_273_1.727668.fcs	export_273_1.fcs	2771
727669	Flow cytometry result	12065753	export_273_7.727669.fcs	export_273_7.fcs	2771
727670	Flow cytometry result	11852994	export_273_70.727670.fcs	export_273_70.fcs	2771
727671	Flow cytometry result	23028399	export_274_0.727671.fcs	export_274_0.fcs	2771
727672	Flow cytometry result	30720953	export_274_1.727672.fcs	export_274_1.fcs	2771
727673	Flow cytometry result	29221623	export_274_7.727673.fcs	export_274_7.fcs	2771
727674	Flow cytometry result	23853880	export_274_70.727674.fcs	export_274_70.fcs	2771
727675	Flow cytometry result	38143001	export_277_0.727675.fcs	export_277_0.fcs	2771
727676	Flow cytometry result	25701977	export_277_1.727676.fcs	export_277_1.fcs	2771
727677	Flow cytometry result	51582231	export_277_7.727677.fcs	export_277_7.fcs	2771
727678	Flow cytometry result	45849450	export_277_70.727678.fcs	export_277_70.fcs	2771
727679	Flow cytometry result	39160793	export_279_0.727679.fcs	export_279_0.fcs	2771
727680	Flow cytometry result	35765850	export_279_70.727680.fcs	export_279_70.fcs	2771
727681	Flow cytometry result	57024856	export_280_0.727681.fcs	export_280_0.fcs	2771
727682	Flow cytometry result	37288793	export_280_7.727682.fcs	export_280_7.fcs	2771
727683	Flow cytometry result	37192025	export_280_70.727683.fcs	export_280_70.fcs	2771
727684	Flow cytometry result	31331800	export_282_7.727684.fcs	export_282_7.fcs	2771
727685	Flow cytometry result	11497912	export_283_0.727685.fcs	export_283_0.fcs	2771
727686	Flow cytometry result	30155992	export_283_1.727686.fcs	export_283_1.fcs	2771
727687	Flow cytometry result	9793959	export_283_7.727687.fcs	export_283_7.fcs	2771
727688	Flow cytometry result	19920905	export_283_70.727688.fcs	export_283_70.fcs	2771
727689	Flow cytometry result	21505242	export_284_0.727689.fcs	export_284_0.fcs	2771
727690	Flow cytometry result	19998426	export_284_1.727690.fcs	export_284_1.fcs	2771
727691	Flow cytometry result	26093801	export_284_7.727691.fcs	export_284_7.fcs	2771
727692	Flow cytometry result	32025952	export_284_70.727692.fcs	export_284_70.fcs	2771
727694	Flow cytometry result	23070966	export_200_0.727694.fcs	export_200_0.fcs	2771
727695	Flow cytometry result	2899477	DC mono.727695.jo	DC mono.jo	2771
727696	Flow cytometry result	63627052	DC_all_080216.727696.wsp	DC_all_080216.wsp	2771
727697	Flow cytometry result	79571225	DC_mono_all.727697.jo	DC_mono_all.jo	2771
727698	Flow cytometry result	4980594	HIPc-H1N1-DCmono.727698.wsp	HIPc-H1N1-DCmono.wsp	2771
727699	Flow cytometry compensation or control	13808671	QC_control_AB_051810.727699.fcs	QC_control_AB_051810.fcs	2771
727700	Flow cytometry compensation or control	15875872	QC_control_AB_062910.727700.fcs	QC_control_AB_062910.fcs	2771
727701	Flow cytometry compensation or control	27103289	QC_control_CF_071910.727701.fcs	QC_control_CF_071910.fcs	2771
727702	Flow cytometry compensation or control	67157184	QC_control_QC_072610.727702.fcs	QC_control_QC_072610.fcs	2771
