FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
263393	13		FJComp-V450-A	CD4	CD4
263462	12		FJComp-R780-A	CD3E	CD3
263463	13		FJComp-V450-A	CD4	CD4
263464	2		SSC-A		SSC-A
263465	7		FJComp-G660-A	ITGAE	CD103
263465	17		FJComp-V800-A		CD45
263466	1		FSC-A		FSC-A
263466	2		SSC-A		SSC-A
263466	3		FJComp-B515-A		CD39
263466	6		FJComp-G610-A		CD45-RA
263466	14		FJComp-V545-A		Viability
263535	13		FJComp-V450-A	CD4	CD4
263535	15		FJComp-V605-A	CD8A	CD8
263537	3		FJComp-B515-A		CD39
263537	5		FJComp-G560-A		FOXp3
263537	13		FJComp-V450-A	CD4	CD4
263537	15		FJComp-V605-A	CD8A	CD8
263537	16		FJComp-V655-A	CD27	CD27
263538	4		FJComp-B710-A	CD38	CD38
263538	5		FJComp-G560-A		FOXp3
263539	4		FJComp-B710-A	CD38	CD38
263539	9		FJComp-G780-A	IL2RA	CD25
262478	2		SSC-A		SSC-A
262479	13		FJComp-V450-A	CD80	CD80
262479	18		Time		Time
262480	11		FJComp-R710-A	IGHM	IgM
262481	2		SSC-A		SSC-A
262481	5		FJComp-G560-A		CD21
262481	11		FJComp-R710-A	IGHM	IgM
262481	12		FJComp-R780-A		CD10
262482	3		FJComp-B515-A		IgA
262482	8		FJComp-G710-A	CD20	CD20
262551	1		FSC-A		FSC-A
262551	2		SSC-A		SSC-A
262551	3		FJComp-B515-A		IgA
262551	5		FJComp-G560-A		CD21
262551	14		FJComp-V545-A		Viability
262551	15		FJComp-V605-A	CD27	CD27
262552	2		SSC-A		SSC-A
262552	7		FJComp-G660-A		IgG
262552	13		FJComp-V450-A	CD80	CD80
262552	15		FJComp-V605-A	CD27	CD27
262552	18		Time		Time
262553	4		FJComp-B710-A	CD86	CD86
262553	9		FJComp-G780-A		CD23
262553	10		FJComp-R660-A	IGHD	IgD
262553	12		FJComp-R780-A		CD10
262553	16		FJComp-V655-A	CD19	CD19
262553	18		Time		Time
262554	1		FSC-A		FSC-A
262554	14		FJComp-V545-A		Viability
262554	18		Time		Time
262555	7		FJComp-G660-A		IgG
262625	7		FJComp-G660-A		IgG
262625	8		FJComp-G710-A	CD20	CD20
262625	11		FJComp-R710-A	IGHM	IgM
262625	15		FJComp-V605-A	CD27	CD27
262625	18		Time		Time
262626	9		FJComp-G780-A		CD23
262626	16		FJComp-V655-A	CD19	CD19
262627	1		FSC-A		FSC-A
262627	4		FJComp-B710-A	CD86	CD86
262627	5		FJComp-G560-A		CD21
262627	11		FJComp-R710-A	IGHM	IgM
262627	17		FJComp-V800-A		CD45
262628	4		FJComp-B710-A	CD86	CD86
262696	11		FJComp-R710-A	CD33	CD33
262697	8		FJComp-G710-A	ITAX	CD11c
262697	14		FJComp-V545-A		Viability
262698	5		FJComp-G560-A	CD40	CD40
262698	15		FJComp-V605-A	CD4	CD4
262698	16		FJComp-V655-A	CD14	CD14
262699	3		FJComp-B515-A	IFN1@	IFNa
262699	9		FJComp-G780-A		Lineage
262699	12		FJComp-R780-A	CD86	CD86
262699	17		FJComp-V800-A		CD45
262700	7		FJComp-G660-A		CD83
262700	13		FJComp-V450-A	IL3RA	CD123
262700	15		FJComp-V605-A	CD4	CD4
262700	16		FJComp-V655-A	CD14	CD14
262700	18		Time		Time
262701	1		FSC-A		FSC-A
262769	5		FJComp-G560-A	CD40	CD40
262769	7		FJComp-G660-A		CD83
262773	2		SSC-A		SSC-A
262773	4		FJComp-B710-A	TNF	TNFa
262773	9		FJComp-G780-A		Lineage
262841	15		FJComp-V605-A	CD4	CD4
262842	9		FJComp-G780-A		Lineage
262842	16		FJComp-V655-A	CD14	CD14
262843	1		FSC-A		FSC-A
262843	13		FJComp-V450-A	IL3RA	CD123
262843	14		FJComp-V545-A		Viability
262845	8		FJComp-G710-A	ITAX	CD11c
262845	9		FJComp-G780-A		Lineage
262845	17		FJComp-V800-A		CD45
262845	18		Time		Time
262944	14		FJComp-V545-A		Viability
262945	17		FJComp-V800-A		CD45
262947	8		FJComp-G710-A	ITAX	CD11c
262947	18		Time		Time
262948	5		FJComp-G560-A	CD40	CD40
263321	1		FSC-A		FSC-A
263321	4		FJComp-B710-A	CD38	CD38
263321	14		FJComp-V545-A		Viability
263322	11		FJComp-R710-A		CD197
263322	13		FJComp-V450-A	CD4	CD4
263322	15		FJComp-V605-A	CD8A	CD8
263323	5		FJComp-G560-A		FOXp3
263323	6		FJComp-G610-A		CD45-RA
263324	5		FJComp-G560-A		FOXp3
263324	10		FJComp-R660-A	IL7R	CD127
263325	6		FJComp-G610-A		CD45-RA
263394	3		FJComp-B515-A		CD39
263394	9		FJComp-G780-A	IL2RA	CD25
263394	10		FJComp-R660-A	IL7R	CD127
263395	5		FJComp-G560-A		FOXp3
263395	16		FJComp-V655-A	CD27	CD27
263397	1		FSC-A		FSC-A
263397	2		SSC-A		SSC-A
263397	13		FJComp-V450-A	CD4	CD4
263467	1		FSC-A		FSC-A
263468	1		FSC-A		FSC-A
263468	16		FJComp-V655-A	CD27	CD27
263469	9		FJComp-G780-A	IL2RA	CD25
263469	15		FJComp-V605-A	CD8A	CD8
263470	5		FJComp-G560-A		FOXp3
263470	17		FJComp-V800-A		CD45
263471	4		FJComp-B710-A	CD38	CD38
263471	5		FJComp-G560-A		FOXp3
263540	2		SSC-A		SSC-A
263540	6		FJComp-G610-A		CD45-RA
263540	7		FJComp-G660-A	ITGAE	CD103
263540	9		FJComp-G780-A	IL2RA	CD25
263540	10		FJComp-R660-A	IL7R	CD127
263540	11		FJComp-R710-A		CD197
263540	15		FJComp-V605-A	CD8A	CD8
263541	12		FJComp-R780-A	CD3E	CD3
263541	17		FJComp-V800-A		CD45
263542	10		FJComp-R660-A	IL7R	CD127
263542	15		FJComp-V605-A	CD8A	CD8
263544	4		FJComp-B710-A	CD38	CD38
262482	11		FJComp-R710-A	IGHM	IgM
262482	13		FJComp-V450-A	CD80	CD80
262482	18		Time		Time
262483	2		SSC-A		SSC-A
262483	5		FJComp-G560-A		CD21
262483	8		FJComp-G710-A	CD20	CD20
262483	11		FJComp-R710-A	IGHM	IgM
262484	2		SSC-A		SSC-A
262484	16		FJComp-V655-A	CD19	CD19
262485	5		FJComp-G560-A		CD21
262485	8		FJComp-G710-A	CD20	CD20
262485	15		FJComp-V605-A	CD27	CD27
262485	16		FJComp-V655-A	CD19	CD19
262486	2		SSC-A		SSC-A
262486	11		FJComp-R710-A	IGHM	IgM
262556	2		SSC-A		SSC-A
262556	7		FJComp-G660-A		IgG
262556	16		FJComp-V655-A	CD19	CD19
262557	4		FJComp-B710-A	CD86	CD86
262557	14		FJComp-V545-A		Viability
262558	13		FJComp-V450-A	CD80	CD80
262559	12		FJComp-R780-A		CD10
262628	12		FJComp-R780-A		CD10
262629	4		FJComp-B710-A	CD86	CD86
262629	6		FJComp-G610-A	CD38	CD38
262630	10		FJComp-R660-A	IGHD	IgD
262630	12		FJComp-R780-A		CD10
262630	13		FJComp-V450-A	CD80	CD80
262630	16		FJComp-V655-A	CD19	CD19
262630	17		FJComp-V800-A		CD45
262631	4		FJComp-B710-A	CD86	CD86
262631	8		FJComp-G710-A	CD20	CD20
262631	9		FJComp-G780-A		CD23
262632	8		FJComp-G710-A	CD20	CD20
262701	5		FJComp-G560-A	CD40	CD40
262701	12		FJComp-R780-A	CD86	CD86
262701	14		FJComp-V545-A		Viability
262701	17		FJComp-V800-A		CD45
262703	9		FJComp-G780-A		Lineage
262703	14		FJComp-V545-A		Viability
262704	3		FJComp-B515-A	IFN1@	IFNa
262704	17		FJComp-V800-A		CD45
262705	3		FJComp-B515-A	IFN1@	IFNa
262775	4		FJComp-B710-A	TNF	TNFa
262775	5		FJComp-G560-A	CD40	CD40
262776	1		FSC-A		FSC-A
262776	2		SSC-A		SSC-A
262776	9		FJComp-G780-A		Lineage
262776	10		FJComp-R660-A	CLEC4C	BDCA-2
262846	7		FJComp-G660-A		CD83
262846	12		FJComp-R780-A	CD86	CD86
262846	15		FJComp-V605-A	CD4	CD4
262847	1		FSC-A		FSC-A
262847	2		SSC-A		SSC-A
262847	7		FJComp-G660-A		CD83
262847	10		FJComp-R660-A	CLEC4C	BDCA-2
262847	12		FJComp-R780-A	CD86	CD86
262848	5		FJComp-G560-A	CD40	CD40
262849	7		FJComp-G660-A		CD83
262849	8		FJComp-G710-A	ITAX	CD11c
262850	4		FJComp-B710-A	TNF	TNFa
262850	10		FJComp-R660-A	CLEC4C	BDCA-2
262949	4		FJComp-B710-A	TNF	TNFa
262949	13		FJComp-V450-A	IL3RA	CD123
262949	16		FJComp-V655-A	CD14	CD14
262950	9		FJComp-G780-A		Lineage
262951	4		FJComp-B710-A	TNF	TNFa
262951	6		FJComp-G610-A	HLA-DRA	HLA-DR
262951	9		FJComp-G780-A		Lineage
262951	16		FJComp-V655-A	CD14	CD14
262951	17		FJComp-V800-A		CD45
262952	10		FJComp-R660-A	CLEC4C	BDCA-2
262952	17		FJComp-V800-A		CD45
262953	5		FJComp-G560-A	CD40	CD40
263325	13		FJComp-V450-A	CD4	CD4
263326	4		FJComp-B710-A	CD38	CD38
263326	6		FJComp-G610-A		CD45-RA
263326	13		FJComp-V450-A	CD4	CD4
263327	7		FJComp-G660-A	ITGAE	CD103
263327	14		FJComp-V545-A		Viability
263328	2		SSC-A		SSC-A
263328	5		FJComp-G560-A		FOXp3
263328	11		FJComp-R710-A		CD197
263328	12		FJComp-R780-A	CD3E	CD3
263328	13		FJComp-V450-A	CD4	CD4
263328	15		FJComp-V605-A	CD8A	CD8
263329	13		FJComp-V450-A	CD4	CD4
263399	3		FJComp-B515-A		CD39
263400	5		FJComp-G560-A		FOXp3
263400	15		FJComp-V605-A	CD8A	CD8
263401	6		FJComp-G610-A		CD45-RA
263401	7		FJComp-G660-A	ITGAE	CD103
263401	13		FJComp-V450-A	CD4	CD4
263401	15		FJComp-V605-A	CD8A	CD8
263402	13		FJComp-V450-A	CD4	CD4
263471	7		FJComp-G660-A	ITGAE	CD103
263471	9		FJComp-G780-A	IL2RA	CD25
263471	10		FJComp-R660-A	IL7R	CD127
263471	16		FJComp-V655-A	CD27	CD27
263471	18		Time		Time
263472	9		FJComp-G780-A	IL2RA	CD25
263472	13		FJComp-V450-A	CD4	CD4
263472	16		FJComp-V655-A	CD27	CD27
263473	10		FJComp-R660-A	IL7R	CD127
263473	12		FJComp-R780-A	CD3E	CD3
263474	1		FSC-A		FSC-A
263474	5		FJComp-G560-A		FOXp3
263474	6		FJComp-G610-A		CD45-RA
263474	13		FJComp-V450-A	CD4	CD4
263474	17		FJComp-V800-A		CD45
263475	1		FSC-A		FSC-A
263475	7		FJComp-G660-A	ITGAE	CD103
263475	15		FJComp-V605-A	CD8A	CD8
263475	16		FJComp-V655-A	CD27	CD27
263545	3		FJComp-B515-A		CD39
263545	8		FJComp-G710-A	HLA-DRA	HLA-DR
263546	2		SSC-A		SSC-A
263546	10		FJComp-R660-A	IL7R	CD127
263546	13		FJComp-V450-A	CD4	CD4
263546	16		FJComp-V655-A	CD27	CD27
263547	2		SSC-A		SSC-A
263547	11		FJComp-R710-A		CD197
263547	14		FJComp-V545-A		Viability
263548	6		FJComp-G610-A		CD45-RA
263548	8		FJComp-G710-A	HLA-DRA	HLA-DR
262487	5		FJComp-G560-A		CD21
262488	7		FJComp-G660-A		IgG
262488	10		FJComp-R660-A	IGHD	IgD
262489	8		FJComp-G710-A	CD20	CD20
262489	16		FJComp-V655-A	CD19	CD19
262489	17		FJComp-V800-A		CD45
262490	14		FJComp-V545-A		Viability
262490	18		Time		Time
262560	4		FJComp-B710-A	CD86	CD86
262560	7		FJComp-G660-A		IgG
262560	10		FJComp-R660-A	IGHD	IgD
262560	15		FJComp-V605-A	CD27	CD27
262560	16		FJComp-V655-A	CD19	CD19
262561	3		FJComp-B515-A		IgA
262561	6		FJComp-G610-A	CD38	CD38
262561	12		FJComp-R780-A		CD10
262562	1		FSC-A		FSC-A
262562	6		FJComp-G610-A	CD38	CD38
262562	7		FJComp-G660-A		IgG
262562	14		FJComp-V545-A		Viability
262563	7		FJComp-G660-A		IgG
262563	10		FJComp-R660-A	IGHD	IgD
262564	9		FJComp-G780-A		CD23
262633	2		SSC-A		SSC-A
262633	7		FJComp-G660-A		IgG
262633	10		FJComp-R660-A	IGHD	IgD
262634	2		SSC-A		SSC-A
262634	10		FJComp-R660-A	IGHD	IgD
262635	3		FJComp-B515-A		IgA
262635	12		FJComp-R780-A		CD10
262635	16		FJComp-V655-A	CD19	CD19
262636	3		FJComp-B515-A		IgA
262636	15		FJComp-V605-A	CD27	CD27
262637	6		FJComp-G610-A	CD38	CD38
262705	16		FJComp-V655-A	CD14	CD14
262706	10		FJComp-R660-A	CLEC4C	BDCA-2
262707	4		FJComp-B710-A	TNF	TNFa
262707	10		FJComp-R660-A	CLEC4C	BDCA-2
262708	6		FJComp-G610-A	HLA-DRA	HLA-DR
262708	7		FJComp-G660-A		CD83
262708	12		FJComp-R780-A	CD86	CD86
262709	3		FJComp-B515-A	IFN1@	IFNa
262709	14		FJComp-V545-A		Viability
262778	5		FJComp-G560-A	CD40	CD40
262779	5		FJComp-G560-A	CD40	CD40
262779	8		FJComp-G710-A	ITAX	CD11c
262779	12		FJComp-R780-A	CD86	CD86
262780	7		FJComp-G660-A		CD83
262781	1		FSC-A		FSC-A
262781	3		FJComp-B515-A	IFN1@	IFNa
262781	13		FJComp-V450-A	IL3RA	CD123
262781	14		FJComp-V545-A		Viability
262782	10		FJComp-R660-A	CLEC4C	BDCA-2
262782	12		FJComp-R780-A	CD86	CD86
262851	5		FJComp-G560-A	CD40	CD40
262851	13		FJComp-V450-A	IL3RA	CD123
262852	5		FJComp-G560-A	CD40	CD40
262853	3		FJComp-B515-A	IFN1@	IFNa
262853	15		FJComp-V605-A	CD4	CD4
262854	3		FJComp-B515-A	IFN1@	IFNa
262854	7		FJComp-G660-A		CD83
262854	15		FJComp-V605-A	CD4	CD4
262953	14		FJComp-V545-A		Viability
262953	15		FJComp-V605-A	CD4	CD4
262953	16		FJComp-V655-A	CD14	CD14
262953	17		FJComp-V800-A		CD45
262954	5		FJComp-G560-A	CD40	CD40
262955	3		FJComp-B515-A	IFN1@	IFNa
262955	4		FJComp-B710-A	TNF	TNFa
262955	16		FJComp-V655-A	CD14	CD14
262956	7		FJComp-G660-A		CD83
262956	10		FJComp-R660-A	CLEC4C	BDCA-2
262956	11		FJComp-R710-A	CD33	CD33
262957	1		FSC-A		FSC-A
262957	6		FJComp-G610-A	HLA-DRA	HLA-DR
262957	10		FJComp-R660-A	CLEC4C	BDCA-2
263330	4		FJComp-B710-A	CD38	CD38
263330	13		FJComp-V450-A	CD4	CD4
263331	15		FJComp-V605-A	CD8A	CD8
263332	13		FJComp-V450-A	CD4	CD4
263333	2		SSC-A		SSC-A
263333	13		FJComp-V450-A	CD4	CD4
263333	15		FJComp-V605-A	CD8A	CD8
263334	9		FJComp-G780-A	IL2RA	CD25
263403	13		FJComp-V450-A	CD4	CD4
263403	16		FJComp-V655-A	CD27	CD27
263404	2		SSC-A		SSC-A
263405	1		FSC-A		FSC-A
263405	9		FJComp-G780-A	IL2RA	CD25
263406	13		FJComp-V450-A	CD4	CD4
263476	2		SSC-A		SSC-A
263476	9		FJComp-G780-A	IL2RA	CD25
263477	6		FJComp-G610-A		CD45-RA
263478	4		FJComp-B710-A	CD38	CD38
263478	7		FJComp-G660-A	ITGAE	CD103
263478	15		FJComp-V605-A	CD8A	CD8
263478	16		FJComp-V655-A	CD27	CD27
263479	3		FJComp-B515-A		CD39
263479	5		FJComp-G560-A		FOXp3
263479	7		FJComp-G660-A	ITGAE	CD103
263479	9		FJComp-G780-A	IL2RA	CD25
263549	8		FJComp-G710-A	HLA-DRA	HLA-DR
263549	12		FJComp-R780-A	CD3E	CD3
263550	15		FJComp-V605-A	CD8A	CD8
263551	10		FJComp-R660-A	IL7R	CD127
263551	11		FJComp-R710-A		CD197
263551	17		FJComp-V800-A		CD45
263552	15		FJComp-V605-A	CD8A	CD8
262492	2		SSC-A		SSC-A
262492	15		FJComp-V605-A	CD27	CD27
262493	5		FJComp-G560-A		CD21
262493	7		FJComp-G660-A		IgG
262493	18		Time		Time
262494	15		FJComp-V605-A	CD27	CD27
262495	2		SSC-A		SSC-A
262495	10		FJComp-R660-A	IGHD	IgD
262566	3		FJComp-B515-A		IgA
262566	4		FJComp-B710-A	CD86	CD86
262567	4		FJComp-B710-A	CD86	CD86
262567	11		FJComp-R710-A	IGHM	IgM
262567	13		FJComp-V450-A	CD80	CD80
262567	15		FJComp-V605-A	CD27	CD27
262567	17		FJComp-V800-A		CD45
262568	4		FJComp-B710-A	CD86	CD86
262568	7		FJComp-G660-A		IgG
262568	8		FJComp-G710-A	CD20	CD20
262568	9		FJComp-G780-A		CD23
262568	12		FJComp-R780-A		CD10
262568	17		FJComp-V800-A		CD45
262637	16		FJComp-V655-A	CD19	CD19
262638	10		FJComp-R660-A	IGHD	IgD
262638	16		FJComp-V655-A	CD19	CD19
262639	1		FSC-A		FSC-A
262639	4		FJComp-B710-A	CD86	CD86
262639	10		FJComp-R660-A	IGHD	IgD
262639	13		FJComp-V450-A	CD80	CD80
262640	10		FJComp-R660-A	IGHD	IgD
262640	12		FJComp-R780-A		CD10
262640	18		Time		Time
262641	10		FJComp-R660-A	IGHD	IgD
262641	17		FJComp-V800-A		CD45
262710	7		FJComp-G660-A		CD83
262710	12		FJComp-R780-A	CD86	CD86
262711	4		FJComp-B710-A	TNF	TNFa
262711	9		FJComp-G780-A		Lineage
262711	11		FJComp-R710-A	CD33	CD33
262712	18		Time		Time
262713	1		FSC-A		FSC-A
262713	6		FJComp-G610-A	HLA-DRA	HLA-DR
262713	8		FJComp-G710-A	ITAX	CD11c
262714	2		SSC-A		SSC-A
262714	6		FJComp-G610-A	HLA-DRA	HLA-DR
262714	11		FJComp-R710-A	CD33	CD33
262714	12		FJComp-R780-A	CD86	CD86
262783	3		FJComp-B515-A	IFN1@	IFNa
262786	2		SSC-A		SSC-A
262786	3		FJComp-B515-A	IFN1@	IFNa
262786	14		FJComp-V545-A		Viability
262787	2		SSC-A		SSC-A
262855	9		FJComp-G780-A		Lineage
262858	5		FJComp-G560-A	CD40	CD40
262858	9		FJComp-G780-A		Lineage
262858	11		FJComp-R710-A	CD33	CD33
262859	7		FJComp-G660-A		CD83
262859	10		FJComp-R660-A	CLEC4C	BDCA-2
262958	1		FSC-A		FSC-A
262958	14		FJComp-V545-A		Viability
262958	15		FJComp-V605-A	CD4	CD4
262958	16		FJComp-V655-A	CD14	CD14
262959	1		FSC-A		FSC-A
262959	7		FJComp-G660-A		CD83
262959	9		FJComp-G780-A		Lineage
262959	16		FJComp-V655-A	CD14	CD14
262960	6		FJComp-G610-A	HLA-DRA	HLA-DR
262960	13		FJComp-V450-A	IL3RA	CD123
262960	17		FJComp-V800-A		CD45
262961	3		FJComp-B515-A	IFN1@	IFNa
262961	11		FJComp-R710-A	CD33	CD33
262962	5		FJComp-G560-A	CD40	CD40
263334	13		FJComp-V450-A	CD4	CD4
263336	3		FJComp-B515-A		CD39
263336	4		FJComp-B710-A	CD38	CD38
263336	12		FJComp-R780-A	CD3E	CD3
263336	16		FJComp-V655-A	CD27	CD27
263337	6		FJComp-G610-A		CD45-RA
263337	12		FJComp-R780-A	CD3E	CD3
263337	14		FJComp-V545-A		Viability
263338	2		SSC-A		SSC-A
263409	2		SSC-A		SSC-A
263409	3		FJComp-B515-A		CD39
263409	4		FJComp-B710-A	CD38	CD38
263409	5		FJComp-G560-A		FOXp3
263410	7		FJComp-G660-A	ITGAE	CD103
263412	1		FSC-A		FSC-A
263480	15		FJComp-V605-A	CD8A	CD8
263480	17		FJComp-V800-A		CD45
263481	6		FJComp-G610-A		CD45-RA
263481	8		FJComp-G710-A	HLA-DRA	HLA-DR
263481	9		FJComp-G780-A	IL2RA	CD25
263481	11		FJComp-R710-A		CD197
263482	15		FJComp-V605-A	CD8A	CD8
263483	1		FSC-A		FSC-A
263483	4		FJComp-B710-A	CD38	CD38
263483	8		FJComp-G710-A	HLA-DRA	HLA-DR
263483	9		FJComp-G780-A	IL2RA	CD25
263484	12		FJComp-R780-A	CD3E	CD3
263484	14		FJComp-V545-A		Viability
263553	13		FJComp-V450-A	CD4	CD4
263553	14		FJComp-V545-A		Viability
263554	2		SSC-A		SSC-A
263554	6		FJComp-G610-A		CD45-RA
263554	15		FJComp-V605-A	CD8A	CD8
263555	15		FJComp-V605-A	CD8A	CD8
263556	1		FSC-A		FSC-A
263557	2		SSC-A		SSC-A
263557	12		FJComp-R780-A	CD3E	CD3
262496	5		FJComp-G560-A		CD21
262496	7		FJComp-G660-A		IgG
262497	7		FJComp-G660-A		IgG
262497	10		FJComp-R660-A	IGHD	IgD
262497	13		FJComp-V450-A	CD80	CD80
262498	3		FJComp-B515-A		IgA
262498	11		FJComp-R710-A	IGHM	IgM
262498	18		Time		Time
262499	5		FJComp-G560-A		CD21
262499	8		FJComp-G710-A	CD20	CD20
262500	2		SSC-A		SSC-A
262500	5		FJComp-G560-A		CD21
262569	7		FJComp-G660-A		IgG
262569	10		FJComp-R660-A	IGHD	IgD
262569	18		Time		Time
262570	5		FJComp-G560-A		CD21
262570	7		FJComp-G660-A		IgG
262570	18		Time		Time
262572	13		FJComp-V450-A	CD80	CD80
262573	4		FJComp-B710-A	CD86	CD86
262642	6		FJComp-G610-A	CD38	CD38
262643	12		FJComp-R780-A		CD10
262643	14		FJComp-V545-A		Viability
262643	18		Time		Time
262644	15		FJComp-V605-A	CD27	CD27
262644	16		FJComp-V655-A	CD19	CD19
262646	6		FJComp-G610-A	CD38	CD38
262715	14		FJComp-V545-A		Viability
262715	17		FJComp-V800-A		CD45
262716	2		SSC-A		SSC-A
262716	6		FJComp-G610-A	HLA-DRA	HLA-DR
262717	5		FJComp-G560-A	CD40	CD40
262718	15		FJComp-V605-A	CD4	CD4
262718	16		FJComp-V655-A	CD14	CD14
262787	8		FJComp-G710-A	ITAX	CD11c
262787	18		Time		Time
262788	3		FJComp-B515-A	IFN1@	IFNa
262789	12		FJComp-R780-A	CD86	CD86
262789	15		FJComp-V605-A	CD4	CD4
262789	16		FJComp-V655-A	CD14	CD14
262790	4		FJComp-B710-A	TNF	TNFa
262790	5		FJComp-G560-A	CD40	CD40
262790	6		FJComp-G610-A	HLA-DRA	HLA-DR
262790	16		FJComp-V655-A	CD14	CD14
262790	18		Time		Time
262791	2		SSC-A		SSC-A
262859	15		FJComp-V605-A	CD4	CD4
262860	5		FJComp-G560-A	CD40	CD40
262860	11		FJComp-R710-A	CD33	CD33
262860	15		FJComp-V605-A	CD4	CD4
262860	18		Time		Time
262861	13		FJComp-V450-A	IL3RA	CD123
262861	14		FJComp-V545-A		Viability
262862	5		FJComp-G560-A	CD40	CD40
262863	16		FJComp-V655-A	CD14	CD14
262864	1		FSC-A		FSC-A
262864	6		FJComp-G610-A	HLA-DRA	HLA-DR
262891	15		FJComp-V605-A	CD4	CD4
262892	5		FJComp-G560-A	CD40	CD40
262892	7		FJComp-G660-A		CD83
262893	6		FJComp-G610-A	HLA-DRA	HLA-DR
262893	16		FJComp-V655-A	CD14	CD14
262893	18		Time		Time
262894	5		FJComp-G560-A	CD40	CD40
262962	10		FJComp-R660-A	CLEC4C	BDCA-2
262962	11		FJComp-R710-A	CD33	CD33
262962	13		FJComp-V450-A	IL3RA	CD123
262962	15		FJComp-V605-A	CD4	CD4
262963	4		FJComp-B710-A	TNF	TNFa
262963	11		FJComp-R710-A	CD33	CD33
262963	14		FJComp-V545-A		Viability
262963	16		FJComp-V655-A	CD14	CD14
262964	2		SSC-A		SSC-A
262964	15		FJComp-V605-A	CD4	CD4
262965	6		FJComp-G610-A	HLA-DRA	HLA-DR
263270	1		FSC-A		FSC-A
263270	10		FJComp-R660-A	IL7R	CD127
263270	16		FJComp-V655-A	CD27	CD27
263339	12		FJComp-R780-A	CD3E	CD3
263339	13		FJComp-V450-A	CD4	CD4
263339	15		FJComp-V605-A	CD8A	CD8
263340	9		FJComp-G780-A	IL2RA	CD25
263340	16		FJComp-V655-A	CD27	CD27
263341	2		SSC-A		SSC-A
263341	3		FJComp-B515-A		CD39
263341	17		FJComp-V800-A		CD45
263342	3		FJComp-B515-A		CD39
263342	17		FJComp-V800-A		CD45
263343	6		FJComp-G610-A		CD45-RA
263412	5		FJComp-G560-A		FOXp3
263412	6		FJComp-G610-A		CD45-RA
263412	12		FJComp-R780-A	CD3E	CD3
263412	15		FJComp-V605-A	CD8A	CD8
263413	3		FJComp-B515-A		CD39
263413	17		FJComp-V800-A		CD45
263414	7		FJComp-G660-A	ITGAE	CD103
263414	12		FJComp-R780-A	CD3E	CD3
263415	4		FJComp-B710-A	CD38	CD38
263416	4		FJComp-B710-A	CD38	CD38
263486	1		FSC-A		FSC-A
263486	5		FJComp-G560-A		FOXp3
263486	17		FJComp-V800-A		CD45
263487	9		FJComp-G780-A	IL2RA	CD25
263487	10		FJComp-R660-A	IL7R	CD127
263487	12		FJComp-R780-A	CD3E	CD3
263487	16		FJComp-V655-A	CD27	CD27
263488	9		FJComp-G780-A	IL2RA	CD25
263558	2		SSC-A		SSC-A
263558	14		FJComp-V545-A		Viability
263560	2		SSC-A		SSC-A
263560	8		FJComp-G710-A	HLA-DRA	HLA-DR
263562	3		FJComp-B515-A		CD39
262501	13		FJComp-V450-A	CD80	CD80
262501	14		FJComp-V545-A		Viability
262502	2		SSC-A		SSC-A
262502	5		FJComp-G560-A		CD21
262502	6		FJComp-G610-A	CD38	CD38
262502	9		FJComp-G780-A		CD23
262502	15		FJComp-V605-A	CD27	CD27
262502	17		FJComp-V800-A		CD45
262503	18		Time		Time
262504	2		SSC-A		SSC-A
262504	9		FJComp-G780-A		CD23
262505	6		FJComp-G610-A	CD38	CD38
262574	15		FJComp-V605-A	CD27	CD27
262574	16		FJComp-V655-A	CD19	CD19
262575	6		FJComp-G610-A	CD38	CD38
262575	8		FJComp-G710-A	CD20	CD20
262575	11		FJComp-R710-A	IGHM	IgM
262575	13		FJComp-V450-A	CD80	CD80
262575	14		FJComp-V545-A		Viability
262576	3		FJComp-B515-A		IgA
262577	4		FJComp-B710-A	CD86	CD86
262577	7		FJComp-G660-A		IgG
262577	17		FJComp-V800-A		CD45
262578	3		FJComp-B515-A		IgA
262647	4		FJComp-B710-A	CD86	CD86
262647	7		FJComp-G660-A		IgG
262647	9		FJComp-G780-A		CD23
262647	11		FJComp-R710-A	IGHM	IgM
262647	13		FJComp-V450-A	CD80	CD80
262648	8		FJComp-G710-A	CD20	CD20
262649	3		FJComp-B515-A		IgA
262649	18		Time		Time
262650	3		FJComp-B515-A		IgA
262650	5		FJComp-G560-A		CD21
262650	13		FJComp-V450-A	CD80	CD80
262650	14		FJComp-V545-A		Viability
262650	16		FJComp-V655-A	CD19	CD19
262650	17		FJComp-V800-A		CD45
262719	10		FJComp-R660-A	CLEC4C	BDCA-2
262720	2		SSC-A		SSC-A
262720	3		FJComp-B515-A	IFN1@	IFNa
262720	7		FJComp-G660-A		CD83
262720	10		FJComp-R660-A	CLEC4C	BDCA-2
262720	12		FJComp-R780-A	CD86	CD86
262720	18		Time		Time
262721	2		SSC-A		SSC-A
262721	12		FJComp-R780-A	CD86	CD86
262722	1		FSC-A		FSC-A
262722	4		FJComp-B710-A	TNF	TNFa
262722	18		Time		Time
262791	14		FJComp-V545-A		Viability
262792	10		FJComp-R660-A	CLEC4C	BDCA-2
262792	16		FJComp-V655-A	CD14	CD14
262793	5		FJComp-G560-A	CD40	CD40
262793	6		FJComp-G610-A	HLA-DRA	HLA-DR
