FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1059273	CCRL1+	CX3CR1+	ANA59	533215
1059284	CD16-	CD16-	ANA811	533218
1059287	HLADR+	HLA-DR+	ANA812	533219
1059302	HLADRhi	HLA-DRhi	ANA812	533223
1059304	CD14+	CD14+	ANA804	533224
1059319	HLADR+	HLA-DR+	ANA812	533228
1059320	CD16+	CD16+	ANA811	533228
1059323	HLADR+	HLA-DR+	ANA812	533229
1059331	HLADR+	HLA-DR+	ANA812	533231
1059332	CD16+	CD16+	ANA811	533231
1059347	CD3+	CD3+	ANA809	533239
1059352	CD3+	CD3+	ANA809	533241
1059365	CD45RA-	CD45RA-	ANA816	533243
1059367	CD3+	CD3+	ANA809	533244
1059370	CXCR5+	CXCR5+	ANA78	533244
1059380	CCR6-	CCR6-	ANA36	533245
1059383	CD4+	CD4+	ANA41	533246
1059392	CXCR5+	CXCR5+	ANA78	533247
1059398	CD4+	CD4+	ANA41	533248
1059408	CD45RA-	CD45RA-	ANA816	533249
1059412	CD3+	CD3+	ANA809	533250
1059427	CD3+	CD3+	ANA809	533252
1059430	CXCR5-	CXCR5-	ANA78	533252
1059434	CD8-	CD8-	ANA810	533253
1059440	CD8-	CD8-	ANA810	533254
1059451	CCR6-	CCR6-	ANA36	533255
1059454	CD4+	CD4+	ANA41	533256
1059471	CXCR5-	CXCR5-	ANA78	533258
1059473	CXCR3-	CXCR3-	ANA76	533258
1059482	CD278+	ICOS+	ANA898	533259
1059495	CXCR3-	CXCR3-	ANA76	533261
1059511	CD8+	CD8+	ANA810	533265
1059550	CD19+	CD19+	ANA805	533274
1059554	CD24+	CD24+	ANA807	533274
1059556	CD3-	CD3-	ANA809	533275
1059557	CD14-	CD14-	ANA804	533275
1059571	CD19+	CD19+	ANA805	533278
1059572	CD3-	CD3-	ANA809	533278
1059587	CD14-	CD14-	ANA804	533281
1059588	CD20-	CD20-	ANA806	533281
1059595	CD19+	CD19+	ANA805	533283
1059611	IgD-	IgD-	ANA813	533285
1059622	B7-2+	CD86+	ANA868	533287
1059628	HLADR+	HLA-DR+	ANA812	533289
1059629	BDCA2, CD303+	BDCA2+	ANA870	533289
1059634	BDCA2, CD303+	BDCA2+	ANA870	533290
1059646	B7-2-	CD86-	ANA868	533292
1059648	HLADR+	HLA-DR+	ANA812	533293
1059649	BDCA2, CD303-	BDCA2-	ANA870	533293
1059666		Lin1-		533297
1059667	HLADR+	HLA-DR+	ANA812	533297
1059674	CD11c+	CD11c+	ANA814	533298
1059680	CD11c+	CD11c+	ANA814	533299
1059684		Lin1-		533300
1059711		Lin1-		533304
1059715	BDCA3+	BDCA3+	ANA894	533304
1059721	CD11c+	CD11c+	ANA814	533305
1059742	HLADR+	HLA-DR+	ANA812	533309
1059749	CD16+	CD16+	ANA811	533311
1059752	CD16-	CD16-	ANA811	533312
1059761	HLADR+	HLA-DR+	ANA812	533315
1059787	CD11b-	CD11b-	ANA878	533321
1059789	HLADRhi	HLA-DRhi	ANA812	533322
1059791	CD14+	CD14+	ANA804	533323
1059808	CD14+	CD14+	ANA804	533328
1059811	B7-2-	CD86-	ANA868	533328
1059844	CD8-	CD8-	ANA810	533341
1059853	CD8-	CD8-	ANA810	533343
1059857	CD3+	CD3+	ANA809	533344
1059865	CD4+	CD4+	ANA41	533345
1059871	CD278+	ICOS+	ANA898	533345
1059876	CD45RA-	CD45RA-	ANA816	533346
1059891	CD45RA-	CD45RA-	ANA816	533348
1059908	CCR6-	CCR6-	ANA36	533350
1059919	CD8-	CD8-	ANA810	533352
1059926	CD45RA-	CD45RA-	ANA816	533353
1059932	CD45RA-	CD45RA-	ANA816	533354
1059937	CD8-	CD8-	ANA810	533355
1059946	CXCR5-	CXCR5-	ANA78	533356
1059950	CD3+	CD3+	ANA809	533357
1059958	CD3+	CD3+	ANA809	533358
1059961	CXCR5-	CXCR5-	ANA78	533358
1059963	CXCR3-	CXCR3-	ANA76	533358
1059969	CD45RA-	CD45RA-	ANA816	533359
1059972	CD278+	ICOS+	ANA898	533359
1059973	CD3+	CD3+	ANA809	533360
1059977	CD45RA-	CD45RA-	ANA816	533360
1059980	CD3+	CD3+	ANA809	533361
1059993	CD8+	CD8+	ANA810	533363
1059994	CCR6+	CCR6+	ANA36	533363
1060004	CD4-	CD4-	ANA41	533366
1060008	CD3-	CD3-	ANA809	533367
1060011	CD3-	CD3-	ANA809	533368
1060012	CD14-	CD14-	ANA804	533368
1060018	CD19+	CD19+	ANA805	533370
1060021	CD27+	CD27+	ANA40	533370
1060029	CD19+	CD19+	ANA805	533372
1060037	CD38+	CD38+	ANA808	533373
1060038	CD20-	CD20-	ANA806	533373
1060039	B7-2+	CD86+	ANA868	533373
1060042	CD14-	CD14-	ANA804	533374
1060049	CD24+	CD24+	ANA807	533375
1060068	CD14-	CD14-	ANA804	533379
1060082	CD27-	CD27-	ANA40	533382
1060085	CD19+	CD19+	ANA805	533383
1060121	CD2-	CD2-	ANA860	533389
1060141		Lin1-		533394
1060151		Lin1-		533396
1060169	BDCA2, CD303-	BDCA2-	ANA870	533399
1060173	CD2-	CD2-	ANA860	533399
1060176	BDCA2, CD303-	BDCA2-	ANA870	533400
1060179	BDCA1+	CD1c+	ANA895	533400
1060181		Lin1-		533401
1060191	CD11c+	CD11c+	ANA814	533402
1060209	HLADR+	HLA-DR+	ANA812	533405
1060215		Lin1-		533406
1060270	CD14+	CD14+	ANA804	533420
1060287	CD14+	CD14+	ANA804	533425
1060290	CD14+	CD14+	ANA804	533426
1060292	CD16-	CD16-	ANA811	533426
1060294	CD14+	CD14+	ANA804	533427
1060303	HLADR+	HLA-DR+	ANA812	533429
1060305	B7-2-	CD86-	ANA868	533429
1060311	HLADR+	HLA-DR+	ANA812	533431
1060317	SLAN-	SLAN-	ANA906	533432
1060329	CD3+	CD3+	ANA809	533440
1060335	CD278+	ICOS+	ANA898	533441
1060347	CD3+	CD3+	ANA809	533444
1060364	CD8-	CD8-	ANA810	533446
1060373	CD45RA-	CD45RA-	ANA816	533447
1060377	CD3+	CD3+	ANA809	533448
1060398	CCR6-	CCR6-	ANA36	533450
1060400	CD4+	CD4+	ANA41	533451
1060406	CD278+	ICOS+	ANA898	533451
1060414	CD8-	CD8-	ANA810	533453
1060416	CD45RA-	CD45RA-	ANA816	533453
1060420	CD8-	CD8-	ANA810	533454
1060421	CXCR5-	CXCR5-	ANA78	533454
1060429	CD45RA-	CD45RA-	ANA816	533455
1060439	CCR6+	CCR6+	ANA36	533456
1060445	CXCR3+	CXCR3+	ANA76	533457
1060462	CD278+	ICOS+	ANA898	533459
1060478	CD3+	CD3+	ANA809	533462
1060480	CD8+	CD8+	ANA810	533462
1060485	CD3+	CD3+	ANA809	533464
1060489	CD3+	CD3+	ANA809	533465
1060490	CD4-	CD4-	ANA41	533465
1060502	CD14-	CD14-	ANA804	533468
1060506	CD14-	CD14-	ANA804	533469
1060511	CD27+	CD27+	ANA40	533470
1060514	CD3-	CD3-	ANA809	533471
1060517	CD138+	CD138+	ANA891	533471
1060529	B7-2+	CD86+	ANA868	533473
1060534	CD24+	CD24+	ANA807	533474
1060537	CD14-	CD14-	ANA804	533475
1060545	IgD+	IgD+	ANA813	533476
1060571	CD14-	CD14-	ANA804	533482
1060582	CD3-	CD3-	ANA809	533484
1060594	CD3-	CD3-	ANA809	533486
1060607		Lin1-		533489
1060614	BDCA2, CD303+	BDCA2+	ANA870	533490
1060616	CD2+	CD2+	ANA860	533490
1060621	B7-2+	CD86+	ANA868	533491
1060628	HLADR+	HLA-DR+	ANA812	533493
1060629	BDCA2, CD303-	BDCA2-	ANA870	533493
1060639	CD11c+	CD11c+	ANA814	533495
1060649	CD11c+	CD11c+	ANA814	533497
1060660	CD11c+	CD11c+	ANA814	533499
1060664		Lin1-		533500
1060665	HLADR+	HLA-DR+	ANA812	533500
1060695	BDCA3+	BDCA3+	ANA894	533504
1060703	BDCA1-	CD1c-	ANA895	533505
1060711	B7-2+	CD86+	ANA868	533506
1060716	BDCA3+	BDCA3+	ANA894	533507
1060726	CD16+	CD16+	ANA811	533510
1060728	HLADR+	HLA-DR+	ANA812	533511
1060731	HLADR+	HLA-DR+	ANA812	533512
1060738	CD16-	CD16-	ANA811	533514
1060742	CD16+	CD16+	ANA811	533515
1060748	CD14+	CD14+	ANA804	533517
1060751	CCRL1-	CX3CR1-	ANA59	533517
1060764	CD14+	CD14+	ANA804	533521
1060797	HLADR+	HLA-DR+	ANA812	533530
1060808	CD14+	CD14+	ANA804	533533
1060810	CD16-	CD16-	ANA811	533533
1060815	CD16+	CD16+ granulocyte	ANA811	533537
1060826	CD3+	CD3+	ANA809	533542
1060878	CD45RA-	CD45RA-	ANA816	533549
1060902	CD3+	CD3+	ANA809	533553
1060903	CD4+	CD4+	ANA41	533553
1060905	CXCR5-	CXCR5-	ANA78	533553
1060908	CD3+	CD3+	ANA809	533554
1060919	CD45RA-	CD45RA-	ANA816	533555
1060920	CXCR3+	CXCR3+	ANA76	533555
1060922	CD278+	ICOS+	ANA898	533555
1060938	CD3+	CD3+	ANA809	533558
1060940	CD8-	CD8-	ANA810	533558
1060941	CXCR5-	CXCR5-	ANA78	533558
1060947	CD8-	CD8-	ANA810	533559
1060955	CD8-	CD8-	ANA810	533560
1060962	CD8-	CD8-	ANA810	533561
1060990	CD19+	CD19+	ANA805	533568
1061002	CD138+	CD138+	ANA891	533570
1061004	CD3-	CD3-	ANA809	533571
1061012	CD38+	CD38+	ANA808	533572
1061017	CD38+	CD38+	ANA808	533573
1061021	CD3-	CD3-	ANA809	533574
1061030	B7-2+	CD86+	ANA868	533575
1061033	CD14-	CD14-	ANA804	533576
1061035	IgD+	IgD+	ANA813	533576
1061043	CD14-	CD14-	ANA804	533578
1061044	CD27+	CD27+	ANA40	533578
1061050	IgD-	IgD-	ANA813	533579
1061063	IgD+	IgD+	ANA813	533582
1061071	CD19+	CD19+	ANA805	533584
1061076	B7-2+	CD86+	ANA868	533584
1061078	CD3-	CD3-	ANA809	533585
1061081	IgD-	IgD-	ANA813	533585
1061097		Lin1-		533589
1061102		Lin1-		533590
1061104	BDCA2, CD303+	BDCA2+	ANA870	533590
1061107		Lin1-		533591
1061138	BDCA2, CD303-	BDCA2-	ANA870	533597
1061143	BDCA2, CD303-	BDCA2-	ANA870	533598
1061150	CD11c+	CD11c+	ANA814	533599
1061177	BDCA2, CD303-	BDCA2-	ANA870	533603
1061187	CD2-	CD2-	ANA860	533604
1061188		Lin1-		533605
1061193	BDCA1-	CD1c-	ANA895	533605
1061201	B7-2+	CD86+	ANA868	533606
1061207	BDCA1-	CD1c-	ANA895	533607
1061220	CD14+	CD14+	ANA804	533612
1061228	CD16-	CD16-	ANA811	533614
1061233	CCRL1+	CX3CR1+	ANA59	533615
1061252	CD16+	CD16+	ANA811	533620
1061259	HLADRhi	HLA-DRhi	ANA812	533622
1061268	HLADRlo	HLA-DRlo	ANA812	533625
1061283	HLADR+	HLA-DR+	ANA812	533629
1061291	HLADR+	HLA-DR+	ANA812	533631
1061299	HLADR+	HLA-DR+	ANA812	533633
1061310	CD4+	CD4+	ANA41	533640
1061314	CD8-	CD8-	ANA810	533641
1061317	CD4+	CD4+	ANA41	533642
1061319	CXCR5+	CXCR5+	ANA78	533642
1061326	CD278+	ICOS+	ANA898	533643
1061331	CD45RA-	CD45RA-	ANA816	533644
1061353	CD45RA-	CD45RA-	ANA816	533647
1061379	CD3+	CD3+	ANA809	533651
1061399	CD4+	CD4+	ANA41	533654
1061410	CXCR3+	CXCR3+	ANA76	533655
1061414	CD4+	CD4+	ANA41	533656
1061420	CD3+	CD3+	ANA809	533657
1061430	CD8-	CD8-	ANA810	533658
1061431	CXCR5-	CXCR5-	ANA78	533658
1061443	CD3+	CD3+	ANA809	533660
1061466	CD4-	CD4-	ANA41	533664
1061479	CD14-	CD14-	ANA804	533667
1061494	CD3-	CD3-	ANA809	533671
1061499	CD19+	CD19+	ANA805	533672
1061501	CD14-	CD14-	ANA804	533672
1061504	CD19+	CD19+	ANA805	533673
1061509	B7-2+	CD86+	ANA868	533673
1061510	CD19+	CD19+	ANA805	533674
1061516	CD3-	CD3-	ANA809	533675
1061523	CD14-	CD14-	ANA804	533676
1061537	CD3-	CD3-	ANA809	533679
1061539	CD27-	CD27-	ANA40	533679
1061546	CD3-	CD3-	ANA809	533681
1061548	CD20-	CD20-	ANA806	533681
1061563	CD14-	CD14-	ANA804	533684
1061565	IgD-	IgD-	ANA813	533684
1061583		Lin1-		533688
1061586	CD11c-	CD11c-	ANA814	533688
1061587		Lin1-		533689
1061593	HLADR+	HLA-DR+	ANA812	533690
1061601	B7-2+	CD86+	ANA868	533691
1061603	HLADR+	HLA-DR+	ANA812	533692
1061605	CD11c-	CD11c-	ANA814	533692
1061607		Lin1-		533693
1061609	BDCA2, CD303-	BDCA2-	ANA870	533693
1061616		Lin1-		533695
1061624	CD11c+	CD11c+	ANA814	533696
1061626		Lin1-		533697
1061635	BDCA3-	BDCA3-	ANA894	533698
1061639	BDCA2, CD303-	BDCA2-	ANA870	533699
1061646	BDCA2, CD303-	BDCA2-	ANA870	533700
1061647	CD11c+	CD11c+	ANA814	533700
1061655	BDCA3-	BDCA3-	ANA894	533701
1061658		Lin1-		533702
1061660	BDCA2, CD303-	BDCA2-	ANA870	533702
1061678		Lin1-		533705
1061683	BDCA1-	CD1c-	ANA895	533705
1061688	CD11c+	CD11c+	ANA814	533706
1061694	BDCA2, CD303-	BDCA2-	ANA870	533707
1061732	CD14+	CD14+	ANA804	533718
1061733	HLADR+	HLA-DR+	ANA812	533718
1061738	CD16+	CD16+	ANA811	533719
1061745	HLADR+	HLA-DR+	ANA812	533721
1061746	CD16-	CD16-	ANA811	533721
1061751	CD14+	CD14+	ANA804	533723
1061752	HLADRhi	HLA-DRhi	ANA812	533723
1061766	CD16+	CD16+	ANA811	533727
1061767	B7-2+	CD86+	ANA868	533727
1061768	CD14+	CD14+	ANA804	533728
1061803	CD4+	CD4+	ANA41	533741
1061805	CD278+	ICOS+	ANA898	533741
1061807	CD4+	CD4+	ANA41	533742
1061817	CD3+	CD3+	ANA809	533744
1061824	CD3+	CD3+	ANA809	533745
1061841	CD8-	CD8-	ANA810	533747
1061850	CXCR5+	CXCR5+	ANA78	533748
1061860	CCR6+	CCR6+	ANA36	533749
1061861	CD278+	ICOS+	ANA898	533749
1061862	CD3+	CD3+	ANA809	533750
1061867	CXCR3-	CXCR3-	ANA76	533750
1061875	CCR6-	CCR6-	ANA36	533751
1061888	CD3+	CD3+	ANA809	533754
1061889	CD4+	CD4+	ANA41	533754
1061891	CXCR5-	CXCR5-	ANA78	533754
1061910	CD3+	CD3+	ANA809	533757
1061916	CCR6+	CCR6+	ANA36	533757
1061919	CD4+	CD4+	ANA41	533758
1061920	CD8-	CD8-	ANA810	533758
1061927	CD8-	CD8-	ANA810	533759
1061937	CD45RA-	CD45RA-	ANA816	533760
1061938	CXCR3-	CXCR3-	ANA76	533760
1061950	CD8+	CD8+	ANA810	533762
1061951	CD3+	CD3+	ANA809	533763
1061961	CD8+	CD8+	ANA810	533765
1061966	CD278+	ICOS+	ANA898	533766
1062015	IgD+	IgD+	ANA813	533776
1062026	CD19+	CD19+	ANA805	533779
1062031	CD19+	CD19+	ANA805	533780
1062040	CD3-	CD3-	ANA809	533782
1062047	CD14-	CD14-	ANA804	533783
1062048	CD27+	CD27+	ANA40	533783
1062051	CD19+	CD19+	ANA805	533784
1062059	CD14-	CD14-	ANA804	533785
1062060	CD27-	CD27-	ANA40	533785
1062064	CD3-	CD3-	ANA809	533786
1062078	HLADR+	HLA-DR+	ANA812	533789
1062079	BDCA2, CD303+	BDCA2+	ANA870	533789
1062081	CD2-	CD2-	ANA860	533789
1062092		Lin1-		533792
1062102	HLADR+	HLA-DR+	ANA812	533794
1062111		Lin1-		533796
1062122	HLADR+	HLA-DR+	ANA812	533798
1062123	BDCA2, CD303-	BDCA2-	ANA870	533798
1062136	BDCA2, CD303-	BDCA2-	ANA870	533800
1062138	BDCA3-	BDCA3-	ANA894	533800
1062140	CD2+	CD2+	ANA860	533800
1062142	HLADR+	HLA-DR+	ANA812	533801
1062146	BDCA1+	CD1c+	ANA895	533801
1062147	B7-2+	CD86+	ANA868	533801
1062151	CD11c+	CD11c+	ANA814	533802
1062153	BDCA1+	CD1c+	ANA895	533802
1062157	BDCA2, CD303-	BDCA2-	ANA870	533803
1062170	BDCA2, CD303-	BDCA2-	ANA870	533805
1062182		Lin1-		533807
1062186	BDCA3+	BDCA3+	ANA894	533807
1062202	CD16-	CD16-	ANA811	533812
1062212	CD16+	CD16+	ANA811	533815
1062223	HLADR+	HLA-DR+	ANA812	533818
1062228	CD16+	CD16+	ANA811	533819
1062231	HLADR+	HLA-DR+	ANA812	533820
1062247	CD14+	CD14+	ANA804	533825
1062257	B7-2+	CD86+	ANA868	533827
1062264	CD16-	CD16-	ANA811	533829
1062268	CD16-	CD16-	ANA811	533830
1062276	CD16+	CD16+	ANA811	533832
1062296	CD3+	CD3+	ANA809	533842
1062298	CD8-	CD8-	ANA810	533842
1062309	CD8-	CD8-	ANA810	533844
1062310	CXCR5+	CXCR5+	ANA78	533844
1062316	CD8-	CD8-	ANA810	533845
1062321	CD278+	ICOS+	ANA898	533845
1062326	CD45RA-	CD45RA-	ANA816	533846
1062330	CD4+	CD4+	ANA41	533847
1062340	CXCR5+	CXCR5+	ANA78	533848
1062341	CD45RA-	CD45RA-	ANA816	533848
1062349	CXCR3-	CXCR3-	ANA76	533849
1062366	CD278+	ICOS+	ANA898	533851
1062378	CD3+	CD3+	ANA809	533854
1062381	CXCR5-	CXCR5-	ANA78	533854
1062393	CD3+	CD3+	ANA809	533856
1062408	CD3+	CD3+	ANA809	533858
1062411	CXCR5-	CXCR5-	ANA78	533858
1062415	CD3+	CD3+	ANA809	533859
1062418	CXCR5-	CXCR5-	ANA78	533859
1062424	CD4+	CD4+	ANA41	533860
1062432	CD8-	CD8-	ANA810	533861
1062437	CD278+	ICOS+	ANA898	533861
1062463	B7-2+	CD86+	ANA868	533868
1062475	CD14-	CD14-	ANA804	533871
1062497	CD14-	CD14-	ANA804	533875
1062498	CD38+	CD38+	ANA808	533875
1062506	CD19+	CD19+	ANA805	533877
1062513	CD14-	CD14-	ANA804	533878
1062514	CD27+	CD27+	ANA40	533878
1062520	IgD-	IgD-	ANA813	533879
1062524	CD20+	CD20+	ANA806	533880
1062546	B7-2+	CD86+	ANA868	533884
1062551	IgD-	IgD-	ANA813	533885
1062552	B7-2+	CD86+	ANA868	533885
1062561	CD20-	CD20-	ANA806	533887
1062570	CD11c-	CD11c-	ANA814	533889
1062576	CD2+	CD2+	ANA860	533890
1062577		Lin1-		533891
1062604	CD11c+	CD11c+	ANA814	533896
1062609	CD11c+	CD11c+	ANA814	533897
1062616	BDCA1+	CD1c+	ANA895	533898
1062631		Lin1-		533901
1062632	HLADR+	HLA-DR+	ANA812	533901
1062635	BDCA3-	BDCA3-	ANA894	533901
1062637	B7-2+	CD86+	ANA868	533901
1062647	BDCA2, CD303-	BDCA2-	ANA870	533903
1062652	HLADR+	HLA-DR+	ANA812	533904
1062653	BDCA2, CD303-	BDCA2-	ANA870	533904
1062662	BDCA3+	BDCA3+	ANA894	533905
1062668	CD11c+	CD11c+	ANA814	533906
1062676	BDCA3+	BDCA3+	ANA894	533907
1062684	CD14lo	CD14lo	ANA804	533910
1062702	CD16+	CD16+	ANA811	533915
1062703	CCRL1+	CX3CR1+	ANA59	533915
1062704	CD14+	CD14+	ANA804	533916
1062714	CD16-	CD16-	ANA811	533918
1062717	HLADR+	HLA-DR+	ANA812	533919
1062720	CD14+	CD14+	ANA804	533920
1062722	CD16+	CD16+	ANA811	533920
1062723	CD11b-	CD11b-	ANA878	533920
1062725	HLADR+	HLA-DR+	ANA812	533921
1062731	CD14+	CD14+	ANA804	533923
1062736	CD16+	CD16+	ANA811	533924
1062744	CD14+	CD14+	ANA804	533927
1062745	HLADR+	HLA-DR+	ANA812	533927
1062747	B7-2+	CD86+	ANA868	533927
1062751	B7-2-	CD86-	ANA868	533928
1062755	B7-2-	CD86-	ANA868	533929
1062756	CD14+	CD14+	ANA804	533930
1062760	CD14+	CD14+	ANA804	533931
1062771	SLAN-	SLAN-	ANA906	533933
1062777	CD3+	CD3+	ANA809	533939
1062783	CD4+	CD4+	ANA41	533941
1062790	CD45RA-	CD45RA-	ANA816	533942
1062806	CD8-	CD8-	ANA810	533945
1062815	CXCR5+	CXCR5+	ANA78	533946
1062821	CD8-	CD8-	ANA810	533947
1062826	CD278+	ICOS+	ANA898	533947
1062835	CD4+	CD4+	ANA41	533949
1062838	CD45RA-	CD45RA-	ANA816	533949
1062843	CD4+	CD4+	ANA41	533950
1062854	CXCR3-	CXCR3-	ANA76	533951
1062859	CD8-	CD8-	ANA810	533952
1062866	CD45RA-	CD45RA-	ANA816	533953
1062869	CD4+	CD4+	ANA41	533954
1062882	CD278+	ICOS+	ANA898	533955
1062891	CD4+	CD4+	ANA41	533957
1062901	CXCR5-	CXCR5-	ANA78	533958
1062904	CCR6+	CCR6+	ANA36	533958
1062905	CD3+	CD3+	ANA809	533959
1062911	CCR6+	CCR6+	ANA36	533959
1062926	CCR6-	CCR6-	ANA36	533961
1062928	CD3+	CD3+	ANA809	533962
1062930	CD8+	CD8+	ANA810	533962
1062936	CD4-	CD4-	ANA41	533964
1062952	CD14-	CD14-	ANA804	533968
1062953	B7-2+	CD86+	ANA868	533968
1062957	CD27+	CD27+	ANA40	533969
1062967	CD138+	CD138+	ANA891	533971
1062971	CD14-	CD14-	ANA804	533972
1062973	CD20-	CD20-	ANA806	533972
1062982	CD14-	CD14-	ANA804	533974
1062984	CD24+	CD24+	ANA807	533974
1062989	CD24+	CD24+	ANA807	533975
1063002	CD3-	CD3-	ANA809	533978
1063008	CD14-	CD14-	ANA804	533979
1063014	CD20+	CD20+	ANA806	533980
1063021	CD14-	CD14-	ANA804	533982
1063049	CD3-	CD3-	ANA809	533987
1063060	CD11c-	CD11c-	ANA814	533989
1063061	CD2-	CD2-	ANA860	533989
1063068	HLADR+	HLA-DR+	ANA812	533991
1063069	BDCA2, CD303+	BDCA2+	ANA870	533991
1063070	CD11c-	CD11c-	ANA814	533991
1063089	CD11c+	CD11c+	ANA814	533995
1063097	HLADR+	HLA-DR+	ANA812	533997
1063099	CD11c+	CD11c+	ANA814	533997
1063128		Lin1-		534002
1063134	B7-2-	CD86-	ANA868	534002
1063141		Lin1-		534004
1063148		Lin1-		534005
1063149	HLADR+	HLA-DR+	ANA812	534005
1063152	BDCA3+	BDCA3+	ANA894	534005
1063176	CD16+	CD16+	ANA811	534010
1063179	CD16+	CD16+	ANA811	534011
1063186	CD14+	CD14+	ANA804	534014
1063200	CD16-	CD16-	ANA811	534017
1063214	CD14+	CD14+	ANA804	534021
1063239	HLADR+	HLA-DR+	ANA812	534028
1063248	CD16-	CD16-	ANA811	534030
1063258	CD14+	CD14+	ANA804	534033
1063276	CD3+	CD3+	ANA809	534042
1063283	CD8-	CD8-	ANA810	534043
1063285	CD45RA-	CD45RA-	ANA816	534043
1063292	CXCR3+	CXCR3+	ANA76	534044
1063318	CD4+	CD4+	ANA41	534048
1063369	CD45RA-	CD45RA-	ANA816	534055
1063375	CD8-	CD8-	ANA810	534056
1063376	CXCR5-	CXCR5-	ANA78	534056
1063380	CD3+	CD3+	ANA809	534057
1063396	CD4+	CD4+	ANA41	534059
1063399	CD45RA-	CD45RA-	ANA816	534059
1063408	CXCR3-	CXCR3-	ANA76	534060
1063416	CCR6-	CCR6-	ANA36	534061
1063420	CD8+	CD8+	ANA810	534062
1063427	CD8+	CD8+	ANA810	534064
1063436	CD278+	ICOS+	ANA898	534066
1063452	CD138+	CD138+	ANA891	534070
1063457	CD138+	CD138+	ANA891	534071
1063459	CD19+	CD19+	ANA805	534072
1063461	CD14-	CD14-	ANA804	534072
1063469	B7-2+	CD86+	ANA868	534073
1063473	CD38+	CD38+	ANA808	534074
1063475	CD19+	CD19+	ANA805	534075
1063477	CD14-	CD14-	ANA804	534075
1063481	CD19+	CD19+	ANA805	534076
1063486	CD19+	CD19+	ANA805	534077
1063498	CD14-	CD14-	ANA804	534079
1063502	CD3-	CD3-	ANA809	534080
1063503	CD14-	CD14-	ANA804	534080
1063531	IgD-	IgD-	ANA813	534085
1063556	CD2+	CD2+	ANA860	534090
1063570	CD11c+	CD11c+	ANA814	534093
1063573	BDCA2, CD303-	BDCA2-	ANA870	534094
1063599	BDCA2, CD303-	BDCA2-	ANA870	534099
1063600	CD11c+	CD11c+	ANA814	534099
1063601	BDCA3-	BDCA3-	ANA894	534099
1063610	CD2+	CD2+	ANA860	534100
1063612	HLADR+	HLA-DR+	ANA812	534101
1063613	BDCA2, CD303-	BDCA2-	ANA870	534101
1063629	BDCA3+	BDCA3+	ANA894	534103
1063636	BDCA1-	CD1c-	ANA895	534104
1063643	BDCA1-	CD1c-	ANA895	534105
1063660	HLADR+	HLA-DR+	ANA812	534108
1063679	CCRL1+	CX3CR1+	ANA59	534114
1063683	CCRL1+	CX3CR1+	ANA59	534115
1063695	CD11b+	CD11b+	ANA878	534118
1063706	CD16-	CD16-	ANA811	534121
1063707	CD11b-	CD11b-	ANA878	534121
1063711	CD14+	CD14+	ANA804	534123
1063718	HLADRlo	HLA-DRlo	ANA812	534125
1063722	CD16-	CD16-	ANA811	534126
1063743	SLAN+	SLAN+	ANA906	534131
1063766	CD3+	CD3+	ANA809	534142
1063777	CD3+	CD3+	ANA809	534144
1063794	CD8-	CD8-	ANA810	534146
1063796	CD45RA-	CD45RA-	ANA816	534146
1063799	CD3+	CD3+	ANA809	534147
1063815	CD4+	CD4+	ANA41	534149
1063838	CD4+	CD4+	ANA41	534152
1063847	CD278+	ICOS+	ANA898	534153
1063851	CXCR5-	CXCR5-	ANA78	534154
1063855	CD3+	CD3+	ANA809	534155
1063859	CD45RA-	CD45RA-	ANA816	534155
1063866	CXCR5-	CXCR5-	ANA78	534156
1063890	CXCR3-	CXCR3-	ANA76	534159
1063922	CXCR5+	CXCR5+	ANA78	534165
1063924	CD4-	CD4-	ANA41	534166
1063925	CD8+	CD8+	ANA810	534166
1063926	CD278+	ICOS+	ANA898	534166
1063929	CD14-	CD14-	ANA804	534167
1063934	CD19+	CD19+	ANA805	534169
1063948	B7-2+	CD86+	ANA868	534171
1063954	CD19+	CD19+	ANA805	534173
1063958	CD20-	CD20-	ANA806	534173
1063960	CD19+	CD19+	ANA805	534174
1063968	CD38+	CD38+	ANA808	534175
1063971	CD19+	CD19+	ANA805	534176
1063972	CD3-	CD3-	ANA809	534176
1063976	CD19+	CD19+	ANA805	534177
1063988	CD14-	CD14-	ANA804	534179
1064003	IgD+	IgD+	ANA813	534182
1064005	CD19+	CD19+	ANA805	534183
1064023	CD19+	CD19+	ANA805	534186
1064024	CD3-	CD3-	ANA809	534186
1064035	BDCA2, CD303+	BDCA2+	ANA870	534188
1064068	BDCA2, CD303-	BDCA2-	ANA870	534195
1064072	HLADR+	HLA-DR+	ANA812	534196
1064075	B7-2+	CD86+	ANA868	534196
1064091	BDCA3-	BDCA3-	ANA894	534199
1064101		Lin1-		534201
1064104	CD11c+	CD11c+	ANA814	534201
1064115		Lin1-		534203
1064121		Lin1-		534204
1064123	BDCA2, CD303-	BDCA2-	ANA870	534204
1064138	CD11c+	CD11c+	ANA814	534206
1064140	BDCA1-	CD1c-	ANA895	534206
1064142		Lin1-		534207
1064161	HLADR+	HLA-DR+	ANA812	534212
1064162	CD16-	CD16-	ANA811	534212
1064163	CD14lo	CD14lo	ANA804	534213
