EXPSAMPLE_ACCESSION	REAGENT_ACCESSION
ES786786	ESR12326
ES786787	ESR12353
ES786787	ESR12337
ES786789	ESR12354
ES786789	ESR12337
ES788334	ESR12329
ES788335	ESR12342
ES788335	ESR12326
ES788337	ESR12332
ES788338	ESR12356
ES788339	ESR12354
ES788340	ESR12356
ES788342	ESR12360
ES788342	ESR12355
ES788343	ESR12357
ES788343	ESR12355
ES788345	ESR12354
ES788345	ESR12342
ES788347	ESR12361
ES788347	ESR12348
ES788347	ESR12345
ES788349	ESR12345
ES788354	ESR12342
ES788354	ESR12338
ES788354	ESR12336
ES788355	ESR12359
ES788355	ESR12341
ES788355	ESR12334
ES788357	ESR12338
ES788359	ESR12359
ES788359	ESR12334
ES788360	ESR12341
ES788360	ESR12337
ES788360	ESR12336
ES788361	ESR12335
ES788362	ESR12358
ES788364	ESR12342
ES788364	ESR12330
ES788364	ESR12327
ES788365	ESR12353
ES788365	ESR12334
ES788366	ESR12357
ES788367	ESR12357
ES788369	ESR12360
ES788369	ESR12356
ES788369	ESR12341
ES788371	ESR12349
ES788372	ESR12351
ES788373	ESR12351
ES788373	ESR12349
ES788373	ESR12346
ES788373	ESR12342
ES788374	ESR12347
ES788374	ESR12344
ES788378	ESR12341
ES788378	ESR12336
ES788379	ESR12338
ES788380	ESR12338
ES788381	ESR12341
ES788381	ESR12335
ES788391	ESR12359
ES788392	ESR12355
ES788392	ESR12334
ES788393	ESR12346
ES788393	ESR12344
ES788394	ESR12342
ES788394	ESR12338
ES788394	ESR12336
ES788394	ESR12334
ES788395	ESR12341
ES788396	ESR12350
ES788397	ESR12331
ES788397	ESR12329
ES788398	ESR12341
ES788398	ESR12335
ES788399	ESR12360
ES788399	ESR12353
ES788400	ESR12348
ES788401	ESR12335
ES788402	ESR12356
ES788402	ESR12337
ES788404	ESR12358
ES788404	ESR12334
ES788404	ESR12326
ES788405	ESR12335
ES788407	ESR12361
ES788408	ESR12337
ES788409	ESR12357
ES788409	ESR12355
ES788411	ESR12333
ES788411	ESR12332
ES788412	ESR12334
ES788413	ESR12360
ES788413	ESR12341
ES788413	ESR12337
ES788413	ESR12334
ES788414	ESR12349
ES788416	ESR12353
ES788417	ESR12349
ES788417	ESR12343
ES788418	ESR12331
ES788418	ESR12328
ES788419	ESR12342
ES788420	ESR12334
ES788421	ESR12360
ES788421	ESR12352
ES788422	ESR12352
ES788427	ESR12345
ES788428	ESR12351
ES788429	ESR12342
ES788430	ESR12348
ES788430	ESR12344
ES788431	ESR12350
ES788431	ESR12347
ES788432	ESR12342
ES788433	ESR12336
ES788435	ESR12340
ES788436	ESR12341
ES788436	ESR12339
ES788436	ESR12335
ES788437	ESR12340
ES788438	ESR12359
ES788438	ESR12335
ES788439	ESR12329
ES788439	ESR12326
ES788440	ESR12360
ES788440	ESR12353
ES788440	ESR12342
ES788441	ESR12352
ES788443	ESR12344
ES788447	ESR12354
ES788447	ESR12342
ES788448	ESR12337
ES788449	ESR12347
ES788449	ESR12344
ES788450	ESR12344
ES788451	ESR12341
ES788452	ESR12340
ES788452	ESR12336
ES788453	ESR12333
ES788453	ESR12330
ES788454	ESR12334
ES788455	ESR12357
ES788456	ESR12349
ES788457	ESR12349
ES788458	ESR12342
ES788458	ESR12341
ES788459	ESR12341
ES788460	ESR12331
ES788460	ESR12327
ES788461	ESR12341
ES788462	ESR12337
ES788464	ESR12350
ES788464	ESR12344
ES786791	ESR12337
ES786792	ESR12355
ES786792	ESR12352
ES786793	ESR12348
ES786793	ESR12344
ES786794	ESR12347
ES786794	ESR12345
ES786794	ESR12344
ES786794	ESR12343
ES786797	ESR12342
ES786801	ESR12334
ES786802	ESR12342
ES786802	ESR12339
ES786802	ESR12337
ES786803	ESR12337
ES786805	ESR12332
ES786805	ESR12330
ES786806	ESR12333
ES786806	ESR12327
ES786807	ESR12333
ES786807	ESR12328
ES786808	ESR12353
ES786808	ESR12342
ES786810	ESR12356
ES786810	ESR12334
ES786814	ESR12348
ES786815	ESR12345
ES786815	ESR12344
ES786817	ESR12350
ES786817	ESR12345
ES786818	ESR12350
ES786818	ESR12349
ES786818	ESR12345
ES786819	ESR12359
ES786819	ESR12340
ES786820	ESR12359
ES786820	ESR12342
ES786820	ESR12341
ES786820	ESR12339
ES786821	ESR12337
ES786821	ESR12336
ES786823	ESR12339
ES786823	ESR12335
ES786826	ESR12327
ES786828	ESR12341
ES786829	ESR12360
ES786829	ESR12352
ES786830	ESR12337
ES786832	ESR12360
ES786832	ESR12356
ES786832	ESR12337
ES786833	ESR12342
ES786836	ESR12348
ES786838	ESR12344
ES786839	ESR12347
ES786840	ESR12338
ES786840	ESR12334
ES786841	ESR12340
ES786842	ESR12340
ES786843	ESR12341
ES786843	ESR12337
ES786845	ESR12342
ES786845	ESR12337
ES786845	ESR12336
ES786847	ESR12335
ES786848	ESR12354
ES786849	ESR12338
ES786849	ESR12335
ES786850	ESR12355
ES786850	ESR12337
ES786851	ESR12347
ES786852	ESR12358
ES786852	ESR12327
ES786853	ESR12359
ES786854	ESR12355
ES786855	ESR12350
ES786855	ESR12349
ES786855	ESR12346
ES786855	ESR12345
ES786855	ESR12343
ES786856	ESR12338
ES786856	ESR12336
ES786856	ESR12334
ES786857	ESR12360
ES786857	ESR12357
ES786858	ESR12350
ES786859	ESR12334
ES786862	ESR12344
ES786863	ESR12357
ES786864	ESR12348
ES786866	ESR12330
ES786866	ESR12329
ES786867	ESR12358
ES786867	ESR12330
ES786869	ESR12356
ES786869	ESR12354
ES786869	ESR12353
ES786870	ESR12360
ES786871	ESR12360
ES786871	ESR12352
ES786872	ESR12355
ES786873	ESR12360
ES786873	ESR12341
ES786874	ESR12354
ES786874	ESR12353
ES786875	ESR12350
ES786876	ESR12361
ES786878	ESR12351
ES786878	ESR12342
ES786879	ESR12346
ES786880	ESR12345
ES786880	ESR12342
ES786881	ESR12339
ES786883	ESR12359
ES786883	ESR12341
ES786883	ESR12339
ES786883	ESR12334
ES786885	ESR12334
ES786886	ESR12341
ES786936	ESR12342
ES786936	ESR12333
ES786936	ESR12329
ES786936	ESR12327
ES786937	ESR12330
ES786938	ESR12326
ES786939	ESR12354
ES786940	ESR12357
ES786940	ESR12341
ES786941	ESR12342
ES786942	ESR12352
ES786942	ESR12334
ES786944	ESR12356
ES786944	ESR12354
ES786944	ESR12352
ES786944	ESR12337
ES786945	ESR12342
ES786947	ESR12347
ES786948	ESR12348
ES786948	ESR12347
ES786950	ESR12350
ES786950	ESR12346
ES786950	ESR12342
ES786951	ESR12340
ES786952	ESR12340
ES786952	ESR12336
ES786953	ESR12336
ES786953	ESR12335
ES786954	ESR12334
ES786957	ESR12358
ES786957	ESR12331
ES786958	ESR12342
ES786959	ESR12360
ES786959	ESR12356
ES786959	ESR12341
ES786959	ESR12337
ES786960	ESR12351
ES786961	ESR12359
ES786962	ESR12360
ES786962	ESR12342
ES786963	ESR12345
ES786964	ESR12326
ES786965	ESR12342
ES786965	ESR12339
ES786965	ESR12334
ES786966	ESR12360
ES786966	ESR12355
ES786966	ESR12353
ES786967	ESR12351
ES786971	ESR12332
ES786972	ESR12337
ES786973	ESR12342
ES786973	ESR12334
ES786974	ESR12345
ES786975	ESR12339
ES786976	ESR12357
ES786976	ESR12356
ES786976	ESR12341
ES786977	ESR12343
ES786978	ESR12334
ES786978	ESR12332
ES786979	ESR12341
ES786979	ESR12337
ES786979	ESR12334
ES786980	ESR12353
ES786982	ESR12338
ES787039	ESR12334
ES787039	ESR12328
ES787040	ESR12335
ES787042	ESR12346
ES787043	ESR12359
ES787043	ESR12339
ES787043	ESR12338
ES787044	ESR12353
ES787046	ESR12358
ES787046	ESR12333
ES787046	ESR12332
ES787047	ESR12342
ES787047	ESR12339
ES787047	ESR12337
ES787047	ESR12335
ES787048	ESR12353
ES787048	ESR12342
ES787053	ESR12342
ES787053	ESR12327
ES787055	ESR12357
ES787055	ESR12354
ES787056	ESR12349
ES787058	ESR12357
ES787059	ESR12348
ES787059	ESR12346
ES787059	ESR12344
ES787060	ESR12327
ES787061	ESR12341
ES787062	ESR12352
ES787063	ESR12349
ES787063	ESR12344
ES787064	ESR12337
ES787066	ESR12350
ES787066	ESR12349
ES787066	ESR12347
ES773769	ESR9768
ES773777	ESR9766
ES773778	ESR9767
ES773787	ESR9766
ES773794	ESR9769
ES773795	ESR9768
ES773802	ESR9768
ES773802	ESR9766
ES773804	ESR9767
ES773804	ESR9766
ES773805	ESR9769
ES773809	ESR9767
ES773811	ESR9769
ES773811	ESR9766
ES773812	ESR9767
ES773834	ESR9767
ES773835	ESR9767
ES773840	ESR11486
ES773854	ESR11486
ES773861	ESR11486
ES773873	ESR11486
ES773893	ESR11486
ES773922	ESR11486
ES773925	ESR11486
ES773936	ESR11486
ES773972	ESR11486
ES773993	ESR11497
ES774007	ESR11497
ES774048	ESR11497
ES774055	ESR11497
ES774065	ESR11497
ES717611	ESR9769
ES717614	ESR9769
ES717614	ESR9768
ES717614	ESR9767
ES717615	ESR9766
ES717616	ESR9769
ES717616	ESR9766
ES717617	ESR9767
ES717618	ESR9768
ES717618	ESR9766
ES717622	ESR9767
ES717641	ESR9766
ES717642	ESR9769
ES717649	ESR9766
ES717653	ESR9766
ES717654	ESR9767
ES717654	ESR9766
ES717655	ESR9768
ES773635	ESR9767
ES773636	ESR9767
ES773636	ESR9766
ES773637	ESR9768
ES773645	ESR9768
ES773652	ESR9769
ES773652	ESR9767
ES773657	ESR9767
ES773660	ESR9769
ES773660	ESR9767
ES773661	ESR9768
ES773662	ESR9767
ES773663	ESR9767
ES773666	ESR9767
ES773666	ESR9766
ES773685	ESR9768
ES773685	ESR9767
ES773692	ESR9766
ES773695	ESR9768
ES773695	ESR9766
ES773700	ESR9769
ES773700	ESR9768
ES773703	ESR9766
ES773732	ESR9767
ES773733	ESR9769
ES773746	ESR9768
ES773752	ESR9766
ES773754	ESR9768
ES773759	ESR9766
ES773760	ESR9768
ES773762	ESR9769
ES773762	ESR9768
ES773763	ESR9769
ES773763	ESR9768
ES773763	ESR9766
ES788912	ESR12326
ES788913	ESR12342
ES788914	ESR12360
ES788914	ESR12354
ES788915	ESR12361
ES788915	ESR12347
ES788915	ESR12346
ES788916	ESR12349
ES788917	ESR12334
ES788918	ESR12341
ES788918	ESR12338
ES788918	ESR12335
ES788919	ESR12334
ES788919	ESR12332
ES789185	ESR12358
ES789186	ESR12337
ES789187	ESR12356
ES789188	ESR12348
ES789189	ESR12339
ES789189	ESR12337
ES789190	ESR12357
ES789190	ESR12353
ES789190	ESR12352
ES789190	ESR12342
ES789190	ESR12337
ES789191	ESR12350
ES789191	ESR12348
ES789191	ESR12344
ES789192	ESR12342
ES789193	ESR12342
ES789193	ESR12340
ES789193	ESR12337
ES789194	ESR12353
ES789195	ESR12346
ES789195	ESR12344
ES789196	ESR12342
ES789196	ESR12339
ES789197	ESR12356
ES789197	ESR12353
ES789199	ESR12358
ES789199	ESR12332
ES789200	ESR12337
ES789201	ESR12342
ES789202	ESR12349
ES789203	ESR12339
ES789203	ESR12334
ES789204	ESR12354
ES789204	ESR12334
ES789205	ESR12351
ES789205	ESR12342
ES789221	ESR12332
ES789221	ESR12331
ES789222	ESR12340
ES789225	ESR12359
ES789225	ESR12340
ES789225	ESR12334
ES789226	ESR12356
ES789226	ESR12355
ES789227	ESR12345
ES789254	ESR12346
ES789254	ESR12345
ES788921	ESR12354
ES788922	ESR12342
ES788924	ESR12341
ES788924	ESR12334
ES788925	ESR12339
ES788926	ESR12326
ES788927	ESR12360
ES788927	ESR12355
ES788928	ESR12355
ES788928	ESR12337
ES788929	ESR12349
ES788929	ESR12345
ES788929	ESR12344
ES788931	ESR12334
ES788932	ESR12336
ES788933	ESR12332
ES788934	ESR12360
ES788934	ESR12357
ES788936	ESR12347
ES788936	ESR12346
ES788937	ESR12351
ES788937	ESR12350
ES788937	ESR12342
ES788940	ESR12332
ES788941	ESR12356
ES788941	ESR12352
ES788941	ESR12342
ES788941	ESR12341
ES788942	ESR12342
ES788943	ESR12351
ES788944	ESR12351
ES788944	ESR12348
ES788945	ESR12338
ES788945	ESR12334
ES788946	ESR12340
ES788946	ESR12339
ES788946	ESR12334
ES788947	ESR12358
ES788947	ESR12327
ES788948	ESR12334
ES788954	ESR12332
ES788955	ESR12328
ES788957	ESR12341
ES788957	ESR12334
ES788961	ESR12355
ES788961	ESR12352
ES788962	ESR12360
ES788962	ESR12337
ES788963	ESR12350
ES788964	ESR12351
ES788964	ESR12347
ES788964	ESR12345
ES788965	ESR12350
ES788965	ESR12345
ES788965	ESR12343
ES788966	ESR12348
ES788966	ESR12346
ES788968	ESR12347
ES788969	ESR12342
ES788970	ESR12341
ES788970	ESR12338
ES788970	ESR12335
ES788972	ESR12359
ES788973	ESR12339
ES788973	ESR12335
ES788974	ESR12339
ES788974	ESR12337
ES788974	ESR12335
ES788974	ESR12334
ES786709	ESR12331
ES786709	ESR12330
ES786710	ESR12329
ES786710	ESR12327
ES786712	ESR12357
ES786712	ESR12353
ES786713	ESR12357
ES786713	ESR12341
ES786714	ESR12341
ES786714	ESR12337
ES786715	ESR12355
ES786715	ESR12353
ES786715	ESR12334
ES786716	ESR12352
ES786719	ESR12351
ES786719	ESR12345
ES786721	ESR12347
ES786721	ESR12342
ES786722	ESR12361
ES786722	ESR12349
ES786722	ESR12345
ES786723	ESR12334
ES786724	ESR12341
ES786724	ESR12339
ES786725	ESR12339
ES786725	ESR12338
ES786726	ESR12340
ES786726	ESR12339
ES786726	ESR12336
ES786727	ESR12339
ES786727	ESR12334
ES786728	ESR12359
ES786728	ESR12341
ES786729	ESR12358
ES786729	ESR12331
ES786730	ESR12334
ES786730	ESR12330
ES786731	ESR12341
ES786731	ESR12334
ES786733	ESR12354
ES786733	ESR12353
ES786734	ESR12357
ES786734	ESR12341
ES786735	ESR12346
ES786736	ESR12343
ES786737	ESR12348
ES786738	ESR12361
ES786739	ESR12341
ES786739	ESR12339
ES786742	ESR12359
ES786742	ESR12340
ES786784	ESR12358
ES786784	ESR12327
ES786785	ESR12331
ES786785	ESR12328
ES786785	ESR12327
ES786786	ESR12333
ES786786	ESR12330
ES786786	ESR12329
ES786787	ESR12357
ES786787	ESR12354
ES786788	ESR12352
ES786788	ESR12341
ES786789	ESR12356
ES788334	ESR12334
ES788334	ESR12333
ES788334	ESR12330
ES788335	ESR12332
ES788336	ESR12358
ES788337	ESR12326
ES788339	ESR12360
ES788339	ESR12353
ES788341	ESR12353
ES788342	ESR12352
ES788342	ESR12341
ES788343	ESR12337
ES788344	ESR12357
ES788344	ESR12354
ES788344	ESR12334
ES788345	ESR12356
ES788346	ESR12346
ES788347	ESR12349
ES788348	ESR12348
ES788348	ESR12344
ES788349	ESR12350
ES788350	ESR12361
ES788350	ESR12345
ES788350	ESR12343
ES788351	ESR12350
ES788351	ESR12347
ES788351	ESR12346
ES788352	ESR12361
ES788353	ESR12350
ES788356	ESR12359
ES788356	ESR12338
ES788356	ESR12337
ES788357	ESR12335
ES788358	ESR12337
ES788358	ESR12335
ES788359	ESR12341
ES788359	ESR12335
ES788361	ESR12341
ES788361	ESR12340
ES788361	ESR12334
ES788362	ESR12334
ES788362	ESR12328
ES788362	ESR12327
ES788363	ESR12331
ES788364	ESR12331
ES788364	ESR12326
ES788366	ESR12360
ES788366	ESR12354
ES788366	ESR12342
ES788366	ESR12341
ES788367	ESR12334
ES788368	ESR12352
ES788368	ESR12342
ES788369	ESR12357
ES788369	ESR12334
ES788370	ESR12355
ES788370	ESR12353
ES788370	ESR12341
ES788371	ESR12348
ES788372	ESR12345
ES788372	ESR12343
ES788372	ESR12342
ES788373	ESR12345
ES788373	ESR12344
ES788373	ESR12343
ES788374	ESR12348
ES788374	ESR12343
ES788375	ESR12348
ES788375	ESR12347
ES788375	ESR12344
ES788375	ESR12343
ES788376	ESR12349
ES788376	ESR12347
ES788376	ESR12343
ES788377	ESR12341
ES788378	ESR12359
ES788378	ESR12342
ES788378	ESR12334
ES788380	ESR12339
ES788381	ESR12336
ES788382	ESR12342
ES788382	ESR12337
ES788382	ESR12335
ES788390	ESR12342
ES788390	ESR12333
ES788390	ESR12329
ES788391	ESR12341
ES788392	ESR12342
ES788393	ESR12349
ES788393	ESR12347
ES788394	ESR12340
ES788395	ESR12357
ES788396	ESR12347
ES788396	ESR12342
ES788397	ESR12342
ES788397	ESR12327
ES788398	ESR12359
ES788398	ESR12334
ES788399	ESR12352
ES788401	ESR12341
ES788402	ESR12357
ES788402	ESR12354
ES788404	ESR12332
ES788405	ESR12339
ES788406	ESR12357
ES788406	ESR12342
ES788406	ESR12341
ES788407	ESR12349
ES788407	ESR12342
ES788408	ESR12338
ES788409	ESR12342
ES788410	ESR12361
ES788410	ESR12349
ES788410	ESR12348
ES788412	ESR12335
ES788414	ESR12351
ES788415	ESR12337
ES788416	ESR12341
ES788417	ESR12347
ES788419	ESR12330
ES788419	ESR12329
ES788420	ESR12358
ES788420	ESR12330
ES788420	ESR12328
ES788422	ESR12357
ES788422	ESR12353
ES788422	ESR12341
ES788423	ESR12357
ES788423	ESR12341
ES788424	ESR12357
ES788424	ESR12354
ES788425	ESR12352
ES788426	ESR12352
ES788427	ESR12361
ES788427	ESR12348
ES788427	ESR12342
ES788428	ESR12348
ES788428	ESR12344
ES788428	ESR12343
ES788429	ESR12350
ES788429	ESR12349
ES788430	ESR12350
ES788431	ESR12361
ES788431	ESR12346
ES788432	ESR12351
ES788432	ESR12348
ES788433	ESR12342
ES788434	ESR12341
ES788435	ESR12335
ES788436	ESR12359
ES788436	ESR12340
ES788436	ESR12334
ES788437	ESR12341
ES788437	ESR12337
ES788438	ESR12341
ES788439	ESR12332
ES788441	ESR12341
ES788442	ESR12349
ES788443	ESR12347
ES788444	ESR12359
ES788444	ESR12342
ES788446	ESR12342
ES788446	ESR12329
ES788446	ESR12328
ES788447	ESR12355
ES788447	ESR12352
ES788450	ESR12361
ES788450	ESR12350
ES788450	ESR12347
ES788451	ESR12342
ES788451	ESR12336
ES788453	ESR12326
ES788455	ESR12356
ES788455	ESR12337
ES788456	ESR12342
ES788457	ESR12351
ES788457	ESR12345
ES788458	ESR12359
ES788458	ESR12338
ES788458	ESR12336
ES788459	ESR12339
ES788459	ESR12338
ES788461	ESR12353
ES788462	ESR12354
ES788463	ESR12345
ES788464	ESR12342
ES788466	ESR12341
ES788466	ESR12340
ES788466	ESR12336
ES786790	ESR12342
ES786790	ESR12337
ES786791	ESR12353
ES786792	ESR12353
ES786792	ESR12341
ES786792	ESR12334
ES786793	ESR12343
ES786794	ESR12342
ES786795	ESR12361
ES786795	ESR12351
ES786795	ESR12346
ES786795	ESR12343
ES786796	ESR12351
ES786796	ESR12348
ES786796	ESR12342
ES786798	ESR12344
ES786799	ESR12342
ES786800	ESR12340
ES786800	ESR12338
ES786800	ESR12336
ES786801	ESR12359
ES786801	ESR12336
ES786804	ESR12334
ES786805	ESR12331
ES786806	ESR12331
ES786806	ESR12328
ES786807	ESR12332
ES786807	ESR12326
ES786808	ESR12341
ES786809	ESR12360
ES786809	ESR12353
ES786811	ESR12334
ES786812	ESR12334
ES786813	ESR12334
ES786814	ESR12351
ES786814	ESR12350
ES786816	ESR12350
ES786817	ESR12351
ES786818	ESR12351
ES786818	ESR12342
ES786819	ESR12337
ES786820	ESR12340
ES786821	ESR12340
ES786822	ESR12334
ES786823	ESR12336
ES786824	ESR12334
ES786825	ESR12334
ES786825	ESR12327
ES786826	ESR12333
ES786826	ESR12330
ES786827	ESR12332
ES786827	ESR12330
ES786828	ESR12360
ES786829	ESR12342
ES786830	ESR12360
ES786830	ESR12357
ES786830	ESR12355
ES786830	ESR12342
ES786830	ESR12334
ES786831	ESR12357
ES786834	ESR12361
ES786834	ESR12342
ES786835	ESR12351
ES786835	ESR12344
ES786837	ESR12347
ES786837	ESR12344
ES786837	ESR12343
ES786838	ESR12346
ES786838	ESR12345
ES786839	ESR12346
ES786841	ESR12342
ES786841	ESR12338
ES786841	ESR12335
ES786842	ESR12359
ES786842	ESR12335
ES786842	ESR12334
ES786843	ESR12359
ES786843	ESR12339
ES786843	ESR12335
ES786844	ESR12342
ES786844	ESR12340
ES786844	ESR12338
ES786844	ESR12337
ES786845	ESR12340
ES786847	ESR12340
ES786847	ESR12338
ES786847	ESR12334
ES786848	ESR12337
ES786849	ESR12334
ES786850	ESR12357
ES786850	ESR12353
ES786852	ESR12329
ES786853	ESR12341
ES786854	ESR12352
ES786857	ESR12334
ES786858	ESR12361
ES786858	ESR12349
ES786858	ESR12348
ES786858	ESR12343
ES786862	ESR12346
ES786862	ESR12345
ES786864	ESR12343
ES786865	ESR12341
ES786865	ESR12339
ES786865	ESR12338
ES786865	ESR12334
ES786868	ESR12358
ES786868	ESR12334
ES786869	ESR12352
ES786870	ESR12355
ES786871	ESR12334
ES786872	ESR12357
ES786872	ESR12342
ES786873	ESR12334
ES786874	ESR12341
ES786875	ESR12343
ES786876	ESR12351
ES786877	ESR12351
ES786877	ESR12350
ES786877	ESR12349
ES786879	ESR12347
ES786882	ESR12336
ES786882	ESR12335
ES786883	ESR12336
ES786886	ESR12340
ES786937	ESR12328
ES786938	ESR12333
ES786940	ESR12353
ES786941	ESR12357
ES786941	ESR12353
ES786942	ESR12360
ES786942	ESR12353
ES786944	ESR12342
ES786945	ESR12344
ES786946	ESR12342
ES786948	ESR12361
ES786948	ESR12346
ES786951	ESR12336
ES786954	ESR12359
ES786955	ESR12342
ES786955	ESR12335
ES786956	ESR12339
ES786956	ESR12336
ES786957	ESR12332
ES786958	ESR12341
ES786959	ESR12354
ES786961	ESR12342
ES786962	ESR12357
ES786962	ESR12356
ES786962	ESR12355
ES786964	ESR12329
ES786965	ESR12335
ES786966	ESR12352
ES786967	ESR12344
ES786967	ESR12343
ES786969	ESR12356
ES786969	ESR12334
ES786970	ESR12361
ES786970	ESR12351
ES786971	ESR12334
ES786971	ESR12331
ES786972	ESR12342
ES786972	ESR12341
ES786973	ESR12354
ES786973	ESR12337
ES786974	ESR12351
ES786974	ESR12343
ES786975	ESR12336
ES786976	ESR12342
ES786977	ESR12361
ES786977	ESR12350
ES786978	ESR12333
ES786978	ESR12329
ES786979	ESR12338
ES786980	ESR12334
ES786981	ESR12347
ES786981	ESR12344
ES786982	ESR12342
ES786983	ESR12357
ES786983	ESR12352
ES786984	ESR12344
ES787039	ESR12333
ES787040	ESR12339
ES787040	ESR12334
ES787041	ESR12360
ES787041	ESR12356
ES787042	ESR12348
ES787047	ESR12341
ES787047	ESR12338
ES787049	ESR12349
ES787049	ESR12348
ES787049	ESR12346
ES787049	ESR12342
ES787050	ESR12359
ES787050	ESR12337
ES787050	ESR12335
ES787051	ESR12353
ES787052	ESR12345
ES787054	ESR12359
ES787054	ESR12341
ES787054	ESR12340
ES787055	ESR12353
ES787055	ESR12342
ES787057	ESR12342
ES787057	ESR12341
ES787057	ESR12336
ES787058	ESR12342
ES787058	ESR12341
ES787058	ESR12334
ES787060	ESR12332
ES787060	ESR12331
ES787060	ESR12328
ES787062	ESR12360
ES787062	ESR12353
ES787064	ESR12338
ES787065	ESR12352
ES773768	ESR9766
ES773776	ESR9766
ES773794	ESR9767
ES773795	ESR9769
ES773796	ESR9768
ES773796	ESR9766
ES773799	ESR9766
ES773800	ESR9769
ES773800	ESR9766
ES773801	ESR9767
ES773803	ESR9767
ES773805	ESR9768
ES773809	ESR9768
ES773811	ESR9768
ES773811	ESR9767
ES773812	ESR9769
ES773812	ESR9768
ES773813	ESR9768
ES773814	ESR9768
ES773833	ESR9769
ES773842	ESR11486
ES773851	ESR11486
ES773859	ESR11486
ES773868	ESR11486
ES773876	ESR11486
ES773994	ESR11497
ES774050	ESR11497
ES774051	ESR11497
ES774053	ESR11497
ES717609	ESR9769
ES717609	ESR9767
ES717618	ESR9767
ES717619	ESR9767
ES717619	ESR9766
ES717621	ESR9769
ES717621	ESR9768
ES717641	ESR9768
ES717645	ESR9767
ES717646	ESR9767
ES717647	ESR9768
ES717653	ESR9768
ES717654	ESR9769
ES717655	ESR9769
ES717656	ESR9768
ES773646	ESR9768
ES773650	ESR9768
ES773651	ESR9766
ES773662	ESR9769
ES773663	ESR9769
ES773665	ESR9766
ES773666	ESR9769
ES773667	ESR9769
ES773675	ESR9769
ES773675	ESR9767
ES773675	ESR9766
ES773676	ESR9766
ES773683	ESR9768
ES773683	ESR9767
ES773698	ESR9769
ES773699	ESR9766
ES773703	ESR9767
ES773711	ESR9766
ES773733	ESR9766
ES773737	ESR9768
ES773737	ESR9766
ES773738	ESR9769
ES773738	ESR9766
ES773752	ESR9769
ES773753	ESR9768
ES773753	ESR9767
ES773759	ESR9767
ES773765	ESR9768
ES773765	ESR9767
ES773765	ESR9766
ES773766	ESR9769
ES773767	ESR9767
ES788912	ESR12330
ES788913	ESR12354
ES788915	ESR12351
ES788915	ESR12345
ES788915	ESR12344
ES788915	ESR12343
ES788916	ESR12345
ES788916	ESR12342
ES788917	ESR12339
ES788917	ESR12336
ES788919	ESR12342
ES789185	ESR12331
ES789186	ESR12338
ES789187	ESR12360
ES789188	ESR12351
ES789191	ESR12343
ES789192	ESR12328
ES789192	ESR12326
ES789195	ESR12348
ES789195	ESR12347
ES789198	ESR12351
ES789198	ESR12347
ES789198	ESR12343
ES789199	ESR12342
ES789199	ESR12333
ES789200	ESR12341
ES789202	ESR12346
ES789203	ESR12342
ES789203	ESR12338
ES789203	ESR12335
ES789204	ESR12337
ES789205	ESR12350
ES789205	ESR12346
ES789205	ESR12344
ES789221	ESR12333
ES789222	ESR12341
ES789223	ESR12360
ES789224	ESR12361
ES789224	ESR12349
ES789226	ESR12357
ES789254	ESR12361
ES789254	ESR12351
ES788920	ESR12337
ES788921	ESR12353
ES788921	ESR12341
ES788921	ESR12334
ES788923	ESR12351
ES788923	ESR12350
ES788924	ESR12339
ES788924	ESR12336
ES788927	ESR12337
ES788928	ESR12334
ES788929	ESR12351
ES788929	ESR12347
ES788930	ESR12346
ES788930	ESR12342
ES788931	ESR12338
ES788932	ESR12359
ES788934	ESR12355
ES788935	ESR12355
ES788936	ESR12351
ES788936	ESR12342
ES788937	ESR12349
ES788938	ESR12339
ES788938	ESR12334
ES788939	ESR12359
ES788939	ESR12342
ES788940	ESR12334
ES788941	ESR12354
ES788942	ESR12334
ES788943	ESR12347
ES788945	ESR12341
ES788945	ESR12336
ES788947	ESR12334
ES788947	ESR12331
ES788947	ESR12329
ES788949	ESR12354
ES788949	ESR12353
ES788949	ESR12341
ES788950	ESR12347
ES788951	ESR12345
ES788951	ESR12342
ES788956	ESR12358
ES788956	ESR12332
ES788956	ESR12329
ES788956	ESR12326
ES788957	ESR12355
ES788957	ESR12354
ES788957	ESR12353
ES788958	ESR12355
ES788958	ESR12337
ES788960	ESR12355
ES788960	ESR12352
ES788960	ESR12342
ES788961	ESR12341
ES788962	ESR12354
ES788962	ESR12352
ES788963	ESR12351
ES788963	ESR12344
ES788963	ESR12343
ES788964	ESR12343
ES788966	ESR12347
ES788966	ESR12345
ES788969	ESR12338
ES788970	ESR12336
ES788971	ESR12341
ES788971	ESR12337
ES788971	ESR12336
ES788972	ESR12336
ES788973	ESR12337
ES788974	ESR12342
ES788974	ESR12340
ES788974	ESR12338
ES786708	ESR12334
ES786708	ESR12330
ES786708	ESR12328
ES786709	ESR12358
ES786709	ESR12342
ES786709	ESR12329
ES786710	ESR12333
ES786710	ESR12328
ES786711	ESR12342
ES786711	ESR12334
ES786712	ESR12356
ES786713	ESR12355
ES786713	ESR12353
ES786713	ESR12337
ES786715	ESR12337
ES786716	ESR12360
ES786716	ESR12357
ES786716	ESR12334
ES786720	ESR12348
ES786720	ESR12345
ES786720	ESR12343
ES786721	ESR12361
ES786721	ESR12346
ES786722	ESR12351
