FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
450635	Flow cytometry result	105605064	2621.450635.fcs	2621.fcs	2799
450636	Flow cytometry result	108011528	2621.450636.txt	2621.txt	2799
450637	Flow cytometry compensation or control	7343086	2618.450637.fcs	2618.fcs	2799
450638	Flow cytometry compensation or control	8230003	2684.450638.fcs	2684.fcs	2799
450639	Flow cytometry compensation or control	13177414	2686.450639.fcs	2686.fcs	2799
450640	Flow cytometry compensation or control	10226212	2688.450640.fcs	2688.fcs	2799
450641	Flow cytometry compensation or control	11811438	2690.450641.fcs	2690.fcs	2799
450642	Flow cytometry compensation or control	24429920	2692.450642.fcs	2692.fcs	2799
450643	Flow cytometry compensation or control	9136380	2694.450643.fcs	2694.fcs	2799
450644	Flow cytometry compensation or control	10681550	2696.450644.fcs	2696.fcs	2799
450645	Flow cytometry compensation or control	10215678	2698.450645.fcs	2698.fcs	2799
450646	Flow cytometry compensation or control	7673425	2700.450646.fcs	2700.fcs	2799
450647	Flow cytometry compensation or control	11512167	2702.450647.fcs	2702.fcs	2799
450648	Flow cytometry compensation or control	24233877	2704.450648.fcs	2704.fcs	2799
450673	Flow cytometry result	61976912	3293.450673.fcs	3293.fcs	2799
450674	Flow cytometry result	65646014	3293.450674.txt	3293.txt	2799
450675	Flow cytometry result	43330358	3405.450675.fcs	3405.fcs	2799
450676	Flow cytometry result	46173728	3405.450676.txt	3405.txt	2799
450677	Flow cytometry result	65300687	2061.450677.fcs	2061.fcs	2799
450678	Flow cytometry result	70529299	2061.450678.txt	2061.txt	2799
450679	Flow cytometry result	64374353	2631.450679.fcs	2631.fcs	2799
450680	Flow cytometry result	66268701	2631.450680.txt	2631.txt	2799
450704	Flow cytometry compensation or control	12276433	3152.450704.fcs	3152.fcs	2799
450705	Flow cytometry compensation or control	6610921	3212.450705.fcs	3212.fcs	2799
450706	Flow cytometry compensation or control	15403407	3214.450706.fcs	3214.fcs	2799
450707	Flow cytometry compensation or control	19444439	3216.450707.fcs	3216.fcs	2799
450708	Flow cytometry compensation or control	15104080	3218.450708.fcs	3218.fcs	2799
450709	Flow cytometry compensation or control	14716200	3220.450709.fcs	3220.fcs	2799
450710	Flow cytometry compensation or control	20051548	3222.450710.fcs	3222.fcs	2799
450711	Flow cytometry compensation or control	25692562	3224.450711.fcs	3224.fcs	2799
450712	Flow cytometry compensation or control	19874480	3226.450712.fcs	3226.fcs	2799
450713	Flow cytometry compensation or control	26010863	3228.450713.fcs	3228.fcs	2799
450714	Flow cytometry compensation or control	32128283	3230.450714.fcs	3230.fcs	2799
450715	Flow cytometry compensation or control	11920993	3232.450715.fcs	3232.fcs	2799
450718	Flow cytometry compensation or control	8338334	2891.450718.fcs	2891.fcs	2799
450719	Flow cytometry compensation or control	14471653	2894.450719.fcs	2894.fcs	2799
