EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES1004862	579570	FCM
ES1004867	579575	FCM
ES1004874	578669	FCM
ES1004876	579584	FCM
ES1004881	579589	FCM
ES1004894	579602	FCM
ES1003797	578490	FCM
ES1003800	578494	FCM
ES1003805	578500	FCM
ES1003806	578367	FCM
ES1003806	578501	FCM
ES1003808	578503	FCM
ES1003809	578346	FCM
ES1003811	578506	FCM
ES1003814	578510	FCM
ES1003815	578511	FCM
ES1003818	578515	FCM
ES1003818	578514	FCM
ES1003820	578517	FCM
ES1003822	578515	FCM
ES1003825	578348	FCM
ES1003841	578540	FCM
ES1003842	578542	FCM
ES1003843	578456	FCM
ES1003846	578546	FCM
ES1003847	578547	FCM
ES1003850	578551	FCM
ES1003852	578315	FCM
ES1003860	578318	FCM
ES1003869	578315	FCM
ES1003870	578572	FCM
ES1003871	578573	FCM
ES1003874	578576	FCM
ES1003876	578579	FCM
ES1003877	578580	FCM
ES1003887	578591	FCM
ES1003891	578595	FCM
ES1003893	578548	FCM
ES1003907	578536	FCM
ES1003908	578456	FCM
ES1003912	578311	FCM
ES1003916	578620	FCM
ES1003918	578518	FCM
ES1003920	578625	FCM
ES1003924	578315	FCM
ES1003926	578348	FCM
ES1003930	578337	FCM
ES1003932	578355	FCM
ES1003939	578472	FCM
ES1003945	578489	FCM
ES1003953	578257	FCM
ES1003955	578346	FCM
ES1003966	578337	FCM
ES1003968	578676	FCM
ES1003971	578658	FCM
ES1003976	578315	FCM
ES1003985	578693	FCM
ES1003992	578542	FCM
ES1003993	578326	FCM
ES1003995	578429	FCM
ES1004340	579048	FCM
ES1004341	578518	FCM
ES1004344	579052	FCM
ES1004346	579054	FCM
ES1004350	579058	FCM
ES1004359	579067	FCM
ES1004363	579071	FCM
ES1004364	579072	FCM
ES1004365	578344	FCM
ES1004366	578275	FCM
ES1004367	578403	FCM
ES1004368	579076	FCM
ES1004373	578478	FCM
ES1004373	579081	FCM
ES1004376	578367	FCM
ES1004377	579085	FCM
ES1004379	579087	FCM
ES1004387	579095	FCM
ES1004395	579103	FCM
ES1004397	578472	FCM
ES1004399	578370	FCM
ES1004402	579110	FCM
ES1004410	579118	FCM
ES1004415	578346	FCM
ES1004417	579125	FCM
ES1004419	579127	FCM
ES1004420	578322	FCM
ES1004421	579129	FCM
ES1004425	578326	FCM
ES1004437	579145	FCM
ES1004460	578358	FCM
ES1004469	579177	FCM
