EXPSAMPLE_ACCESSION	FILE_INFO_ID	RESULT_SCHEMA
ES834721	523410	FCM
ES834714	523410	FCM
ES834711	523410	FCM
ES834705	523410	FCM
ES834703	523410	FCM
ES834700	523410	FCM
ES834695	523410	FCM
ES834692	523410	FCM
ES834689	523410	FCM
ES834687	523410	FCM
ES834675	523410	FCM
ES834672	523410	FCM
ES834668	523410	FCM
ES834658	523410	FCM
ES834657	523410	FCM
ES834644	523410	FCM
ES834636	523410	FCM
ES834632	523410	FCM
ES834628	523410	FCM
ES834609	523410	FCM
ES834603	523410	FCM
ES834601	523410	FCM
ES834589	523410	FCM
ES834584	523410	FCM
ES834580	523410	FCM
ES834578	523410	FCM
ES835065	523410	FCM
ES835064	523410	FCM
ES835060	523410	FCM
ES835058	523410	FCM
ES835055	523410	FCM
ES835040	523410	FCM
ES835035	523410	FCM
ES835019	523410	FCM
ES835017	523410	FCM
ES834988	523410	FCM
ES834982	523410	FCM
ES834974	523410	FCM
ES834955	523410	FCM
ES834939	523410	FCM
ES834937	523410	FCM
ES834936	523410	FCM
ES834933	523410	FCM
ES834930	523410	FCM
ES834909	523410	FCM
ES834897	523410	FCM
ES834894	523410	FCM
ES834884	523410	FCM
ES834879	523410	FCM
ES834869	523410	FCM
ES834868	523410	FCM
ES834834	523410	FCM
ES834829	523410	FCM
ES834825	523410	FCM
ES834824	523410	FCM
ES834818	523410	FCM
ES834815	523410	FCM
ES834807	523410	FCM
ES834805	523410	FCM
ES834802	523410	FCM
ES834799	523410	FCM
ES834576	523410	FCM
ES834575	523410	FCM
ES834573	523410	FCM
ES834750	523411	FCM
ES834737	523411	FCM
ES834733	523411	FCM
ES834722	523411	FCM
ES834709	523411	FCM
ES834705	523411	FCM
ES834701	523411	FCM
ES834699	523411	FCM
ES834690	523411	FCM
ES834676	523411	FCM
ES834674	523411	FCM
ES834661	523411	FCM
ES834660	523411	FCM
ES834659	523411	FCM
ES834654	523411	FCM
ES834649	523411	FCM
ES834646	523411	FCM
ES834643	523411	FCM
ES834641	523411	FCM
ES834624	523411	FCM
ES834582	523411	FCM
ES834579	523411	FCM
ES835073	523411	FCM
ES835046	523411	FCM
ES835045	523411	FCM
ES835021	523411	FCM
ES834981	523411	FCM
ES834958	523411	FCM
ES834944	523411	FCM
ES834943	523411	FCM
ES834938	523411	FCM
ES834930	523411	FCM
ES834924	523411	FCM
ES834912	523411	FCM
ES834886	523411	FCM
ES834880	523411	FCM
ES834857	523411	FCM
ES834842	523411	FCM
ES834837	523411	FCM
ES834830	523411	FCM
ES834829	523411	FCM
ES834825	523411	FCM
ES834817	523411	FCM
ES834803	523411	FCM
ES834792	523411	FCM
ES834789	523411	FCM
ES834786	523411	FCM
ES834782	523411	FCM
ES834573	523411	FCM
ES834572	523411	FCM
ES834571	523411	FCM
ES834774	523412	FCM
ES834770	523412	FCM
ES834752	523412	FCM
ES834742	523412	FCM
ES834736	523412	FCM
ES834732	523412	FCM
ES834727	523412	FCM
ES834721	523412	FCM
ES834715	523412	FCM
ES834714	523412	FCM
ES834711	523412	FCM
ES834701	523412	FCM
ES834695	523412	FCM
ES834687	523412	FCM
ES834678	523412	FCM
ES834671	523412	FCM
ES834663	523412	FCM
ES834655	523412	FCM
ES834644	523412	FCM
ES834635	523412	FCM
ES834632	523412	FCM
ES834626	523412	FCM
ES834625	523412	FCM
ES834618	523412	FCM
ES834605	523412	FCM
ES834602	523412	FCM
ES834600	523412	FCM
ES834594	523412	FCM
ES834593	523412	FCM
ES834582	523412	FCM
ES835080	523412	FCM
ES835070	523412	FCM
ES835061	523412	FCM
ES835055	523412	FCM
ES835054	523412	FCM
ES835038	523412	FCM
ES835031	523412	FCM
ES835020	523412	FCM
ES835016	523412	FCM
ES835000	523412	FCM
ES834995	523412	FCM
ES834988	523412	FCM
ES834985	523412	FCM
ES834977	523412	FCM
ES834971	523412	FCM
ES834970	523412	FCM
ES834969	523412	FCM
ES834968	523412	FCM
ES834961	523412	FCM
ES834949	523412	FCM
