RESULT_ID	ANALYTE_PREFERRED	ANALYTE_REPORTED	ARM_ACCESSION	ASSAY_GROUP_ID	ASSAY_ID	BIOSAMPLE_ACCESSION	COMMENTS	CONCENTRATION_UNIT_REPORTED	CONCENTRATION_UNIT_PREFERRED	CONCENTRATION_VALUE_REPORTED	CONCENTRATION_VALUE_PREFERRED	EXPERIMENT_ACCESSION	MFI	MFI_COORDINATE	REPOSITORY_ACCESSION	REPOSITORY_NAME	SOURCE_ACCESSION	SOURCE_TYPE	STUDY_ACCESSION	STUDY_TIME_COLLECTED	STUDY_TIME_COLLECTED_UNIT	SUBJECT_ACCESSION	WORKSPACE_ID
263794	ANA202	PDGFBB	ARM856		198	BS736825		pg/ml	pg/ml	2385	2385	EXP13808	1555				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263795	ANA27	RANTES	ARM856		198	BS736825		pg/ml	pg/ml	1406	1406	EXP13808	9075				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263796	ANA208	RESISTIN	ARM856		198	BS736825		pg/ml	pg/ml	1612	1612	EXP13808	1726				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263797	ANA186	SCF	ARM856		198	BS736825		pg/ml	pg/ml	2	2	EXP13808	46				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263798	ANA212	TGFA	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	67				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263799	ANA213	TGFB	ARM856		198	BS736825		pg/ml	pg/ml	12	12	EXP13808	128				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263800	ANA220	TNFA	ARM856		198	BS736825		pg/ml	pg/ml	8	8	EXP13808	54				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263801	ANA192	TNFB	ARM856		198	BS736825		pg/ml	pg/ml	0	0	EXP13808	21				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263802	ANA237	TRAIL	ARM856		198	BS736825		pg/ml	pg/ml	34	34	EXP13808	180				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263803	ANA702	VCAM1	ARM856		198	BS736825		pg/ml	pg/ml	4093	4093	EXP13808	5166				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263804	ANA709	VEGF	ARM856		198	BS736825		pg/ml	pg/ml	60	60	EXP13808	119				ES805301	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263805	ANA43	CD40L	ARM856		198	BS736825		pg/ml	pg/ml	124	124	EXP13808	188				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263806		CHEX1	ARM856		198	BS736825		N/A		0		EXP13808	1021				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263807		CHEX2	ARM856		198	BS736825		N/A		0		EXP13808	684				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263808		CHEX3	ARM856		198	BS736825		N/A		0		EXP13808	3333				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263809		CHEX4	ARM856		198	BS736825		N/A		0		EXP13808	88				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263810	ANA70	ENA78	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	35				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263811	ANA3	EOTAXIN	ARM856		198	BS736825		pg/ml	pg/ml	141	141	EXP13808	1288				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263812	ANA86	FASL	ARM856		198	BS736825		pg/ml	pg/ml	19	19	EXP13808	88				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263813	ANA88	FGFB	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	25				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263814	ANA56	GCSF	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	33				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263815	ANA53	GMCSF	ARM856		198	BS736825		pg/ml	pg/ml	66	66	EXP13808	135				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263816	ANA60	GROA	ARM856		198	BS736825		pg/ml	pg/ml	24	24	EXP13808	57				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263817	ANA92	HGF	ARM856		198	BS736825		pg/ml	pg/ml	77	77	EXP13808	285				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263818	ANA705	ICAM1	ARM856		198	BS736825		pg/ml	pg/ml	11916	11916	EXP13808	4455				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263819	ANA717	IFNA	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	16				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263820	ANA108	IFNB	ARM856		198	BS736825		pg/ml	pg/ml	11	11	EXP13808	210				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263821	ANA110	IFNG	ARM856		198	BS736825		pg/ml	pg/ml	28	28	EXP13808	50				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263822	ANA118	IL10	ARM856		198	BS736825		pg/ml	pg/ml	0	0	EXP13808	14				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263823	ANA124	IL12P40	ARM856		198	BS736825		pg/ml	pg/ml	20	20	EXP13808	147				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263824	ANA800	IL12P70	ARM856		198	BS736825		pg/ml	pg/ml	8	8	EXP13808	49				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263825	ANA127	IL13	ARM856		198	BS736825		pg/ml	pg/ml	31	31	EXP13808	52				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263826	ANA130	IL15	ARM856		198	BS736825		pg/ml	pg/ml	0	0	EXP13808	25				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263827	ANA801	IL17	ARM856		198	BS736825		pg/ml	pg/ml	7	7	EXP13808	69				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263828	ANA137	IL17F	ARM856		198	BS736825		pg/ml	pg/ml	30	30	EXP13808	145				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263829	ANA142	IL1A	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	24				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263830	ANA143	IL1B	ARM856		198	BS736825		pg/ml	pg/ml	2	2	EXP13808	62				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263831	ANA145	IL1RA	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	22				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263832	ANA148	IL2	ARM856		198	BS736825		pg/ml	pg/ml	279	279	EXP13808	301				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263833	ANA174	IL4	ARM856		198	BS736825		pg/ml	pg/ml	12	12	EXP13808	74				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263834	ANA176	IL5	ARM856		198	BS736825		pg/ml	pg/ml	74	74	EXP13808	110				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263835	ANA178	IL6	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	20				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263836	ANA181	IL7	ARM856		198	BS736825		pg/ml	pg/ml	310	310	EXP13808	320				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263837	ANA72	IL8	ARM856		198	BS736825		pg/ml	pg/ml	3	3	EXP13808	39				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263838	ANA61	IP10	ARM856		198	BS736825		pg/ml	pg/ml	76	76	EXP13808	205				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263839	ANA714	LEPTIN	ARM856		198	BS736825		pg/ml	pg/ml	774	774	EXP13808	247				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263840	ANA190	LIF	ARM856		198	BS736825		pg/ml	pg/ml	19	19	EXP13808	129				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263841	ANA11	MCP1	ARM856		198	BS736825		pg/ml	pg/ml	66	66	EXP13808	464				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263842	ANA28	MCP3	ARM856		198	BS736825		pg/ml	pg/ml	24	24	EXP13808	130				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263843	ANA51	MCSF	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	16				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263844	ANA73	MIG	ARM856		198	BS736825		pg/ml	pg/ml	7	7	EXP13808	129				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263845	ANA20	MIP1A	ARM856		198	BS736825		pg/ml	pg/ml	23	23	EXP13808	175				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263846	ANA24	MIP1B	ARM856		198	BS736825		pg/ml	pg/ml	92	92	EXP13808	422				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263847	ANA699	NGF	ARM856		198	BS736825		pg/ml	pg/ml	101	101	EXP13808	48				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263848	ANA708	PAI1	ARM856		198	BS736825		pg/ml	pg/ml	3757	3757	EXP13808	10541				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263849	ANA202	PDGFBB	ARM856		198	BS736825		pg/ml	pg/ml	2103	2103	EXP13808	1353				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263850	ANA27	RANTES	ARM856		198	BS736825		pg/ml	pg/ml	1338	1338	EXP13808	8841				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263851	ANA208	RESISTIN	ARM856		198	BS736825		pg/ml	pg/ml	1396	1396	EXP13808	1508				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263852	ANA186	SCF	ARM856		198	BS736825		pg/ml	pg/ml	0	0	EXP13808	37				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263853	ANA212	TGFA	ARM856		198	BS736825		pg/ml	pg/ml	1	1	EXP13808	50				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263854	ANA213	TGFB	ARM856		198	BS736825		pg/ml	pg/ml	7	7	EXP13808	107				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263855	ANA220	TNFA	ARM856		198	BS736825		pg/ml	pg/ml	7	7	EXP13808	49				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263856	ANA192	TNFB	ARM856		198	BS736825		pg/ml	pg/ml	0	0	EXP13808	19				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263857	ANA237	TRAIL	ARM856		198	BS736825		pg/ml	pg/ml	29	29	EXP13808	166				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263858	ANA702	VCAM1	ARM856		198	BS736825		pg/ml	pg/ml	3508	3508	EXP13808	4613				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263859	ANA709	VEGF	ARM856		198	BS736825		pg/ml	pg/ml	51	51	EXP13808	106				ES805302	EXPSAMPLE	SDY202	0	Days	SUB120357	2883
263860	ANA43	CD40L	ARM856		198	BS736827		pg/ml	pg/ml	180	180	EXP13808	242				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263861		CHEX1	ARM856		198	BS736827		N/A		0		EXP13808	1001				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263862		CHEX2	ARM856		198	BS736827		N/A		0		EXP13808	677				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263863		CHEX3	ARM856		198	BS736827		N/A		0		EXP13808	3688				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263864		CHEX4	ARM856		198	BS736827		N/A		0		EXP13808	83				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263865	ANA70	ENA78	ARM856		198	BS736827		pg/ml	pg/ml	531	531	EXP13808	162				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263866	ANA3	EOTAXIN	ARM856		198	BS736827		pg/ml	pg/ml	75	75	EXP13808	494				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263867	ANA86	FASL	ARM856		198	BS736827		pg/ml	pg/ml	20	20	EXP13808	91				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263868	ANA88	FGFB	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	38				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263869	ANA56	GCSF	ARM856		198	BS736827		pg/ml	pg/ml	49	49	EXP13808	74				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263870	ANA53	GMCSF	ARM856		198	BS736827		pg/ml	pg/ml	91	91	EXP13808	191				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263871	ANA60	GROA	ARM856		198	BS736827		pg/ml	pg/ml	25	25	EXP13808	59				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263872	ANA92	HGF	ARM856		198	BS736827		pg/ml	pg/ml	93	93	EXP13808	336				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263873	ANA705	ICAM1	ARM856		198	BS736827		pg/ml	pg/ml	22350	22350	EXP13808	5829				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263874	ANA717	IFNA	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	23				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263875	ANA108	IFNB	ARM856		198	BS736827		pg/ml	pg/ml	38	38	EXP13808	322				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263876	ANA110	IFNG	ARM856		198	BS736827		pg/ml	pg/ml	43	43	EXP13808	68				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263877	ANA118	IL10	ARM856		198	BS736827		pg/ml	pg/ml	0	0	EXP13808	34				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263878	ANA124	IL12P40	ARM856		198	BS736827		pg/ml	pg/ml	24	24	EXP13808	169				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263879	ANA800	IL12P70	ARM856		198	BS736827		pg/ml	pg/ml	17	17	EXP13808	67				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263880	ANA127	IL13	ARM856		198	BS736827		pg/ml	pg/ml	29	29	EXP13808	49				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263881	ANA130	IL15	ARM856		198	BS736827		pg/ml	pg/ml	61	61	EXP13808	61				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263882	ANA801	IL17	ARM856		198	BS736827		pg/ml	pg/ml	12	12	EXP13808	99				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263883	ANA137	IL17F	ARM856		198	BS736827		pg/ml	pg/ml	34	34	EXP13808	154				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263884	ANA142	IL1A	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	29				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263885	ANA143	IL1B	ARM856		198	BS736827		pg/ml	pg/ml	4	4	EXP13808	91				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263886	ANA145	IL1RA	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	26				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263887	ANA148	IL2	ARM856		198	BS736827		pg/ml	pg/ml	193	193	EXP13808	208				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263888	ANA174	IL4	ARM856		198	BS736827		pg/ml	pg/ml	9	9	EXP13808	64				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263889	ANA176	IL5	ARM856		198	BS736827		pg/ml	pg/ml	85	85	EXP13808	123				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263890	ANA178	IL6	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	33				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263891	ANA181	IL7	ARM856		198	BS736827		pg/ml	pg/ml	248	248	EXP13808	256				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263892	ANA72	IL8	ARM856		198	BS736827		pg/ml	pg/ml	4	4	EXP13808	50				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263893	ANA61	IP10	ARM856		198	BS736827		pg/ml	pg/ml	78	78	EXP13808	213				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263894	ANA714	LEPTIN	ARM856		198	BS736827		pg/ml	pg/ml	4520	4520	EXP13808	2427				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263895	ANA190	LIF	ARM856		198	BS736827		pg/ml	pg/ml	21	21	EXP13808	139				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263896	ANA11	MCP1	ARM856		198	BS736827		pg/ml	pg/ml	61	61	EXP13808	415				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263897	ANA28	MCP3	ARM856		198	BS736827		pg/ml	pg/ml	21	21	EXP13808	127				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263898	ANA51	MCSF	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	18				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263899	ANA73	MIG	ARM856		198	BS736827		pg/ml	pg/ml	44	44	EXP13808	294				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263900	ANA20	MIP1A	ARM856		198	BS736827		pg/ml	pg/ml	35	35	EXP13808	244				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263901	ANA24	MIP1B	ARM856		198	BS736827		pg/ml	pg/ml	77	77	EXP13808	326				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263902	ANA699	NGF	ARM856		198	BS736827		pg/ml	pg/ml	133	133	EXP13808	62				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263903	ANA708	PAI1	ARM856		198	BS736827		pg/ml	pg/ml	5573	5573	EXP13808	11938				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263904	ANA202	PDGFBB	ARM856		198	BS736827		pg/ml	pg/ml	1266	1266	EXP13808	771				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263905	ANA27	RANTES	ARM856		198	BS736827		pg/ml	pg/ml	1557	1557	EXP13808	9551				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263906	ANA208	RESISTIN	ARM856		198	BS736827		pg/ml	pg/ml	1284	1284	EXP13808	1395				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263907	ANA186	SCF	ARM856		198	BS736827		pg/ml	pg/ml	19	19	EXP13808	85				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263908	ANA212	TGFA	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	62				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263909	ANA213	TGFB	ARM856		198	BS736827		pg/ml	pg/ml	16	16	EXP13808	144				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263910	ANA220	TNFA	ARM856		198	BS736827		pg/ml	pg/ml	6	6	EXP13808	46				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263911	ANA192	TNFB	ARM856		198	BS736827		pg/ml	pg/ml	0	0	EXP13808	24				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263912	ANA237	TRAIL	ARM856		198	BS736827		pg/ml	pg/ml	52	52	EXP13808	228				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263913	ANA702	VCAM1	ARM856		198	BS736827		pg/ml	pg/ml	9806	9806	EXP13808	8747				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263914	ANA709	VEGF	ARM856		198	BS736827		pg/ml	pg/ml	339	339	EXP13808	482				ES805307	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263915	ANA43	CD40L	ARM856		198	BS736827		pg/ml	pg/ml	148	148	EXP13808	211				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263916		CHEX1	ARM856		198	BS736827		N/A		0		EXP13808	943				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263917		CHEX2	ARM856		198	BS736827		N/A		0		EXP13808	729				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263918		CHEX3	ARM856		198	BS736827		N/A		0		EXP13808	3483				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263919		CHEX4	ARM856		198	BS736827		N/A		0		EXP13808	75				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263920	ANA70	ENA78	ARM856		198	BS736827		pg/ml	pg/ml	452	452	EXP13808	138				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263921	ANA3	EOTAXIN	ARM856		198	BS736827		pg/ml	pg/ml	73	73	EXP13808	477				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263922	ANA86	FASL	ARM856		198	BS736827		pg/ml	pg/ml	18	18	EXP13808	86				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263923	ANA88	FGFB	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	37				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263924	ANA56	GCSF	ARM856		198	BS736827		pg/ml	pg/ml	44	44	EXP13808	70				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263925	ANA53	GMCSF	ARM856		198	BS736827		pg/ml	pg/ml	76	76	EXP13808	158				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263926	ANA60	GROA	ARM856		198	BS736827		pg/ml	pg/ml	23	23	EXP13808	56				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263927	ANA92	HGF	ARM856		198	BS736827		pg/ml	pg/ml	74	74	EXP13808	276				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263928	ANA705	ICAM1	ARM856		198	BS736827		pg/ml	pg/ml	16825	16825	EXP13808	5302				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263929	ANA717	IFNA	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	20				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263930	ANA108	IFNB	ARM856		198	BS736827		pg/ml	pg/ml	28	28	EXP13808	282				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263931	ANA110	IFNG	ARM856		198	BS736827		pg/ml	pg/ml	35	35	EXP13808	58				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263932	ANA118	IL10	ARM856		198	BS736827		pg/ml	pg/ml	0	0	EXP13808	34				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263933	ANA124	IL12P40	ARM856		198	BS736827		pg/ml	pg/ml	20	20	EXP13808	147				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263934	ANA800	IL12P70	ARM856		198	BS736827		pg/ml	pg/ml	16	16	EXP13808	65				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263935	ANA127	IL13	ARM856		198	BS736827		pg/ml	pg/ml	31	31	EXP13808	52				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263936	ANA130	IL15	ARM856		198	BS736827		pg/ml	pg/ml	38	38	EXP13808	47				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263937	ANA801	IL17	ARM856		198	BS736827		pg/ml	pg/ml	11	11	EXP13808	92				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263938	ANA137	IL17F	ARM856		198	BS736827		pg/ml	pg/ml	29	29	EXP13808	143				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263939	ANA142	IL1A	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	24				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263940	ANA143	IL1B	ARM856		198	BS736827		pg/ml	pg/ml	3	3	EXP13808	81				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263941	ANA145	IL1RA	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	24				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263942	ANA148	IL2	ARM856		198	BS736827		pg/ml	pg/ml	154	154	EXP13808	168				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263943	ANA174	IL4	ARM856		198	BS736827		pg/ml	pg/ml	8	8	EXP13808	61				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263944	ANA176	IL5	ARM856		198	BS736827		pg/ml	pg/ml	76	76	EXP13808	112				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263945	ANA178	IL6	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	27				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263946	ANA181	IL7	ARM856		198	BS736827		pg/ml	pg/ml	222	222	EXP13808	230				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263947	ANA72	IL8	ARM856		198	BS736827		pg/ml	pg/ml	4	4	EXP13808	45				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263948	ANA61	IP10	ARM856		198	BS736827		pg/ml	pg/ml	73	73	EXP13808	193				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263949	ANA714	LEPTIN	ARM856		198	BS736827		pg/ml	pg/ml	4081	4081	EXP13808	2136				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263950	ANA190	LIF	ARM856		198	BS736827		pg/ml	pg/ml	17	17	EXP13808	119				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263951	ANA11	MCP1	ARM856		198	BS736827		pg/ml	pg/ml	57	57	EXP13808	364				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263952	ANA28	MCP3	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	114				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263953	ANA51	MCSF	ARM856		198	BS736827		pg/ml	pg/ml	1	1	EXP13808	17				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263954	ANA73	MIG	ARM856		198	BS736827		pg/ml	pg/ml	31	31	EXP13808	240				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263955	ANA20	MIP1A	ARM856		198	BS736827		pg/ml	pg/ml	31	31	EXP13808	216				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263956	ANA24	MIP1B	ARM856		198	BS736827		pg/ml	pg/ml	70	70	EXP13808	283				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263957	ANA699	NGF	ARM856		198	BS736827		pg/ml	pg/ml	126	126	EXP13808	59				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
263958	ANA708	PAI1	ARM856		198	BS736827		pg/ml	pg/ml	3784	3784	EXP13808	10568				ES805308	EXPSAMPLE	SDY202	0	Days	SUB120358	2883
