FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
187807	8		Alexa 647-A	CCL4	MIP-1b
187809	1		FSC-A		FSC-A
187812	10		407E-A	CD3E	CD3
187814	1		FSC-A		FSC-A
187821	4		FITC-A	IL2	IL-2
187823	4		FITC-A	IL2	IL-2
187830	12		407A-A	FAS	CD95
187845	5		PerCP Cy 5-5-A	PRF1	Perforin
187856	4		FITC-A	IL2	IL-2
187858	10		407E-A	CD3E	CD3
187872	13		407B-A	CD4	CD4
185749	9		V450-A		CD11C
185750	10		407E-A	CD3E	CD3
185790	8		APC C7-A	CD14	CD14 APC C7-A
185798	7		APC-A		CD123 APC-A
185801	8		APC C7-A	CD14	CD14 APC C7-A
185807	8		APC C7-A	CD14	CD14 APC C7-A
185813	5		PE-A	NCAM1	CD56 PE-A
187093	10		APC Cy7-A	CD3E	CD3
187094	10		APC Cy7-A	CD3E	CD3
187104	11		407E-A	HLA-DRA	HLA-DR
187105	11		407E-A	HLA-DRA	HLA-DR
187107	7		PE Cy7-A	CCR4	CD194
187112	2		SSC-A		SSC-A
187124	6		APC Cy7-A	CD3E	CD3
185859	2		SSC-A		SSC-A
187499	4		FITC-A	IL2	IL-2 FITC-A
187501	13		407B-A	CD4	CD4 407B-A
187518	12		407A-A	FAS	CD95
187530	1		FSC-A		FSC-A
187540	10		407E-A	CD3E	CD3
187547	1		FSC-A		FSC-A
187561	13		407B-A	CD4	CD4
187564	13		407B-A	CD4	CD4
186628	2		SSC-A		SSC-A
186637	6		APC Cy7-A	CD3E	CD3
186648	10		APC Cy7-A	CD3E	CD3
186661	13		407A-A	IL2RA	CD25
186674	3		FITC-A	IGHD	IgD
186696	1		FSC-A		FSC-A
186705	5		PE-A	CD38	CD38
186714	3		FITC-A	PTPRC	CD45RO
186735	9		407F-A	CD20	CD20
186737	2		SSC-A		SSC-A
188326	6		PE-A	LAMP1	CD107a
187136	3		FITC-A	IGHD	IgD
187137	9		407F-A	CD20	CD20
187143	11		407D-A		407D-A
187144	8		Alexa 647-A	IL7R	CD127
187145	3		FITC-A	PTPRC	CD45RO
187151	12		407F-A	CD28	CD28
187156	6		532D-A	CD38	CD38
187159	8		Alexa 647-A	IL7R	CD127
187164	5		PE-A	CD38	CD38
187167	2		SSC-A		SSC-A
187186	3		FITC-A	IGHD	IgD
188758	6		PE-A	LAMP1	CD107a
188760	6		PE-A	LAMP1	CD107a
188791	2		FSC-H		FSC-H
187574	9		APC Cy7-A	IFNG	IFN-g
188338	13		407B-A	CD4	CD4
188354	1		FSC-A		FSC-A
188376	4		FITC-A	IL2	IL-2
188381	13		407B-A	CD4	CD4
188386	6		PE-A	LAMP1	CD107a
188393	4		FITC-A	IL2	IL-2
188402	11		407F-A	CD8A	CD8
188806	10		407E-A	CD3E	CD3
188822	11		407F-A	CD8A	CD8
188823	2		FSC-H		FSC-H
188828	4		FITC-A	IL2	IL-2
188844	7		PE Cy7-A	TNF	TNF-a
188845	13		407B-A	CD4	CD4
188846	2		FSC-H		FSC-H
185871	5		PE-A	NCAM1	CD56 PE-A
185874	5		PE-A	NCAM1	CD56 PE-A
185894	4		PerCP Cy 5-5-A	CD20	CD20
185905	9		V450-A		CD11C
185909	8		APC C7-A	CD14	CD14
185923	3		FITC-A		CD86 FITC-A
185932	9		V450-A	ITAX	CD11C V450-A
185934	7		APC-A		CD123 APC-A
185940	6		PE Cy7-A	FCG3A	CD16 PE Cy7-A
185952	1		FSC-A		FSC-A
185958	10		PE-A	LEPR	LEPR
186750	3		FITC-A	IGHD	IgD
187191	7		407A-A	CD38	CD38
187197	5		PE-A	CD38	CD38 PE-A
187198	9		Alexa700-A	CD4	CD4 Alexa700-A
187226	2		SSC-A		SSC-A
187230	8		407E-A	CD19	CD19
187236	5		PerCP Cy 5-5-A	PRF1	Perforin
187601	11		407F-A	CD8A	CD8
187611	6		PE-A	LAMP1	CD107a
187622	5		PerCP Cy 5-5-A	PRF1	Perforin
187632	6		PE-A	LAMP1	CD107a
187641	6		PE-A	LAMP1	CD107a
187643	9		APC Cy7-A	IFNG	IFN-g
187665	12		407A-A	FAS	CD95
187671	2		FSC-H		FSC-H
186766	9		Alexa700-A	CD4	CD4
186776	3		FITC-A	IGHD	IgD
186782	5		APC-A	CD27	CD27
186787	6		532D-A	CD38	CD38
186788	1		FSC-A		FSC-A
186790	5		PE-A	CD38	CD38
186798	2		SSC-A		SSC-A
186805	2		SSC-A		SSC-A
186810	7		PE Cy7-A	CCR4	CD194
186811	2		SSC-A		SSC-A
186850	3		FITC-A	PTPRC	CD45RO
188431	9		Alexa700-A	CD4	CD4
188436	13		407A-A	IL2RA	CD25
187269	6		PE-A	LAMP1	CD107a
187271	10		407E-A	CD3E	CD3
187283	1		FSC-A		FSC-A
187289	5		PerCP Cy 5-5-A	PRF1	Perforin
187295	6		PE-A	LAMP1	CD107a
188476	8		407E-A	CD19	CD19
188492	7		PE Cy7-A	CCR4	CD194
188497	11		407E-A	HLA-DRA	HLA-DR
188519	12		407A-A	FAS	CD95
188521	7		PE Cy7-A	TNF	TNF-a
188529	5		PerCP Cy 5-5-A	PRF1	Perforin
185533	1		FSC-A		FSC-A
185542	3		FITC-A	CD86	CD86
185545	4		PerCP Cy 5-5-A	CD20	CD20
185553	3		FITC-A	CD86	CD86
185556	2		SSC-A		SSC-A
185566	3		FITC-A	CD86	CD86
185570	5		PE-A	NCAM1	CD56
186858	12		407F-A	CD28	CD28
186866	9		Alexa700-A	CD4	CD4
186873	7		407A-A	CD38	CD38
186874	1		FSC-A		FSC-A
186877	8		407E-A	CD19	CD19
186885	1		FSC-A		FSC-A
186891	5		APC-A	CD27	CD27
185601	11		Alexa700-A	HLA-DRA	HLA DR
185608	10		407E-A	CD3E	CD3
187298	12		407A-A	FAS	CD95
187322	5		PerCP Cy 5-5-A	PRF1	Perforin
187334	3		SSC-A		SSC-A
187358	2		FSC-H		FSC-H
187363	13		407B-A	CD4	CD4 407B-A
187364	1		FSC-A		FSC-A
186902	12		407F-A	CD28	CD28
186918	4		PE Cy7-A	CD24	CD24
186922	8		407E-A	CD19	CD19
186960	9		Alexa700-A	CD4	CD4
186963	8		Alexa 647-A	IL7R	CD127
186970	5		PE-A	CD38	CD38
188540	2		FSC-H		FSC-H
188542	12		407A-A	FAS	CD95
188543	13		407B-A	CD4	CD4
188548	8		Alexa 647-A	CCL4	MIP-1b
188554	8		Alexa 647-A	CCL4	MIP-1b
188564	4		FITC-A	IL2	IL-2
187370	1		FSC-A		FSC-A
187375	13		407B-A	CD4	CD4 407B-A
187383	5		PerCP Cy 5-5-A		Perforin PerCP Cy 5-5-A
188569	6		PE-A	LAMP1	CD107a
188580	11		407F-A	CD8A	CD8
188581	13		407B-A	CD4	CD4
188584	4		FITC-A	IL2	IL-2
188614	4		FITC-A	IL2	IL-2
188617	11		407F-A	CD8A	CD8
188636	8		Alexa 647-A	CCL4	MIP-1b
185645	8		APC C7-A	CD14	CD14
185647	8		APC C7-A	CD14	CD14
185652	7		APC-A	IL3RA	CD123
185680	6		PE Cy7-A	FCG3A	CD16 PE Cy7-A
185680	11		Alexa700-A	HLA-DRA	HLA DR Alexa700-A
185707	9		V450-A		CD11C
185711	5		PE-A	NCAM1	CD56
185716	10		407E-A	CD3E	CD3
187005	2		SSC-A		SSC-A
187014	9		407F-A	CD20	CD20
187019	8		Alexa 647-A	IL7R	CD127
185730	7		APC-A	IL3RA	CD123
187399	2		FSC-H		FSC-H
187412	11		407F-A	CD8A	CD8
187420	11		407F-A	CD8A	CD8
187439	10		407E-A	CD3E	CD3 407E-A
187445	7		PE Cy7-A	TNF	TNF-a PE Cy7-A
187447	2		FSC-H		FSC-H
187448	3		SSC-A		SSC-A
187455	12		407A-A		CD95 407A-A
187463	6		PE-A		CD107a PE-A
188219	2		FSC-H		FSC-H
188238	5		PerCP Cy 5-5-A	PRF1	Perforin
188248	3		SSC-A		SSC-A
188250	3		SSC-A		SSC-A
188251	7		PE Cy7-A	TNF	TNF-a
188259	1		FSC-A		FSC-A
188262	12		407A-A	FAS	CD95
188272	10		407E-A	CD3E	CD3
188282	2		FSC-H		FSC-H
188287	5		PerCP Cy 5-5-A	PRF1	Perforin
188294	10		407E-A	CD3E	CD3
188297	5		PerCP Cy 5-5-A	PRF1	Perforin
188300	13		407B-A	CD4	CD4
188301	10		407E-A	CD3E	CD3
188303	9		APC Cy7-A	IFNG	IFN-g
188309	12		407A-A	FAS	CD95
188313	3		SSC-A		SSC-A
188318	4		FITC-A	IL2	IL-2
187075	9		407F-A	CD20	CD20
187077	8		407E-A	CD19	CD19
188651	9		APC Cy7-A	IFNG	IFN-g
188674	5		PerCP Cy 5-5-A	PRF1	Perforin
188676	4		FITC-A	IL2	IL-2
188681	12		407A-A	FAS	CD95
188684	2		FSC-H		FSC-H
187480	5		PerCP Cy 5-5-A	PRF1	Perforin
188687	8		Alexa 647-A	CCL4	MIP-1b
188695	12		407A-A	FAS	CD95
188696	7		PE Cy7-A	TNF	TNF-a
188709	3		SSC-A		SSC-A
188711	1		FSC-A		FSC-A
188715	1		FSC-A		FSC-A
188723	2		FSC-H		FSC-H
188728	7		PE Cy7-A	TNF	TNF-a
188744	5		PerCP Cy 5-5-A	PRF1	Perforin
186522	6		APC Cy7-A	CD3E	CD3
186522	11		407D-A		407D-A
186535	6		532D-A	CD38	CD38
186535	11		407E-A	HLA-DRA	HLA-DR
186551	9		Alexa700-A	CD4	CD4
186561	6		APC Cy7-A	CD3E	CD3
186571	6		APC Cy7-A	CD3E	CD3
186481	10		APC Cy7-A	CD3E	CD3 APC Cy7-A
186485	10		APC Cy7-A	CD3E	CD3 APC Cy7-A
186490	12		407F-A		CD28 407F-A
186494	10		APC Cy7-A	CD3E	CD3 APC Cy7-A
186511	2		SSC-A		SSC-A
186519	1		FSC-A		FSC-A
186530	10		APC Cy7-A	CD3E	CD3
186538	13		407A-A	IL2RA	CD25
186541	10		APC Cy7-A	CD3E	CD3
186548	8		Alexa 647-A	IL7R	CD127
188195	2		FSC-H		FSC-H
188204	4		FITC-A	IL2	IL-2
185656	12		Time		Time
185691	8		APC C7-A	CD14	CD14 APC C7-A
185697	3		FITC-A	CD86	CD86
188206	5		PerCP Cy 5-5-A	PRF1	Perforin
188216	13		407B-A	CD4	CD4
188231	6		PE-A	LAMP1	CD107a
188237	12		407A-A	FAS	CD95
188249	2		FSC-H		FSC-H
188259	6		PE-A	LAMP1	CD107a
188262	2		FSC-H		FSC-H
188274	9		APC Cy7-A	IFNG	IFN-g
188286	8		Alexa 647-A	CCL4	MIP-1b
185699	4		PerCP Cy 5-5-A	CD20	CD20
185707	8		APC C7-A	CD14	CD14
185728	10		407E-A	CD3E	CD3
185729	9		V450-A		CD11C
185734	3		FITC-A	CD86	CD86
185736	9		V450-A		CD11C
185749	8		APC C7-A	CD14	CD14
185761	11		Alexa700-A	HLA-DRA	HLA DR
188433	4		PerCP Cy 5-5-A	CD4	CD4
188464	11		407D-A		407D-A
188470	4		PE Cy7-A	CD24	CD24
188473	9		407F-A	CD20	CD20
188479	7		PE Cy7-A	CCR4	CD194
188490	5		PE-A	CD38	CD38
188495	10		APC Cy7-A	CD3E	CD3
188497	10		APC Cy7-A	CD3E	CD3
185467	7		APC-A		APC-A
185472	2		SSC-A		SSC-A
186577	5		APC-A	CD27	CD27
186585	4		PE Cy7-A	CD24	CD24
186590	4		PerCP Cy 5-5-A	CD4	CD4
186594	7		PE Cy7-A	CCR4	CD194
186602	4		PerCP Cy 5-5-A	CD4	CD4
185479	10		407E-A		V500
185482	10		407E-A		V500
185483	4		PerCP Cy 5-5-A		PerCP Cy 5-5-A
185506	1		FSC-A		FSC-A
185510	8		APC C7-A	CD14	CD14
185513	4		PerCP Cy 5-5-A	CD20	CD20
185531	4		PerCP Cy 5-5-A	CD20	CD20
185534	11		Alexa700-A	HLA-DRA	HLA DR
185547	2		SSC-A		SSC-A
185549	9		V450-A		CD11C
185558	1		FSC-A		FSC-A
186697	2		SSC-A		SSC-A
186698	5		APC-A	CD27	CD27
186700	5		PE-A	CD38	CD38
186705	3		FITC-A	PTPRC	CD45RO
186707	7		PE Cy7-A	CCR4	CD194
186710	5		PE-A	CD38	CD38
186711	11		407E-A	HLA-DRA	HLA-DR
186720	10		APC Cy7-A	CD3E	CD3
186721	8		Alexa 647-A	IL7R	CD127
186255	5		APC-A	CD27	CD27
186293	2		SSC-A		SSC-A
186312	2		SSC-A		SSC-A
186328	5		PE-A	CD38	CD38 PE-A
186334	12		407F-A		CD28 407F-A
186338	3		FITC-A	PTPRC	CD45RO FITC-A
186341	8		Alexa 647-A	IL7R	CD127
186342	3		FITC-A	PTPRC	CD45RO FITC-A
186611	8		Alexa 647-A	IL7R	CD127
186620	7		407A-A	CD38	CD38
186636	9		407F-A	CD20	CD20
186650	1		FSC-A		FSC-A
186651	9		Alexa700-A	CD4	CD4
186671	11		407E-A	HLA-DRA	HLA-DR
186682	11		407D-A		407D-A
188292	3		SSC-A		SSC-A
188296	1		FSC-A		FSC-A
188306	9		APC Cy7-A	IFNG	IFN-g
188310	1		FSC-A		FSC-A
188317	13		407B-A	CD4	CD4
187993	3		SSC-A		SSC-A
188024	3		SSC-A		SSC-A
188025	3		SSC-A		SSC-A
188032	2		FSC-H		FSC-H
188045	5		PerCP Cy 5-5-A	PRF1	Perforin
188047	7		PE Cy7-A	TNF	TNF-a
188049	2		FSC-H		FSC-H
188055	5		PerCP Cy 5-5-A	PRF1	Perforin
188061	2		FSC-H		FSC-H
188072	6		PE-A	LAMP1	CD107a
186725	6		532D-A	CD38	CD38
186734	9		407F-A	CD20	CD20
186739	2		SSC-A		SSC-A
186741	6		APC Cy7-A	CD3E	CD3
186744	10		PE-A	LEPR	LEPR
186773	8		407E-A	CD19	CD19
186779	5		APC-A	CD27	CD27
186784	12		407F-A	CD28	CD28
188387	5		PerCP Cy 5-5-A	PRF1	Perforin
188400	10		407E-A	CD3E	CD3
188422	10		407E-A	CD3E	CD3
186795	6		532D-A	CD38	CD38
186823	9		407F-A	CD20	CD20
186836	2		SSC-A		SSC-A
188338	12		407A-A	FAS	CD95
188342	13		407B-A	CD4	CD4
188352	9		APC Cy7-A	IFNG	IFN-g
188372	7		PE Cy7-A	TNF	TNF-a
188373	2		FSC-H		FSC-H
185583	5		PE-A	NCAM1	CD56
185597	8		APC C7-A	CD14	CD14
185599	4		PerCP Cy 5-5-A	CD20	CD20
185615	7		APC-A	IL3RA	CD123
185628	4		PerCP Cy 5-5-A	CD20	CD20
185638	6		PE Cy7-A	FCG3A	CD16
185638	11		Alexa700-A	HLA-DRA	HLA DR
185645	7		APC-A	IL3RA	CD123
185649	2		SSC-A		SSC-A
185651	9		V450-A		CD11C
186357	6		532D-A	CD38	CD38 532D-A
186362	9		Alexa700-A	CD4	CD4 Alexa700-A
186363	11		407E-A	HLA-DRA	HLA-DR 407E-A
186395	3		FITC-A	PTPRC	CD45RO FITC-A
186402	8		Alexa 647-A	IL7R	CD127
186404	9		Alexa700-A	CD4	CD4
186411	1		FSC-A		FSC-A
186420	11		407E-A	HLA-DRA	HLA-DR
186432	5		PE-A	CD38	CD38
186440	8		Alexa 647-A	IL7R	CD127
188080	11		407F-A	CD8A	CD8
188083	10		407E-A	CD3E	CD3
188086	9		APC Cy7-A	IFNG	IFN-g
188087	1		FSC-A		FSC-A
188093	12		407A-A	FAS	CD95
188100	7		PE Cy7-A	TNF	TNF-a
188105	4		FITC-A	IL2	IL-2
188115	2		FSC-H		FSC-H
188116	7		PE Cy7-A	TNF	TNF-a
188123	13		407B-A	CD4	CD4
188128	2		FSC-H		FSC-H
188130	7		PE Cy7-A	TNF	TNF-a
188144	10		407E-A	CD3E	CD3
188149	12		407A-A	FAS	CD95
188153	6		PE-A	LAMP1	CD107a
188182	11		407F-A	CD8A	CD8
186074	5		APC-A	CD27	CD27
186076	7		407A-A	CD38	CD38
186093	6		APC Cy7-A	CD3E	CD3
186098	3		FITC-A	PTPRC	CD45RO
186111	1		FSC-A		FSC-A
186122	6		532D-A	CD38	CD38
186122	11		407E-A	HLA-DRA	HLA-DR
186124	1		FSC-A		FSC-A
187764	11		407F-A	CD8A	CD8
187768	1		FSC-A		FSC-A
187352	11		407F-A	CD8A	CD8
187360	5		PerCP Cy 5-5-A	PRF1	Perforin
187365	6		PE-A		CD107a PE-A
187370	11		407F-A	CD8A	CD8
187382	10		407E-A	CD3E	CD3
187383	3		SSC-A		SSC-A
187384	2		FSC-H		FSC-H
187404	13		407B-A	CD4	CD4
187407	1		FSC-A		FSC-A
187413	11		407F-A	CD8A	CD8 407F-A
187428	7		PE Cy7-A	TNF	TNF-a
187782	11		407F-A	CD8A	CD8
187785	8		Alexa 647-A	CCL4	MIP-1b
187796	2		FSC-H		FSC-H
187809	11		407F-A	CD8A	CD8
187814	6		PE-A	LAMP1	CD107a
187814	11		407F-A	CD8A	CD8
187830	2		FSC-H		FSC-H
187831	2		FSC-H		FSC-H
186901	13		407A-A	IL2RA	CD25
186909	1		FSC-A		FSC-A
186927	8		Alexa 647-A		CD127 Alexa 647-A
186954	3		FITC-A	PTPRC	CD45RO
186957	4		PerCP Cy 5-5-A	CD4	CD4
186963	7		PE Cy7-A	CCR4	CD194
186966	2		SSC-A		SSC-A
187440	13		407B-A	CD4	CD4
186967	13		407A-A	IL2RA	CD25
186968	13		407A-A	IL2RA	CD25
186972	3		FITC-A	PTPRC	CD45RO
186980	4		PerCP Cy 5-5-A	CD4	CD4
186989	7		407A-A	CD38	CD38
186995	7		407A-A	CD38	CD38
187014	8		407E-A	CD19	CD19
187016	12		407F-A	CD28	CD28
188609	3		SSC-A		SSC-A
188628	4		FITC-A	IL2	IL-2
188637	4		FITC-A	IL2	IL-2
188646	3		SSC-A		SSC-A
188648	2		FSC-H		FSC-H
188667	4		FITC-A	IL2	IL-2
186155	4		PerCP Cy 5-5-A	CD4	CD4
186165	10		PE-A	LEPR	LEPR
188669	1		FSC-A		FSC-A
188671	4		FITC-A	IL2	IL-2
188674	3		SSC-A		SSC-A
188685	6		PE-A	LAMP1	CD107a
188688	5		PerCP Cy 5-5-A	PRF1	Perforin
186178	2		SSC-A		SSC-A
186179	3		FITC-A	IGHD	IgD
186180	4		PE Cy7-A	CD24	CD24
186202	2		SSC-A		SSC-A
186215	12		407F-A	CD28	CD28
186227	13		407A-A	IL2RA	CD25
186243	2		SSC-A		SSC-A
186245	9		407F-A	CD20	CD20
187861	7		PE Cy7-A	TNF	TNF-a
187872	12		407A-A	FAS	CD95
187890	5		PerCP Cy 5-5-A	PRF1	Perforin
187446	4		FITC-A	IL2	IL-2
187455	2		FSC-H		FSC-H
187456	8		Alexa 647-A	CCL4	MIP-1b
187469	6		PE-A		CD107a PE-A
187472	4		FITC-A	IL2	IL-2
187477	3		SSC-A		SSC-A
187481	3		SSC-A		SSC-A
187518	2		FSC-H		FSC-H
187519	7		PE Cy7-A	TNF	TNF-a PE Cy7-A
187520	11		407F-A	CD8A	CD8
187525	3		SSC-A		SSC-A
187910	2		FSC-H		FSC-H
187917	12		407A-A	FAS	CD95
187923	1		FSC-A		FSC-A
187963	9		APC Cy7-A	IFNG	IFN-g
187966	9		APC Cy7-A	IFNG	IFN-g
187019	7		PE Cy7-A	CCR4	CD194
187035	8		Alexa 647-A	IL7R	CD127
187046	7		PE Cy7-A	CCR4	CD194
187051	1		FSC-A		FSC-A
187053	8		407E-A	CD19	CD19
187088	11		407E-A	HLA-DRA	HLA-DR
187091	7		PE Cy7-A	CCR4	CD194
187102	13		407A-A	IL2RA	CD25
187104	10		APC Cy7-A	CD3E	CD3
188726	3		SSC-A		SSC-A
188757	6		PE-A	LAMP1	CD107a
188760	10		407E-A	CD3E	CD3
188768	9		APC Cy7-A	IFNG	IFN-g
188769	4		FITC-A	IL2	IL-2
188784	11		407F-A	CD8A	CD8
188792	3		SSC-A		SSC-A
188796	11		407F-A	CD8A	CD8
188797	4		FITC-A	IL2	IL-2
185784	11		Alexa700-A	HLA-DRA	HLA DR
185797	10		407E-A	CD3E	CD3 407E-A
185841	5		PE-A	NCAM1	CD56
185843	1		FSC-A		FSC-A
185857	10		407E-A	CD3E	CD3
185867	3		FITC-A		CD86 FITC-A
187553	10		407E-A	CD3E	CD3
187558	1		FSC-A		FSC-A
187571	8		Alexa 647-A	CCL4	MIP-1b
187585	11		407F-A	CD8A	CD8
187616	5		PerCP Cy 5-5-A	PRF1	Perforin
187617	6		PE-A	LAMP1	CD107a
187618	7		PE Cy7-A	TNF	TNF-a
187624	4		FITC-A	IL2	IL-2
187639	10		407E-A	CD3E	CD3
187130	2		SSC-A		SSC-A
187138	1		FSC-A		FSC-A
187160	9		Alexa700-A	CD4	CD4
187165	13		407A-A	IL2RA	CD25
187196	10		APC Cy7-A	CD3E	CD3 APC Cy7-A
187212	3		FITC-A	PTPRC	CD45RO FITC-A
188818	5		PerCP Cy 5-5-A	PRF1	Perforin
188820	5		PerCP Cy 5-5-A	PRF1	Perforin
188822	10		407E-A	CD3E	CD3
188847	1		FSC-A		FSC-A
185887	2		SSC-A		SSC-A
185893	9		V450-A		CD11C
185898	11		Alexa700-A	HLA-DRA	HLA DR
185948	3		FITC-A	PTPRC	CD45RO
185949	9		Alexa700-A	CD4	CD4
185962	3		FITC-A	PTPRC	CD45RO
185982	10		APC Cy7-A	CD3E	CD3
186001	6		APC Cy7-A	CD3E	CD3
186003	7		407A-A	CD38	CD38
187649	12		407A-A	FAS	CD95
187665	2		FSC-H		FSC-H
187674	1		FSC-A		FSC-A
187680	5		PerCP Cy 5-5-A	PRF1	Perforin
187694	8		Alexa 647-A	CCL4	MIP-1b
187699	5		PerCP Cy 5-5-A	PRF1	Perforin
187702	4		FITC-A	IL2	IL-2
187703	9		APC Cy7-A	IFNG	IFN-g
187714	7		PE Cy7-A	TNF	TNF-a
187723	11		407F-A	CD8A	CD8
187736	4		FITC-A	IL2	IL-2
187741	3		SSC-A		SSC-A
187745	1		FSC-A		FSC-A
187263	4		FITC-A	IL2	IL-2
187264	5		PerCP Cy 5-5-A	PRF1	Perforin
187273	13		407B-A	CD4	CD4
187295	10		407E-A	CD3E	CD3
187311	8		Alexa 647-A	CCL4	MIP-1b Alexa 647-A
187324	5		PerCP Cy 5-5-A	PRF1	Perforin
187327	9		APC Cy7-A	IFNG	IFN-g APC Cy7-A
187329	1		FSC-A		FSC-A
187332	4		FITC-A	IL2	IL-2
186843	13		407A-A	IL2RA	CD25
186848	10		APC Cy7-A	CD3E	CD3
186850	13		407A-A	IL2RA	CD25
186854	10		APC Cy7-A	CD3E	CD3
186889	1		FSC-A		FSC-A
186897	13		407A-A	IL2RA	CD25
188508	5		APC-A	CD27	CD27
188518	10		407E-A	CD3E	CD3
188519	2		FSC-H		FSC-H
188523	8		Alexa 647-A	CCL4	MIP-1b
188524	13		407B-A	CD4	CD4
188536	2		FSC-H		FSC-H
188543	12		407A-A	FAS	CD95
188544	13		407B-A	CD4	CD4
187340	3		SSC-A		SSC-A
187346	10		407E-A	CD3E	CD3
187349	1		FSC-A		FSC-A
186019	3		FITC-A	PTPRC	CD45RO
186034	9		Alexa700-A	CD4	CD4
188558	12		407A-A	FAS	CD95
188575	4		FITC-A	IL2	IL-2
188580	10		407E-A	CD3E	CD3
188586	9		APC Cy7-A	IFNG	IFN-g
188604	13		407B-A	CD4	CD4
188607	13		407B-A	CD4	CD4
188608	6		PE-A	LAMP1	CD107a
187895	13		407B-A	CD4	CD4
187904	5		PerCP Cy 5-5-A	PRF1	Perforin
187905	2		FSC-H		FSC-H
187910	14		Time		Time
187917	2		FSC-H		FSC-H
187927	4		FITC-A	IL2	IL-2
187940	12		407A-A	FAS	CD95
187031	2		SSC-A		SSC-A
187037	7		PE Cy7-A	CCR4	CD194
187040	5		PE-A	CD38	CD38
187042	1		FSC-A		FSC-A
187051	6		APC Cy7-A	CD3E	CD3
187443	9		APC Cy7-A	IFNG	IFN-g APC Cy7-A
187453	10		407E-A	CD3E	CD3 407E-A
187455	1		FSC-A		FSC-A
187456	7		PE Cy7-A	TNF	TNF-a
187457	11		407F-A	CD8A	CD8 407F-A
187460	3		SSC-A		SSC-A
187483	9		APC Cy7-A	IFNG	IFN-g APC Cy7-A
187487	10		407E-A	CD3E	CD3 407E-A
187488	6		PE-A	LAMP1	CD107a
187491	12		407A-A		CD95 407A-A
187496	2		FSC-H		FSC-H
187506	4		FITC-A	IL2	IL-2
187518	1		FSC-A		FSC-A
185549	8		APC C7-A	CD14	CD14
185555	11		Alexa700-A	HLA-DRA	HLA DR
186556	10		APC Cy7-A	CD3E	CD3
186567	4		PE Cy7-A	CD24	CD24
186588	1		FSC-A		FSC-A
186591	5		PE-A	CD38	CD38
186603	3		FITC-A	PTPRC	CD45RO
186609	8		Alexa 647-A	IL7R	CD127
186611	7		PE Cy7-A	CCR4	CD194
186613	1		FSC-A		FSC-A
186633	7		407A-A	CD38	CD38
186647	5		PE-A	CD38	CD38
188265	10		407E-A	CD3E	CD3
188272	4		FITC-A	IL2	IL-2
188274	8		Alexa 647-A	CCL4	MIP-1b
187090	4		PerCP Cy 5-5-A	CD4	CD4
188669	6		PE-A	LAMP1	CD107a
188701	8		Alexa 647-A	CCL4	MIP-1b
188705	8		Alexa 647-A	CCL4	MIP-1b
188715	10		407E-A	CD3E	CD3
188717	8		Alexa 647-A	CCL4	MIP-1b
185580	4		PerCP Cy 5-5-A	CD20	CD20
185586	8		APC C7-A	CD14	CD14
185589	6		PE Cy7-A	FCG3A	CD16
185591	10		407E-A	CD3E	CD3
185600	6		PE Cy7-A	FCG3A	CD16
185602	9		V450-A		CD11C
185604	1		FSC-A		FSC-A
185621	7		APC-A	IL3RA	CD123
185636	3		FITC-A	CD86	CD86
185641	11		Alexa700-A	HLA-DRA	HLA DR
185674	8		APC C7-A	CD14	CD14
188293	4		FITC-A	IL2	IL-2
188296	11		407F-A	CD8A	CD8
188302	10		407E-A	CD3E	CD3
188305	6		PE-A	LAMP1	CD107a
188314	11		407F-A	CD8A	CD8
188316	10		407E-A	CD3E	CD3
188323	3		SSC-A		SSC-A
188336	13		407B-A	CD4	CD4
188342	12		407A-A	FAS	CD95
188723	6		PE-A	LAMP1	CD107a
188735	3		SSC-A		SSC-A
188739	1		FSC-A		FSC-A
185800	3		FITC-A		CD86 FITC-A
185815	9		V450-A	ITAX	CD11C V450-A
185819	8		APC C7-A	CD14	CD14 APC C7-A
185828	5		PE-A	NCAM1	CD56 PE-A
185830	8		APC C7-A	CD14	CD14 APC C7-A
185838	11		Alexa700-A	HLA-DRA	HLA DR Alexa700-A
185841	3		FITC-A	CD86	CD86
185852	11		Alexa700-A	HLA-DRA	HLA DR
185868	6		PE Cy7-A	FCG3A	CD16 PE Cy7-A
185875	5		PE-A	NCAM1	CD56 PE-A
185876	2		SSC-A		SSC-A
185883	6		PE Cy7-A	FCG3A	CD16
185887	1		FSC-A		FSC-A
185890	7		APC-A	IL3RA	CD123
185898	10		407E-A	CD3E	CD3
187547	10		407E-A	CD3E	CD3
187108	12		407F-A	CD28	CD28
187109	8		Alexa 647-A	IL7R	CD127
187147	8		Alexa 647-A	IL7R	CD127
187176	6		APC Cy7-A	CD3E	CD3
187555	12		407A-A	FAS	CD95
187558	6		PE-A	LAMP1	CD107a
187576	8		Alexa 647-A	CCL4	MIP-1b
187588	9		APC Cy7-A	IFNG	IFN-g
187590	1		FSC-A		FSC-A
187597	5		PerCP Cy 5-5-A	PRF1	Perforin
187600	4		FITC-A	IL2	IL-2
187615	1		FSC-A		FSC-A
187627	9		APC Cy7-A	IFNG	IFN-g
187637	2		FSC-H		FSC-H
186248	10		PE-A	LEPR	LEPR
